id,name,charge,currency,show_name,charge_ios,charge_ios_new
485,育成サポートパック7,2440,￥,育成サポートパック7,3200,3200
486,育成サポートパック9,6100,￥,育成サポートパック9,8000,8000
487,ハロウィン貢献パック2,250,￥,ハロウィン貢献パック2,320,320
488,ハロウィン貢献パック3,610,￥,ハロウィン貢献パック3,800,800
489,ハロウィン貢献パック4,1220,￥,ハロウィン貢献パック4,1600,1600
490,ハロウィン貢献パック5,2440,￥,ハロウィン貢献パック5,3200,3200
491,星々の輝き,2440,￥,星に願いを,3200,3200
492,毎日限定パック1,120,￥,毎日限定パック1,160,160
493,毎日限定パック2,120,￥,毎日限定パック2,160,160
494,毎日限定パック3,490,￥,毎日限定パック3,650,650
495,毎日限定パック4,250,￥,毎日限定パック4,320,320
496,毎日限定パック5,610,￥,毎日限定パック5,800,800
497,毎日限定パック6,610,￥,毎日限定パック6,800,800
498,戦姫育成サポートパック,2440,￥,戦姫育成サポートパック,3200,3200
499,サプライズパック1,610,￥,サプライズパック,800,800
500,サプライズパック2,3680,￥,サプライズパック,4800,4800
501,サプライズパック3,8500,￥,サプライズパック,10800,10800
502,サプライズパック1,610,￥,サプライズパック,800,800
503,サプライズパック2,3680,￥,サプライズパック,4800,4800
504,サプライズパック3,6100,￥,サプライズパック,8000,8000
10116,伯爵の秘密の贈り物1,610,￥,伯爵の秘密の贈り物1,800,800
10117,伯爵の秘密の贈り物2,1840,￥,伯爵の秘密の贈り物2,2400,2400
10118,伯爵の秘密の贈り物3,3680,￥,伯爵の秘密の贈り物3,4800,4800
10119,伯爵の秘密の贈り物4,6100,￥,伯爵の秘密の贈り物4,8000,8000
10148,伯爵の秘密の贈り物5,8500,￥,伯爵の秘密の贈り物5,10800,10800
1010101,レベル24パック,120,￥,レベル24パック,160,160
1010201,レベル32パック,250,￥,レベル32パック,320,320
1010301,レベル48パック,610,￥,レベル48パック,800,800
1010401,レベル58パック,610,￥,レベル58パック,800,800
1010402,レベル58パック,2440,￥,レベル58パック,3200,3200
1010403,レベル58パック,3680,￥,レベル58パック,4800,4800
1010404,レベル58パック,6100,￥,レベル58パック,8000,8000
1010501,レベル78パック,610,￥,レベル78パック,800,800
1010502,レベル78パック,2440,￥,レベル78パック,3200,3200
1010503,レベル78パック,3680,￥,レベル78パック,4800,4800
1010504,レベル78パック,6100,￥,レベル78パック,8000,8000
1010601,レベル100パック,610,￥,レベル100パック,800,800
1010602,レベル100パック,2440,￥,レベル100パック,3200,3200
1010603,レベル100パック,3680,￥,レベル100パック,4800,4800
1010604,レベル100パック,6100,￥,レベル100パック,8000,8000
1010701,レベル125パック,610,￥,レベル125パック,800,800
1010702,レベル125パック,2440,￥,レベル125パック,3200,3200
1010703,レベル125パック,3680,￥,レベル125パック,4800,4800
1010704,レベル125パック,6100,￥,レベル125パック,8000,8000
1010801,レベル150パック,610,￥,レベル150パック,800,800
1010802,レベル150パック,2440,￥,レベル150パック,3200,3200
1010803,レベル150パック,3680,￥,レベル150パック,4800,4800
1010804,レベル150パック,6100,￥,レベル150パック,8000,8000
1010901,レベル175パック,610,￥,レベル175パック,800,800
1010902,レベル175パック,2440,￥,レベル175パック,3200,3200
1010903,レベル175パック,3680,￥,レベル175パック,4800,4800
1010904,レベル175パック,6100,￥,レベル175パック,8000,8000
1011001,レベル200パック,610,￥,レベル200パック,800,800
1011002,レベル200パック,2440,￥,レベル200パック,3200,3200
1011003,レベル200パック,3680,￥,レベル200パック,4800,4800
1011004,レベル200パック,6100,￥,レベル200パック,8000,8000
1030101,戦姫育成パック,250,￥,戦姫育成パック,320,320
1030102,戦姫育成パック,610,￥,戦姫育成パック,800,800
1030103,戦姫育成パック,1220,￥,戦姫育成パック,1600,1600
1040101,戦姫育成パック,610,￥,戦姫育成パック,800,800
1040102,戦姫育成パック,1220,￥,戦姫育成パック,1600,1600
1040103,戦姫育成パック,2440,￥,戦姫育成パック,3200,3200
1050101,ドリンクパック,250,￥,ドリンクパック,320,320
1050102,ドリンクパック,610,￥,ドリンクパック,800,800
1050103,ドリンクパック,1220,￥,ドリンクパック,1600,1600
1050104,ドリンクパック,2440,￥,ドリンクパック,3200,3200
1050105,ドリンクパック,3680,￥,ドリンクパック,4800,4800
1050106,ドリンクパック,6100,￥,ドリンクパック,8000,8000
1050107,ドリンクパック,6100,￥,ドリンクパック,8000,8000
1060101,ゴールドパック,250,￥,ゴールドパック,320,320
1060102,ゴールドパック,610,￥,ゴールドパック,800,800
1060103,ゴールドパック,1220,￥,ゴールドパック,1600,1600
1060104,ゴールドパック,2440,￥,ゴールドパック,3200,3200
1060105,ゴールドパック,3680,￥,ゴールドパック,4800,4800
1060106,ゴールドパック,6100,￥,ゴールドパック,8000,8000
1060107,ゴールドパック,6100,￥,ゴールドパック,8000,8000
1070101,ステージギフト-3-10,120,￥,ステージパック,160,160
1070102,ステージギフト-3-10,120,￥,ステージパック,160,160
1070103,ステージギフト-3-10,250,￥,ステージパック,320,320
1070201,ステージギフト-7-10,610,￥,ステージパック,800,800
1070202,ステージギフト-7-10,1220,￥,ステージパック,1600,1600
1070203,ステージギフト-7-10,2440,￥,ステージパック,3200,3200
1070301,ステージギフト-10-10,610,￥,ステージパック,800,800
1070302,ステージギフト-10-10,1220,￥,ステージパック,1600,1600
1070303,ステージギフト-10-10,3680,￥,ステージパック,4800,4800
1070401,ステージギフト-15-10,610,￥,ステージパック,800,800
1070402,ステージギフト-15-10,1220,￥,ステージパック,1600,1600
1070403,ステージギフト-15-10,2440,￥,ステージパック,3200,3200
1070501,ステージギフト-20-10,610,￥,ステージパック,800,800
1070502,ステージギフト-20-10,1220,￥,ステージパック,1600,1600
1070503,ステージギフト-20-10,2440,￥,ステージパック,3200,3200
1070601,ステージギフト-25-10,610,￥,ステージパック,800,800
1070602,ステージギフト-25-10,1220,￥,ステージパック,1600,1600
1070603,ステージギフト-25-10,3680,￥,ステージパック,4800,4800
1070701,ステージギフト-28-10,610,￥,ステージパック,800,800
1070702,ステージギフト-28-10,1220,￥,ステージパック,1600,1600
1070703,ステージギフト-28-10,2440,￥,ステージパック,3200,3200
1070801,ステージギフト-30-10,610,￥,ステージパック,800,800
1070802,ステージギフト-30-10,1220,￥,ステージパック,1600,1600
1070803,ステージギフト-30-10,2440,￥,ステージパック,3200,3200
1071001,ステージギフト-1-12,120,￥,ステージギフト,160,160
1071002,ステージギフト-1-12,250,￥,ステージギフト,320,320
1071101,ステージギフト-2-10,120,￥,ステージギフト,160,160
1071102,ステージギフト-2-10,250,￥,ステージギフト,320,320
1080101,最上階ギフト-15,610,￥,最上階特別パック,800,800
1080102,最上階ギフト-15,1220,￥,最上階特別パック,1600,1600
1080103,最上階ギフト-15,2440,￥,最上階特別パック,3200,3200
1080201,最上階ギフト-30,610,￥,最上階特別パック,800,800
1080202,最上階ギフト-30,1220,￥,最上階特別パック,1600,1600
1080203,最上階ギフト-30,2440,￥,最上階特別パック,3200,3200
1080301,最上階ギフト-100,610,￥,最上階特別パック,800,800
1080302,最上階ギフト-100,1220,￥,最上階特別パック,1600,1600
1080303,最上階ギフト-100,2440,￥,最上階特別パック,3200,3200
1080401,最上階ギフト-150,610,￥,最上階特別パック,800,800
1080402,最上階ギフト-150,1220,￥,最上階特別パック,1600,1600
1080403,最上階ギフト-150,2440,￥,最上階特別パック,3200,3200
1080501,最上階ギフト-200,610,￥,最上階特別パック,800,800
1080502,最上階ギフト-200,1220,￥,最上階特別パック,1600,1600
1080503,最上階ギフト-200,3680,￥,最上階特別パック,4800,4800
1080601,最上階ギフト-250,610,￥,最上階特別パック,800,800
1080602,最上階ギフト-250,1220,￥,最上階特別パック,1600,1600
1080603,最上階ギフト-250,3680,￥,最上階特別パック,4800,4800
1080701,最上階ギフト-300,610,￥,最上階特別パック,800,800
1080702,最上階ギフト-300,1220,￥,最上階特別パック,1600,1600
1080703,最上階ギフト-300,2440,￥,最上階特別パック,3200,3200
1080801,最上階ギフト-350,610,￥,最上階特別パック,800,800
1080802,最上階ギフト-350,1220,￥,最上階特別パック,1600,1600
1080803,最上階ギフト-350,3680,￥,最上階特別パック,4800,4800
1080901,最上階ギフト-400,610,￥,最上階特別パック,800,800
1080902,最上階ギフト-400,1220,￥,最上階特別パック,1600,1600
1080903,最上階ギフト-400,3680,￥,最上階特別パック,4800,4800
1081001,最上階ギフト-450,610,￥,最上階特別パック,800,800
1081002,最上階ギフト-450,1220,￥,最上階特別パック,1600,1600
1081003,最上階ギフト-450,3680,￥,最上階特別パック,4800,4800
1081101,最上階ギフト-500,610,￥,最上階特別パック,800,800
1081102,最上階ギフト-500,1220,￥,最上階特別パック,1600,1600
1081103,最上階ギフト-500,3680,￥,最上階特別パック,4800,4800
1081201,最上階ギフト-550,610,￥,最上階特別パック,800,800
1081202,最上階ギフト-550,1220,￥,最上階特別パック,1600,1600
1081203,最上階ギフト-550,3680,￥,最上階特別パック,4800,4800
1081301,最上階ギフト-600,610,￥,最上階特別パック,800,800
1081302,最上階ギフト-600,1220,￥,最上階特別パック,1600,1600
1081303,最上階ギフト-600,3680,￥,最上階特別パック,4800,4800
1090101,ガチャボーナスパック1,2440,￥,ガチャボーナスパック,3200,3200
1090102,ガチャボーナスパック1,3680,￥,ガチャボーナスパック,4800,4800
1090103,ガチャボーナスパック1,6100,￥,ガチャボーナスパック,8000,8000
1090201,ガチャボーナスパック2,2440,￥,ガチャボーナスパック,3200,3200
1090202,ガチャボーナスパック2,3680,￥,ガチャボーナスパック,4800,4800
1090203,ガチャボーナスパック2,6100,￥,ガチャボーナスパック,8000,8000
1090301,ガチャボーナスパック3,2440,￥,ガチャボーナスパック,3200,3200
1090302,ガチャボーナスパック3,3680,￥,ガチャボーナスパック,4800,4800
1090303,ガチャボーナスパック3,6100,￥,ガチャボーナスパック,8000,8000
1100101,星7戦姫育成パック,3680,￥,戦姫育成パック,4800,4800
1100102,星7戦姫育成パック,3680,￥,戦姫育成パック,4800,4800
1100103,星7戦姫育成パック,3680,￥,戦姫育成パック,4800,4800
1100104,星7戦姫育成パック,3680,￥,戦姫育成パック,4800,4800
1100201,星7戦姫育成パック,6100,￥,戦姫育成パック,8000,8000
1100202,星7戦姫育成パック,6100,￥,戦姫育成パック,8000,8000
1100203,星7戦姫育成パック,6100,￥,戦姫育成パック,8000,8000
1100204,星7戦姫育成パック,6100,￥,戦姫育成パック,8000,8000
1100301,星9戦姫育成パック2,6100,￥,星9戦姫育成パック,8000,8000
1100302,星9戦姫育成パック2,6100,￥,星9戦姫育成パック,8000,8000
1100303,星9戦姫育成パック2,6100,￥,星9戦姫育成パック,8000,8000
1100304,星9戦姫育成パック2,6100,￥,星9戦姫育成パック,8000,8000
1100305,星9戦姫育成パック2,6100,￥,星9戦姫育成パック,8000,8000
1100306,星9戦姫育成パック2,6100,￥,星9戦姫育成パック,8000,8000
1100401,星9戦姫育成パック1,6100,￥,星9戦姫育成パック,8000,8000
1100402,星9戦姫育成パック1,6100,￥,星9戦姫育成パック,8000,8000
1100403,星9戦姫育成パック1,6100,￥,星9戦姫育成パック,8000,8000
1100404,星9戦姫育成パック1,6100,￥,星9戦姫育成パック,8000,8000
1100405,星9戦姫育成パック1,6100,￥,星9戦姫育成パック,8000,8000
1100406,星9戦姫育成パック1,6100,￥,星9戦姫育成パック,8000,8000
1200101,彫刻刀補給,250,￥,彫刻刀補給,320,320
1200102,彫刻刀補給,610,￥,彫刻刀補給,800,800
1200103,彫刻刀補給,1220,￥,彫刻刀補給,1600,1600
1200104,彫刻刀補給,2440,￥,彫刻刀補給,3200,3200
1200105,彫刻刀補給,3680,￥,彫刻刀補給,4800,4800
1300101,弁当補給,250,￥,弁当補給,320,320
1300102,弁当補給,610,￥,弁当補給,800,800
1300103,弁当補給,1220,￥,弁当補給,1600,1600
1300104,弁当補給,2440,￥,弁当補給,3200,3200
1300105,弁当補給,3680,￥,弁当補給,4800,4800
1400101,ビスケット補給,250,￥,ビスケット補給,320,320
1400102,ビスケット補給,610,￥,ビスケット補給,800,800
1400103,ビスケット補給,2440,￥,ビスケット補給,3200,3200
1400104,ビスケット補給,3680,￥,ビスケット補給,4800,4800
1400201,ビスケット補給,250,￥,ビスケット補給,320,320
1400202,ビスケット補給,610,￥,ビスケット補給,800,800
1400203,ビスケット補給,2440,￥,ビスケット補給,3200,3200
1400204,ビスケット補給,3680,￥,ビスケット補給,4800,4800
1400301,ビスケット補給,250,￥,ビスケット補給,320,320
1400302,ビスケット補給,610,￥,ビスケット補給,800,800
1400303,ビスケット補給,2440,￥,ビスケット補給,3200,3200
1400304,ビスケット補給,3680,￥,ビスケット補給,4800,4800
1500101,隠匿学部補給,1220,￥,隠匿学部補給,1600,1600
1500102,隠匿学部補給,2440,￥,隠匿学部補給,3200,3200
1500103,隠匿学部補給,3680,￥,隠匿学部補給,4800,4800
1500104,隠匿学部補給,6100,￥,隠匿学部補給,8000,8000
1500201,神威学部補給,1220,￥,神威学部補給,1600,1600
1500202,神威学部補給,2440,￥,神威学部補給,3200,3200
1500203,神威学部補給,3680,￥,神威学部補給,4800,4800
1500204,神威学部補給,6100,￥,神威学部補給,8000,8000
1500301,風見学部補給,1220,￥,風見学部補給,1600,1600
1500302,風見学部補給,2440,￥,風見学部補給,3200,3200
1500303,風見学部補給,3680,￥,風見学部補給,4800,4800
1500304,風見学部補給,6100,￥,風見学部補給,8000,8000
1500401,雲華学部補給,1220,￥,雲華学部補給,1600,1600
1500402,雲華学部補給,2440,￥,雲華学部補給,3200,3200
1500403,雲華学部補給,3680,￥,雲華学部補給,4800,4800
1500404,雲華学部補給,6100,￥,雲華学部補給,8000,8000
1500501,修羅学部補給,1220,￥,修羅学部補給,1600,1600
1500502,修羅学部補給,2440,￥,修羅学部補給,3200,3200
1500503,修羅学部補給,3680,￥,修羅学部補給,4800,4800
1500504,修羅学部補給,6100,￥,修羅学部補給,8000,8000
1500601,辰星学部補給,1220,￥,辰星学部補給,1600,1600
1500602,辰星学部補給,2440,￥,辰星学部補給,3200,3200
1500603,辰星学部補給,3680,￥,辰星学部補給,4800,4800
1500604,辰星学部補給,6100,￥,辰星学部補給,8000,8000
1600101,戦姫成長パック-1,250,￥,ぺペの修行の道-1,320,320
1600102,戦姫成長パック-2,1220,￥,ぺペの修行の道-2,1600,1600
1600103,戦姫成長パック-3,3680,￥,ぺペの修行の道-3,4800,4800
1600104,戦姫成長パック-4,3680,￥,ぺペの修行の道-4,4800,4800
1600105,戦姫成長パック-5,3680,￥,ぺペの修行の道-5,4800,4800
1600106,戦姫成長パック-6,3680,￥,ぺペの修行の道-6,4800,4800
1600107,戦姫成長パック-7,6100,￥,ぺペの修行の道-7,8000,8000
1700101,Lv.25カスタム補給,120,￥,Lv.25カスタム補給,160,160
1700201,Lv.40カスタム補給,250,￥,Lv.40カスタム補給,320,320
1700301,Lv.53カスタム補給,610,￥,Lv.53カスタム補給,800,800
1700401,Lv.68カスタム補給,1220,￥,Lv.68カスタム補給,1600,1600
1700501,Lv.85カスタム補給,2440,￥,Lv.85カスタム補給,3200,3200
1700601,Lv.95カスタム補給,2440,￥,Lv.95カスタム補給,3200,3200
1700701,Lv.110カスタム補給,3680,￥,Lv.110カスタム補給,4800,4800
1700801,Lv.135カスタム補給,6100,￥,Lv.135カスタム補給,8000,8000
1700901,Lv.140カスタム補給,6100,￥,Lv.140カスタム補給,8000,8000
1701001,Lv.155カスタム補給,6100,￥,Lv.155カスタム補給,8000,8000
1701101,Lv.165カスタム補給,6100,￥,Lv.165カスタム補給,8000,8000
1701201,Lv.180カスタム補給,6100,￥,Lv.180カスタム補給,8000,8000
1701301,Lv.15カスタム補給,120,￥,Lv.15カスタム補給,160,160
1701401,Lv.35カスタム補給,250,￥,Lv.35カスタム補給,320,320
1701501,Lv.48カスタム補給,610,￥,Lv.48カスタム補給,800,800
1701601,Lv.58カスタム補給,2440,￥,Lv.58カスタム補給,3200,3200
1701701,Lv.78カスタム補給,2440,￥,Lv.78カスタム補給,3200,3200
1701801,Lv.90カスタム補給,2440,￥,Lv.90カスタム補給,3200,3200
1701901,Lv.115カスタム補給,2440,￥,Lv.115カスタム補給,3200,3200
1702001,Lv.125カスタム補給,2440,￥,Lv.125カスタム補給,3200,3200
1702101,Lv.100カスタム補給,3680,￥,Lv.100カスタム補給,4800,4800
1702201,Lv.105カスタム補給,3680,￥,Lv.105カスタム補給,4800,4800
1702301,Lv.120カスタム補給,3680,￥,Lv.120カスタム補給,4800,4800
1702401,Lv.130カスタム補給,3680,￥,Lv.130カスタム補給,4800,4800
1702501,Lv.145カスタム補給,3680,￥,Lv.145カスタム補給,4800,4800
1702601,Lv.170カスタム補給,3680,￥,Lv.170カスタム補給,4800,4800
1702701,Lv.150カスタム補給,6100,￥,Lv.150カスタム補給,8000,8000
1702801,Lv.175カスタム補給,6100,￥,Lv.175カスタム補給,8000,8000
1702901,Lv.190カスタム補給,6100,￥,Lv.190カスタム補給,8000,8000
1703001,Lv.195カスタム補給,6100,￥,Lv.195カスタム補給,8000,8000
1703101,Lv.160カスタム補給,6100,￥,Lv.160カスタム補給,8000,8000
1703201,Lv.185カスタム補給,6100,￥,Lv.185カスタム補給,8000,8000
1703301,Lv.200カスタム補給,6100,￥,Lv.200カスタム補給,8000,8000
1709101,カスタム補給,2440,￥,カスタム補給,3200,3200
1709102,カスタム補給,6100,￥,カスタム補給,8000,8000
1709103,カスタム補給,6100,￥,カスタム補給,8000,8000
