name,translation
TEN_STAR_EXCHANGE_TEXT05,Exchange for 10-Star {1}?
TEN_STAR_EXCHANGE_TEXT06,You can't exchange this 10-Star Girl with herself.
TEN_STAR_EXCHANGE_TEXT03,Exchange?
ATTR_UP2,Attribute increase
STATISTICAL,STATISTICAL
FRIEND_BOSS_HAS_KILL,"Failed, friend boss has been defeated."
STAGE_LV_NOT_ENOUGH,Unlock at Lv.{1}
GAMBLE_NEED_VIP,Requires VIP {1}.
BATTLE_FORMAION_PET,Servant
PET_BUFF,Servant Aura
PET_RESTORE_TIPS,Do you want to respawn your Servant? Some resources will be returned after respawning. [c][CC0011](coins excluded)[-][/c]
PET_LEV_LIMIT,MAX LVL
PET_BUFF_UNLOCK,Unlock Aura
PET_WINDOW_HELP,"1. In the screen of Servant Taming, choose a Servant you like and tap the Tame button to tame the Servant by consuming Servant Cookies. Each Servant can only be tamed once and Servant Cookies can be obtained from auto-battle in stages 10-8 or further, from the Souvenir store or Events.|2. The initial level for the newly tamed Servant is Lv.1 with 1 active skill and 1 aura.|3. Servant level can be upgraded with Servant Cookies and Coins. The level of its active skill will grow with the Servant level.|4. Servant Aura level can be upgraded with Spirit Cookies and Coins. Spirit Cookies can be obtained from auto-battle in stages 10-8 or further, from Souvenir store, Patrol or Events.|5. When the Servant reaches the maximum level limit, it can be evolved by consuming Coins and Servant Cookies. After Evolution, the Servant's active skills will be changed, a new Servant Aura will be opened and the maximum level limit of the Servant will be increased.|6. You can choose Servant team-up in the team-up interface. Team-up Servants will give a buff to all team members. Servants will only use active skills in battle.|7. Energy can be obtained at the beginning of each round and after every Friend team girl released their skill. The Servant consumes all its energy and releases its active skill after its energy bar is filled at the moving period of a friendly Girl in the next round.|8. In Varsity, players can choose 3 different Servants for each team, and a Servant's aura will only give buff to the team it is associated with.|9. Rebirth can make Servants go back to their initial state and will return all Servant Cookies and Spirit Cookies used to upgrade it. Reversing the Ulticore will not affect other upgrades made on the Servant (however, if the Servant Aura level limit is increased due to the Ulticore upgrade, the reversal might affect the current Servant Aura level), and will return all Servant Cookies, Spirit Cookies, and Servant Crystals used to upgrade the Ulticore. \n(Notice: Consumed Coins will not be returned).|10. Servant Training will be unlocked after at least 1 of your Servants reaches Lv. 120."
PET_EVOLVE_TITLE,Evolution
PET,Servant
PET_CANT_RESTORE_TIPS,Respawning requires your Servant or Servant Aura to be higher than level 1.
CHOOSE_PET_WINDOW,Servant Team-Up
CHOOSE_PET_TITLE,Select the Servant (Tap to view the details)
CHOOSE_PET_TEXT01,Not Tamed
CHOOSE_PET_TEXT02,Team-Up
PET_INFO_WINDOW,Servant Details
SAKURA_TEXT01,Date Chances Remaining:
SAKURA_TEXT02,"
During the event, you can use a Date Chance to schedule a Date with a Girl. You\'ll recover 1 Date Chance each day of the event. Dates Chances can also be purchased using Gems. 
Different choices lead to different results, and each new result will be rewarded accordingly. 
Rewards will be sent by Mail. 
"
SAKURA_START,Start Date
SAKUA_HAS_UNLOCKED,Accumulated
ACTIVITY_SAKURA_RULE,Rules
ACTIVITY_SAKURA_HELP,"Dating Chances Explanation: |1. Tap the [Start Date] button to begin a date (costs 1 Date Chance).|2. Every player will recover 1 Date Chance each day(00:00 UTC/GMT 0). If a free Date Chance is used, it will be recovered daily. If not, the opportunity to recover the free Date Chance will be lost and no additional Date Chance will be added.|3. Date Chances can be bought with Gems. 1 Date Chance costs 60 Gems (can be bought 10 times during event).|4. Even if the Date Chances bought by Gems are not used and there are more than 1 Date Chances left, the free Date Chance will still be recovered if used.|5. Continuing an unfinished date will not use Date Chances.|| Date Story Instructions: |1. There will be many different choices to make during a date. The choices you make may affect the plot of the date storyline and lead to different results and endings for the date.|2. Tapping the [Skip] button will skip to the next choice.|3. Tapping the [Return] button at top right corner will save the progress of the current date and leave the date.||Event Rewards: |1. There are a total of 6 date endings. Rewards will be given after unlocking each ending.|2. Rewards will be sent via Mail.|3. The Final Reward is a Wallpaper Girl Skin for Iron Fist, which can be set as Wallpaper Girl."
SAKURA_BUY_ENERGY,Use {1} Gems to purchase extra Date Chances?
SAKURA_NO_ENERGY,Not Enough Date Chances Left
REPORT,REPORT
REPORT_TEXT_1,False ads
REPORT_TEXT_2,Abuse
REPORT_TEXT_3,Spamming
REPORT_TEXT_4,Illegal Info
REPORT_TEXT_5,NSFW
REPORT_TEXT_6,Other
REPORT_SUCCESS,Reported Successfully
SAKURA_LIMIT,Purchase limit reached
CONFIRM_REPORT,Do you want to report this comment?
PLOT_FORWARD,Do you want to skip to the next choice?
PLOT_SAVE,Do you want to leave the date? (All progress will be saved)
CANT_REPORT_SELF,You cannot report yourself.
PLOT_SKIP,Skip
PLOT_CANT_SKIP,Please stop auto play first.
VOW_SHOW_HAND,"Senpai, please hold out your hand ~"
VOW_TIPS,Please put the ring on her finger.
VOW_OATH,"
From this day forward,
 you shall not walk alone.
 My heart will be your shelter,
 and my arms will be your home."
VOW_SKIN_TIPS,Oath Skin Unlocked!
DATE,{1}-{2}-{3}
DATES_TEXT23,Do you wish to use an Oath Ring?
DATES_TEXT24,Oath
DATES_TEXT25,No Oath Rings. Do you want to buy one?
BAN_COMMENT_TIPS,You've been banned from making comments. The ban will expire in {1} minutes
ALREADY_GROUP,Joined：
GM_AUTO_RECALL,"
Dear Senpai, how can I help you?

First, please select what type of issue your question is about. It will greatly help our AI service understand your question better.

[url=""event:GM_RECALL_1""][c][f95e6a]1. Account Issues          [-][/c][/url]

[url=""event:GM_RECALL_2""][c][f95e6a]2. Recharge Issues          [-][/c][/url]

[url=""event:GM_RECALL_3""][c][f95e6a]3. Game Rules or Events[-][/c][/url]

[url=""event:GM_RECALL_4""][c][f95e6a]4. Game Malfunction[-][/c][/url]

[url=""event:GM_RECALL_5""][c][f95e6a]5. Bug Reports and Suggestions  [-][/c][/url]

[url=""event:GM_RECALL_6""][c][f95e6a]6. Other Issues          [-][/c][/url]"
GM_RECALL_1,"Please describe your account issue in detail, for example, account linking failure, unable to switch accounts, forgotten account/password, account hacked, etc. so that we may confirm and help resolve the issue.\n\n[url=""delete_account_window""][c][f95e6a]1. Account Delete[-][/c][/url]"
GM_RECALL_2,"Please describe the recharge issue you've encountered in detail (failure to complete purchase, paying for items and not receiving them in game, purchasing the wrong pack, needing assistance in recharging, etc.). Customer service will then confirm the problem you've encountered based on your description."
GM_RECALL_3,"Please describe the issue you've encountered in detail (having doubts about our game rules, current events, etc.) Customer service will confirm the problem you've encountered based on your description."
GM_RECALL_4,"Please describe the malfunction you've encountered in detail (failure to receive rewards, items, resource, or member issues, etc.) Also, please provide us a rough time frame for when the problem occured. Customer service will confirm the problem you've encountered based on your description."
GM_RECALL_5,"Please describe the bug you've encountered in detail, including the related function, what you were doing when you found the bug, description of the bug, etc. Once the bug is confirmed, a reward will be sent to you. If you have any screenshots of the bug, please send them to us. It will help us tremendously in quickly locating and troubleshooting the bug."
GM_RECALL_6,Please describe the problem you've encountered in detail.
LOGIN_ERROR,Login Failed. Please restart the game!
EXCHANGE2,Replace
EXCHANGE3,Replace?
GEMS,Gems
SUBSCRIPTION_DISABLE_TIPS,Subscription is currently not available. Please download the latest update pack first.(Subscribed users will not be affected)
DATES_SOUND_TIPS,Voice is currently unavailable
COMPLETE,OK
CANCEL_2,Cancel
ACTIVITY_WEDDING_MISSION_DESC_1,Purchase {1} piece(s) of Furniture
ACTIVITY_WEDDING_MISSION_DESC_2,Complete {1} Internship Quests
ACTIVITY_WEDDING_MISSION_DESC_3,Complete {1} Daily Quiz(zes)
ACTIVITY_WEDDING_MISSION_DESC_4,Send {1} gifts
WEDDING_VOTE_TEXT_1,True Love's Ticket
WEDDING_VOTE_TEXT_2,Popularity
WEDDING_VOTE_TEXT_3,Get Tickets
WEDDING_VOTE_TEXT_4,Current Vote
WEDDING_VOTE_TEXT_5,You haven't reached the qualified level to vote
WEDDING_VOTE_TEXT_6,Voted
WEDDING_VOTE_TEXT_7,{1} True Love's Ticket used
WEDDING_VOTE_TEXT_8,My votes
WEDDING_VOTE_TEXT_9,Number of votes
WEDDING_VOTE_TEXT_10,Haven't voted yet
WEDDING_VOTE_TEXT_11,Outcome
WEDDING_VOTE_TEXT_12,The event is over. You cannot vote
WEDDING_VOTE_TEXT_13,"1. The event will last 14 days. During the event, you can acquire True Love's Tickets by completing tasks to vote for the girls who you like. The girls with the highest votes will be considered first when the Academy makes a new Oath Skin. (If the girl already has an Oath skin, the chance will move on to the next girl on the ranking list)|2. This is the fifth voting event so the girls who earned the top 3 positions (Iron Fist, Angel, Hexa, Esau & Jacob, Hottie, Sakura, Ithil, KongMing, Nephilim, Fenrir, Rogue, and Izanami) on the previous event will not be in this one.|3. This event has Group Matches and Finals. The girls from Ghost, Monster, and Demon Faction will be in Group A. The girls from Human, Fairy, and Angel Faction will be in Group B. The 4 winners from Group A will be concluded in the 1st-4th day of the event. The 4 winners from Group B will be concluded in the 5th-8th day of the event. The Finals will begin from the 9th day of the event and end on the last day of the event.|4. Players lower than Level 30 cannot vote.|5. There are 5 tasks for this event. You can acquire 1 True Love's Ticket for completing each task. The tasks will refresh every day, but the True Love's Tickets that are not claimed will not be sent to you automatically.|6. The True Love's Tickets you're holding will refresh to 0 at the end of each round of Group Matches. Please use up the True Love's Tickets that you already have on time.|7. Once you spend a certain number of True Love's Tickets, you will receive the rewards via Mail. You can check for details of the prizes on the preview page.|8. The voting number will refresh after a certain period of time or when you vote."
WEDDING_VOTE_TEXT_14,Default
WEDDING_VOTE_TEXT_15,Votes remaining:{1}
GAME_REPAIR_TIPS,"If something wrong happens that causes you to have login issues, you can click the ""Client Repair"" button to fix it. The system will automatically restart the game when the repair process is complete."
GAME_NETWORK_CHECK,Network Test
GAME_REPAIR,Client Repair
GAME_CHECK,Debug
GAME_REPAIR_2,Client Repair
GAME_REPAIR_3,Currently Repairing
GAME_REPAIR_TIPS_2,This operation will clear your device cache. Please use a secure and reliable network connection.
WEDDING_VOTE_TEXT_16,The reward will be sent via Mail
WEDDING_VOTE_TEXT_17,Vote
WEDDING_VOTE_TEXT_18,Please use at least one Voting Ticket
WEDDING_VOTE_TEXT_19,The event is over; cannot receive the task.
FIT_UP_DORM_TITLE,Dorm Decoration
FIT_UP_DORM_TIPS1,Decorated
FIT_UP_DORM_TIPS2,The reward will be sent via Mail
FIT_UP_DORM_TIPS3,Are you sure you want to exchange?
FIT_UP_DORM_TIPS4,Insufficient items!
RETRIEVE_TOKEN_ERROR,Login verification failed. Please try again later.
SCHOOL_GIFTBAG_EXCHANGE_TEXT01,Exchange
SCHOOL_GIFTBAG_EXCHANGE_TEXT02,The gift for today has already been collected. Please come back tomorrow!
SCHOOL_GIFTBAG_EXCHANGE_TEXT03,Are you sure to purchase this gift?
SCHOOL_GIFTBAG_EXCHANGE_TEXT04,Please first complete the last exchange
DELEGATED_TEST_TEXT_01,The following rewards will be awarded to those who complete the tasks in time. Rewards will be sent though Mail on [c][FFF79E]Online Service [-][/c] once the test is complete.
DELEGATED_TEST_TEXT_02,Pass Chapter {1} in the Campaign
TEST_FEEDBACK_TEXT_01,"In order to build a better Yume Academy, please tell us your thoughts about the new stories and decorations that you encounter in this test.\nIf Senpai has any more suggestions, you can go to [c][fe8922]GM Chat [-][/c] to fill a form. The Girls will make a record of it."
TEST_FEEDBACK_TEXT_02,Main Story
TEST_FEEDBACK_TEXT_03,Interface Layout
TEST_FEEDBACK_TEXT_04,{1}points
TEST_FEEDBACK_TEXT_05,Very poor
TEST_FEEDBACK_TEXT_06,Not as good as before
TEST_FEEDBACK_TEXT_07,About the same as before
TEST_FEEDBACK_TEXT_08,Slightly better than before
TEST_FEEDBACK_TEXT_09,Very good
TEST_FEEDBACK_TEXT_10,Submit
TEST_FEEDBACK_TEXT_11,Change Rating
TEST_FEEDBACK_TEXT_12,Please select rating
TEST_FEEDBACK_TEXT_13,Success
TOWER_MISC,Tests in Academy\nFight to the TOP!
TRIAL_MISC,The battle from the\npast awaits
DUNGEON_MISC,Assemble!\nNeutralize Threat.
ARENA_MISC,Lead the Girls into battle\nFight for glory
ARENA_3V3_MISC,Enemy detected\nEngage!
ARENA_PARTNER_MISC,Form teams with trustworthy friends
PERSON_BTN_1,Account
PERSON_BTN_2,Server
PERSON_BTN_3,Debug
PERSON_BTN_4,Audio
PERSON_BTN_5,Language
PERSON_BTN_6,Notice
PERSON_SETTING,Setting
PERSON_SYSTEM,System
PERSON_GUILD_NAME,Guild:{1}
PERSON_SPECIAL,Special
NOT_HAVE_AVATAR_FRAME,No Frame
PERSON_CHANGE,Change
MAX_LEV,MAX
NO_UNLOCK_TEXT,Skills Locked
SETTING_UP_1,Game
SETTING_UP_2,Others
SETTING_UP_3,Memories
SETTING_UP_4,Trophies
SETTING_UP_5,Notice
SETTING_UP_6,Help
SETTING_UP_7,Tips
SETTING_UP_8,Skins
SETTING_UP_9,Manga
SETTING_UP_10,Social
CDKEY_WINDOW,Enter Invitation Code
ENTER_CDKEY,Invitation Code
PERSON_SOUND_OPEN,ON
PERSON_SOUND_CLOSE,Close
TOUCH_ME_DUDE,Tap to enter the Academy!
PLOT_PERSON_EDIT_NAME,Enter your name
PLOT_PERSON_EDIT_TIPS1,Please tell us your name~
GUIDE_FUNC_TIPS,[c][d76500]{1}[-][/c] will be unlocked at Lv.[c][d76500]{2}[-][/c]. Time to level up in the Campaign!
GUILD_TEXT67,Battle Details
SUMMON_X_TIME2,Draw [size=34]{1}[-]
PERSON_MUSIC1,Brand New
PERSON_MUSIC2,Classic
PERSON_BTN_7,Music
NORMAL_SLOT_MACHINE,Slot Machine
HIGH_SLOT_MACHINE,Super Slot Machine
ACTIVITY_SCHOOL_GIFTBAG_HELP_TEXT,"1. There are abundant rewards in each Gift Bag. Players can claim rewards in unlocked Gift Bags by signing in daily. |2. Locked Gift Bags will still hold their rewards. Players can claim all rewards stacked in them once when they're unlocked. |3. Click the Gift Bag to check the rewards. |4. The 3rd Gift Bag will be unlocked once the $69.99 Special Gift Pack is purchased.|5. Once the event ends, the remaining Seaside Coupons will automatically be exchanged into Coins at a rate of 20K Coins each. The Coins will be sent via Mail."
CHAPTER_COUNT,Chapter {1}
CHAPTER_TITLE,{1}-{2} {3}
LOCK_STORY_LIST,This Chapter is locked.
LOCK_MEMORY,This Story is locked.
STORY_LIST_BTN_TEXT_1,Main Story
STORY_LIST_BTN_TEXT_2,Event
STORY_LIST_BTN_TEXT_3,Others
NO_STORY,No Story yet
SETTING,Menu
BENEFIT_GIFTBAG_TEXT,Mega Value Pack
ALL_AWARD,Total Reward
EVERY_DAY_AWARD,Daily Reward
FIT_UP_DORM_HELP,"1. Use the Decoration Budget to help the girls decorate their dorm!|2. During the event, you can acquire 10*Decoration Budget for each 5-star girl acquired by Capsule, Graduate, or Shards. You can acquire up to 250*Decoration Budget this way (Decoration Budget will be sent directly to your Bag)|3. Decoration Budget could be acquired by purchasing Mega Value Packs or acquiring new 5-star girls, Capsule Event Reward, or Daily Login Reward |4. You can start decorating by clicking on the avatars of the girls in the event page.|5. You can acquire rewards every time you complete a task in the event. You will receive extra rewards by finishing all the tasks that a girl gives you.|6. You can acquire the prize for the perfect dorm if all the tasks are completed.|7. Each Task can be completed only once."
ACTIVITY_VOTE_COUNT,Current Vote：{1}
ACTIVITY_VOTE_DETAIL,Details
ACTIVITY_VOTE_RETURN,Back
PERSON_BTN_8,System
PERSON_BTN_9,BGM
7DAY_ALL_AWARD,Total rewards for 7 days
SKIN_OPEN_TIPS,Player must reach level {1} or acquire a Skin
ACTIVITY_VOTE_END_TEXT,Countdown:
NO_PRIVATE_MESSAGE,No personal messages yet
DORM_EXCHANGE,Set
LIMIT_ACTIVITY,Events
LOG,LOG
SETTING_UP_AWARD_1,Redeem
SETTING_UP_AWARD_2,The Gift Code does not exist. Please verify and try again.
SETTING_UP_AWARD_3,The Gift Code has been activated. Please do not reuse it.
SETTING_UP_AWARD_4,Activate
SETTING_UP_AWARD_5,Please enter Gift Code
BIND_TIPS,[c][d76500]5-star Iron Fist[-][/c]\nfor free!
OPEN,Open
NEW_SERVER_SUMMON_GIFTBAG_TEXT02,"During the event, you can acquire 1 point each you use an Adv. Capsule Coin. With enough points, you can acquire a 5-Star Iron Fist and a skin! Prizes will be issued via Mail."
PLOT_FINISH_GIFTBAG_TEXT01,A new school year at Yume Academy has started and something strange is happening...
PLOT_FINISH_GIFTBAG_TEXT02,"During the event, you can get big prizes for reaching specific chapters in the main story! Prizes will be issued via Mail~"
PLOT_FINISH_GIFTBAG_TEXT03,Reach Main Story Chapter 8
PLOT_FINISH_GIFTBAG_TEXT04,Reach Main Story Chapter 10
BATTLE_LOADING_CV_2,cv: Rie Tanaka
BATTLE_LOADING_CV_4,cv: Romi Park
BATTLE_LOADING_CV_5,cv: Haruka Tomatsu
BATTLE_LOADING_CV_6,cv: Ayako Kawasumi
BATTLE_LOADING_CV_10,cv: Ayane Sakura
BATTLE_LOADING_2,"Law and order are made by the strong, so I'll be the law."
BATTLE_LOADING_3,A classroom with bright and clear windows. This is a place that not only brings joy to the girls; it is also where troubles disappear.
BATTLE_LOADING_4,"As long as I know the truth, I will not be afraid, even if I enter the dark."
BATTLE_LOADING_5,You are your own worst enemy! Conquer yourself and grow!
BATTLE_LOADING_6,Gentleness won't overcome evil. Good must be stronger than evil.
BATTLE_LOADING_7,This magnificent hall is where all important meetings happen on campus.
BATTLE_LOADING_8,The fireworks show is the highlight of the summer festival.
BATTLE_LOADING_9,Everyone is looking forward to the annual School Festival. What will the Girls perform this year? Let's find out!
BATTLE_LOADING_10,"What I value is not strength, but belief. Only with firm beliefs can one become strong."
BIND_ACCOUNT,Free\n5-Star
BIND_ACCOUNT_TEXT01,You can claim a 5-Star Iron Fist after binding!
GO_BIND_ACCOUNT,Register
EQUIP_GACHA_TIPS1,"Gear Supply Cards can be redeemed for Red Gear or better Gear. Rewards will be sent via Mail when after a certain of Gear Supply Cards are used. This is the last Gear Supply event. After this event is over, you will be able to sell Gear Supply Cards."
EQUIP_GACHA_TIPS2,Remaining uses until obtaining gear: [c][fff32d]{1}[-][/c]
EQUIP_GACHA_TIPS3,Gear List
EQUIP_GACHA_HELP,"1. During the event, using a Gear Supply Card will grant a random gear from the Gear List.|2. Gear Supply Cards can be found in Value Packs or bought with Gems.|3.The maximum number of Gear Supply Cards that can be bought with Gems in the event is 20.|Gear Supply Card acquired：{4}/20|4.During the event, you can get 1 Gear Supply Card for every 3 draws of High-Stake Slot Machine, you can get 10 cards at most from this method|Gear Supply Card acquired：{1}/10|5.During the event, you can get 1 Gear Supply Card for every 4 4+ star Internship Quests completed, you can get 5 cards at most from this method|Gear Supply Card acquired：{2}/5.|6.During the event, you can get 1 Gear Supply Card for every 10 battles completed in Junior Varsity, you can get 5 cards at most from this method|Gear Supply Card acquired：{3}/5.|7. Before collecting a full Angelic Set (6-star Orange Gear), a piece of Angel Set Gear is guaranteed to appear after using 50 Gear Supply Cards in a row. In other words, a full Angelic Set is guaranteed after 200 Gear Supply Cards are used during the event. The same piece of Angel Set Gear will not be obtained twice for the first 4 pieces of Angel Set Gear obtained during the event.|8. The event interface will display four Angel Set Gear. When one of them is obtained during the event, the icon of the Gear will be marked.|9. Rewards will be sent via Mail when the number of Gear Supply Cards that are used reaches the requirements.|10. This is the last Gear Supply event, this event will no longer return in the future. You will be able to sell Gear Supply Cards after event is over. Remember to use them as many as possible!"
EQUIP_GACHA_TIPS4,Use 1
EQUIP_GACHA_TIPS5,Use 10
EQUIP_GACHA_BUY_TITLE,Buy Gear Supply Card
EQUIP_GACHA_TIPS6,Obtained all Gear
SETTING_UP_AGREEMENT,支持
AGREEMENT_CHOOSE_TEXT02,請選擇功能(与日文表相匹配）
AGREEMENT_CHOOSE_TEXT03,特定商取引法に基づく表示(与日文表相匹配）
AGREEMENT_CHOOSE_TEXT04,利用規約(与日文表相匹配）
AGREEMENT_CHOOSE_TEXT05,プライバシーポリシー(与日文表相匹配）
AGREEMENT_TEXT02,"
業者名
CAROLGAMES LIMITED

所在地
28 Bukit Pasoh Road, Singapore

代表者名
李宇飞（り　うひ）

お問い合わせ先

メールアドレス：girls2@carolgames.com
対応時間：全日（11時～22時）

販売価格

購入画面に記載。

お支払い方法

ご利用のスマートフォン端末によって、お支払いの方法が異なります。
iPhoneをご利用の方：App Storeでのお支払いになります。
Androidをご利用の方：Googleウォレットでのお支払いになります。

販売価格以外にご負担いただく費用

アプリをご利用いただくために必要なインターネット接続環境、ソフトウェア、通信料金等はお客様の負担となります。

購入ボタンを押した時点支払時期

購入ボタンを押した時点

送料

インターネット上の商品のため、送料は発生いたしません。

商品等の引渡、デジタルコンテンツ等の利用が可能になる時期

購入に関するページに特別な定めを置いている場合を除き、購入取引完了後、直ちにご利用いただけます。

お支払い方法

詳細は、各商品および各サービスのページをご確認ください。

キャンセル・返品

デジタルアイテム等購入後のお客様のご都合によるキャンセルは、お受けできません。

免責事項

弊社は、サーバトラブル、ネットワークトラブルその他不可抗力により生じたサービス・商品の提供不能、中断等については一切その責任を負わないものとします。

特別条件　販売条件

ご購入者様が未成年者の場合は、保護者の方の同意を得てからご購入ください。

(与日文表相匹配）"
BUY_SENIOR_SCROLL_TEXT01,購買(与日文表相匹配）
BUY_SENIOR_SCROLL_CONFIRM,將花費{1}鑽石購買{2}高級扭蛋幣，是否確認購買(与日文表相匹配）
FIRST_RECHARGE_TIPS_TEXT01,年齡確認
FIRST_RECHARGE_TIPS_TEXT02,使用付費項目時，我們將按照年齡層限制您在一個月內消費的金額。
FIRST_RECHARGE_TIPS_TEXT03,請選擇您的年齡
FIRST_RECHARGE_TIPS_TEXT04,15歲以下  11800元/月限制
FIRST_RECHARGE_TIPS_TEXT05,16歲~19歲  35000元/月限制
FIRST_RECHARGE_TIPS_TEXT06,20歲以上  無限制
ACTIVITY_BEACH_TIPS1,Game Progress:
ACTIVITY_BEACH_TIPS2,3x Attack
ACTIVITY_BEACH_TIPS3,Attack
ACTIVITY_BEACH_TIPS4,Are you sure you want to reset progress?
ACTIVITY_BEACH_ATTACK_NUM,Attacks Remaining: ：{1}
ACTIVITY_BEACH_ATTACK_COST,Consumed: {1}
BEACH_HELP,"1. You have a free chance to reset the progress of the game once a day. You can also consume gems to reset. | 2. Five free attacks will be given at the beginning of each round. Five attacks can also be purchased for 200 gems. Each attack will cost an opponent one attack. | 3. There are three kinds of octopus: pink octopus, blue octopus, and red octopus. 1 Pink octopus deals 1 damage, 1 blue octopus deals 3 damage, and 1 red octopus deals 5 damage. When the player activates a 3x critical strike, the damage will be multiplied by 3. | 4. Players can only connect the same octopus at one at a time either vertically, horizontally, or diagonally. The more octopus connected, the higher the damage. | 5. When your opponent is defeated, he will receive the corresponding reward points. The slower the game progress, the more points he will receive. | 6. Points obtained will be accumulated to improve the reward level, and the rewards can be obtained by reaching certain levels. The rewards are classified either as regular or advanced. Advanced rewards can only be received by purchasing gift packs or unlocking special rewards. | 7. Reward levels can also be obtained by spending gems, but it will cost more gems than defeating your opponent. It is recommended to participate in this activity to get points and upgrades! | 8. Rewards must be collected on the reward interface."
ACTIVITY_BEACH_PROGRESS,{1} [c][e1405a]- {2}[-][/c] / {3}
ACTIVITY_BEACH_TIPS5,Are you sure you want to spend {1} Gems on {2} attacks?
ACTIVITY_BEACH_TIPS6,Bonus points + {1}
ACTIVITY_BEACH_TIPS7,Level
ACTIVITY_BEACH_TIPS8,Buy Level
ACTIVITY_BEACH_TIPS9,Unlock Special
ACTIVITY_BEACH_TIPS10,Regular
ACTIVITY_BEACH_TIPS11,Advance
ACTIVITY_BEACH_TIPS12,Reward List
ACTIVITY_BEACH_TIPS13,Points：{1}/{2}
ACTIVITY_BEACH_AWARDS_WINDOW_HELP,"1. Points obtained by defeating an opponent will accumulate and increase the reward level. Only when you reach a certain level can you receive rewards for that level. | 2. The reward is classified as either regular and advanced. Advanced rewards must be unlocked from the special gift pack before it can be collected. | 3. Reward levels can also be obtained by spending gems, but it will cost more gems than defeating your opponent. It is recommended to play this game to get points and upgrades! | 4. Rewards need to be collected on the reward list interface."
ACTIVITY_BEACH_BUY_WINDOW_HELP,Rules for Purchase
ACTIVITY_BEACH_TIPS14,Level up [c][d76500]{1}[-][/c] to Unlock [c][d76500]{2}[-][/c] Rewards
ACTIVITY_BEACH_TIPS15,You can earn points by participating in this event. Buying gems is very expensive! Are you sure you want to purchase?
ACTIVITY_BEACH_TIPS16,Are you sure you want to spend {1} Gems to reset progress?
ACTIVITY_BEACH_TIPS17,You are currently in the highest rank in the reward list.
ACTIVITY_BEACH_TIPS18,Please connect the octopuses before attacking
ACTIVITY_BEACH_TIPS19,This round is over. Please click on the top left corner to reset the game!
UPGRADE_GIFTBAG_TEXT01,Gain [c][cc0011]Access to Unlock[-][/c]\nAdvance Rewards in Beach Game.
UPGRADE_GIFTBAG_TEXT02,To the Event
MANA_QUIZ,Coin Quiz {1}
EXP_QUIZ,EXP Quiz {1}
HERO_QUIZ,Girl Quiz {1}
DAILY_QUIZ_DESC,There are higher levels of reward to be earned. Tap here to challenge.
DAILY_QUIZ_FIGHT_FIRST,Please tap the image on the left to switch the quiz level.
SENIOR_SCROLL_IF_BUY,プレミアムガチャコインが足りません、購入しますか？
TOWER_LEVEL,Stage{1}
MAKE_CAKE_HELP,"1. {1} can be used to exchange prizes at the event interface. | 2. There are five stages in total. The first stage is opened by default. The next stage needs to be unlocked by exchanging any one of the items of the previous one. | 3. Every exchange can get an extra reward for the current stage. The extra rewards for each stage are different and are mentioned in the exchange pages. |4. The exchange page will exist 15 days, and on the last day, {1} will be removed from loot drop.|5. {1} can be received in the following ways: Campaign Loot, purchasing event value packs, Special Skin Packs and Special Gift Packs, completing Girls X Capsule Points event (available from 6/10 to 6/16) and Enroll Exam (available from 6/17 to 6/23).|6. The unused {1} will be automatically exchanged into Coins at the rate of 20K Coins each after the event is over. The Coins will be sent via Mail."
MAKE_CAKE_ITEM_TEXT1,First
MAKE_CAKE_ITEM_TEXT2,Second
MAKE_CAKE_ITEM_TEXT3,Third
MAKE_CAKE_ITEM_TEXT4,Fourth
MAKE_CAKE_ITEM_TEXT5,Fifth
MAKE_CAKE_TEXT04_LOCK,Unlock previous rewards in order to unlock the next reward.
MAKE_CAKE_TEXT04_UNLOCK,Exchange any item to unlock the next
MAKE_CAKE_TEXT05,Extra gains for each exchange:
ASSASSIN_SUIT,Assassin Suit
ACTIVITY_JACKPOT_POINT_HELP,You will get 1 point for each Energy consumed. Rewards will be issued via Mail when you acquire the required number of points!
ACTIVITY_JACKPOT_POINT_LIST,Consume {1} Energy
