id,name,brief,desc
6105,黄金罗盘,神器,
6106,厄运沙漏,神器,
6107,幻影披风,神器,
6108,飞雷神,神器,
6109,魔能手臂,神器,
6110,沉沦,神器,
6111,鲜血,神器,
6112,妄想,神器,
6113,精灵祝福之弓,神器,
6114,橡树之心,神器,
6115,翡翠蝶,神器,
6116,暗影斗篷,神器,
6117,天使挂坠,神器,
6118,撒旦之心,神器,
6119,死亡之舞,神器,
6120,亡者的悲鸣,神器,
6121,月神的忧伤,神器,
6122,永恒之章,神器,
6123,旅行者之戒,神器,
6124,光之盾,神器,
6125,镜之链,神器,
6126,禁锢之灵,神器,
6127,黄金罗盘,神器,
6128,厄运沙漏,神器,
6129,幻影披风,神器,
6130,飞雷神,神器,
6131,魔能手臂,神器,
6132,沉沦,神器,
6133,鲜血,神器,
6134,妄想,神器,
6135,精灵祝福之弓,神器,
6136,橡树之心,神器,
6137,翡翠蝶,神器,
6138,暗影斗篷,神器,
6139,天使挂坠,神器,
6140,撒旦之心,神器,
6141,死亡之舞,神器,
6142,亡者的悲鸣,神器,
6143,月神的忧伤,神器,
6144,永恒之章,神器,
6145,旅行者之戒,神器,
6146,光之盾,神器,
6147,镜之链,神器,
6148,禁锢之灵,神器,
6149,黄金罗盘,神器,
6150,厄运沙漏,神器,
6151,幻影披风,神器,
6152,飞雷神,神器,
6153,魔能手臂,神器,
6154,沉沦,神器,
6155,鲜血,神器,
6156,妄想,神器,
6157,精灵祝福之弓,神器,
6158,橡树之心,神器,
6159,翡翠蝶,神器,
6160,暗影斗篷,神器,
6161,天使挂坠,神器,
6162,撒旦之心,神器,
6163,死亡之舞,神器,
6164,亡者的悲鸣,神器,
6165,月神的忧伤,神器,
6166,永恒之章,神器,
6167,旅行者之戒,神器,
6168,光之盾,神器,
6169,镜之链,神器,
6170,禁锢之灵,神器,
6171,黄金罗盘,神器,
6172,厄运沙漏,神器,
6173,幻影披风,神器,
6174,飞雷神,神器,
6175,魔能手臂,神器,
6176,沉沦,神器,
6177,鲜血,神器,
6178,妄想,神器,
6179,精灵祝福之弓,神器,
6180,橡树之心,神器,
6181,翡翠蝶,神器,
6182,暗影斗篷,神器,
6183,天使挂坠,神器,
6184,撒旦之心,神器,
6185,死亡之舞,神器,
6186,亡者的悲鸣,神器,
6187,月神的忧伤,神器,
6188,永恒之章,神器,
6189,旅行者之戒,神器,
6190,光之盾,神器,
6191,镜之链,神器,
6192,禁锢之灵,神器,
6193,黄金罗盘,神器,
6194,厄运沙漏,神器,
6195,幻影披风,神器,
6196,飞雷神,神器,
6197,魔能手臂,神器,
6198,沉沦,神器,
6199,鲜血,神器,
6200,妄想,神器,
6201,精灵祝福之弓,神器,
6202,橡树之心,神器,
6203,翡翠蝶,神器,
6204,暗影斗篷,神器,
6205,天使挂坠,神器,
6206,撒旦之心,神器,
6207,死亡之舞,神器,
6208,亡者的悲鸣,神器,
6209,月神的忧伤,神器,
6210,永恒之章,神器,
6211,旅行者之戒,神器,
6212,光之盾,神器,
6213,镜之链,神器,
6214,禁锢之灵,神器,
6215,黄金罗盘,神器,
6216,厄运沙漏,神器,
6217,幻影披风,神器,
6218,飞雷神,神器,
6219,魔能手臂,神器,
6220,沉沦,神器,
6221,鲜血,神器,
6222,妄想,神器,
6223,精灵祝福之弓,神器,
6224,橡树之心,神器,
6225,翡翠蝶,神器,
6226,暗影斗篷,神器,
6227,天使挂坠,神器,
6228,命运圣钉,神器,
6229,魔神之触,神器,
6230,死神,神器,
6231,古神的密语,神器,
6232,地狱之眼,神器,
6233,风神使者,神器,
6234,神圣天珠,神器,
6235,无畏铠甲,神器,
6236,魔力源泉,神器,
6237,卡尔玛之眼,神器,
6238,菲尔德的罗盘,神器,
6239,艾丹的愤怒,神器,
6240,冰霜之剑,神器,
6241,雪走,神器,
6242,能量之心,神器,
6243,玛格丽特的遗产,神器,
6244,女王之刃,神器,
6245,吞噬,神器,
6246,黄金弓,神器,
6247,符文之力,神器,
6248,叹息,神器,
6249,毁灭之球,神器,
6250,命运之矛,神器,
6251,命运圣钉,神器,
6252,魔神之触,神器,
6253,死神,神器,
6254,古神的密语,神器,
6255,地狱之眼,神器,
6256,风神使者,神器,
6257,神圣天珠,神器,
6258,无畏铠甲,神器,
6259,魔力源泉,神器,
6260,卡尔玛之眼,神器,
6261,菲尔德的罗盘,神器,
6262,艾丹的愤怒,神器,
6263,冰霜之剑,神器,
6264,雪走,神器,
6265,能量之心,神器,
6266,玛格丽特的遗产,神器,
6267,女王之刃,神器,
6268,吞噬,神器,
6269,黄金弓,神器,
6270,符文之力,神器,
6271,叹息,神器,
6272,毁灭之球,神器,
6273,命运之矛,神器,
6274,命运圣钉,神器,
6275,魔神之触,神器,
6276,死神,神器,
6277,古神的密语,神器,
6278,地狱之眼,神器,
6279,风神使者,神器,
6280,神圣天珠,神器,
6281,无畏铠甲,神器,
6282,魔力源泉,神器,
6283,卡尔玛之眼,神器,
6284,菲尔德的罗盘,神器,
6285,艾丹的愤怒,神器,
6286,冰霜之剑,神器,
6287,雪走,神器,
6288,能量之心,神器,
6289,玛格丽特的遗产,神器,
6290,女王之刃,神器,
6291,吞噬,神器,
6292,黄金弓,神器,
6293,符文之力,神器,
6294,叹息,神器,
6295,毁灭之球,神器,
6296,命运之矛,神器,
6297,命运圣钉,神器,
6298,魔神之触,神器,
6299,死神,神器,
6300,古神的密语,神器,
6301,地狱之眼,神器,
6302,风神使者,神器,
6303,神圣天珠,神器,
6304,无畏铠甲,神器,
6305,魔力源泉,神器,
6306,卡尔玛之眼,神器,
6307,菲尔德的罗盘,神器,
6308,艾丹的愤怒,神器,
6309,冰霜之剑,神器,
6310,雪走,神器,
6311,能量之心,神器,
6312,玛格丽特的遗产,神器,
6313,女王之刃,神器,
6314,吞噬,神器,
6315,黄金弓,神器,
6316,符文之力,神器,
6317,叹息,神器,
6318,毁灭之球,神器,
6319,命运之矛,神器,
6320,命运圣钉,神器,
6321,魔神之触,神器,
6322,死神,神器,
6323,古神的密语,神器,
6324,地狱之眼,神器,
6325,风神使者,神器,
6326,神圣天珠,神器,
6327,无畏铠甲,神器,
6328,魔力源泉,神器,
6329,卡尔玛之眼,神器,
6330,菲尔德的罗盘,神器,
6331,艾丹的愤怒,神器,
6332,冰霜之剑,神器,
6333,雪走,神器,
6334,能量之心,神器,
6335,玛格丽特的遗产,神器,
6336,女王之刃,神器,
6337,吞噬,神器,
6338,黄金弓,神器,
6339,符文之力,神器,
6340,叹息,神器,
6341,毁灭之球,神器,
6342,命运之矛,神器,
6343,命运圣钉,神器,
6344,魔神之触,神器,
6345,死神,神器,
6346,古神的密语,神器,
6347,地狱之眼,神器,
6348,风神使者,神器,
6349,神圣天珠,神器,
6350,无畏铠甲,神器,
6351,魔力源泉,神器,
6352,卡尔玛之眼,神器,
6353,菲尔德的罗盘,神器,
6354,艾丹的愤怒,神器,
6355,冰霜之剑,神器,
6356,雪走,神器,
6357,能量之心,神器,
6358,玛格丽特的遗产,神器,
6359,女王之刃,神器,
6360,吞噬,神器,
6361,黄金弓,神器,
6362,符文之力,神器,
6363,叹息,神器,
6364,毁灭之球,神器,
6365,命运之矛,神器,
6366,刽子手,神器,
6367,刽子手,神器,
6368,刽子手,神器,
6369,刽子手,神器,
6370,刽子手,神器,
6371,黑魔剑,神器,
6372,黑魔剑,神器,
6373,黑魔剑,神器,
6374,黑魔剑,神器,
6375,黑魔剑,神器,
6376,黑魔剑,神器,
6377,闪避护符,神器,
6378,闪避护符,神器,
6379,闪避护符,神器,
6380,闪避护符,神器,
6381,闪避护符,神器,
6382,闪避护符,神器,
6383,银之钥,神器,
6384,银之钥,神器,
6385,银之钥,神器,
6386,银之钥,神器,
6387,银之钥,神器,
6388,银之钥,神器,
6389,深邃之瞳,神器,
6390,深邃之瞳,神器,
6391,深邃之瞳,神器,
6392,深邃之瞳,神器,
6393,深邃之瞳,神器,
6394,深邃之瞳,神器,
6395,自由之刃,神器,
6396,自由之刃,神器,
6397,自由之刃,神器,
6398,自由之刃,神器,
6399,自由之刃,神器,
6400,自由之刃,神器,
6401,残响,神器,
6402,残响,神器,
6403,残响,神器,
6404,残响,神器,
6405,残响,神器,
6406,残响,神器,
6407,无影无形,神器,
6408,无影无形,神器,
6409,无影无形,神器,
6410,无影无形,神器,
6411,无影无形,神器,
6412,无影无形,神器,
6413,金之钥,神器,
6414,金之钥,神器,
6415,金之钥,神器,
6416,金之钥,神器,
6417,金之钥,神器,
6418,金之钥,神器,
6419,罪恶王冠,神器,
6420,罪恶王冠,神器,
6421,罪恶王冠,神器,
6422,罪恶王冠,神器,
6423,罪恶王冠,神器,
6424,罪恶王冠,神器,
6425,审判之剑,神器,
6426,审判之剑,神器,
6427,审判之剑,神器,
6428,审判之剑,神器,
6429,审判之剑,神器,
6430,审判之剑,神器,
6431,恶魔铃铛,神器,
6432,恶魔铃铛,神器,
6433,恶魔铃铛,神器,
6434,恶魔铃铛,神器,
6435,恶魔铃铛,神器,
6436,恶魔铃铛,神器,
7001,战争之王,皮肤,
7002,魔王降临,皮肤,
7003,黑武士,皮肤,
7004,冠军金剑,皮肤,
7005,极寒之刃,皮肤,
7006,最后的祈愿,皮肤,
7007,暗夜女巫,皮肤,
11001,阿呆,,
11002,黑暗教徒,,
11003,发光体,,
12001,老实人,,
12002,伐木工,,
12003,老矿工,,
13001,小恶魔,,
13002,火焰之子,,
13003,熔岩甲虫,,
14001,贝拉,,
14002,侦察兵,,
14003,水手,,
21001,夏洛特,,
21002,马克娜,,
21003,骸骨射手,,
21004,骸骨战士,,
22001,灰袍法师,,
22002,高塔守卫,,
22003,地牢守卫,,
22004,ZH-07,,
23001,金角,,
23002,银角,,
23003,强森,,
23004,黑石,,
24001,拉雯,,
24002,卓娅,,
24003,蓝战士,,
24004,树精,,
31001,链锤,,
31002,毒舌,,
31003,雪莉,,
31004,黑暗牧师,,
31005,冰巨魔,,
32001,雷吉,,
32002,卡佛,,
32003,泰拉的仆人,,
32004,火拳,,
32005,MK-0,,
33001,深渊守卫,,
33002,狂暴兽,,
33003,魅魔,,
33004,烈焰红唇,,
33005,米尔科,,
34001,希维尔,,
34002,安多米尔,,
34003,蓝萨满,,
34004,弗雷,,
34005,密林队长,,
35001,阿斯布幽魂,,
36001,圣童,,
41001,暴躁的尸体,,
41002,巴博,,
41003,敛骨者,,
41004,格伦,,
41005,梦魇骑士,,
41006,骸骨将军,,
41007,兰姆,,
41008,死誓,,
42001,时间法师,,
42002,风暴战斧,,
42003,罗伊,,
42004,塞拉,,
42005,烈酒,,
42006,LM-0,,
42007,钢铁斑比,,
42008,克里斯蒂安,,
43001,罗格,,
43002,毁灭者,,
43003,坦纳,,
43004,阿卡莎,,
43005,雷蒙盖顿,,
43006,阿勒里亚,,
43007,诺玛,,
43008,伊姆拉图斯,,
44001,风行者,,
44002,酋长,,
44003,树精长老,,
44004,猎头者,,
44005,泰勒,,
44006,卡加斯,,
44007,灰眼,,
44008,泽基思,,
45001,黑暗的方德拉,,
45002,洛根,,
45003,黑暗之灵,,
46001,门徒,,
46002,费根,,
46003,神圣之灵,,
51001,卡尔玛,,
51002,血刃,,
51003,主宰者,,
51004,鲁特兹,,
51005,菲尔德,,
51006,尸妖,,
51007,巴德,,
51008,卡姆斯,,
51009,艾丹,,
51010,沃尔特,,
52001,艾米丽,,
52002,奥玛斯,,
52003,荣耀守卫,,
52004,烈焰风暴,,
52005,冰闪,,
52006,布利,,
52007,西格蒙德,,
52008,幻影,,
52009,美树,,
52010,OD-0,,
53001,斯克雷,,
53002,丹特瑞安,,
53003,玛格丽特,,
53004,巴里亚,,
53005,女王,,
53006,巴洛克领主,,
53007,巴顿国王,,
53008,肥姆,,
53009,古斯塔,,
53010,克里姆,,
53011,克罗斯,,
54001,恶魔猎手,,
54002,屠龙者,,
54003,无面者,,
54004,罗萨,,
54005,星光,,
54006,格鲁,,
54007,埃德加,,
54008,维萨,,
54009,马拉萨,,
54010,观心者,,
55001,瓦拉斯基,,
55002,黑暗阿辛多,,
55003,奥沃,,
55004,不眠者,,
55005,达斯摩戈,,
56001,基尔克,,
56002,阿斯莫德,,
56003,米迦勒,,
56004,信仰之刃,,
541001,暴躁的尸体,,
541002,巴博,,
541003,敛骨者,,
541004,格伦,,
541005,梦魇骑士,,
541006,骸骨将军,,
541007,兰姆,,
541008,死誓,,
542001,时间法师,,
542002,风暴战斧,,
542003,罗伊,,
542004,塞拉,,
542005,烈酒,,
542006,LM-0,,
542007,钢铁斑比,,
542008,克里斯蒂安,,
543001,罗格,,
543002,毁灭者,,
543003,坦纳,,
543004,阿卡莎,,
543005,雷蒙盖顿,,
543006,阿勒里亚,,
543007,诺玛,,
543008,伊姆拉图斯,,
544001,风行者,,
544002,酋长,,
544003,树精长老,,
544004,猎头者,,
544005,泰勒,,
544006,卡加斯,,
544007,灰眼,,
544008,泽基思,,
545001,黑暗的方德拉,,
545002,洛根,,
545003,黑暗之灵,,
546001,门徒,,
546002,费根,,
546003,神圣之灵,,
651001,卡尔玛,,
651002,主宰者,,
651003,鲁特兹,,
651004,菲尔德,,
651005,巴德,,
651006,艾丹,,
651007,荣耀守卫,,
651008,冰闪,,
651009,布利,,
651010,幻影,,
651011,沃尔特,,
651012,死誓,,
651013,敛骨者,,
651014,格伦,,
651015,血刃,,
651016,尸妖,,
651017,卡姆斯,,
652001,美树,,
652002,OD-0,,
652003,玛格丽特,,
652004,女王,,
652005,巴洛克领主,,
652006,肥姆,,
652007,古斯塔,,
652008,克里姆,,
652009,恶魔猎手,,
652010,屠龙者,,
652011,奥玛斯,,
652012,塞拉,,
652013,艾米丽,,
652014,烈焰风暴,,
652015,罗伊,,
652016,克里斯蒂安,,
652017,西格蒙德,,
653001,无面者,,
653002,星光,,
653003,格鲁,,
653004,马拉萨,,
653005,黑暗阿辛多,,
653006,基尔克,,
653011,丹特瑞安,,
653012,阿勒里亚,,
653013,毁灭者,,
653014,诺玛,,
653015,巴里亚,,
653016,斯克雷,,
653017,克罗斯,,
654011,罗萨,,
654012,泰勒,,
654013,埃德加,,
654014,泽基思,,
654015,灰眼,,
654016,维萨,,
654017,观星者,,
655011,不眠者,,
655012,黑暗之灵,,
655013,达斯摩戈,,
655014,奥沃,,
656011,阿斯莫德,,
656012,神圣之灵,,
656013,米迦勒,,
656014,信仰之刃,,
751001,主宰者,,
751002,鲁特兹,,
751003,巴德,,
751004,艾丹,,
751005,卡尔玛,,
751006,菲尔德,,
751007,沃尔特,,
751008,血刃,,
751009,尸妖,,
751010,卡姆斯,,
752001,荣耀守卫,,
752002,冰闪,,
752003,布利,,
752004,幻影,,
752005,美树,,
752006,OD-0,,
752007,奥玛斯,,
752008,艾米丽,,
752009,烈焰风暴,,
752010,西格蒙德,,
753001,玛格丽特,,
753002,女王,,
753003,巴洛克领主,,
753004,肥姆,,
753005,古斯塔,,
753006,克里姆,,
753007,丹特瑞安,,
753008,巴里亚,,
753009,斯克雷,,
753010,克罗斯,,
754001,恶魔猎手,,
754002,屠龙者,,
754003,无面者,,
754004,星光,,
754005,格鲁,,
754006,马拉萨,,
754007,罗萨,,
754008,埃德加,,
754009,维萨,,
754010,观星者,,
755001,黑暗阿辛多,,
755002,不眠者,,
755003,达斯摩戈,,
755004,奥沃,,
756001,基尔克,,
756002,阿斯莫德,,
756003,米迦勒,,
756004,信仰之刃,,
