id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,hit,miss,crit,unCrit,critTime,unfree,free,allDmgRate,allHarmDec,sklP,decDmg,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill,is_real_boss
1700307,751003,7307,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700308,751019,7308,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700309,751017,7309,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700310,757002,7310,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700311,751018,7311,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700312,755011,7312,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700313,756010,7313,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700314,753014,7314,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700315,752020,7315,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700316,752016,7316,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700317,751017,7317,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700318,753019,7318,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700319,751018,7319,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700320,751013,7320,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700321,757003,7321,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700322,757001,7322,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700323,752019,7323,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700324,756011,7324,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700325,757002,7325,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1700326,751019,7326,-1,250,10,98000,1000,,,3,1,,1000,0,0,0,0,0,800,0,0,0,0,0,0,0,250,,,,,,
1710001,653014,7001,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710002,752009,7002,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710003,751003,7003,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710004,753008,7004,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710005,751002,7005,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710006,752010,7006,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710007,652015,7007,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710008,751008,7008,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710009,754001,7009,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710010,755003,7010,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710011,756003,7011,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710012,754008,7012,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710013,752002,7013,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710014,753009,7014,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710015,752008,7015,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710016,752007,7016,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710017,754009,7017,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710018,751002,7018,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710019,751007,7019,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710020,752009,7020,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710021,653014,7021,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710022,751009,7022,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710023,756003,7023,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710024,751005,7024,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710025,756001,7025,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710026,754009,7026,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710027,755003,7027,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710028,754002,7028,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710029,756003,7029,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710030,752009,7030,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710031,753010,7031,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710032,753002,7032,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710033,755001,7033,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710034,751009,7034,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710035,755003,7035,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710036,752010,7036,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710037,756002,7037,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710038,753006,7038,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710039,753009,7039,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710040,753006,7040,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710041,754001,7041,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710042,754009,7042,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710043,755004,7043,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710044,753002,7044,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710045,751002,7045,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710046,756001,7046,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710047,752008,7047,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710048,756004,7048,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710049,755004,7049,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710050,755003,7050,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710051,754007,7051,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710052,753006,7052,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710053,754001,7053,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710054,752004,7054,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710055,754010,7055,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710056,751011,7056,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710057,756004,7057,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710058,653014,7058,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710059,754006,7059,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710060,751008,7060,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710061,751007,7061,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710062,754004,7062,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710063,752002,7063,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710064,752006,7064,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710065,753011,7065,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710066,751010,7066,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710067,753010,7067,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710068,754002,7068,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710069,755002,7069,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710070,751001,7070,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710071,753009,7071,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710072,754008,7072,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710073,755005,7073,-1,250,10,9800000,50000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710074,752007,7074,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710075,655012,7075,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710076,751009,7076,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710077,756005,7077,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710078,754011,7078,-1,250,10,98000,100,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,800,0,0,0,250,,,,,,
1710079,755005,7079,-1,250,10,9800000,50000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710080,753008,7080,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710081,752009,7081,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710082,752012,7082,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710083,756005,7083,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710084,754010,7084,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710085,751008,7085,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710086,753010,7086,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710087,753011,7087,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710088,755005,7088,-1,250,10,9800000,50000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710089,751011,7089,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710090,752005,7090,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710091,751005,7091,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710092,752012,7092,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710093,754011,7093,-1,250,10,98000,100,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,800,0,0,0,250,,,,,,
1710094,752008,7094,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710095,753012,7095,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710096,751010,7096,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710097,752011,7097,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710098,752013,7098,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710099,756004,7099,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710100,754009,7100,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710101,751004,7101,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710102,751009,7102,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710103,756004,7103,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710104,751012,7104,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710105,751002,7105,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710106,752007,7106,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710107,755006,7107,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710108,752001,7108,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710109,751011,7109,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710110,752011,7110,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710111,753011,7111,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710112,755003,7112,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710113,756003,7113,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710114,751008,7114,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710115,752012,7115,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710116,755005,7116,-1,250,10,9800000,50000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710117,753012,7117,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710118,755006,7118,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710119,756006,7119,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710120,751001,7120,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710121,755004,7121,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710122,754011,7122,-1,250,10,98000,100,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,800,0,0,0,250,,,,,,
1710123,753009,7123,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710124,751004,7124,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710125,756006,7125,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710126,756001,7126,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710127,751011,7127,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710128,752012,7128,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710129,756002,7129,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710130,754012,7130,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710131,753002,7131,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710132,752014,7132,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710133,756006,7133,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710134,756005,7134,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710135,755006,7135,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710136,752014,7136,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710137,754010,7137,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710138,755006,7138,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710139,753013,7139,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710140,756007,7140,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710141,755007,7141,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710142,751010,7142,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710143,756005,7143,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710144,753010,7144,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710145,752003,7145,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710146,752013,7146,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710147,752014,7147,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710148,753010,7148,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710149,751012,7149,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710150,754006,7150,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710151,754013,7151,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710152,751013,7152,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710153,755001,7153,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710154,751007,7154,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710155,754011,7155,-1,250,10,98000,100,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,800,0,0,0,250,,,,,,
1710156,753012,7156,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710157,754012,7157,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710158,755008,7158,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710159,754008,7159,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710160,752011,7160,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710161,756002,7161,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710162,753011,7162,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710163,753003,7163,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710164,756007,7164,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710165,753014,7165,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710166,755007,7166,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710167,754005,7167,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710168,754014,7168,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710169,751012,7169,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710170,756001,7170,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710171,753015,7171,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710172,752015,7172,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710173,753001,7173,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710174,751014,7174,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710175,752014,7175,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710176,756005,7176,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710177,751006,7177,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710178,754015,7178,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710179,751015,7179,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710180,751012,7180,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710181,752012,7181,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710182,754014,7182,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710183,755007,7183,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
1710184,755006,7184,-1,250,10,98000,1000,,,3,1,100,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,250,,,,,,
