id,partner,unknown_3,name,desc,is_exskill,sub_skill,trigger,is_pass,is_unseal,is_cost_energy,is_add_energy,target1,rand1,effect1,effect1_add,no_crit1,no_miss1,no_act1,fx1,fx_hurt1,fx_hurt1_add,target2,rand2,effect2,no_crit2,not_miss2,fx_hurt2,target3,rand3,effect3,no_crit3,not_miss3,fx_hurt3,attr_pas,jump,jump_pos_xy,icon_id,level,sound,shake_screen,hero_pos_type,hero_pos_type_xy,shake_screen_time,black_screen,animation,skill_effect,target_no_effect
75101902,-1,-1,-1,,,0,28,1,,,,1,,1029272|1028709|1008261|1010077|1014133,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101902,3,,,,,,,,,
5101903,-1,-1,-1,,,0,28,1,,,,1,,1064367,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101903,1,,,,,,,,,
65102603,-1,-1,-1,,,0,28,1,,,,1,,1064368,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101903,2,,,,,,,,,
65102613,-1,-1,-1,,,0,28,1,,,,1,,1064369,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101903,3,,,,,,,,,
75101903,-1,-1,-1,,,0,28,1,,,,1,,1064369,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101903,3,,,,,,,,,
5101904,-1,-1,-1,,,5101924|5101944|5101964,35,1,,,,132,1,1604001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101904,1,,,,,,,,,
5101924,-1,-1,-1,,,0,9,,,,,2,,1014131,,,,,,,,13,,1603001,,,,132,1,1605001,,,,,,,,,,,,,,,,,
5101944,-1,-1,-1,,,0,,,,,,133,,10190162|1210065,,,,,,2078|2079#2124,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101964,-1,-1,-1,,,0,9,1,,,,1,,1032017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65102604,-1,-1,-1,,,65102624|65102644|65102664,35,1,,,,132,1,1604002,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101904,2,,,,,,,,,
65102624,-1,-1,-1,,,0,9,,,,,2,,1014132,,,,,,,,13,,1603002,,,,132,1,1605002,,,,,,,,,,,,,,,,,
65102644,-1,-1,-1,,,0,,,,,,133,,10190163|1210066,,,,,,2080|2081#2124,,,,,,,,,,,,,,,,,,,,,,,,,,,
65102664,-1,-1,-1,,,0,9,1,,,,1,,1032018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65102614,-1,-1,-1,,,65102634|65102654|65102674,35,1,,,,132,1,1604003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101904,3,,,,,,,,,
65102634,-1,-1,-1,,,0,9,,,,,2,,1014133,,,,,,,,13,,1603003,,,,132,1,1605003,,,,,,,,,,,,,,,,,
65102654,-1,-1,-1,,,0,,,,,,133,,10190164|1210067,,,,,,2080|2081#2124,,,,,,,,,,,,,,,,,,,,,,,,,,,
65102674,-1,-1,-1,,,0,9,1,,,,1,,1032019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75101904,-1,-1,-1,,,75101924|75101944|75101964,35,1,,,,132,1,1604003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101904,3,,,,,,,,,
75101924,-1,-1,-1,,,0,9,,,,,2,,1014133,,,,,,,,13,,1603003,,,,132,1,1605003,,,,,,,,,,,,,,,,,
75101944,-1,-1,-1,,,0,,,,,,133,,10190164|1210067,,,,,,2068|2069#2124,,,,,,,,,,,,,,,,,,,,,,,,,,,
75101964,-1,-1,-1,,,0,9,1,,,,1,,1032019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751019011,-1,-1,-1,,1,0,3,,,,,17,,10190154|1026135,,,,,,2066|2067#2122|2123,,2,,1030341,,,,1,,1602004,,,,,,,skill_icon_5101901,1,1197,1,,,,1#1,,,
751019012,-1,-1,-1,,1,0,3,,,,,17,,10190155|1026136,,,,,,2066|2067#2122|2123,,2,,1030341,,,,1,,1602005,,,,,,,skill_icon_5101901,2,1197,1,,,,1#1,,,
751019013,-1,-1,-1,,1,0,3,,,,,17,,10190156|1026137,,,,,,2066|2067#2122|2123,,2,,1030341,,,,1,,1602006,,,,,,,skill_icon_5101901,3,1197,1,,,,1#1,,,
751019014,-1,-1,-1,,1,0,3,,,,,17,,10190157|1026138,,,,,,2066|2067#2122|2123,,2,,1030341,,,,1,,1602007,,,,,,,skill_icon_5101901,4,1197,1,,,,1#1,,,
751019015,-1,-1,-1,,1,0,3,,,,,17,,10190158|1026139,,,,,,2066|2067#2122|2123,,2,,1030341,,,,1,,1602008,,,,,,,skill_icon_5101901,5,1197,1,,,,1#1,,,
751019021,-1,-1,-1,,1,0,28,1,,,,1,,1029272|1028709|1008261|1010078|1014133,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101902,1,,,,,,,,,
751019022,-1,-1,-1,,1,0,28,1,,,,1,,1029272|1028709|1008261|1010079|1014133,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101902,2,,,,,,,,,
751019023,-1,-1,-1,,1,0,28,1,,,,1,,1029272|1028709|1008261|1010080|1014133,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101902,3,,,,,,,,,
751019024,-1,-1,-1,,1,0,28,1,,,,1,,1029272|1028709|1008261|1010081|1014133,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101902,4,,,,,,,,,
751019025,-1,-1,-1,,1,0,28,1,,,,1,,1029273|1028710|1008261|1010082|1014133,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5101902,5,,,,,,,,,
751019031,-1,-1,-1,,1,0,28,1,,,,1,,1064370,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101903,1,,,,,,,,,
751019032,-1,-1,-1,,1,0,28,1,,,,1,,1064371,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101903,2,,,,,,,,,
751019033,-1,-1,-1,,1,0,28,1,,,,1,,1064372,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101903,3,,,,,,,,,
751019034,-1,-1,-1,,1,0,28,1,,,,1,,1064373,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101903,4,,,,,,,,,
751019035,-1,-1,-1,,1,0,28,1,,,,1,,1064374,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101903,5,,,,,,,,,
751019041,-1,-1,-1,,1,751019241|751019441|751019641,35,1,,,,132,1,1604003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101904,1,,,,,,,,,
751019241,-1,-1,-1,,,0,9,,,,,2,,1014133,,,,,,,,13,,1603003,,,,132,1,1605004,,,,,,,,,,,,,,,,,
751019441,-1,-1,-1,,,0,,,,,,133,,10190165|1210067,,,,,,2068|2069#2124,,,,,,,,,,,,,,,,,,,,,,,,,,,
751019641,-1,-1,-1,,,0,9,1,,,,1,,1032019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751019042,-1,-1,-1,,1,751019242|751019442|751019642,35,1,,,,132,1,1604003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101904,2,,,,,,,,,
751019242,-1,-1,-1,,,0,9,,,,,2,,1014133,,,,,,,,13,,1603003,,,,132,1,1605005,,,,,,,,,,,,,,,,,
751019442,-1,-1,-1,,,0,,,,,,133,,10190166|1210067,,,,,,2068|2069#2124,,,,,,,,,,,,,,,,,,,,,,,,,,,
751019642,-1,-1,-1,,,0,9,1,,,,1,,1032019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751019043,-1,-1,-1,,1,751019243|751019443|751019643,35,1,,,,132,1,1604003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101904,3,,,,,,,,,
751019243,-1,-1,-1,,,0,9,,,,,2,,1014133,,,,,,,,13,,1603003,,,,132,1,1605006,,,,,,,,,,,,,,,,,
751019443,-1,-1,-1,,,0,,,,,,133,,10190167|1210068,,,,,,2068|2069#2124,,,,,,,,,,,,,,,,,,,,,,,,,,,
751019643,-1,-1,-1,,,0,9,1,,,,1,,1032019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751019044,-1,-1,-1,,1,751019244|751019444|751019644,35,1,,,,132,1,1604003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101904,4,,,,,,,,,
751019244,-1,-1,-1,,,0,9,,,,,2,,1014133,,,,,,,,13,,1603003,,,,132,1,1605007,,,,,,,,,,,,,,,,,
751019444,-1,-1,-1,,,0,,,,,,133,,10190168|1210068,,,,,,2068|2069#2124,,,,,,,,,,,,,,,,,,,,,,,,,,,
751019644,-1,-1,-1,,,0,9,1,,,,1,,1032019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751019045,-1,-1,-1,,1,751019245|751019445|751019645,35,1,,,,132,1,1604004,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5101904,5,,,,,,,,,
751019245,-1,-1,-1,,,0,9,,,,,2,,1014133,,,,,,,,13,,1603003,,,,132,1,1605008,,,,,,,,,,,,,,,,,
751019445,-1,-1,-1,,,0,,,,,,133,,10190169|1210069,,,,,,2068|2069#2124,,,,,,,,,,,,,,,,,,,,,,,,,,,
751019645,-1,-1,-1,,,0,9,1,,,,1,,1032019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202000,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,#2161,2104#2162,,,,,,,,,,,,,,,,,,,1198,,,,,,,,
65202700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,#2161,2104#2162,,,,,,,,,,,,,,,,,,,1198,,,,,,,,
75202000,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,#2161,2104#2162,,,,,,,,,,,,,,,,,,,1198,,,,,,,,
609,-1,-1,-1,,,,1,1,,,,14,,10190178|1025125|1611001,,,,,#2161,2104#2162,,,,,,,,,,,,,,,,,,,1198,,,,,,,,
610,-1,-1,-1,,,,1,1,,,,14,,10190179|1025126|1611002,,,,,#2161,2104#2162,,,,,,,,,,,,,,,,,,,1198,,,,,,,,
611,-1,-1,-1,,,,1,1,,,,14,,10190180|1025127|1611003,,,,,#2161,2104#2162,,,,,,,,,,,,,,,,,,,1198,,,,,,,,
612,-1,-1,-1,,,,1,1,,,,14,,10190181|1025128|1611003,,,,,#2161,2104#2162,,,,,,,,,,,,,,,,,,,1198,,,,,,,,
613,-1,-1,-1,,,,1,1,,,,14,,10190182|1025129|1611003,,,,,#2161,2104#2162,,,,,,,,,,,,,,,,,,,1198,,,,,,,,
614,-1,-1,-1,,,,1,1,,,,14,,10190183|1025130|1611003,,,,,#2161,2104#2162,,,,,,,,,,,,,,,,,,,1198,,,,,,,,
615,-1,-1,-1,,,,1,1,,,,14,,10190184|1025131|1611003,,,,,#2161,2104#2162,,,,,,,,,,,,,,,,,,,1198,,,,,,,,
616,-1,-1,-1,,,,1,1,,,,14,,10190185|1025132|1611004,,,,,#2161,2104#2162,,,,,,,,,,,,,,,,,,,1198,,,,,,,,
5202001,-1,-1,-1,,,0,3,0,,,,43,2,10190170|1025117,,,,,,2105|2106#2163|2164,,134,,1294015|1610001,,,,,,,,,,,,,skill_icon_5202001,1,1199,,,,,#1,,,
65202701,-1,-1,-1,,,0,3,0,,,,43,2,10190171|1025118,,,,,,2105|2106#2163|2164,,134,,1294016|1610002,,,,,,,,,,,,,skill_icon_5202001,2,1199,,,,,#1,,,
75202001,-1,-1,-1,,,0,3,0,,,,43,2,10190172|1025119,,,,,,2105|2106#2163|2164,,134,,1294017|1610003,,,,,,,,,,,,,skill_icon_5202001,3,1199,,,,,#1,,,
5202002,-1,-1,-1,,,0,28,1,,,,1,,1029275|1028712|1008262|1011208|1004275,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5202002,1,,,,,,,,,
65202702,-1,-1,-1,,,0,28,1,,,,1,,1029276|1028713|1008263|1011209|1004276,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5202002,2,,,,,,,,,
65202712,-1,-1,-1,,,0,28,1,,,,1,,1029277|1028714|1008264|1011210|1004277,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5202002,3,,,,,,,,,
75202002,-1,-1,-1,,,0,28,1,,,,1,,1029277|1028714|1008264|1011210|1004277,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5202002,3,,,,,,,,,
5202003,-1,-1,-1,,,0,28,1,,,,1,,1064375,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202003,1,,,,,,,,,
65202703,-1,-1,-1,,,0,28,1,,,,1,,1064376,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202003,2,,,,,,,,,
65202713,-1,-1,-1,,,0,28,1,,,,1,,1064377,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202003,3,,,,,,,,,
75202003,-1,-1,-1,,,0,28,1,,,,1,,1064377,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202003,3,,,,,,,,,
5202004,-1,-1,-1,,,5202024|5202044,35,1,,,,18,2,1609004,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202004,1,,,,,,,,,
5202024,-1,-1,,,,0,42,1,,,,18,2,1609004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202044,-1,-1,,,,0,180,1,,,,23,,1294015|1610001|1610001|1008265,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65202704,-1,-1,-1,,,65202724|65202744,35,1,,,,18,2,1609005,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202004,2,,,,,,,,,
65202724,-1,-1,,,,0,42,1,,,,18,2,1609005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65202744,-1,-1,,,,0,180,1,,,,23,,1294016|1610002|1610002|1008266,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65202714,-1,-1,-1,,,65202734|65202754,35,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202004,3,,,,,,,,,
65202734,-1,-1,,,,0,42,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65202754,-1,-1,,,,0,180,1,,,,23,,1294017|1610003|1610003|1008267,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75202004,-1,-1,-1,,,75202024|75202044,35,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202004,3,,,,,,,,,
75202024,-1,-1,,,,0,42,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75202044,-1,-1,,,,0,180,1,,,,23,,1294017|1610003|1610003|1008267,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752020011,-1,-1,-1,,1,0,3,0,,,,43,2,10190173|1025120,,,,,,2105|2106#2163|2164,,134,,1294018|1610003,,,,,,,,,,,,,skill_icon_5202001,1,1199,,,,,#1,,,
752020012,-1,-1,-1,,1,0,3,0,,,,43,2,10190174|1025121,,,,,,2105|2106#2163|2164,,134,,1294019|1610003,,,,,,,,,,,,,skill_icon_5202001,2,1199,,,,,#1,,,
752020013,-1,-1,-1,,1,0,3,0,,,,43,2,10190175|1025122,,,,,,2105|2106#2163|2164,,134,,1294020|1610003,,,,,,,,,,,,,skill_icon_5202001,3,1199,,,,,#1,,,
752020014,-1,-1,-1,,1,0,3,0,,,,43,2,10190176|1025123,,,,,,2105|2106#2163|2164,,134,,1294021|1610003,,,,,,,,,,,,,skill_icon_5202001,4,1199,,,,,#1,,,
752020015,-1,-1,-1,,1,0,3,0,,,,43,2,10190177|1025124,,,,,,2105|2106#2163|2164,,134,,1294022|1610003|1610003,,,,,,,,,,,,,skill_icon_5202001,5,1199,,,,,#1,,,
752020021,-1,-1,-1,,1,0,28,1,,,,1,,1029277|1028714|1008264|1011210|1004278,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5202002,1,,,,,,,,,
752020022,-1,-1,-1,,1,0,28,1,,,,1,,1029277|1028714|1008264|1011210|1004279,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5202002,2,,,,,,,,,
752020023,-1,-1,-1,,1,0,28,1,,,,1,,1029277|1028714|1008264|1011210|1004280,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5202002,3,,,,,,,,,
752020024,-1,-1,-1,,1,0,28,1,,,,1,,1029277|1028714|1008264|1011210|1004281,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5202002,4,,,,,,,,,
752020025,-1,-1,-1,,1,0,28,1,,,,1,,1029278|1028715|1008264|1011210|1004282,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5202002,5,,,,,,,,,
752020031,-1,-1,-1,,1,0,28,1,,,,1,,1064378,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202003,1,,,,,,,,,
752020032,-1,-1,-1,,1,0,28,1,,,,1,,1064379,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202003,2,,,,,,,,,
752020033,-1,-1,-1,,1,0,28,1,,,,1,,1064380,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202003,3,,,,,,,,,
752020034,-1,-1,-1,,1,0,28,1,,,,1,,1064381,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202003,4,,,,,,,,,
752020035,-1,-1,-1,,1,0,28,1,,,,1,,1064382,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202003,5,,,,,,,,,
752020041,-1,-1,-1,,1,752020241|752020441,35,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202004,1,,,,,,,,,
752020241,-1,-1,,,,0,42,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752020441,-1,-1,,,,0,180,1,,,,23,,1294018|1610003|1610003|1008268,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752020042,-1,-1,-1,,1,752020242|752020442,35,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202004,2,,,,,,,,,
752020242,-1,-1,,,,0,42,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752020442,-1,-1,,,,0,180,1,,,,23,,1294019|1610003|1610003|1008269,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752020043,-1,-1,-1,,1,752020243|752020443,35,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202004,3,,,,,,,,,
752020243,-1,-1,,,,0,42,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752020443,-1,-1,,,,0,180,1,,,,23,,1294020|1610003|1610003|1008270,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752020044,-1,-1,-1,,1,752020244|752020444,35,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202004,4,,,,,,,,,
752020244,-1,-1,,,,0,42,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752020444,-1,-1,,,,0,180,1,,,,23,,1294021|1610003|1610003|1008271,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752020045,-1,-1,-1,,1,752020245|752020445,35,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5202004,5,,,,,,,,,
752020245,-1,-1,,,,0,42,1,,,,18,2,1609006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752020445,-1,-1,,,,0,180,1,,,,23,,1294022|1610003|1610003|1008272,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677301,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677401,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677501,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677601,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677701,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677801,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6778101,-1,-1,,,,,28,1,1,,,1,,1613001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6778201,-1,-1,,,,,28,1,1,,,1,,1613002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6778301,-1,-1,,,,,28,1,1,,,1,,1613003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000037000,-1,,-1,,,0,1,0,,,,46,2,1566009,,,,,,2157|2158,,1,,1008273,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
2000037010,-1,,-1,,,2000037011,3,0,,,,13,,10190186,,,,,,2159|2160,,,,,,,,,,,,,,,,,skill_icon_200003001,,,,,,,,,,
2000037011,-1,,-1,,,0,185,0,,,,28,,1025133|1026140|1027130,,,,,,2159|2160,,1,,1028716,,,,,,,,,,,,,,,,,,,,,,,
2000038000,-1,,-1,,,0,1,0,,,,43,2,1135011|1614001,,,,,,2165,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
2000038010,-1,,-1,,,0,3,0,,,,13,,10190187,,,,,,2166|2167,,111,,1135012|1461005,,,,112,,1210070|1300005,,,,,,,skill_icon_200003001,,,,,,,,,,
2000039000,-1,,-1,,,0,1,0,,,,18,2,10190188,,,,,,2168,,1,,1006082,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
2000039010,-1,,-1,,,2000039011,3,0,,,,13,,10190188,,,,,,2169,,18,2,1294023|1016125|1017244|1015198|1284010,,,,1,,1565003|1563004,,,,,,,skill_icon_200003001,,,,,,,,,,
2000039011,-1,,-1,,,0,98,1,,,,59,,1282004,,,,,,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200001,-1,,,,,0,28,1,,,,1,,1407005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200002,-1,,,,,52000021,28,1,,,,1,,1619001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52000021,-1,,,,,0,6,1,,,,1,,1268014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200003,-1,,,,,52000031,132,1,,,,1,,1627001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52000031,-1,,,,,0,106,1,,,,1,,1627001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200004,-1,,,,,0,28,1,,,,1,,1616001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200005,-1,,,,,0,28,1,,,,1,,1615001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200006,-1,,,,,0,28,1,,,,1,,1617001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200007,-1,,,,,0,183,1,,,,2,,1007079|1011211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200008,-1,,,,,52000081,132,1,,,,1,,1618001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52000081,-1,,,,,0,151,1,,,,3,,1534005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200009,-1,,,,,52000091,28,1,,,,1,,1276031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52000091,-1,,,,,0,182,1,,,,7,1,1160020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210101,-1,,,,,5210100,28,1,1,,,2,,1625001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210102,-1,,,,,5210100,28,1,1,,,2,,1625002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210103,-1,,,,,5210100,28,1,1,,,2,,1625003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210104,-1,,,,,5210100,28,1,1,,,2,,1625004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210105,-1,,,,,5210100,28,1,1,,,2,,1625005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210106,-1,,,,,5210100,28,1,1,,,2,,1625006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210100,-1,,,,,0,184,1,1,,,24,,1624001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210201,-1,,,,,0,23,1,1,,,28,,1621001|1622001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210202,-1,,,,,0,23,1,1,,,28,,1621001|1622002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210203,-1,,,,,0,23,1,1,,,28,,1621001|1622003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210204,-1,,,,,0,23,1,1,,,28,,1621001|1622004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210205,-1,,,,,0,23,1,1,,,28,,1621001|1622005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210206,-1,,,,,0,23,1,1,,,28,,1621001|1622006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210301,-1,,,,,0,28,1,1,,,2,,1623001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210302,-1,,,,,0,28,1,1,,,2,,1623001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210303,-1,,,,,0,28,1,1,,,2,,1623001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210304,-1,,,,,0,28,1,1,,,2,,1623001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210305,-1,,,,,0,28,1,1,,,2,,1623001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210306,-1,,,,,0,28,1,1,,,2,,1623001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75700300,-1,-1,-1,,,0,1,0,,,,12,,1019121,,,,,#2198,2150#2194,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
757003101,-1,-1,-1,,,757003111|757003121,3,0,1,,,1,,1633001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_75700301,1,,,,,,,,,
757003111,-1,-1,-1,,,0,3,0,1,,,13,,10190189,,,,,2153,2155|2156|2151#2155|2156|2151,,137,,1628001,,,,1,,1634001,,,,,,,,,,,,,,,,,
757003121,-1,-1,-1,,,0,3,0,1,,,136,,1632001|1630001,,,,,,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003102,-1,-1,-1,,,757003112|757003122,3,0,1,,,1,,1633001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_75700301,2,,,,,,,,,
757003112,-1,-1,-1,,,0,3,0,1,,,13,,10190190,,,,,2153,2155|2156|2151#2155|2156|2151,,137,,1628002,,,,1,,1634002,,,,,,,,,,,,,,,,,
757003122,-1,-1,-1,,,0,3,0,1,,,136,,1632002|1630002,,,,,,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003103,-1,-1,-1,,,757003113|757003123,3,0,1,,,1,,1633001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_75700301,3,,,,,,,,,
757003113,-1,-1,-1,,,0,3,0,1,,,13,,10190191,,,,,2153,2155|2156|2151#2155|2156|2151,,137,,1628003,,,,1,,1634003,,,,,,,,,,,,,,,,,
757003123,-1,-1,-1,,,0,3,0,1,,,136,,1632003|1630003,,,,,,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003104,-1,-1,-1,,,757003114|757003124,3,0,1,,,1,,1633001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_75700301,4,,,,,,,,,
757003114,-1,-1,-1,,,0,3,0,1,,,13,,10190192,,,,,2153,2155|2156|2151#2155|2156|2151,,137,,1628004,,,,1,,1634004,,,,,,,,,,,,,,,,,
