id,partner,unknown_3,name,desc,is_exskill,sub_skill,trigger,is_pass,is_unseal,is_cost_energy,is_add_energy,target1,rand1,effect1,effect1_add,no_crit1,no_miss1,no_act1,fx1,fx_hurt1,fx_hurt1_add,target2,rand2,effect2,no_crit2,not_miss2,fx_hurt2,target3,rand3,effect3,no_crit3,not_miss3,fx_hurt3,attr_pas,jump,jump_pos_xy,icon_id,level,sound,shake_screen,hero_pos_type,hero_pos_type_xy,shake_screen_time,black_screen,animation,skill_effect,target_no_effect
5401702,-1,-1,-1,-1,,0,28,1,,,,1,,1029176|1028570|1008228|1004215,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5401702,1,,,,,,,,,
65402402,-1,-1,-1,-1,,0,28,1,,,,1,,1029177|1028571|1008229|1004216,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5401702,2,,,,,,,,,
65402412,-1,-1,-1,-1,,0,28,1,,,,1,,1029178|1028572|1008230|1004217,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5401702,3,,,,,,,,,
75401702,-1,-1,-1,-1,,0,28,1,,,,1,,1029178|1028572|1008230|1004217,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5401702,3,,,,,,,,,
5401703,-1,-1,-1,-1,,0,28,1,,,,1,,1064300,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401703,1,,,,,,,,,
65402403,-1,-1,-1,-1,,0,28,1,,,,1,,1064301,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401703,2,,,,,,,,,
65402413,-1,-1,-1,-1,,0,28,1,,,,1,,1064302,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401703,3,,,,,,,,,
75401703,-1,-1,-1,-1,,0,28,1,,,,1,,1064302,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401703,3,,,,,,,,,
5401704,-1,-1,-1,-1,,5401705,4,1,,,,23,,1435001,,,,,,,,1,,1028574,,,,,,,,,,,,,skill_icon_5401704,1,,,,,,,,,
5401705,-1,-1,-1,,,0,53,1,,,,105,,1019882,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65402404,-1,-1,-1,,,65402405,4,1,,,,23,,1435002,,,,,,,,1,,1028575,,,,,,,,,,,,,skill_icon_5401704,2,,,,,,,,,
65402405,-1,-1,-1,,,0,53,1,,,,105,,1019883,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65402414,-1,-1,-1,,,65402415,4,1,,,,23,,1435003,,,,,,,,1,,1028576,,,,,,,,,,,,,skill_icon_5401704,3,,,,,,,,,
65402415,-1,-1,-1,,,0,53,1,,,,105,,1019884,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75401704,-1,-1,-1,,,75401705,4,1,,,,23,,1435003,,,,,,,,1,,1028576,,,,,,,,,,,,,skill_icon_5401704,3,,,,,,,,,
75401705,-1,-1,-1,,,0,53,1,,,,105,,1019884,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754017011,-1,-1,-1,-1,1,754017016,3,0,,1,2,18,1,1019890|1220004,,,,,,1577|1578|1579#1705|1706|1708#1803|1805#1908,,1,,1436003,,,,,,,,,,,,,skill_icon_5401701,1,1155|1156,,,,,,,,
754017016,-1,-1,-1,,,0,,1,1,2,1,104,,1019905|1220004,,,,,,1577|1578|1579#1707#1804#1908,,,,,,,,,,,,,,,,,,,1156,,,,,,,,
754017012,-1,-1,-1,-1,1,754017017,3,0,,1,2,18,1,1019891|1220004,,,,,,1577|1578|1579#1705|1706|1708#1803|1805#1908,,1,,1436003,,,,,,,,,,,,,skill_icon_5401701,2,1155|1156,,,,,,,,
754017017,-1,-1,-1,,,0,,1,1,2,1,104,,1019906|1220004,,,,,,1577|1578|1579#1707#1804#1908,,,,,,,,,,,,,,,,,,,1156,,,,,,,,
754017013,-1,-1,-1,-1,1,754017018,3,0,,1,2,18,1,1019892|1220005,,,,,,1577|1578|1579#1705|1706|1708#1803|1805#1908,,1,,1436004,,,,,,,,,,,,,skill_icon_5401701,3,1155|1156,,,,,,,,
754017018,-1,-1,-1,,,0,,1,1,2,1,104,,1019907|1220005,,,,,,1577|1578|1579#1707#1804#1908,,,,,,,,,,,,,,,,,,,1156,,,,,,,,
754017014,-1,-1,-1,-1,1,754017019,3,0,,1,2,18,1,1019893|1220005,,,,,,1577|1578|1579#1705|1706|1708#1803|1805#1908,,1,,1436004,,,,,,,,,,,,,skill_icon_5401701,4,1155|1156,,,,,,,,
754017019,-1,-1,-1,,,0,,1,1,2,1,104,,1019908|1220005,,,,,,1577|1578|1579#1707#1804#1908,,,,,,,,,,,,,,,,,,,1156,,,,,,,,
754017015,-1,-1,-1,-1,1,754017020,3,0,,1,2,18,1,1019894|1220006,,,,,,1577|1578|1579#1705|1706|1708#1803|1805#1908,,1,,1436005,,,,,,,,,,,,,skill_icon_5401701,5,1155|1156,,,,,,,,
754017020,-1,-1,-1,,,0,,1,1,2,1,104,,1019909|1220006,,,,,,1577|1578|1579#1707#1804#1908,,,,,,,,,,,,,,,,,,,1156,,,,,,,,
754017021,-1,-1,-1,,1,0,28,1,,,,1,,1029178|1028572|1008230|1004218,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5401702,1,,,,,,,,,
754017022,-1,-1,-1,,1,0,28,1,,,,1,,1029178|1028572|1008230|1004219,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5401702,2,,,,,,,,,
754017023,-1,-1,-1,,1,0,28,1,,,,1,,1029179|1028572|1008230|1004220,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5401702,3,,,,,,,,,
754017024,-1,-1,-1,,1,0,28,1,,,,1,,1029179|1028572|1008230|1004221,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5401702,4,,,,,,,,,
754017025,-1,-1,-1,,1,0,28,1,,,,1,,1029180|1028573|1008230|1004222,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5401702,5,,,,,,,,,
754017031,-1,-1,-1,,1,0,28,1,,,,1,,1064303,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401703,1,,,,,,,,,
754017032,-1,-1,-1,,1,0,28,1,,,,1,,1064304,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401703,2,,,,,,,,,
754017033,-1,-1,-1,,1,0,28,1,,,,1,,1064305,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401703,3,,,,,,,,,
754017034,-1,-1,-1,,1,0,28,1,,,,1,,1064306,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401703,4,,,,,,,,,
754017035,-1,-1,-1,,1,0,28,1,,,,1,,1064307,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401703,5,,,,,,,,,
537,-1,-1,-1,-1,,0,1,1,,,,18,3,1019897|1434003,,,,,##1801,1575|1576#1703|1704#1802#1906|1907,,1,,1023095,,,,,,,,,,,,,,1,1157,,,,,,,,
538,-1,-1,-1,-1,,0,1,1,,,,18,3,1019898|1434003,,,,,##1801,1575|1576#1703|1704#1802#1906|1907,,1,,1023095,,,,,,,,,,,,,,2,1157,,,,,,,,
539,-1,-1,-1,-1,,0,1,1,,,,18,3,1019899|1434003,,,,,##1801,1575|1576#1703|1704#1802#1906|1907,,1,,1023095,,,,,,,,,,,,,,3,1157,,,,,,,,
540,-1,-1,-1,-1,,0,1,1,,,,18,3,1019900|1434003,,,,,##1801,1575|1576#1703|1704#1802#1906|1907,,1,,1023095,,,,,,,,,,,,,,4,1157,,,,,,,,
541,-1,-1,-1,-1,,0,1,1,,,,18,3,1019901|1434004,,,,,##1801,1575|1576#1703|1704#1802#1906|1907,,1,,1023096,,,,,,,,,,,,,,5,1157,,,,,,,,
754017041,-1,-1,,,1,75401706,4,1,,,,23,,1435003,,,,,,,,1,,1028661,,,,,,,,,,,,,skill_icon_5401704,1,,,,,,,,,
75401706,-1,-1,-1,,,0,53,1,,,,105,,1019885,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754017042,-1,-1,,,1,75401707,4,1,,,,23,,1435003,,,,,,,,1,,1028662,,,,,,,,,,,,,skill_icon_5401704,2,,,,,,,,,
75401707,-1,-1,-1,,,0,53,1,,,,105,,1019886,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754017043,-1,-1,,,1,75401708,4,1,,,,23,,1435003,,,,,,,,1,,1028663,,,,,,,,,,,,,skill_icon_5401704,3,,,,,,,,,
75401708,-1,-1,-1,,,0,53,1,,,,105,,1019887,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754017044,-1,-1,,,1,75401709,4,1,,,,23,,1435003,,,,,,,,1,,1028664,,,,,,,,,,,,,skill_icon_5401704,4,,,,,,,,,
75401709,-1,-1,-1,,,0,53,1,,,,105,,1019888,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754017045,-1,-1,,,1,75401710,4,1,,,,23,,1435003,,,,,,,,1,,1028665,,,,,,,,,,,,,skill_icon_5401704,5,,,,,,,,,
75401710,-1,-1,-1,,,0,53,1,,,,105,,1019889,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,1612#1625#1884,1613#1626#1881,,,,,,,,,,,,,,,,,,,1161,,,,,,,,
65302400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,1612#1625#1884,1613#1626#1881,,,,,,,,,,,,,,,,,,,1161,,,,,,,,
75301700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,1612#1625#1884,1613#1626#1881,,,,,,,,,,,,,,,,,,,1161,,,,,,,,
5301701,-1,-1,-1,-1,,5301711|5301712|5301713,3,0,,1,,1,,1424004,,,,,,1614|1615|1616#1627|1628#1882|1883,,20,1,1019910|1027122|1444001,,,,1,,1437001,,,,,,,skill_icon_5301701,,1162,,,,,1#1#1,,,
5301711,-1,-1,-1,-1,,0,,1,1,2,1,20,1,1019910|1027122|1444001,,,,,,1618#1618#1879|1880,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301712,-1,-1,-1,-1,,0,35,1,,,,1,,1438001|1438001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301713,-1,-1,-1,-1,,0,101,1,,,,1,,1023097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65302401,-1,-1,-1,-1,,65302405|65302406|65302407,3,0,,1,,1,,1424004,,,,,,1614|1615|1616#1627|1628#1882|1883,,20,1,1019911|1027123|1444002,,,,1,,1437001,,,,,,,skill_icon_5301701,,1162,,,,,1#1#1,,,
65302405,-1,-1,-1,,,0,,1,1,2,1,20,1,1019911|1027123|1444002,,,,,,1618#1618#1879|1880,,,,,,,,,,,,,,,,,,,,,,,,,,,
65302406,-1,-1,-1,-1,,0,35,1,,,,1,,1438001|1438001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65302407,-1,-1,-1,-1,,0,101,1,,,,1,,1023098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75301701,-1,-1,-1,-1,,75301711|75301712|75301713,3,0,,1,,1,,1424004,,,,,,1614|1615|1616#1627|1628#1882|1883,,20,1,1019912|1027124|1444003,,,,1,,1437001,,,,,,,skill_icon_5301701,,1162,,,,,1#1#1,,,
75301711,-1,-1,-1,-1,,0,,1,1,2,1,20,1,1019912|1027124|1444003,,,,,,1618#1618#1879|1880,,,,,,,,,,,,,,,,,,,,,,,,,,,
75301712,-1,-1,-1,-1,,0,35,1,,,,1,,1438001|1438001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75301713,-1,-1,-1,-1,,0,101,1,,,,1,,1023099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301702,-1,-1,-1,-1,,0,28,1,,,,1,,1029181|1028579|1008231|1136056|1126001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301702,1,,,,,,,,,
65302402,-1,-1,-1,-1,,0,28,1,,,,1,,1029182|1028580|1008232|1136057|1126001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301702,2,,,,,,,,,
65302412,-1,-1,-1,-1,,0,28,1,,,,1,,1029183|1028581|1008233|1136058|1126001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301702,3,,,,,,,,,
75301702,-1,-1,-1,-1,,0,28,1,,,,1,,1029183|1028581|1008233|1136058|1126001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301702,3,,,,,,,,,
5301703,-1,-1,-1,-1,,5301731,2,1,,,,1,,1438001|1160013,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301703,1,,,,,,,,,
5301731,-1,-1,-1,-1,,0,106,1,,,,106,,1329025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65302403,-1,-1,-1,-1,,65302431,2,1,,,,1,,1438001|1438002|1160014,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301703,2,,,,,,,,,
65302431,-1,-1,-1,-1,,0,106,1,,,,106,,1329026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65302413,-1,-1,-1,-1,,65302432,2,1,,,,1,,1438001|1438001|1160015,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301703,3,,,,,,,,,
65302432,-1,-1,-1,-1,,0,106,1,,,,106,,1329027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75301703,-1,-1,-1,-1,,75301731,2,1,,,,1,,1438001|1438001|1160015,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301703,3,,,,,,,,,
75301731,-1,-1,-1,-1,,0,106,1,,,,106,,1329027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301704,-1,-1,-1,-1,,5301741,28,1,,,,1,,1439001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301704,1,,,,,,,,,
5301741,-1,-1,-1,-1,,0,10,1,,,,1,,1023101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65302404,-1,-1,-1,-1,,65302441,28,1,,,,1,,1439002,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301704,2,,,,,,,,,
65302441,-1,-1,-1,-1,,0,10,1,,,,1,,1023102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65302414,-1,-1,-1,-1,,65302442,28,1,,,,1,,1439003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301704,3,,,,,,,,,
65302442,-1,-1,-1,-1,,0,10,1,,,,1,,1023103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75301704,-1,-1,-1,-1,,75301741,28,1,,,,1,,1439003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301704,3,,,,,,,,,
75301741,-1,-1,-1,-1,,0,10,1,,,,1,,1023103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017011,-1,-1,-1,-1,1,753017111|753017211|753017311,3,0,,1,,1,,1424004,,,,,,1614|1615|1616#1627|1628#1882|1883,,20,1,1019913|1027125|1444003,,,,1,,1437001,,,,,,,skill_icon_5301701,1,1162,,,,,1#1#1,,,
753017111,-1,-1,-1,-1,,0,,1,1,2,1,20,1,1019913|1027125|1444003,,,,,,1618#1618#1879|1880,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017211,-1,-1,-1,-1,,0,35,1,,,,1,,1438001|1438001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017311,-1,-1,-1,-1,,0,101,1,,,,1,,1023099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017012,-1,-1,-1,-1,1,753017112|753017212|753017312,3,0,,1,,1,,1424004,,,,,,1614|1615|1616#1627|1628#1882|1883,,20,1,1019914|1027126|1444003,,,,1,,1437001,,,,,,,skill_icon_5301701,2,1162,,,,,1#1#1,,,
753017112,-1,-1,-1,-1,,0,,1,1,2,1,20,1,1019914|1027126|1444003,,,,,,1618#1618#1879|1880,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017212,-1,-1,-1,-1,,0,35,1,,,,1,,1438001|1438001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017312,-1,-1,-1,-1,,0,101,1,,,,1,,1023099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017013,-1,-1,-1,-1,1,753017113|753017213|753017313,3,0,,1,,1,,1424004,,,,,,1614|1615|1616#1627|1628#1882|1883,,20,1,1019915|1027127|1444003,,,,1,,1437001,,,,,,,skill_icon_5301701,3,1162,,,,,1#1#1,,,
753017113,-1,-1,-1,-1,,0,,1,1,2,1,20,1,1019915|1027127|1444003,,,,,,1618#1618#1879|1880,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017213,-1,-1,-1,-1,,0,35,1,,,,1,,1438001|1438001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017313,-1,-1,-1,-1,,0,101,1,,,,1,,1023099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017014,-1,-1,-1,-1,1,753017114|753017214|753017314,3,0,,1,,1,,1424004,,,,,,1614|1615|1616#1627|1628#1882|1883,,20,1,1019916|1027128|1444003,,,,1,,1437001,,,,,,,skill_icon_5301701,4,1162,,,,,1#1#1,,,
753017114,-1,-1,-1,-1,,0,,1,1,2,1,20,1,1019916|1027128|1444003,,,,,,1618#1618#1879|1880,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017214,-1,-1,-1,-1,,0,35,1,,,,1,,1438001|1438001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017314,-1,-1,-1,-1,,0,101,1,,,,1,,1023099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017015,-1,-1,-1,-1,1,753017115|753017215|753017315,3,0,,1,,1,,1424004,,,,,,1614|1615|1616#1627|1628#1882|1883,,20,1,1019917|1027129|1444004,,,,1,,1437001,,,,,,,skill_icon_5301701,5,1162,,,,,1#1#1,,,
753017115,-1,-1,-1,-1,,0,,1,1,2,1,20,1,1019917|1027129|1444004,,,,,,1618#1618#1879|1880,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017215,-1,-1,-1,-1,,0,35,1,,,,1,,1438001|1438001|1438001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017315,-1,-1,-1,-1,,0,101,1,,,,1,,1023100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017021,-1,-1,-1,-1,1,0,28,1,,,,1,,1029183|1028581|1008233|1136059|1126001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301702,1,,,,,,,,,
753017022,-1,-1,-1,-1,1,0,28,1,,,,1,,1029183|1028581|1008233|1136060|1126001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301702,2,,,,,,,,,
753017023,-1,-1,-1,-1,1,0,28,1,,,,1,,1029183|1028581|1008233|1136061|1126001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301702,3,,,,,,,,,
753017024,-1,-1,-1,-1,1,0,28,1,,,,1,,1029183|1028581|1008233|1136062|1126001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301702,4,,,,,,,,,
753017025,-1,-1,-1,-1,1,0,28,1,,,,1,,1029184|1028582|1008233|1136063|1126001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5301702,5,,,,,,,,,
753017031,-1,-1,-1,-1,1,753017131,2,1,,,,1,,1438001|1438001|1160015,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301703,1,,,,,,,,,
753017131,-1,-1,-1,-1,,0,106,1,,,,106,,1329028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017032,-1,-1,-1,-1,1,753017132,2,1,,,,1,,1438001|1438001|1160015,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301703,2,,,,,,,,,
753017132,-1,-1,-1,-1,,0,106,1,,,,106,,1329029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017033,-1,-1,-1,-1,1,753017133,2,1,,,,1,,1438001|1438001|1160015,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301703,3,,,,,,,,,
753017133,-1,-1,-1,-1,,0,106,1,,,,106,,1329030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017034,-1,-1,-1,-1,1,753017134,2,1,,,,1,,1438001|1438001|1160015,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301703,4,,,,,,,,,
753017134,-1,-1,-1,-1,,0,106,1,,,,106,,1329031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017035,-1,-1,-1,-1,1,753017135,2,1,,,,1,,1438001|1438001|1160015,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301703,5,,,,,,,,,
753017135,-1,-1,-1,-1,,0,106,1,,,,106,,1329032|1438001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017041,-1,-1,-1,-1,1,753017141,28,1,,,,1,,1439003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301704,1,,,,,,,,,
753017141,-1,-1,-1,-1,,0,10,1,,,,1,,1023104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017042,-1,-1,-1,-1,1,753017142,28,1,,,,1,,1439003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301704,2,,,,,,,,,
753017142,-1,-1,-1,-1,,0,10,1,,,,1,,1023105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017043,-1,-1,-1,-1,1,753017143,28,1,,,,1,,1439004,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301704,3,,,,,,,,,
753017143,-1,-1,-1,-1,,0,10,1,,,,1,,1023106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017044,-1,-1,-1,-1,1,753017144,28,1,,,,1,,1439004,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301704,4,,,,,,,,,
753017144,-1,-1,-1,-1,,0,10,1,,,,1,,1023107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753017045,-1,-1,-1,-1,1,753017145,28,1,,,,1,,1439005,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5301704,5,,,,,,,,,
753017145,-1,-1,-1,-1,,0,10,1,,,,1,,1023108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643101,-1,-1,-1,-1,,0,35,1,1,,,1,,1013035,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
643201,-1,-1,-1,-1,,0,35,1,1,,,1,,1013040,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
643301,-1,-1,-1,-1,,0,35,1,1,,,1,,1013045,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
643401,-1,-1,-1,-1,,0,35,1,1,,,1,,1013050,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
643501,-1,-1,-1,-1,,0,35,1,1,,,1,,1013055,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
643601,-1,-1,-1,-1,,0,35,1,1,,,1,,1013060,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
6742101,-1,-1,-1,-1,,0,143,1,1,,,1,,1008234|1445001,,,,,,,,24,,1268010,,,,,,,,,,,,,,,,,,,,,,,
6742201,-1,-1,-1,-1,,0,143,1,1,,,1,,1008235|1445002,,,,,,,,24,,1268010,,,,,,,,,,,,,,,,,,,,,,,
6742301,-1,-1,-1,-1,,0,143,1,1,,,1,,1008236|1445003,,,,,,,,24,,1268010,,,,,,,,,,,,,,,,,,,,,,,
5600900,-1,-1,-1,,,0,1,0,,,,12,,1019121,,,,,#1699##1827#1892,1652|1653#1700#1746|1747#1824#1893,,,,,,,,,,,,,,,,,,,1165,,,,,,,,
65601900,-1,-1,-1,,,0,1,0,,,,12,,1019121,,,,,#1699##1827#1892,1661|1662#1700#1746|1747#1824#1893,,,,,,,,,,,,,,,,,,,1165,,,,,,,,
75600900,-1,-1,-1,,,0,1,0,,,,12,,1019121,,,,,#1699##1827#1892,1665|1666#1700#1746|1747#1824#1893,,,,,,,,,,,,,,,,,,,1165,,,,,,,,
542,-1,-1,-1,,,0,1,1,,,,43,3,1019928|1458001|1459001,,,,,#1699##1827#1892,1652|1653#1700#1746|1747#1824#1893,,,,,,,,,,,,,,,,,,,1165,,,,,,,,
543,-1,-1,-1,,,0,1,1,,,,43,3,1019929|1458002|1459002,,,,,#1699##1827#1892,1661|1662#1700#1746|1747#1824#1893,,,,,,,,,,,,,,,,,,,1165,,,,,,,,
544,-1,-1,-1,,,0,1,1,,,,43,3,1019930|1458003|1459003,,,,,#1699##1827#1892,1665|1666#1700#1746|1747#1824#1893,,,,,,,,,,,,,,,,,,,1165,,,,,,,,
545,-1,-1,-1,,,0,1,1,,,,43,3,1019931|1458004|1459003,,,,,#1699##1827#1892,1665|1666#1700#1746|1747#1824#1893,,,,,,,,,,,,,,,,,,,1165,,,,,,,,
546,-1,-1,-1,,,0,1,1,,,,43,3,1019932|1458005|1459003,,,,,#1699##1827#1892,1665|1666#1700#1746|1747#1824#1893,,,,,,,,,,,,,,,,,,,1165,,,,,,,,
547,-1,-1,-1,,,0,1,1,,,,43,3,1019933|1458006|1459003,,,,,#1699##1827#1892,1665|1666#1700#1746|1747#1824#1893,,,,,,,,,,,,,,,,,,,1165,,,,,,,,
548,-1,-1,-1,,,0,1,1,,,,43,3,1019934|1458007|1459003,,,,,#1699##1827#1892,1665|1666#1700#1746|1747#1824#1893,,,,,,,,,,,,,,,,,,,1165,,,,,,,,
549,-1,-1,-1,,,0,1,1,,,,43,3,1019935|1458008|1459003|1459003,,,,,#1699##1827#1892,1665|1666#1700#1746|1747#1824#1893,,,,,,,,,,,,,,,,,,,1165,,,,,,,,
5600901,-1,-1,-1,-1,,5600911,3,0,,1,,108,3,1019920,,,,,,1654|1655#1701|1702#1748|1749|1750#1825|1826#1894|1895,,1,,1336067,,,,,,,,,,,,,skill_icon_5600901,,1166,,,,,1#1##1,,,
5600911,-1,-1,,,,0,,1,1,2,1,61,,1456001,,,,,,1654|1655,,,,,,,,,,,,,,,,,,,,,,,,,,,
65601901,-1,-1,-1,-1,,65601911,3,0,,1,,108,3,1019921,,,,,,1663|1664#1701|1702#1748|1749|1750#1825|1826#1894|1895,,1,,1336068,,,,,,,,,,,,,skill_icon_5600901,,1166,,,,,1#1##1,,,
65601911,-1,-1,,,,0,,1,1,2,1,61,,1456002,,,,,,1663|1664,,,,,,,,,,,,,,,,,,,,,,,,,,,
75600901,-1,-1,-1,-1,,75600911,3,0,,1,,108,3,1019922,,,,,,1667|1668#1701|1702#1748|1749|1750#1825|1826#1894|1895,,1,,1336069,,,,,,,,,,,,,skill_icon_5600901,,1166,,,,,1#1##1,,,
75600911,-1,-1,,,,0,,1,1,2,1,61,,1456003,,,,,,1667|1668,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600902,-1,-1,-1,-1,,0,28,1,,,,1,,1028587|1008237|1012177|1011179|1004225,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5600902,1,,,,,,,,,
65601902,-1,-1,-1,-1,,0,28,1,,,,1,,1028588|1008238|1012178|1011180|1004226,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5600902,2,,,,,,,,,
65601912,-1,-1,-1,-1,,0,28,1,,,,1,,1028589|1008239|1012179|1011181|1004227,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5600902,3,,,,,,,,,
75600902,-1,-1,-1,-1,,0,28,1,,,,1,,1028589|1008239|1012179|1011181|1004227,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5600902,3,,,,,,,,,
5600903,-1,-1,-1,-1,,5600905,28,1,,,,1,,1064308,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5600903,1,,,,,,,,,
