id,type,buff,num,round,prob,fx_hurt1
1107213,1107,mdotBlood,117314,3,1,
1107214,1107,mdotBlood,122098,3,1,
1107215,1107,mdotBlood,126882,3,1,
1107216,1107,mdotBlood,131666,3,1,
1107217,1107,mdotBlood,136450,3,1,
1107218,1107,mdotBlood,141234,3,1,
1107219,1107,mdotBlood,146018,3,1,
1107220,1107,mdotBlood,150802,3,1,
1107221,1107,mdotBlood,155586,3,1,
1107222,1107,mdotBlood,160370,3,1,
1107223,1107,mdotBlood,165154,3,1,
1107224,1107,mdotBlood,169938,3,1,
1107225,1107,mdotBlood,174722,3,1,
1107226,1107,mdotBlood,179506,3,1,
1107227,1107,mdotBlood,184290,3,1,
1107228,1107,mdotBlood,189074,3,1,
1107229,1107,mdotBlood,193858,3,1,
1107230,1107,mdotBlood,198642,3,1,
1107231,1107,mdotBlood,203426,3,1,
1107232,1107,mdotBlood,208210,3,1,
1107233,1107,mdotBlood,212994,3,1,
1107234,1107,mdotBlood,217778,3,1,
1107235,1107,mdotBlood,222562,3,1,
1107236,1107,mdotBlood,227346,3,1,
1107237,1107,mdotBlood,232130,3,1,
1107238,1107,mdotBlood,236914,3,1,
1107239,1107,mdotBlood,241698,3,1,
1107240,1107,mdotBlood,246482,3,1,
1107241,1107,mdotBlood,100000,2,1,
1107242,1107,mdotBlood,250590,3,1,
1107243,1107,mdotBlood,254698,3,1,
1107244,1107,mdotBlood,258806,3,1,
1107245,1107,mdotBlood,262914,3,1,
1107246,1107,mdotBlood,267022,3,1,
1107247,1107,mdotBlood,271130,3,1,
1107248,1107,mdotBlood,275238,3,1,
1107249,1107,mdotBlood,279346,3,1,
1107250,1107,mdotBlood,283454,3,1,
1107251,1107,mdotBlood,287562,3,1,
1107252,1107,mdotBlood,291670,3,1,
1107253,1107,mdotBlood,295778,3,1,
1107254,1107,mdotBlood,299886,3,1,
1107255,1107,mdotBlood,303994,3,1,
1107256,1107,mdotBlood,308102,3,1,
1107257,1107,mdotBlood,312210,3,1,
1107258,1107,mdotBlood,316318,3,1,
1107259,1107,mdotBlood,320426,3,1,
1107260,1107,mdotBlood,324534,3,1,
1107261,1107,mdotBlood,328642,3,1,
1107262,1107,mdotBlood,332750,3,1,
1107263,1107,mdotBlood,336858,3,1,
1107264,1107,mdotBlood,340966,3,1,
1107265,1107,mdotBlood,345074,3,1,
1107266,1107,mdotBlood,349182,3,1,
1107267,1107,mdotBlood,353290,3,1,
1107268,1107,mdotBlood,357398,3,1,
1107269,1107,mdotBlood,361506,3,1,
1107270,1107,mdotBlood,365614,3,1,
1107271,1107,mdotBlood,369722,3,1,
1107272,1107,mdotBlood,373830,3,1,
1107273,1107,mdotBlood,377938,3,1,
1107274,1107,mdotBlood,382046,3,1,
1107275,1107,mdotBlood,386154,3,1,
1107276,1107,mdotBlood,390262,3,1,
1107277,1107,mdotBlood,394370,3,1,
1107278,1107,mdotBlood,398478,3,1,
1107279,1107,mdotBlood,402586,3,1,
1107280,1107,mdotBlood,406694,3,1,
1107281,1107,mdotBlood,410802,3,1,
1107282,1107,mdotBlood,414910,3,1,
1107283,1107,mdotBlood,419018,3,1,
1107284,1107,mdotBlood,423126,3,1,
1107285,1107,mdotBlood,427234,3,1,
1107286,1107,mdotBlood,431342,3,1,
1107287,1107,mdotBlood,435450,3,1,
1107288,1107,mdotBlood,439558,3,1,
1107289,1107,mdotBlood,443666,3,1,
1107290,1107,mdotBlood,447774,3,1,
1107291,1107,mdotBlood,451882,3,1,
1107292,1107,mdotBlood,455990,3,1,
1107293,1107,mdotBlood,460098,3,1,
1107294,1107,mdotBlood,464206,3,1,
1107295,1107,mdotBlood,468314,3,1,
1107296,1107,mdotBlood,472422,3,1,
1107297,1107,mdotBlood,476530,3,1,
1107298,1107,mdotBlood,480638,3,1,
1107299,1107,mdotBlood,484746,3,1,
1107300,1107,mdotBlood,488854,3,1,
1107301,1107,mdotBlood,492962,3,1,
1107302,1107,mdotBlood,100000,1,1,
1107303,1107,mdotBlood,300000,2,1,
1107304,1107,mdotBlood,500000,3,1,
1107305,1107,mdotBlood,700000,4,1,
1107306,1107,mdotBlood,1000000,5,1,
1108001,1108,yxDotBlood,0.32,3,1,
1108002,1108,yxDotBlood,0.48,3,1,
1108003,1108,yxDotBlood,0.62,3,1,
1108004,1108,yxDotBlood,0.64,3,1,
1108005,1108,yxDotBlood,1.05,3,1,
1108006,1108,yxDotBlood,0.5,3,1,
1109001,1109,phurt,0.15,0,1,
1109002,1109,phurt,0.16,0,1,
1109003,1109,phurt,0.18,0,1,
1109004,1109,phurt,0.2,0,1,
1110001,1110,addHurtd,1,0,1,
1110002,1110,addHurtd,1.4,0,1,
1110003,1110,addHurtd,1.8,0,1,
1110004,1110,addHurtd,1.83,0,1,
1110005,1110,addHurtd,1.86,0,1,
1110006,1110,addHurtd,1.89,0,1,
1110007,1110,addHurtd,1.92,0,1,
1110008,1110,addHurtd,1.95,0,1,
1111001,1111,zsDotFire,1.4,1,1,
1111002,1111,zsDotFire,0.6,3,1,
1111003,1111,zsDotFire,0.8,3,1,
1111004,1111,zsDotFire,0.86,3,1,
1111005,1111,zsDotFire,0.91,3,1,
1111006,1111,zsDotFire,1.43,1,1,
1111007,1111,zsDotFire,1.46,1,1,
1111008,1111,zsDotFire,1.49,1,1,
1111009,1111,zsDotFire,1.52,1,1,
1111010,1111,zsDotFire,1.55,1,1,
1112001,1112,yxStun,0,2,0.35,
1112002,1112,yxStun,0,2,0.4,
1113001,1113,fsForbid,0,2,0.5,
1113002,1113,fsForbid,0,2,0.55,
1114001,1114,ckDotPoison,0.65,3,1,
1114002,1114,ckDotPoison,0.67,3,1,
1114003,1114,ckDotPoison,0.68,3,1,
1114004,1114,ckDotPoison,0.69,3,1,
1114005,1114,ckDotPoison,0.7,3,1,
1114006,1114,ckDotPoison,0.71,3,1,
1115001,1115,msStun,0,2,1,
1123001,1123,iceless,0,0,1,
1124001,1124,stoneless,0,0,1,
1125001,1125,stunless,0,0,1,
1126001,1126,forbidless,0,0,1,
1127001,1127,stunH,0,2,0.5,
1127002,1127,stunH,0,2,0.75,
1127003,1127,stunH,0,2,1,
1128001,1128,hurtH,0.6,0,1,
1128002,1128,hurtH,1.1,0,1,
1128003,1128,hurtH,1.6,0,1,
1129001,1129,msHurt,1.8,0,1,
1129002,1129,msHurt,1.6,1,1,
1129003,1129,msHurt,1.63,1,1,
1129004,1129,msHurt,1.66,1,1,
1129005,1129,msHurt,1.69,1,1,
1129006,1129,msHurt,1.72,1,1,
1129007,1129,msHurt,1.75,1,1,
1131001,1131,phurtH,0.15,0,1,
1131002,1131,phurtH,0.18,0,1,
1131003,1131,phurtH,0.2,0,1,
1132001,1132,rddot,1105001|1106001|1107120,,1,
1132002,1132,rddot,1025107|1026109|1027116,,1,
1132003,1132,rddot,1105002|1106182|1107302,,1,
1132004,1132,rddot,1105003|1106183|1107303,,1,
1132005,1132,rddot,1105004|1106184|1107304,,1,
1132006,1132,rddot,1105005|1106185|1107305,,1,
1132007,1132,rddot,1105006|1106186|1107306,,1,
1132008,1132,rddot,1434005|1577001|1580001,,1,
1133001,1133,rdcontrol,1015017|1016015|1017014,,1,
1133002,1133,rdcontrol,1015055|1016019|1017020,,1,
1133003,1133,rdcontrol,1196001|1197001|1198001,,1,
1133004,1133,rdcontrol,1015059|1017021|1016020,,1,
1133005,1133,rdcontrol,1015060|1017022|1016021,,1,
1133006,1133,rdcontrol,1015061|1017023|1016022,,1,
1133007,1133,rdcontrol,1015062|1017024|1016023,,1,
1133008,1133,rdcontrol,1015063|1017025|1016024,,1,
1133009,1133,rdcontrol,1015064|1017026|1016025,,1,
1133010,1133,rdcontrol,1015065|1017027|1016026,,1,
1133011,1133,rdcontrol,1015066|1017028|1016027,,1,
1133012,1133,rdcontrol,1015067|1017029|1016028,,1,
1133013,1133,rdcontrol,1015068|1017030|1016029,,1,
1133014,1133,rdcontrol,1015069|1017031|1016030,,1,
1133015,1133,rdcontrol,1015070|1017032|1016031,,1,
1133016,1133,rdcontrol,1015071|1017033|1016032,,1,
1133017,1133,rdcontrol,1015072|1017034|1016033,,1,
1133018,1133,rdcontrol,1015073|1017035|1016034,,1,
1133019,1133,rdcontrol,1015074|1017036|1016035,,1,
1133020,1133,rdcontrol,1015075|1017037|1016036,,1,
1133021,1133,rdcontrol,1015076|1017038|1016037,,1,
1133022,1133,rdcontrol,1015077|1017039|1016038,,1,
1133023,1133,rdcontrol,1015078|1017040|1016039,,1,
1133024,1133,rdcontrol,1015079|1017041|1016040,,1,
1133025,1133,rdcontrol,1015080|1017042|1016041,,1,
1133026,1133,rdcontrol,1015081|1017043|1016042,,1,
1133027,1133,rdcontrol,1015082|1017044|1016043,,1,
1133028,1133,rdcontrol,1015165|1017229|1016117,,1,
1133029,1133,rdcontrol,1015105|1017169|1016057,,1,
1133030,1133,rdcontrol,1015106|1017170|1016058,,1,
1133031,1133,rdcontrol,1015107|1017171|1016059,,1,
1133032,1133,rdcontrol,1015108|1017172|1016060,,1,
1133033,1133,rdcontrol,1015109|1017173|1016061,,1,
1133034,1133,rdcontrol,1015110|1017174|1016062,,1,
1133035,1133,rdcontrol,1015111|1017175|1016063,,1,
1133036,1133,rdcontrol,1015112|1017176|1016064,,1,
1133037,1133,rdcontrol,1015113|1017177|1016065,,1,
1133038,1133,rdcontrol,1015114|1017178|1016066,,1,
1133039,1133,rdcontrol,1015115|1017179|1016067,,1,
1133040,1133,rdcontrol,1015116|1017180|1016068,,1,
1133041,1133,rdcontrol,1015117|1017181|1016069,,1,
1133042,1133,rdcontrol,1015118|1017182|1016070,,1,
1133043,1133,rdcontrol,1015119|1017183|1016071,,1,
1133044,1133,rdcontrol,1015120|1017184|1016072,,1,
1133045,1133,rdcontrol,1015121|1017185|1016073,,1,
1133046,1133,rdcontrol,1015122|1017186|1016074,,1,
1133047,1133,rdcontrol,1015123|1017187|1016075,,1,
1133048,1133,rdcontrol,1015124|1017188|1016076,,1,
1133049,1133,rdcontrol,1015125|1017189|1016077,,1,
1133050,1133,rdcontrol,1015126|1017190|1016078,,1,
1133051,1133,rdcontrol,1015127|1017191|1016079,,1,
1133052,1133,rdcontrol,1015128|1017192|1016080,,1,
1133053,1133,rdcontrol,1015129|1017193|1016081,,1,
1133054,1133,rdcontrol,1015130|1017194|1016082,,1,
1133055,1133,rdcontrol,1015131|1017195|1016083,,1,
1133056,1133,rdcontrol,1015132|1017196|1016084,,1,
1133057,1133,rdcontrol,1015133|1017197|1016085,,1,
1133058,1133,rdcontrol,1015134|1017198|1016086,,1,
1133059,1133,rdcontrol,1015135|1017199|1016087,,1,
1133060,1133,rdcontrol,1015136|1017200|1016088,,1,
1133061,1133,rdcontrol,1015137|1017201|1016089,,1,
1133062,1133,rdcontrol,1015138|1017202|1016090,,1,
1133063,1133,rdcontrol,1015139|1017203|1016091,,1,
1133064,1133,rdcontrol,1015140|1017204|1016092,,1,
1133065,1133,rdcontrol,1015141|1017205|1016093,,1,
1133066,1133,rdcontrol,1015142|1017206|1016094,,1,
1133067,1133,rdcontrol,1015143|1017207|1016095,,1,
1133068,1133,rdcontrol,1015144|1017208|1016096,,1,
1133069,1133,rdcontrol,1015145|1017209|1016097,,1,
1133070,1133,rdcontrol,1015146|1017210|1016098,,1,
1133071,1133,rdcontrol,1015147|1017211|1016099,,1,
1133072,1133,rdcontrol,1015148|1017212|1016100,,1,
1133073,1133,rdcontrol,1015149|1017213|1016101,,1,
1133074,1133,rdcontrol,1015150|1017214|1016102,,1,
1133075,1133,rdcontrol,1015151|1017215|1016103,,1,
1133076,1133,rdcontrol,1015152|1017216|1016104,,1,
1133077,1133,rdcontrol,1015153|1017217|1016105,,1,
1133078,1133,rdcontrol,1015154|1017218|1016106,,1,
1133079,1133,rdcontrol,1015155|1017219|1016107,,1,
1133080,1133,rdcontrol,1015156|1017220|1016108,,1,
1133081,1133,rdcontrol,1015157|1017221|1016109,,1,
1133082,1133,rdcontrol,1015158|1017222|1016110,,1,
1133083,1133,rdcontrol,1015159|1017223|1016111,,1,
1133084,1133,rdcontrol,1015160|1017224|1016112,,1,
1133085,1133,rdcontrol,1015161|1017225|1016113,,1,
1133086,1133,rdcontrol,1015162|1017226|1016114,,1,
1133087,1133,rdcontrol,1015163|1017227|1016115,,1,
1133088,1133,rdcontrol,1015164|1017228|1016116,,1,
1134001,1134,hurtmaxM,0.1,0,1,
1135001,1135,hurtmaxH,0.05,0,1,
1135002,1135,hurtmaxH,0.1,0,1,
1135003,1135,hurtmaxHLimit,0.05,0,1,
1135004,1135,hurtmaxH,0.2,0,1,
1135005,1135,hurtmaxH,0.1,0,1,
1135006,1135,hurtmaxH,0.1,0,1,
1135007,1135,hurtmaxH,0.3,0,1,
1135008,1135,hurtmaxH,0.1,0,1,
1135009,1135,hurtmaxH,0,0,1,
1135010,1135,hurtmaxH,0.2,0,1,
1135011,1135,hurtmaxH,0.2,0,1,
1135012,1135,hurtmaxH,0.25,0,1,
1136001,1136,healB,0.25,0,1,
1136002,1136,healB,-0.75,0,1,
1136003,1136,healB,0.15,0,1,
1136004,1136,healB,-0.5,99,1,
1136005,1136,healB,0.1,3,1,
1136006,1136,healB,0.15,3,1,
1136007,1136,healB,0.2,3,1,
1136008,1136,healB,-0.8,0,1,
1136009,1136,healB,-0.06,99,1,
1136010,1136,healB,-0.09,99,1,
1136011,1136,healB,-0.12,99,1,
1136012,1136,healB,-0.3,2,1,
1136013,1136,healB,0.1,99,1,
1136014,1136,healB,0.2,99,1,
1136015,1136,healB,0.3,99,1,
1136016,1136,healB,-0.5,99,1,
1136017,1136,healB,-0.75,99,1,
1136018,1136,healB,-0.2,2,1,
1136019,1136,healB,-0.3,2,1,
1136020,1136,healB,-0.4,2,1,
1136021,1136,healB,-0.6,99,1,
1136022,1136,healB,0.1,0,1,
1136023,1136,healB,0.2,0,1,
1136024,1136,healB,0.3,0,1,
1136025,1136,healB,0.04,0,1,
1136026,1136,healB,0.08,0,1,
1136027,1136,healB,0.1,0,1,
1136028,1136,healB,0.12,0,1,
1136029,1136,healB,0.15,0,1,
1136030,1136,healB,-0.2,3,1,
1136031,1136,healB,-0.2,3,1,
1136032,1136,healB,-0.22,3,1,
1136033,1136,healB,-0.225,3,1,
1136034,1136,healB,-0.225,3,1,
1136035,1136,healB,-0.23,3,1,
1136036,1136,healB,-0.3,1,1,
1136037,1136,healB,-10,99,1,
1136038,1136,healB,0.02,4,1,
1136039,1136,healB,0.03,4,1,
1136040,1136,healB,0.04,4,1,
1136041,1136,healB,0.05,4,1,
1136042,1136,healB,0.06,4,1,
1136043,1136,healB,-0.1,2,1,
1136044,1136,healB,-0.15,2,1,
1136045,1136,healB,-0.2,2,1,
1136046,1136,healB,0.2,0,1,
1136047,1136,healB,0.3,0,1,
1136048,1136,healB,0.4,0,1,
1136049,1136,healB,-0.23,2,1,
1136050,1136,healB,-0.25,2,1,
1136051,1136,healB,-0.1,3,1,
1136052,1136,healB,-0.15,3,1,
1136053,1136,healB,-0.2,3,1,
1136054,1136,healB,0.1,1,1,
1136055,1136,healB,0.2,1,1,
1136056,1136,healB,0.2,0,1,
1136057,1136,healB,0.3,0,1,
1136058,1136,healB,0.4,0,1,
1136059,1136,healB,0.42,0,1,
1136060,1136,healB,0.44,0,1,
1136061,1136,healB,0.46,0,1,
1136062,1136,healB,0.48,0,1,
1136063,1136,healB,0.5,0,1,
1136064,1136,healB,0.1,0,1,
1136065,1136,healB,0.2,0,1,
1136066,1136,healB,0.9,0,1,
1136067,1136,healB,0.5,0,1,
1136068,1136,healB,0.05,0,1,
1136069,1136,healB,-0.9,2,1,
1136070,1136,healB,0.0015,99,1,
1136071,1136,healB,0.1,0,1,
1136072,1136,healB,0.15,0,1,
1136073,1136,healB,0.6,0,1,
1137001,1137,hurtshare,0,1,0.5,
1138001,1138,exhurt,0,1,0.5,
1138002,1138,exhurt,0,1,0.2,
1138003,1138,exhurt,0,1,0.5,
1138004,1138,exhurt,0,1,1,
1138005,1138,exhurt,0,1,1,
1138006,1138,exhurt,0,1,0.5,
1138007,1138,exhurt,0,1,0.6,
1138008,1138,exhurt,0,1,0.8,
1138009,1138,exhurt,0,1,1,
1139001,1139,hurtB,1,99,1,
1139002,1139,hurtB,0.01,99,1,
1139003,1139,hurtB,0.02,99,1,
1139004,1139,hurtB,0.03,99,1,
1139005,1139,hurtB,0.04,99,1,
1139006,1139,hurtB,0.05,99,1,
1139007,1139,hurtB,0.1,99,1,
1139008,1139,hurtB,0.6,99,1,
1139009,1139,hurtB,0.8,99,1,
1139010,1139,hurtB,1,99,1,
1140001,1140,shield,0,2,1,
1141001,1141,CleanBuff,0,0,1,
1142001,1142,addBuff,0.3,0,1,
1143001,1143,newHurt,0,0,1,
1144001,1144,overflow,0,0,1,
1145001,1145,newRound,0,1,1,
1146001,1146,overflow,0,0,1,
1147001,1147,shield,2,1,1,
1148001,1148,buffExloded,0.5,0,1,
1149001,1149,mindControl,0,2,1,
1149002,1149,mindControl,0.5,2,1,
1150001,1150,transformBK,1000017,99,1,
1151001,1151,atkPBK,0.15,99,1,
1152001,1152,brkBK,100,99,1,
1153001,1153,sw,1,99,1,
1153002,1153,sw,-0.5,99,1,
1153003,1153,sw,0.18,99,1,
1153004,1153,sw,0.02,99,1,
1153005,1153,sw,0.04,99,1,
1153006,1153,sw,0.07,99,1,
1153007,1153,sw,0.1,99,1,
1153008,1153,sw,0.15,99,1,
1153009,1153,sw,0.3,99,1,
1154001,1154,yz,1,99,1,
1154002,1154,yz,-0.5,99,1,
1154003,1154,yz,0.18,99,1,
1154004,1154,yz,0.02,99,1,
1154005,1154,yz,0.04,99,1,
1154006,1154,yz,0.07,99,1,
1154007,1154,yz,0.1,99,1,
1154008,1154,yz,0.15,99,1,
1154009,1154,yz,0.3,99,1,
1155001,1155,th,1,99,1,
1155002,1155,th,-0.5,99,1,
1155003,1155,th,0.18,99,1,
1155004,1155,th,0.02,99,1,
1155005,1155,th,0.04,99,1,
1155006,1155,th,0.07,99,1,
1155007,1155,th,0.1,99,1,
1155008,1155,th,0.15,99,1,
1155009,1155,th,0.3,99,1,
1156001,1156,fj,1,99,1,
1156002,1156,fj,-0.5,99,1,
1156003,1156,fj,0.18,99,1,
1156004,1156,fj,0.02,99,1,
1156005,1156,fj,0.04,99,1,
1156006,1156,fj,0.07,99,1,
1156007,1156,fj,0.1,99,1,
1156008,1156,fj,0.15,99,1,
1156009,1156,fj,0.3,99,1,
1157001,1157,cx,1,99,1,
1157002,1157,cx,-0.5,99,1,
1157003,1157,cx,0.18,99,1,
1157004,1157,cx,0.02,99,1,
1157005,1157,cx,0.04,99,1,
1157006,1157,cx,0.07,99,1,
1157007,1157,cx,0.1,99,1,
1157008,1157,cx,0.15,99,1,
1157009,1157,cx,0.3,99,1,
1158001,1158,xl,1,99,1,
1158002,1158,xl,-0.5,99,1,
1158003,1158,xl,0.18,99,1,
1158004,1158,xl,0.02,99,1,
1158005,1158,xl,0.04,99,1,
1158006,1158,xl,0.07,99,1,
1158007,1158,xl,0.1,99,1,
1158008,1158,xl,0.15,99,1,
1158009,1158,xl,0.3,99,1,
1159001,1159,critDef,0.15,0,1,
1159002,1159,critDef,0.2,0,1,
1159003,1159,critDef,0.35,0,1,
1159004,1159,critDef,0.5,0,1,
1159005,1159,critDef,0.15,0,1,
1159006,1159,critDef,0.2,0,1,
1159007,1159,critDef,0.25,0,1,
1160001,1160,debuffClean,1,0,1,
1160002,1160,debuffClean,3,0,1,
1160003,1160,debuffClean,1,0,0.1,
1160004,1160,debuffClean,1,0,0.2,
1160005,1160,debuffClean,1,0,0.4,
1160006,1160,debuffClean,1,0,0.7,
1160007,1160,debuffClean,1,0,1,
1160008,1160,debuffClean,1,0,0.15,
1160009,1160,debuffClean,1,0,0.25,
1160010,1160,debuffClean,1,0,0.35,
1160011,1160,debuffClean,1,0,0.45,
1160012,1160,debuffClean,1,0,0.55,
1160013,1160,debuffClean,1,0,0.3,
1160014,1160,debuffClean,1,0,0.6,
1160015,1160,debuffClean,1,0,1,
1160016,1160,debuffClean,1,0,1,
1160017,1160,debuffClean,3,0,1,
1160018,1160,debuffClean,99,0,1,
1160019,1160,debuffClean,1,0,1,
1160020,1160,debuffClean,1,0,1,
1161001,1161,surAtkP,0.012,2,1,
1162001,1162,hurtLhurtP,0.12,0,1,
1163001,1163,healPlose,0.15,0,1,
1163002,1163,healPlose,0.08,0,1,
1163003,1163,healPlose,0.12,0,1,
1163004,1163,healPlose,0.16,0,1,
1163005,1163,healPlose,0.1,0,1,
1163006,1163,healPlose,0.2,0,1,
1163007,1163,healPlose,0.45,0,1,
1163008,1163,healPlose,0.46,0,1,
1163009,1163,healPlose,0.47,0,1,
1163010,1163,healPlose,0.48,0,1,
1163011,1163,healPlose,0.49,0,1,
1163012,1163,healPlose,0.5,0,1,
1163013,1163,healPlose,0.03,0,1,
1163014,1163,healPlose,0.05,0,1,
1163015,1163,healPlose,0.2,0,1,
1163016,1163,healPlose,0.22,0,1,
1163017,1163,healPlose,0.24,0,1,
1163018,1163,healPlose,0.26,0,1,
1163019,1163,healPlose,0.28,0,1,
1163020,1163,healPlose,0.3,0,1,
1164001,1164,rowFArmP,-0.35,2,1,
1164002,1164,rowFArmP,-0.55,2,1,
1164003,1164,rowFArmP,-0.75,2,1,
1164004,1164,rowFArmP,0.25,0,1,
1165001,1165,rowFStone,0,2,1,
1166001,1166,rowBAtkP,-0.15,3,1,
1166002,1166,rowBAtkP,-0.2,3,1,
1166003,1166,rowBAtkP,-0.3,3,1,
1166004,1166,rowBAtkP,0.15,0,1,
1166005,1166,rowBAtkP,0.2,0,1,
1166006,1166,rowBAtkP,0.25,0,1,
1166007,1166,rowBAtkP,0.3,0,1,
1166008,1166,rowBAtkP,0.4,0,1,
1166009,1166,rowBAtkP,0.31,0,1,
1166010,1166,rowBAtkP,0.31,0,1,
1166011,1166,rowBAtkP,0.32,0,1,
1166012,1166,rowBAtkP,0.32,0,1,
1166013,1166,rowBAtkP,0.33,0,1,
1167001,1167,rowBSpd,-30,3,1,
1167002,1167,rowBSpd,-60,3,1,
1167003,1167,rowBSpd,-80,3,1,
1167004,1167,rowBSpd,-85,3,1,
1168001,1168,dotTwins,1.2,2,1,
1168002,1168,dotTwins,1.5,2,1,
1168003,1168,dotTwins,2,2,1,
1168004,1168,dotTwins,2.04,2,1,
1168005,1168,dotTwins,2.08,2,1,
1168006,1168,dotTwins,2.12,2,1,
1168007,1168,dotTwins,2.16,2,1,
1168008,1168,dotTwins,2.2,2,1,
1169001,1169,rowFHpP,0.13,0,1,
1169002,1169,rowFHpP,0.15,0,1,
1169003,1169,rowFHpP,0.2,0,1,
1169004,1169,rowFHpP,0.25,0,1,
1169005,1169,rowFHpP,0.4,0,1,
1169006,1169,rowFHpP,0.5,0,1,
1169007,1169,rowFHpP,0.6,0,1,
1169008,1169,rowFHpP,0.62,0,1,
1169009,1169,rowFHpP,0.62,0,1,
1169010,1169,rowFHpP,0.64,0,1,
1169011,1169,rowFHpP,0.64,0,1,
1169012,1169,rowFHpP,0.66,0,1,
1170001,1170,rowBHpP,-0.1,0,1,
1170002,1170,rowBHpP,-0.15,0,1,
1171001,1171,rowBArmP,-0.32,0,1,
1171002,1171,rowBArmP,-0.4,0,1,
1172001,1172,rowFHit,600,0,1,
1172002,1172,rowFHit,600,0,1,
1172003,1172,rowFHit,620,0,1,
1172004,1172,rowFHit,620,0,1,
1172005,1172,rowFHit,640,0,1,
1172006,1172,rowFHit,660,0,1,
1173001,1173,rowBMiss,300,0,1,
1173002,1173,rowBMiss,400,0,1,
1174001,1174,rowBCrit,400,0,1,
1174002,1174,rowBCrit,500,0,1,
1174003,1174,rowBCrit,600,0,1,
1174004,1174,rowBCrit,700,0,1,
1174005,1174,rowBCrit,800,0,1,
1174006,1174,rowBCrit,700,0,1,
1174007,1174,rowBCrit,720,0,1,
1174008,1174,rowBCrit,720,0,1,
1174009,1174,rowBCrit,740,0,1,
1174010,1174,rowBCrit,760,0,1,
1175001,1175,hotHuatuo,1.8,5,1,
1175002,1175,hotHuatuo,2.4,5,1,
1175003,1175,hotHuatuo,3,5,1,
1175004,1175,hotHuatuo,3.06,5,1,
1175005,1175,hotHuatuo,3.12,5,1,
1175006,1175,hotHuatuo,3.18,5,1,
1175007,1175,hotHuatuo,3.25,5,1,
1175008,1175,hotHuatuo,3.3,5,1,
1176001,1176,reviveINF,1,1,1,
1176002,1176,reviveINF,1,1,1,
1177001,1177,reviveINFbuff,1028115|1028116|1028117|1028118|1028119|1028120|1028121,99,1,
1177002,1177,reviveINFbuff,1029019|1029020|1029021|1029022|1029023|1029024|1029025,99,1,
1177003,1177,reviveINFbuff,1030118|1030119|1030120|1030121|1030122|1030123|1030124,99,1,
1177004,1177,reviveINFbuff,1029027|1029028|1029029|1029030|1029031|1029032|1029033|1029034|1029035|1029036|1029037|1029038|1029039|1029040|1029041,99,1,
1177005,1177,reviveINFbuff,1028167|1028168|1028169|1028170|1028171|1028172|1028173|1028174|1028175|1028179|1028180|1028181|1028182|1028183|1028184,99,1,
1177006,1177,reviveINFbuff,1029048|1029049|1029050|1029051|1029052|1029053|1029054|1029055,99,1,
1177007,1177,reviveINFbuff,1028202|1028203|1028204|1028205|1028206|1028207|1028208|1028209,99,1,
1177008,1177,reviveINFbuff,1029214|1029215|1029216|1029217|1029218|1029219|1029220|1029221|1029222|1029223|1029224|1029225|1029226|1029227|1029228|1029229|1029230|1029231|1029232,99,1,
1177009,1177,reviveINFbuff,1028630|1028631|1028632|1028633|1028634|1028635|1028636|1028637|1028638|1028639|1028640|1028641|1028642|1028643|1028644|1028645|1028646|1028647|1029232,99,1,
1177010,1177,reviveINFbuff,0|0|0|0|0|0|0|0|0|0|0|0|0|0|1329038|1329039|1329040|1329041|1329042,99,1,
1177011,1177,reviveINFbuff,0|0|0|0|0|0|0|0|0|0|0|0|0|0|1406034|1406035|1406036|1406037|1406038,99,1,
1178001,1178,dotFireMaxHp,0.01,1,1,
1178002,1178,dotFireMaxHp,0.02,1,1,
1178003,1178,dotFireMaxHp,0.03,1,1,
1178004,1178,dotFireMaxHp,0.04,1,1,
1178005,1178,dotFireMaxHp,0.06,1,1,
1178006,1178,dotFireMaxHp,0.08,2,1,
1178007,1178,dotFireMaxHp,0.13,2,1,
1178008,1178,dotFireMaxHp,0.18,2,1,
1178009,1178,dotFireMaxHp,0.2,2,1,
1178010,1178,dotFireMaxHp,0.035,2,1,
1178011,1178,dotFireMaxHp,0.12,3,1,
1178012,1178,dotFireMaxHp,0.05,1,1,
1179001,1179,atkUnable,0,99,1,
1179002,1179,healPlose,1,0,1,
1180001,1180,free_harm,1,99,1,
1180002,1180,free_harm,2,99,1,
1180003,1180,free_harm,3,99,1,
1180004,1180,free_harm,99,99,1,
1180005,1180,free_harm,8,99,1,
1180006,1180,free_harm,1,99,1,
1181001,1181,aggression,5201205,99,1,
1181002,1181,aggression,5201205,4,1,
1181003,1181,aggression,65201905,99,1,
1181004,1181,aggression,65201905,4,1,
1181005,1181,aggression,75201205,99,1,
1181006,1181,aggression,75201205,4,1,
1181007,1181,aggression,75201207,4,1,
1181008,1181,aggression,75201208,4,1,
1181009,1181,aggression,75201209,4,1,
1181010,1181,aggression,75201210,4,1,
1181011,1181,aggression,75201211,4,1,
1182001,1182,aggressionHarm,0.97,0,1,
1182002,1182,aggressionHarm,1.49,0,1,
1182003,1182,aggressionHarm,2.38,0,1,
1182004,1182,aggressionHarm,2.43,0,1,
1182005,1182,aggressionHarm,2.48,0,1,
1182006,1182,aggressionHarm,2.53,0,1,
1182007,1182,aggressionHarm,2.58,0,1,
1182008,1182,aggressionHarm,2.62,0,1,
1183001,1183,stunSober,0,2,0.45,
