id,name,brief,desc,name1,type,type_config,qlt,group,is_economy,stack_limit,level,icon,light_effect,gift_id,is_auto_open,equip,pub_scroll_type,partner_cost,treasure_cost,get_ways,go_window,getway_item,dropbox_show,is_sell,sell_price,summon_id,show_in_bag,show_bag_type,filter_type,show_in_forge,skin_id,collection_id,para,avatar_frame_effect,effect_mask,dress_id,clear_act
6608,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#900000,,1,4,,,,26061,,,,,
6609,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#1000000,,1,4,,,,26061,,,,,
6610,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#1100000,,1,4,,,,26061,,,,,
6611,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#600000,,1,4,,,,26062,,,,,
6612,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#700000,,1,4,,,,26062,,,,,
6613,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#800000,,1,4,,,,26062,,,,,
6614,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#900000,,1,4,,,,26062,,,,,
6615,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#1000000,,1,4,,,,26062,,,,,
6616,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#1100000,,1,4,,,,26062,,,,,
6617,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#600000,,1,4,,,,26063,,,,,
6618,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#700000,,1,4,,,,26063,,,,,
6619,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#800000,,1,4,,,,26063,,,,,
6620,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#900000,,1,4,,,,26063,,,,,
6621,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#1000000,,1,4,,,,26063,,,,,
6622,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#1100000,,1,4,,,,26063,,,,,
6623,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#600000,,1,4,,,,26064,,,,,
6624,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#700000,,1,4,,,,26064,,,,,
6625,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#800000,,1,4,,,,26064,,,,,
6626,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#900000,,1,4,,,,26064,,,,,
6627,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#1000000,,1,4,,,,26064,,,,,
6628,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#1100000,,1,4,,,,26064,,,,,
6629,-1,-1,,-1,11,1003,6,,0,,1,artfact_99,,,,,,,,,,,,,1#600000,,1,4,,,,26065,,,,,
6630,-1,-1,,-1,11,1003,6,,0,,1,artfact_99,,,,,,,,,,,,,1#700000,,1,4,,,,26065,,,,,
6631,-1,-1,,-1,11,1003,6,,0,,1,artfact_99,,,,,,,,,,,,,1#800000,,1,4,,,,26065,,,,,
6632,-1,-1,,-1,11,1003,6,,0,,1,artfact_99,,,,,,,,,,,,,1#900000,,1,4,,,,26065,,,,,
6633,-1,-1,,-1,11,1003,6,,0,,1,artfact_99,,,,,,,,,,,,,1#1000000,,1,4,,,,26065,,,,,
6634,-1,-1,,-1,11,1003,6,,0,,1,artfact_99,,,,,,,,,,,,,1#1100000,,1,4,,,,26065,,,,,
6635,-1,-1,,-1,11,1003,6,,0,,1,artfact_100,,,,,,,,,,,,,1#600000,,1,4,,,,26066,,,,,
6636,-1,-1,,-1,11,1003,6,,0,,1,artfact_100,,,,,,,,,,,,,1#700000,,1,4,,,,26066,,,,,
6637,-1,-1,,-1,11,1003,6,,0,,1,artfact_100,,,,,,,,,,,,,1#800000,,1,4,,,,26066,,,,,
6638,-1,-1,,-1,11,1003,6,,0,,1,artfact_100,,,,,,,,,,,,,1#900000,,1,4,,,,26066,,,,,
6639,-1,-1,,-1,11,1003,6,,0,,1,artfact_100,,,,,,,,,,,,,1#1000000,,1,4,,,,26066,,,,,
6640,-1,-1,,-1,11,1003,6,,0,,1,artfact_100,,,,,,,,,,,,,1#1100000,,1,4,,,,26066,,,,,
6641,-1,-1,,-1,11,1003,6,,0,,1,artfact_101,,,,,,,,,,,,,1#600000,,1,4,,,,26067,,,,,
6642,-1,-1,,-1,11,1003,6,,0,,1,artfact_101,,,,,,,,,,,,,1#700000,,1,4,,,,26067,,,,,
6643,-1,-1,,-1,11,1003,6,,0,,1,artfact_101,,,,,,,,,,,,,1#800000,,1,4,,,,26067,,,,,
6644,-1,-1,,-1,11,1003,6,,0,,1,artfact_101,,,,,,,,,,,,,1#900000,,1,4,,,,26067,,,,,
6645,-1,-1,,-1,11,1003,6,,0,,1,artfact_101,,,,,,,,,,,,,1#1000000,,1,4,,,,26067,,,,,
6646,-1,-1,,-1,11,1003,6,,0,,1,artfact_101,,,,,,,,,,,,,1#1100000,,1,4,,,,26067,,,,,
6647,-1,-1,,-1,11,1003,6,,0,,1,artfact_102,,,,,,,,,,,,,1#600000,,1,4,,,,26068,,,,,
6648,-1,-1,,-1,11,1003,6,,0,,1,artfact_102,,,,,,,,,,,,,1#700000,,1,4,,,,26068,,,,,
6649,-1,-1,,-1,11,1003,6,,0,,1,artfact_102,,,,,,,,,,,,,1#800000,,1,4,,,,26068,,,,,
6650,-1,-1,,-1,11,1003,6,,0,,1,artfact_102,,,,,,,,,,,,,1#900000,,1,4,,,,26068,,,,,
6651,-1,-1,,-1,11,1003,6,,0,,1,artfact_102,,,,,,,,,,,,,1#1000000,,1,4,,,,26068,,,,,
6652,-1,-1,,-1,11,1003,6,,0,,1,artfact_102,,,,,,,,,,,,,1#1100000,,1,4,,,,26068,,,,,
6653,-1,-1,,-1,11,1003,6,,0,,1,artfact_103,,,,,,,,,,,,,1#600000,,1,4,,,,26069,,,,,
6654,-1,-1,,-1,11,1003,6,,0,,1,artfact_103,,,,,,,,,,,,,1#700000,,1,4,,,,26069,,,,,
6655,-1,-1,,-1,11,1003,6,,0,,1,artfact_103,,,,,,,,,,,,,1#800000,,1,4,,,,26069,,,,,
6656,-1,-1,,-1,11,1003,6,,0,,1,artfact_103,,,,,,,,,,,,,1#900000,,1,4,,,,26069,,,,,
6657,-1,-1,,-1,11,1003,6,,0,,1,artfact_103,,,,,,,,,,,,,1#1000000,,1,4,,,,26069,,,,,
6658,-1,-1,,-1,11,1003,6,,0,,1,artfact_103,,,,,,,,,,,,,1#1100000,,1,4,,,,26069,,,,,
6659,-1,-1,,-1,11,1003,6,,0,,1,artfact_104,,,,,,,,,,,,,1#600000,,1,4,,,,26070,,,,,
6660,-1,-1,,-1,11,1003,6,,0,,1,artfact_104,,,,,,,,,,,,,1#700000,,1,4,,,,26070,,,,,
6661,-1,-1,,-1,11,1003,6,,0,,1,artfact_104,,,,,,,,,,,,,1#800000,,1,4,,,,26070,,,,,
6662,-1,-1,,-1,11,1003,6,,0,,1,artfact_104,,,,,,,,,,,,,1#900000,,1,4,,,,26070,,,,,
6663,-1,-1,,-1,11,1003,6,,0,,1,artfact_104,,,,,,,,,,,,,1#1000000,,1,4,,,,26070,,,,,
6664,-1,-1,,-1,11,1003,6,,0,,1,artfact_104,,,,,,,,,,,,,1#1100000,,1,4,,,,26070,,,,,
6665,-1,-1,,-1,11,1003,6,,0,,1,artfact_105,,,,,,,,,,,,,1#600000,,1,4,,,,26071,,,,,
6666,-1,-1,,-1,11,1003,6,,0,,1,artfact_105,,,,,,,,,,,,,1#700000,,1,4,,,,26071,,,,,
6667,-1,-1,,-1,11,1003,6,,0,,1,artfact_105,,,,,,,,,,,,,1#800000,,1,4,,,,26071,,,,,
6668,-1,-1,,-1,11,1003,6,,0,,1,artfact_105,,,,,,,,,,,,,1#900000,,1,4,,,,26071,,,,,
6669,-1,-1,,-1,11,1003,6,,0,,1,artfact_105,,,,,,,,,,,,,1#1000000,,1,4,,,,26071,,,,,
6670,-1,-1,,-1,11,1003,6,,0,,1,artfact_105,,,,,,,,,,,,,1#1100000,,1,4,,,,26071,,,,,
6671,-1,-1,,-1,11,1003,6,,0,,1,artfact_106,,,,,,,,,,,,,1#600000,,1,4,,,,26072,,,,,
6672,-1,-1,,-1,11,1003,6,,0,,1,artfact_106,,,,,,,,,,,,,1#700000,,1,4,,,,26072,,,,,
6673,-1,-1,,-1,11,1003,6,,0,,1,artfact_106,,,,,,,,,,,,,1#800000,,1,4,,,,26072,,,,,
6674,-1,-1,,-1,11,1003,6,,0,,1,artfact_106,,,,,,,,,,,,,1#900000,,1,4,,,,26072,,,,,
6675,-1,-1,,-1,11,1003,6,,0,,1,artfact_106,,,,,,,,,,,,,1#1000000,,1,4,,,,26072,,,,,
6676,-1,-1,,-1,11,1003,6,,0,,1,artfact_106,,,,,,,,,,,,,1#1100000,,1,4,,,,26072,,,,,
6677,-1,-1,,-1,11,1003,6,,0,,1,artfact_107,,,,,,,,,,,,,1#600000,,1,4,,,,26073,,,,,
6678,-1,-1,,-1,11,1003,6,,0,,1,artfact_107,,,,,,,,,,,,,1#700000,,1,4,,,,26073,,,,,
6679,-1,-1,,-1,11,1003,6,,0,,1,artfact_107,,,,,,,,,,,,,1#800000,,1,4,,,,26073,,,,,
6680,-1,-1,,-1,11,1003,6,,0,,1,artfact_107,,,,,,,,,,,,,1#900000,,1,4,,,,26073,,,,,
6681,-1,-1,,-1,11,1003,6,,0,,1,artfact_107,,,,,,,,,,,,,1#1000000,,1,4,,,,26073,,,,,
6682,-1,-1,,-1,11,1003,6,,0,,1,artfact_107,,,,,,,,,,,,,1#1100000,,1,4,,,,26073,,,,,
6683,-1,-1,,-1,11,1003,6,,0,,1,artfact_108,,,,,,,,,,,,,1#600000,,1,4,,,,26074,,,,,
6684,-1,-1,,-1,11,1003,6,,0,,1,artfact_108,,,,,,,,,,,,,1#700000,,1,4,,,,26074,,,,,
6685,-1,-1,,-1,11,1003,6,,0,,1,artfact_108,,,,,,,,,,,,,1#800000,,1,4,,,,26074,,,,,
6686,-1,-1,,-1,11,1003,6,,0,,1,artfact_108,,,,,,,,,,,,,1#900000,,1,4,,,,26074,,,,,
6687,-1,-1,,-1,11,1003,6,,0,,1,artfact_108,,,,,,,,,,,,,1#1000000,,1,4,,,,26074,,,,,
6688,-1,-1,,-1,11,1003,6,,0,,1,artfact_108,,,,,,,,,,,,,1#1100000,,1,4,,,,26074,,,,,
6689,-1,-1,,-1,11,1003,6,,0,,1,artfact_109,,,,,,,,,,,,,1#600000,,1,4,,,,26075,,,,,
6690,-1,-1,,-1,11,1003,6,,0,,1,artfact_109,,,,,,,,,,,,,1#700000,,1,4,,,,26075,,,,,
6691,-1,-1,,-1,11,1003,6,,0,,1,artfact_109,,,,,,,,,,,,,1#800000,,1,4,,,,26075,,,,,
6692,-1,-1,,-1,11,1003,6,,0,,1,artfact_109,,,,,,,,,,,,,1#900000,,1,4,,,,26075,,,,,
6693,-1,-1,,-1,11,1003,6,,0,,1,artfact_109,,,,,,,,,,,,,1#1000000,,1,4,,,,26075,,,,,
6694,-1,-1,,-1,11,1003,6,,0,,1,artfact_109,,,,,,,,,,,,,1#1100000,,1,4,,,,26075,,,,,
6695,-1,-1,,-1,11,1003,6,,0,,1,artfact_110,,,,,,,,,,,,,1#600000,,1,4,,,,26076,,,,,
6696,-1,-1,,-1,11,1003,6,,0,,1,artfact_110,,,,,,,,,,,,,1#700000,,1,4,,,,26076,,,,,
6697,-1,-1,,-1,11,1003,6,,0,,1,artfact_110,,,,,,,,,,,,,1#800000,,1,4,,,,26076,,,,,
6698,-1,-1,,-1,11,1003,6,,0,,1,artfact_110,,,,,,,,,,,,,1#900000,,1,4,,,,26076,,,,,
6699,-1,-1,,-1,11,1003,6,,0,,1,artfact_110,,,,,,,,,,,,,1#1000000,,1,4,,,,26076,,,,,
6700,-1,-1,,-1,11,1003,6,,0,,1,artfact_110,,,,,,,,,,,,,1#1100000,,1,4,,,,26076,,,,,
6701,-1,-1,,-1,11,1003,6,,0,,1,artfact_91,,,,,,,,,,,,,1#600000,,1,4,,,,26041,,,,,
6702,-1,-1,,-1,11,1003,6,,0,,1,artfact_91,,,,,,,,,,,,,1#700000,,1,4,,,,26041,,,,,
6703,-1,-1,,-1,11,1003,6,,0,,1,artfact_91,,,,,,,,,,,,,1#800000,,1,4,,,,26041,,,,,
6704,-1,-1,,-1,11,1003,6,,0,,1,artfact_91,,,,,,,,,,,,,1#900000,,1,4,,,,26041,,,,,
6705,-1,-1,,-1,11,1003,6,,0,,1,artfact_91,,,,,,,,,,,,,1#1000000,,1,4,,,,26041,,,,,
6706,-1,-1,,-1,11,1003,6,,0,,1,artfact_91,,,,,,,,,,,,,1#1100000,,1,4,,,,26041,,,,,
6707,-1,-1,,-1,11,1003,6,,0,,1,artfact_92,,,,,,,,,,,,,1#600000,,1,4,,,,26042,,,,,
6708,-1,-1,,-1,11,1003,6,,0,,1,artfact_92,,,,,,,,,,,,,1#700000,,1,4,,,,26042,,,,,
6709,-1,-1,,-1,11,1003,6,,0,,1,artfact_92,,,,,,,,,,,,,1#800000,,1,4,,,,26042,,,,,
6710,-1,-1,,-1,11,1003,6,,0,,1,artfact_92,,,,,,,,,,,,,1#900000,,1,4,,,,26042,,,,,
6711,-1,-1,,-1,11,1003,6,,0,,1,artfact_92,,,,,,,,,,,,,1#1000000,,1,4,,,,26042,,,,,
6712,-1,-1,,-1,11,1003,6,,0,,1,artfact_92,,,,,,,,,,,,,1#1100000,,1,4,,,,26042,,,,,
6713,-1,-1,,-1,11,1003,6,,0,,1,artfact_93,,,,,,,,,,,,,1#600000,,1,4,,,,26043,,,,,
6714,-1,-1,,-1,11,1003,6,,0,,1,artfact_93,,,,,,,,,,,,,1#700000,,1,4,,,,26043,,,,,
6715,-1,-1,,-1,11,1003,6,,0,,1,artfact_93,,,,,,,,,,,,,1#800000,,1,4,,,,26043,,,,,
6716,-1,-1,,-1,11,1003,6,,0,,1,artfact_93,,,,,,,,,,,,,1#900000,,1,4,,,,26043,,,,,
6717,-1,-1,,-1,11,1003,6,,0,,1,artfact_93,,,,,,,,,,,,,1#1000000,,1,4,,,,26043,,,,,
6718,-1,-1,,-1,11,1003,6,,0,,1,artfact_93,,,,,,,,,,,,,1#1100000,,1,4,,,,26043,,,,,
6719,-1,-1,,-1,11,1003,6,,0,,1,artfact_111,,,,,,,,,,,,,1#600000,,1,4,,,,26077,,,,,
6720,-1,-1,,-1,11,1003,6,,0,,1,artfact_111,,,,,,,,,,,,,1#700000,,1,4,,,,26077,,,,,
6721,-1,-1,,-1,11,1003,6,,0,,1,artfact_111,,,,,,,,,,,,,1#800000,,1,4,,,,26077,,,,,
6722,-1,-1,,-1,11,1003,6,,0,,1,artfact_111,,,,,,,,,,,,,1#900000,,1,4,,,,26077,,,,,
6723,-1,-1,,-1,11,1003,6,,0,,1,artfact_111,,,,,,,,,,,,,1#1000000,,1,4,,,,26077,,,,,
6724,-1,-1,,-1,11,1003,6,,0,,1,artfact_111,,,,,,,,,,,,,1#1100000,,1,4,,,,26077,,,,,
6725,-1,-1,,-1,11,1003,6,,0,,1,artfact_112,,,,,,,,,,,,,1#600000,,1,4,,,,26078,,,,,
6726,-1,-1,,-1,11,1003,6,,0,,1,artfact_112,,,,,,,,,,,,,1#700000,,1,4,,,,26078,,,,,
6727,-1,-1,,-1,11,1003,6,,0,,1,artfact_112,,,,,,,,,,,,,1#800000,,1,4,,,,26078,,,,,
6728,-1,-1,,-1,11,1003,6,,0,,1,artfact_112,,,,,,,,,,,,,1#900000,,1,4,,,,26078,,,,,
6729,-1,-1,,-1,11,1003,6,,0,,1,artfact_112,,,,,,,,,,,,,1#1000000,,1,4,,,,26078,,,,,
6730,-1,-1,,-1,11,1003,6,,0,,1,artfact_112,,,,,,,,,,,,,1#1100000,,1,4,,,,26078,,,,,
6731,-1,-1,,-1,11,1003,6,,0,,1,artfact_113,,,,,,,,,,,,,1#600000,,1,4,,,,26079,,,,,
6732,-1,-1,,-1,11,1003,6,,0,,1,artfact_113,,,,,,,,,,,,,1#700000,,1,4,,,,26079,,,,,
6733,-1,-1,,-1,11,1003,6,,0,,1,artfact_113,,,,,,,,,,,,,1#800000,,1,4,,,,26079,,,,,
6734,-1,-1,,-1,11,1003,6,,0,,1,artfact_113,,,,,,,,,,,,,1#900000,,1,4,,,,26079,,,,,
6735,-1,-1,,-1,11,1003,6,,0,,1,artfact_113,,,,,,,,,,,,,1#1000000,,1,4,,,,26079,,,,,
6736,-1,-1,,-1,11,1003,6,,0,,1,artfact_113,,,,,,,,,,,,,1#1100000,,1,4,,,,26079,,,,,
6737,-1,-1,,-1,11,1003,6,,0,,1,artfact_114,,,,,,,,,,,,,1#600000,,1,4,,,,26080,,,,,
6738,-1,-1,,-1,11,1003,6,,0,,1,artfact_114,,,,,,,,,,,,,1#700000,,1,4,,,,26080,,,,,
6739,-1,-1,,-1,11,1003,6,,0,,1,artfact_114,,,,,,,,,,,,,1#800000,,1,4,,,,26080,,,,,
6740,-1,-1,,-1,11,1003,6,,0,,1,artfact_114,,,,,,,,,,,,,1#900000,,1,4,,,,26080,,,,,
6741,-1,-1,,-1,11,1003,6,,0,,1,artfact_114,,,,,,,,,,,,,1#1000000,,1,4,,,,26080,,,,,
6742,-1,-1,,-1,11,1003,6,,0,,1,artfact_114,,,,,,,,,,,,,1#1100000,,1,4,,,,26080,,,,,
6743,-1,-1,,-1,11,1003,6,,0,,1,artfact_115,,,,,,,,,,,,,1#600000,,1,4,,,,26081,,,,,
6744,-1,-1,,-1,11,1003,6,,0,,1,artfact_115,,,,,,,,,,,,,1#700000,,1,4,,,,26081,,,,,
6745,-1,-1,,-1,11,1003,6,,0,,1,artfact_115,,,,,,,,,,,,,1#800000,,1,4,,,,26081,,,,,
6746,-1,-1,,-1,11,1003,6,,0,,1,artfact_115,,,,,,,,,,,,,1#900000,,1,4,,,,26081,,,,,
6747,-1,-1,,-1,11,1003,6,,0,,1,artfact_115,,,,,,,,,,,,,1#1000000,,1,4,,,,26081,,,,,
6748,-1,-1,,-1,11,1003,6,,0,,1,artfact_115,,,,,,,,,,,,,1#1100000,,1,4,,,,26081,,,,,
6749,-1,-1,,-1,11,1003,6,,0,,1,artfact_116,,,,,,,,,,,,,1#600000,,1,4,,,,26082,,,,,
6750,-1,-1,,-1,11,1003,6,,0,,1,artfact_116,,,,,,,,,,,,,1#700000,,1,4,,,,26082,,,,,
6751,-1,-1,,-1,11,1003,6,,0,,1,artfact_116,,,,,,,,,,,,,1#800000,,1,4,,,,26082,,,,,
6752,-1,-1,,-1,11,1003,6,,0,,1,artfact_116,,,,,,,,,,,,,1#900000,,1,4,,,,26082,,,,,
6753,-1,-1,,-1,11,1003,6,,0,,1,artfact_116,,,,,,,,,,,,,1#1000000,,1,4,,,,26082,,,,,
6754,-1,-1,,-1,11,1003,6,,0,,1,artfact_116,,,,,,,,,,,,,1#1100000,,1,4,,,,26082,,,,,
6755,-1,-1,,-1,11,1003,6,,0,,1,artfact_117,,,,,,,,,,,,,1#600000,,1,4,,,,26083,,,,,
6756,-1,-1,,-1,11,1003,6,,0,,1,artfact_117,,,,,,,,,,,,,1#700000,,1,4,,,,26083,,,,,
6757,-1,-1,,-1,11,1003,6,,0,,1,artfact_117,,,,,,,,,,,,,1#800000,,1,4,,,,26083,,,,,
6758,-1,-1,,-1,11,1003,6,,0,,1,artfact_117,,,,,,,,,,,,,1#900000,,1,4,,,,26083,,,,,
6759,-1,-1,,-1,11,1003,6,,0,,1,artfact_117,,,,,,,,,,,,,1#1000000,,1,4,,,,26083,,,,,
6760,-1,-1,,-1,11,1003,6,,0,,1,artfact_117,,,,,,,,,,,,,1#1100000,,1,4,,,,26083,,,,,
6761,-1,-1,,-1,11,1003,6,,0,,1,artfact_118,,,,,,,,,,,,,1#600000,,1,4,,,,26084,,,,,
6762,-1,-1,,-1,11,1003,6,,0,,1,artfact_118,,,,,,,,,,,,,1#700000,,1,4,,,,26084,,,,,
6763,-1,-1,,-1,11,1003,6,,0,,1,artfact_118,,,,,,,,,,,,,1#800000,,1,4,,,,26084,,,,,
6764,-1,-1,,-1,11,1003,6,,0,,1,artfact_118,,,,,,,,,,,,,1#900000,,1,4,,,,26084,,,,,
6765,-1,-1,,-1,11,1003,6,,0,,1,artfact_118,,,,,,,,,,,,,1#1000000,,1,4,,,,26084,,,,,
6766,-1,-1,,-1,11,1003,6,,0,,1,artfact_118,,,,,,,,,,,,,1#1100000,,1,4,,,,26084,,,,,
6767,-1,-1,,-1,11,1003,6,,0,,1,artfact_119,,,,,,,,,,,,,1#600000,,1,4,,,,26085,,,,,
6768,-1,-1,,-1,11,1003,6,,0,,1,artfact_119,,,,,,,,,,,,,1#700000,,1,4,,,,26085,,,,,
6769,-1,-1,,-1,11,1003,6,,0,,1,artfact_119,,,,,,,,,,,,,1#800000,,1,4,,,,26085,,,,,
6770,-1,-1,,-1,11,1003,6,,0,,1,artfact_119,,,,,,,,,,,,,1#900000,,1,4,,,,26085,,,,,
6771,-1,-1,,-1,11,1003,6,,0,,1,artfact_119,,,,,,,,,,,,,1#1000000,,1,4,,,,26085,,,,,
6772,-1,-1,,-1,11,1003,6,,0,,1,artfact_119,,,,,,,,,,,,,1#1100000,,1,4,,,,26085,,,,,
64361,-1,-1,,-1,11,1003,7,,0,,1,artfact_79,,,,,,,,,,,,,1#1200000,,1,4,,,,27001,,,,,
64362,-1,-1,,-1,11,1003,7,,0,,1,artfact_79,,,,,,,,,,,,,1#1300000,,1,4,,,,27001,,,,,
64363,-1,-1,,-1,11,1003,7,,0,,1,artfact_79,,,,,,,,,,,,,1#1400000,,1,4,,,,27001,,,,,
64421,-1,-1,,-1,11,1003,7,,0,,1,artfact_80,,,,,,,,,,,,,1#1200000,,1,4,,,,27002,,,,,
64422,-1,-1,,-1,11,1003,7,,0,,1,artfact_80,,,,,,,,,,,,,1#1300000,,1,4,,,,27002,,,,,
64423,-1,-1,,-1,11,1003,7,,0,,1,artfact_80,,,,,,,,,,,,,1#1400000,,1,4,,,,27002,,,,,
64541,-1,-1,,-1,11,1003,7,,0,,1,artfact_82,,,,,,,,,,,,,1#1200000,,1,4,,,,27003,,,,,
64542,-1,-1,,-1,11,1003,7,,0,,1,artfact_82,,,,,,,,,,,,,1#1300000,,1,4,,,,27003,,,,,
64543,-1,-1,,-1,11,1003,7,,0,,1,artfact_82,,,,,,,,,,,,,1#1400000,,1,4,,,,27003,,,,,
67061,-1,-1,,-1,11,1003,7,,0,,1,artfact_91,,,,,,,,,,,,,1#1200000,,1,4,,,,27004,,,,,
67062,-1,-1,,-1,11,1003,7,,0,,1,artfact_91,,,,,,,,,,,,,1#1300000,,1,4,,,,27004,,,,,
67063,-1,-1,,-1,11,1003,7,,0,,1,artfact_91,,,,,,,,,,,,,1#1400000,,1,4,,,,27004,,,,,
67181,-1,-1,,-1,11,1003,7,,0,,1,artfact_93,,,,,,,,,,,,,1#1200000,,1,4,,,,27005,,,,,
67182,-1,-1,,-1,11,1003,7,,0,,1,artfact_93,,,,,,,,,,,,,1#1300000,,1,4,,,,27005,,,,,
67183,-1,-1,,-1,11,1003,7,,0,,1,artfact_93,,,,,,,,,,,,,1#1400000,,1,4,,,,27005,,,,,
64481,-1,-1,,-1,11,1003,7,,0,,1,artfact_81,,,,,,,,,,,,,1#1200000,,1,4,,,,27006,,,,,
64482,-1,-1,,-1,11,1003,7,,0,,1,artfact_81,,,,,,,,,,,,,1#1300000,,1,4,,,,27006,,,,,
64483,-1,-1,,-1,11,1003,7,,0,,1,artfact_81,,,,,,,,,,,,,1#1400000,,1,4,,,,27006,,,,,
64601,-1,-1,,-1,11,1003,7,,0,,1,artfact_83,,,,,,,,,,,,,1#1200000,,1,4,,,,27007,,,,,
64602,-1,-1,,-1,11,1003,7,,0,,1,artfact_83,,,,,,,,,,,,,1#1300000,,1,4,,,,27007,,,,,
64603,-1,-1,,-1,11,1003,7,,0,,1,artfact_83,,,,,,,,,,,,,1#1400000,,1,4,,,,27007,,,,,
64661,-1,-1,,-1,11,1003,7,,0,,1,artfact_84,,,,,,,,,,,,,1#1200000,,1,4,,,,27008,,,,,
64662,-1,-1,,-1,11,1003,7,,0,,1,artfact_84,,,,,,,,,,,,,1#1300000,,1,4,,,,27008,,,,,
64663,-1,-1,,-1,11,1003,7,,0,,1,artfact_84,,,,,,,,,,,,,1#1400000,,1,4,,,,27008,,,,,
64781,-1,-1,,-1,11,1003,7,,0,,1,artfact_86,,,,,,,,,,,,,1#1200000,,1,4,,,,27009,,,,,
64782,-1,-1,,-1,11,1003,7,,0,,1,artfact_86,,,,,,,,,,,,,1#1300000,,1,4,,,,27009,,,,,
64783,-1,-1,,-1,11,1003,7,,0,,1,artfact_86,,,,,,,,,,,,,1#1400000,,1,4,,,,27009,,,,,
64901,-1,-1,,-1,11,1003,7,,0,,1,artfact_88,,,,,,,,,,,,,1#1200000,,1,4,,,,27010,,,,,
64902,-1,-1,,-1,11,1003,7,,0,,1,artfact_88,,,,,,,,,,,,,1#1300000,,1,4,,,,27010,,,,,
64903,-1,-1,,-1,11,1003,7,,0,,1,artfact_88,,,,,,,,,,,,,1#1400000,,1,4,,,,27010,,,,,
65021,-1,-1,,-1,11,1003,7,,0,,1,artfact_90,,,,,,,,,,,,,1#1200000,,1,4,,,,27011,,,,,
65022,-1,-1,,-1,11,1003,7,,0,,1,artfact_90,,,,,,,,,,,,,1#1300000,,1,4,,,,27011,,,,,
65023,-1,-1,,-1,11,1003,7,,0,,1,artfact_90,,,,,,,,,,,,,1#1400000,,1,4,,,,27011,,,,,
67121,-1,-1,,-1,11,1003,7,,0,,1,artfact_92,,,,,,,,,,,,,1#1200000,,1,4,,,,27012,,,,,
67122,-1,-1,,-1,11,1003,7,,0,,1,artfact_92,,,,,,,,,,,,,1#1300000,,1,4,,,,27012,,,,,
67123,-1,-1,,-1,11,1003,7,,0,,1,artfact_92,,,,,,,,,,,,,1#1400000,,1,4,,,,27012,,,,,
67241,-1,-1,,-1,11,1003,7,,0,,1,artfact_111,,,,,,,,,,,,,1#1200000,,1,4,,,,27013,,,,,
67242,-1,-1,,-1,11,1003,7,,0,,1,artfact_111,,,,,,,,,,,,,1#1300000,,1,4,,,,27013,,,,,
67243,-1,-1,,-1,11,1003,7,,0,,1,artfact_111,,,,,,,,,,,,,1#1400000,,1,4,,,,27013,,,,,
67301,-1,-1,,-1,11,1003,7,,0,,1,artfact_112,,,,,,,,,,,,,1#1200000,,1,4,,,,27014,,,,,
67302,-1,-1,,-1,11,1003,7,,0,,1,artfact_112,,,,,,,,,,,,,1#1300000,,1,4,,,,27014,,,,,
67303,-1,-1,,-1,11,1003,7,,0,,1,artfact_112,,,,,,,,,,,,,1#1400000,,1,4,,,,27014,,,,,
67361,-1,-1,,-1,11,1003,7,,0,,1,artfact_113,,,,,,,,,,,,,1#1200000,,1,4,,,,27015,,,,,
67362,-1,-1,,-1,11,1003,7,,0,,1,artfact_113,,,,,,,,,,,,,1#1300000,,1,4,,,,27015,,,,,
67363,-1,-1,,-1,11,1003,7,,0,,1,artfact_113,,,,,,,,,,,,,1#1400000,,1,4,,,,27015,,,,,
67421,-1,-1,,-1,11,1003,7,,0,,1,artfact_114,,,,,,,,,,,,,1#1200000,,1,4,,,,27016,,,,,
