id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,miss,hit,crit,critTime,sklP,decDmg,free,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill
23011125,752003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011126,754003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011211,752005,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011212,752005,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011213,751016,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011214,752017,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011215,756004,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011216,756004,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011221,751009,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011222,751009,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011223,751016,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011224,751004,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011225,755003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011226,755003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011311,751012,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011312,751012,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011313,751013,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011314,751013,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011315,751017,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23011316,751017,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23019999,752015,,-1,330,10,9999999999999.0,36000,,,1,1,,0,0,0,0,0,0,0,0,0,1,330,0.2,,500099,,5|5|5|5
23020211,752015,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020212,752015,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020213,754014,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020214,754016,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020215,754007,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020216,752006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020311,753006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020312,753006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020313,753006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020314,753006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020315,753006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020316,753006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020321,753007,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020322,753007,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020323,753007,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020324,753007,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020325,753007,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020326,753007,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020411,752005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020412,752005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020413,752005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020414,752005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020415,752005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020416,752005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020421,752010,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020422,752010,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020423,752010,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020424,752010,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020425,752010,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020426,752010,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020511,753011,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020512,753014,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020513,754012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020514,754012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020515,753015,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020516,754012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020521,753011,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020522,753014,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020523,754017,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020524,754017,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020525,753015,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020526,754017,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020711,753012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020712,753012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020713,753012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020714,753009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020715,753009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020716,753009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020721,753012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020722,753012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020723,753012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020724,753008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020725,753008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020726,753008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020811,752012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020812,752012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020813,752007,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020814,752007,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020815,752007,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020816,752007,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020821,752012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020822,752012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020823,752009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020824,752009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020825,752009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020826,752009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020911,753017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020912,753017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020913,753010,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020914,753015,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020915,753015,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23020916,753016,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021111,755006,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021112,755006,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021113,753018,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021114,755007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021115,753013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021116,753013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021121,756007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021122,756007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021123,753018,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021124,756005,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021125,753013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021126,753013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021211,752016,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021212,752016,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021213,752011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021214,752011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021215,752011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021216,752011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021221,752016,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021222,752016,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021223,752003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021224,752003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021225,752003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021226,752003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021311,752018,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021312,752018,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021313,752003,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021314,752014,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021315,752017,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23021316,752014,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23029999,753011,,-1,330,10,9999999999999.0,36000,,,1,1,,0,0,0,0,0,0,0,0,0,1,330,0.2,,500099,,5|5|5|5
23030211,752010,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030212,752010,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030213,756005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030214,754016,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030215,754016,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030216,756008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030311,753004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030312,753004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030313,753004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030314,753004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030315,753004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030316,753004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030321,753005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030322,753005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030323,753005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030324,753005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030325,753005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030326,753005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030411,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030412,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030413,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030414,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030415,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030416,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030421,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030422,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030423,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030424,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030425,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030426,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030511,753012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030512,753012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030513,753006,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030514,753006,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030515,753006,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030516,753010,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030521,753012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030522,753012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030523,753003,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030524,753003,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030525,753003,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030526,753010,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030711,754011,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030712,754011,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030713,753001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030714,753001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030715,753008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030716,753008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030721,754011,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030722,754011,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030723,754006,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030724,754006,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030725,754010,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030726,754010,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030811,754005,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030812,754005,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030813,754009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030814,754017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030815,754017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030816,754007,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030821,754002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030822,754002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030823,754009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030824,754017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030825,754017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030826,754003,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030911,753017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030912,753017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030913,753018,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030914,753018,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030915,753009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23030916,753009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031111,754015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031112,754015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031113,754010,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031114,751013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031115,752011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031116,753013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031121,754015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031122,754015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031123,751014,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031124,752017,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031125,753010,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031126,754010,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031211,753011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031212,753011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031213,756001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031214,756001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031215,756001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031216,756001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031221,753011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
23031222,753011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5
