id,type,buff,num,round,prob,fx_hurt1
1016085,1016,ice,0,3,0.33,
1016086,1016,ice,0,3,0.33,
1016087,1016,ice,0,3,0.33,
1016088,1016,ice,0,3,0.34,
1016089,1016,ice,0,3,0.34,
1016090,1016,ice,0,3,0.34,
1016091,1016,ice,0,3,0.34,
1016092,1016,ice,0,3,0.34,
1016093,1016,ice,0,3,0.34,
1016094,1016,ice,0,3,0.34,
1016095,1016,ice,0,3,0.34,
1016096,1016,ice,0,3,0.35,
1016097,1016,ice,0,3,0.35,
1016098,1016,ice,0,3,0.35,
1016099,1016,ice,0,3,0.35,
1016100,1016,ice,0,3,0.35,
1016101,1016,ice,0,3,0.35,
1016102,1016,ice,0,3,0.35,
1016103,1016,ice,0,3,0.35,
1016104,1016,ice,0,3,0.36,
1016105,1016,ice,0,3,0.36,
1016106,1016,ice,0,3,0.36,
1016107,1016,ice,0,3,0.36,
1016108,1016,ice,0,3,0.36,
1016109,1016,ice,0,3,0.36,
1016110,1016,ice,0,3,0.36,
1016111,1016,ice,0,3,0.36,
1016112,1016,ice,0,3,0.37,
1016113,1016,ice,0,3,0.37,
1016114,1016,ice,0,3,0.37,
1016115,1016,ice,0,3,0.37,
1016116,1016,ice,0,3,0.37,
1016117,1016,ice,0,3,0.3,
1016118,1016,ice,0,1,0.3,
1016119,1016,ice,0,1,0.5,
1016120,1016,ice,0,1,0.7,
1016121,1016,ice,0,1,1,
1016122,1016,ice,0,2,1,
1016123,1016,ice,0,2,0.5,
1016124,1016,ice,0,2,1,
1016125,1016,ice,0,2,0.3,
1017000,1017,stone,0,99,1,
1017001,1017,stone,0,1,0.1,
1017002,1017,stone,0,1,0.2,
1017003,1017,stone,0,1,0.3,
1017004,1017,stone,0,1,0.35,
1017005,1017,stone,0,1,0.45,
1017006,1017,stone,0,1,0.55,
1017007,1017,stone,0,2,0.2,
1017008,1017,stone,0,2,0.22,
1017009,1017,stone,0,2,0.25,
1017010,1017,stone,0,2,0.29,
1017011,1017,stone,0,2,0.3,
1017012,1017,stone,0,2,0.35,
1017013,1017,stone,0,2,0.45,
1017014,1017,stone,0,2,1,
1017015,1017,stone,0,2,0.1,
1017016,1017,stone,0,2,0.15,
1017017,1017,stone,0,1,1,
1017018,1017,stone,0,2,1,
1017019,1017,stone,0,2,0.12,
1017020,1017,stone,0,3,0.3,
1017021,1017,stone,0,2,0.06,
1017022,1017,stone,0,3,0.07,
1017023,1017,stone,0,3,0.08,
1017024,1017,stone,0,3,0.09,
1017025,1017,stone,0,3,0.1,
1017026,1017,stone,0,3,0.11,
1017027,1017,stone,0,3,0.12,
1017028,1017,stone,0,3,0.13,
1017029,1017,stone,0,3,0.14,
1017030,1017,stone,0,3,0.15,
1017031,1017,stone,0,3,0.16,
1017032,1017,stone,0,3,0.17,
1017033,1017,stone,0,3,0.18,
1017034,1017,stone,0,3,0.19,
1017035,1017,stone,0,3,0.2,
1017036,1017,stone,0,3,0.21,
1017037,1017,stone,0,3,0.22,
1017038,1017,stone,0,3,0.23,
1017039,1017,stone,0,3,0.24,
1017040,1017,stone,0,3,0.25,
1017041,1017,stone,0,3,0.26,
1017042,1017,stone,0,3,0.27,
1017043,1017,stone,0,3,0.28,
1017044,1017,stone,0,2,0.3,
1017045,1017,stone,0,2,0.5,
1017046,1017,stone,0,2,0.7,
1017047,1017,stone,0,2,0.75,
1017048,1017,stone,0,2,0.4,
1017049,1017,stone,0,3,0.06,
1017050,1017,stone,0,3,0.06,
1017051,1017,stone,0,3,0.06,
1017052,1017,stone,0,3,0.07,
1017053,1017,stone,0,3,0.07,
1017054,1017,stone,0,3,0.07,
1017055,1017,stone,0,3,0.08,
1017056,1017,stone,0,3,0.08,
1017057,1017,stone,0,3,0.08,
1017058,1017,stone,0,3,0.09,
1017059,1017,stone,0,3,0.09,
1017060,1017,stone,0,3,0.09,
1017061,1017,stone,0,3,0.1,
1017062,1017,stone,0,3,0.1,
1017063,1017,stone,0,3,0.1,
1017064,1017,stone,0,3,0.11,
1017065,1017,stone,0,3,0.11,
1017066,1017,stone,0,3,0.11,
1017067,1017,stone,0,3,0.12,
1017068,1017,stone,0,3,0.12,
1017069,1017,stone,0,3,0.12,
1017070,1017,stone,0,3,0.13,
1017071,1017,stone,0,3,0.13,
1017072,1017,stone,0,3,0.13,
1017073,1017,stone,0,3,0.14,
1017074,1017,stone,0,3,0.14,
1017075,1017,stone,0,3,0.14,
1017076,1017,stone,0,3,0.15,
1017077,1017,stone,0,3,0.15,
1017078,1017,stone,0,3,0.15,
1017079,1017,stone,0,3,0.15,
1017080,1017,stone,0,3,0.15,
1017081,1017,stone,0,3,0.15,
1017082,1017,stone,0,3,0.16,
1017083,1017,stone,0,3,0.16,
1017084,1017,stone,0,3,0.16,
1017085,1017,stone,0,3,0.17,
1017086,1017,stone,0,3,0.17,
1017087,1017,stone,0,3,0.17,
1017088,1017,stone,0,3,0.18,
1017089,1017,stone,0,3,0.18,
1017090,1017,stone,0,3,0.18,
1017091,1017,stone,0,3,0.19,
1017092,1017,stone,0,3,0.19,
1017093,1017,stone,0,3,0.19,
1017094,1017,stone,0,3,0.2,
1017095,1017,stone,0,3,0.2,
1017096,1017,stone,0,3,0.2,
1017097,1017,stone,0,3,0.21,
1017098,1017,stone,0,3,0.21,
1017099,1017,stone,0,3,0.21,
1017100,1017,stone,0,3,0.22,
1017101,1017,stone,0,3,0.22,
1017102,1017,stone,0,3,0.22,
1017103,1017,stone,0,3,0.23,
1017104,1017,stone,0,3,0.23,
1017105,1017,stone,0,3,0.23,
1017106,1017,stone,0,3,0.24,
1017107,1017,stone,0,3,0.24,
1017108,1017,stone,0,3,0.24,
1017109,1017,stone,0,3,0.24,
1017110,1017,stone,0,3,0.24,
1017111,1017,stone,0,3,0.24,
1017112,1017,stone,0,3,0.25,
1017113,1017,stone,0,3,0.25,
1017114,1017,stone,0,3,0.25,
1017115,1017,stone,0,3,0.25,
1017116,1017,stone,0,3,0.25,
1017117,1017,stone,0,3,0.26,
1017118,1017,stone,0,3,0.26,
1017119,1017,stone,0,3,0.26,
1017120,1017,stone,0,3,0.26,
1017121,1017,stone,0,3,0.26,
1017122,1017,stone,0,3,0.27,
1017123,1017,stone,0,3,0.27,
1017124,1017,stone,0,3,0.27,
1017125,1017,stone,0,3,0.27,
1017126,1017,stone,0,3,0.27,
1017127,1017,stone,0,3,0.28,
1017128,1017,stone,0,3,0.28,
1017129,1017,stone,0,3,0.28,
1017130,1017,stone,0,3,0.28,
1017131,1017,stone,0,3,0.28,
1017132,1017,stone,0,3,0.29,
1017133,1017,stone,0,3,0.29,
1017134,1017,stone,0,3,0.29,
1017135,1017,stone,0,3,0.29,
1017136,1017,stone,0,3,0.29,
1017137,1017,stone,0,3,0.3,
1017138,1017,stone,0,3,0.3,
1017139,1017,stone,0,3,0.3,
1017140,1017,stone,0,3,0.3,
1017141,1017,stone,0,3,0.3,
1017142,1017,stone,0,3,0.31,
1017143,1017,stone,0,3,0.31,
1017144,1017,stone,0,3,0.31,
1017145,1017,stone,0,3,0.31,
1017146,1017,stone,0,3,0.31,
1017147,1017,stone,0,3,0.32,
1017148,1017,stone,0,3,0.32,
1017149,1017,stone,0,3,0.32,
1017150,1017,stone,0,3,0.32,
1017151,1017,stone,0,3,0.32,
1017152,1017,stone,0,3,0.33,
1017153,1017,stone,0,3,0.33,
1017154,1017,stone,0,3,0.33,
1017155,1017,stone,0,3,0.33,
1017156,1017,stone,0,3,0.33,
1017157,1017,stone,0,3,0.34,
1017158,1017,stone,0,3,0.34,
1017159,1017,stone,0,3,0.34,
1017160,1017,stone,0,3,0.34,
1017161,1017,stone,0,3,0.34,
1017162,1017,stone,0,3,0.35,
1017163,1017,stone,0,3,0.35,
1017164,1017,stone,0,3,0.35,
1017165,1017,stone,0,3,0.35,
1017166,1017,stone,0,3,0.35,
1017167,1017,stone,0,3,0.36,
1017168,1017,stone,0,3,0.36,
1017169,1017,stone,0,3,0.3,
1017170,1017,stone,0,3,0.3,
1017171,1017,stone,0,3,0.3,
1017172,1017,stone,0,3,0.3,
1017173,1017,stone,0,3,0.3,
1017174,1017,stone,0,3,0.3,
1017175,1017,stone,0,3,0.3,
1017176,1017,stone,0,3,0.31,
1017177,1017,stone,0,3,0.31,
1017178,1017,stone,0,3,0.31,
1017179,1017,stone,0,3,0.31,
1017180,1017,stone,0,3,0.31,
1017181,1017,stone,0,3,0.31,
1017182,1017,stone,0,3,0.31,
1017183,1017,stone,0,3,0.31,
1017184,1017,stone,0,3,0.32,
1017185,1017,stone,0,3,0.32,
1017186,1017,stone,0,3,0.32,
1017187,1017,stone,0,3,0.32,
1017188,1017,stone,0,3,0.32,
1017189,1017,stone,0,3,0.32,
1017190,1017,stone,0,3,0.32,
1017191,1017,stone,0,3,0.32,
1017192,1017,stone,0,3,0.33,
1017193,1017,stone,0,3,0.33,
1017194,1017,stone,0,3,0.33,
1017195,1017,stone,0,3,0.33,
1017196,1017,stone,0,3,0.33,
1017197,1017,stone,0,3,0.33,
1017198,1017,stone,0,3,0.33,
1017199,1017,stone,0,3,0.33,
1017200,1017,stone,0,3,0.34,
1017201,1017,stone,0,3,0.34,
1017202,1017,stone,0,3,0.34,
1017203,1017,stone,0,3,0.34,
1017204,1017,stone,0,3,0.34,
1017205,1017,stone,0,3,0.34,
1017206,1017,stone,0,3,0.34,
1017207,1017,stone,0,3,0.34,
1017208,1017,stone,0,3,0.35,
1017209,1017,stone,0,3,0.35,
1017210,1017,stone,0,3,0.35,
1017211,1017,stone,0,3,0.35,
1017212,1017,stone,0,3,0.35,
1017213,1017,stone,0,3,0.35,
1017214,1017,stone,0,3,0.35,
1017215,1017,stone,0,3,0.35,
1017216,1017,stone,0,3,0.36,
1017217,1017,stone,0,3,0.36,
1017218,1017,stone,0,3,0.36,
1017219,1017,stone,0,3,0.36,
1017220,1017,stone,0,3,0.36,
1017221,1017,stone,0,3,0.36,
1017222,1017,stone,0,3,0.36,
1017223,1017,stone,0,3,0.36,
1017224,1017,stone,0,3,0.37,
1017225,1017,stone,0,3,0.37,
1017226,1017,stone,0,3,0.37,
1017227,1017,stone,0,3,0.37,
1017228,1017,stone,0,3,0.37,
1017229,1017,stone,0,3,0.3,
1017230,1017,stone,0,2,0.8,
1017231,1017,stone,0,2,0.85,
1017232,1017,stone,0,2,0.9,
1017233,1017,stone,0,2,1,
1017234,1017,stone,0,2,0.05,
1017235,1017,stone,0,2,0.1,
1017236,1017,stone,0,2,0.15,
1017237,1017,stone,0,2,0.2,
1017238,1017,stone,0,2,0.25,
1017239,1017,stone,0,1,0.3,
1017240,1017,stone,0,1,0.5,
1017241,1017,stone,0,1,0.7,
1017242,1017,stone,0,1,1,
1017243,1017,stone,0,2,1,
1017244,1017,stone,0,2,0.3,
1018000,1018,forbid,0,99,1,
1018001,1018,forbid,0,1,0.2,
1018002,1018,forbid,0,1,0.25,
1018003,1018,forbid,0,1,0.3,
1018004,1018,forbid,0,1,0.5,
1018005,1018,forbid,0,1,0.75,
1018006,1018,forbid,0,1,1,
1018007,1018,forbid,0,2,0.1,
1018008,1018,forbid,0,2,0.15,
1018009,1018,forbid,0,2,0.2,
1018010,1018,forbid,0,2,0.3,
1018011,1018,forbid,0,2,0.45,
1018012,1018,forbid,0,2,0.5,
1018013,1018,forbid,0,2,0.6,
1018014,1018,forbid,0,2,1,
1018015,1018,forbid,0,3,0.2,
1018016,1018,forbid,0,3,0.24,
1018017,1018,forbid,0,3,0.28,
1018018,1018,forbid,0,3,0.32,
1018019,1018,forbid,0,3,0.36,
1018020,1018,forbid,0,3,0.4,
1018021,1018,forbid,0,2,0.5,
1018022,1018,forbid,0,2,1,
1018023,1018,forbid,0,2,0.55,
1018024,1018,forbid,0,2,0.2,
1018025,1018,forbid,0,2,0.3,
1018026,1018,forbid,0,2,0.5,
1018027,1018,forbid,0,2,0.6,
1018028,1018,forbid,0,2,0.7,
1018029,1018,forbid,0,3,1,
1018030,1018,forbid,0,1,0.4,
1018031,1018,forbid,0,1,0.408,
1018032,1018,forbid,0,1,0.416,
1018033,1018,forbid,0,1,0.424,
1018034,1018,forbid,0,1,0.432,
1018035,1018,forbid,0,1,0.44,
1018036,1018,forbid,0,1,0.448,
1018037,1018,forbid,0,1,0.456,
1018038,1018,forbid,0,1,0.464,
1018039,1018,forbid,0,1,0.48,
1019001,1019,hurt,0.4,0,1,
1019002,1019,hurt,0.42,0,1,
1019003,1019,hurt,0.45,0,1,
1019004,1019,hurt,0.5,0,1,
1019005,1019,hurt,0.51,0,1,
1019006,1019,hurt,0.54,0,1,
1019007,1019,hurt,0.57,0,1,
1019008,1019,hurt,0.6,0,1,
1019009,1019,hurt,0.65,0,1,
1019010,1019,hurt,0.66,0,1,
1019011,1019,hurt,0.69,0,1,
1019012,1019,hurt,0.7,0,1,
1019013,1019,hurt,0.71,0,1,
1019014,1019,hurt,0.72,0,1,
1019015,1019,hurt,0.74,0,1,
1019016,1019,hurt,0.75,0,1,
1019017,1019,hurt,0.77,0,1,
1019018,1019,hurt,0.8,0,1,
1019019,1019,hurt,0.83,0,1,
1019020,1019,hurt,0.84,0,1,
1019021,1019,hurt,0.85,0,1,
1019022,1019,hurt,0.86,0,1,
1019023,1019,hurt,0.87,0,1,
1019024,1019,hurt,0.88,0,1,
1019025,1019,hurt,0.9,0,1,
1019026,1019,hurt,0.91,0,1,
1019027,1019,hurt,0.94,0,1,
1019028,1019,hurt,0.95,0,1,
1019029,1019,hurt,0.96,0,1,
1019030,1019,hurt,0.98,0,1,
1019031,1019,hurt,1,0,1,
1019032,1019,hurt,1.02,0,1,
1019033,1019,hurt,1.03,0,1,
1019034,1019,hurt,1.04,0,1,
1019035,1019,hurt,1.05,0,1,
1019036,1019,hurt,1.08,0,1,
1019037,1019,hurt,1.1,0,1,
1019038,1019,hurt,1.12,0,1,
1019039,1019,hurt,1.14,0,1,
1019040,1019,hurt,1.15,0,1,
1019041,1019,hurt,1.16,0,1,
1019042,1019,hurt,1.17,0,1,
1019043,1019,hurt,1.19,0,1,
1019044,1019,hurt,1.2,0,1,
1019045,1019,hurt,1.21,0,1,
1019046,1019,hurt,1.23,0,1,
1019047,1019,hurt,1.24,0,1,
1019048,1019,hurt,1.25,0,1,
1019049,1019,hurt,1.26,0,1,
1019050,1019,hurt,1.27,0,1,
1019051,1019,hurt,1.28,0,1,
1019052,1019,hurt,1.3,0,1,
1019053,1019,hurt,1.32,0,1,
1019054,1019,hurt,1.33,0,1,
1019055,1019,hurt,1.34,0,1,
1019056,1019,hurt,1.35,0,1,
1019057,1019,hurt,1.36,0,1,
1019058,1019,hurt,1.38,0,1,
1019059,1019,hurt,1.4,0,1,
1019060,1019,hurt,1.44,0,1,
1019061,1019,hurt,1.45,0,1,
1019062,1019,hurt,1.46,0,1,
1019063,1019,hurt,1.47,0,1,
1019064,1019,hurt,1.48,0,1,
1019065,1019,hurt,1.5,0,1,
1019066,1019,hurt,1.52,0,1,
1019067,1019,hurt,1.53,0,1,
1019068,1019,hurt,1.55,0,1,
1019069,1019,hurt,1.56,0,1,
1019070,1019,hurt,1.58,0,1,
1019071,1019,hurt,1.59,0,1,
1019072,1019,hurt,1.6,0,1,
1019073,1019,hurt,1.61,0,1,
1019074,1019,hurt,1.62,0,1,
1019075,1019,hurt,1.65,0,1,
1019076,1019,hurt,1.66,0,1,
1019077,1019,hurt,1.67,0,1,
1019078,1019,hurt,1.68,0,1,
1019079,1019,hurt,1.7,0,1,
1019080,1019,hurt,1.71,0,1,
1019081,1019,hurt,1.73,0,1,
1019082,1019,hurt,1.74,0,1,
1019083,1019,hurt,1.76,0,1,
1019084,1019,hurt,1.8,0,1,
1019085,1019,hurt,1.84,0,1,
1019086,1019,hurt,1.85,0,1,
1019087,1019,hurt,1.88,0,1,
1019088,1019,hurt,1.9,0,1,
1019089,1019,hurt,1.92,0,1,
1019090,1019,hurt,1.98,0,1,
1019091,1019,hurt,2,0,1,
1019092,1019,hurt,2.07,0,1,
1019093,1019,hurt,2.1,0,1,
1019094,1019,hurt,2.14,0,1,
1019095,1019,hurt,2.15,0,1,
1019096,1019,hurt,2.16,0,1,
1019097,1019,hurt,2.2,0,1,
1019098,1019,hurt,2.32,0,1,
1019099,1019,hurt,2.4,0,1,
1019100,1019,hurt,2.5,0,1,
1019101,1019,hurt,2.6,0,1,
1019102,1019,hurt,2.62,0,1,
1019103,1019,hurt,2.7,0,1,
1019104,1019,hurt,2.8,0,1,
1019105,1019,hurt,3,0,1,
1019106,1019,hurt,3.2,0,1,
1019107,1019,hurt,3.5,0,1,
1019108,1019,hurt,3.6,0,1,
1019109,1019,hurt,3.7,0,1,
1019110,1019,hurt,3.9,0,1,
1019111,1019,hurt,4.5,0,1,
1019112,1019,hurt,4.8,0,1,
1019113,1019,hurt,5.1,0,1,
1019114,1019,hurt,6,0,1,
1019115,1019,hurt,0.5,1,1,
1019116,1019,hurt,0.55,1,1,
1019117,1019,hurt,0.8,1,1,
1019118,1019,hurt,0.85,1,1,
1019119,1019,hurt,0.9,1,1,
1019120,1019,hurt,0.95,1,1,
1019121,1019,hurt,1,1,1,
1019122,1019,hurt,0.75,1,1,
1019123,1019,hurt,1.2,1,1,
1019124,1019,hurt,0.7,1,1,
1019125,1019,hurt,1.1,1,1,
1019126,1019,hurt,1.05,1,1,
1019127,1019,hurt,1.3,1,1,
1019128,1019,hurt,1.22,0,1,
1019129,1019,hurt,1.95,0,1,
1019130,1019,hurt,2.75,0,1,
1019131,1019,hurt,2.35,0,1,
1019132,1019,hurt,4,0,1,
1019133,1019,hurt,1.75,0,1,
1019134,1019,hurt,1.06,0,1,
1019135,1019,hurt,2.72,0,1,
1019136,1019,hurt,2.55,0,1,
1019137,1019,hurt,1.3,0,1,
1019138,1019,hurt,1.36,0,1,
1019139,1019,hurt,1.32,0,1,
1019140,1019,hurt,1.5,0,1,
1019141,1019,hurt,1.2,0,1,
1019142,1019,hurt,1.1,0,1,
1019143,1019,hurt,1.8,0,1,
1019144,1019,hurt,1.94,0,1,
1019145,1019,hurt,2.98,0,1,
1019146,1019,hurt,3.96,0,1,
1019147,1019,hurt,1.75,0,1,
1019148,1019,hurt,1.3,0,1,
1019149,1019,hurt,2.06,0,1,
1019150,1019,hurt,0,0,1,
1019151,1019,hurt,1.54,0,1,
1019152,1019,hurt,2.05,0,1,
1019153,1019,hurt,2.25,0,1,
1019154,1019,hurt,2.65,0,1,
1019155,1019,hurt,1.6,0,1,
1019156,1019,hurt,1,0,1,
1019157,1019,hurt,2.3,0,1,
1019158,1019,hurt,2.35,0,1,
1019159,1019,hurt,2.9,0,1,
1019160,1019,hurt,1.96,0,1,
1019161,1019,hurt,2,0,1,
1019162,1019,hurt,2.04,0,1,
1019163,1019,hurt,2.08,0,1,
1019164,1019,hurt,2.12,0,1,
1019165,1019,hurt,0.95,0,1,
1019166,1019,hurt,0.98,0,1,
1019167,1019,hurt,0.98,0,1,
1019168,1019,hurt,1.03,0,1,
1019169,1019,hurt,1.05,0,1,
1019170,1019,hurt,2.4,0,1,
1019171,1019,hurt,2.4,0,1,
1019172,1019,hurt,2.5,0,1,
1019173,1019,hurt,2.5,0,1,
1019174,1019,hurt,2.6,0,1,
1019175,1019,hurt,1.23,0,1,
1019176,1019,hurt,1.23,0,1,
1019177,1019,hurt,1.28,0,1,
1019178,1019,hurt,1.28,0,1,
1019179,1019,hurt,1.35,0,1,
1019180,1019,hurt,2.1,0,1,
1019181,1019,hurt,2.14,0,1,
1019182,1019,hurt,2.18,0,1,
1019183,1019,hurt,2.22,0,1,
1019184,1019,hurt,2.26,0,1,
1019185,1019,hurt,3.06,0,1,
1019186,1019,hurt,3.12,0,1,
1019187,1019,hurt,3.18,0,1,
1019188,1019,hurt,3.24,0,1,
1019189,1019,hurt,3.3,0,1,
1019190,1019,hurt,1.68,0,1,
1019191,1019,hurt,1.71,0,1,
1019192,1019,hurt,1.75,0,1,
1019193,1019,hurt,1.79,0,1,
1019194,1019,hurt,1.81,0,1,
1019195,1019,hurt,1.99,0,1,
1019196,1019,hurt,2.05,0,1,
1019197,1019,hurt,2.1,0,1,
1019198,1019,hurt,2.13,0,1,
1019199,1019,hurt,2.15,0,1,
1019200,1019,hurt,2.19,0,1,
1019201,1019,hurt,2.25,0,1,
1019202,1019,hurt,2.3,0,1,
1019203,1019,hurt,2.33,0,1,
1019204,1019,hurt,2.35,0,1,
1019205,1019,hurt,2.8,0,1,
1019206,1019,hurt,2.85,0,1,
1019207,1019,hurt,2.9,0,1,
1019208,1019,hurt,3,0,1,
1019209,1019,hurt,3.03,0,1,
1019210,1019,hurt,4.04,0,1,
1019211,1019,hurt,4.11,0,1,
1019212,1019,hurt,4.26,0,1,
1019213,1019,hurt,4.31,0,1,
1019214,1019,hurt,4.36,0,1,
1019215,1019,hurt,1.84,0,1,
1019216,1019,hurt,1.88,0,1,
1019217,1019,hurt,1.9,0,1,
1019218,1019,hurt,1.94,0,1,
1019219,1019,hurt,1.98,0,1,
1019220,1019,hurt,4.6,0,1,
1019221,1019,hurt,4.68,0,1,
1019222,1019,hurt,4.75,0,1,
1019223,1019,hurt,4.85,0,1,
1019224,1019,hurt,4.9,0,1,
1019225,1019,hurt,1.84,0,1,
1019226,1019,hurt,1.88,0,1,
1019227,1019,hurt,1.9,0,1,
1019228,1019,hurt,1.96,0,1,
1019229,1019,hurt,1.98,0,1,
1019230,1019,hurt,1.53,0,1,
1019231,1019,hurt,1.56,0,1,
1019232,1019,hurt,1.59,0,1,
1019233,1019,hurt,1.62,0,1,
1019234,1019,hurt,1.65,0,1,
1019235,1019,hurt,0.92,0,1,
1019236,1019,hurt,0.94,0,1,
1019237,1019,hurt,0.96,0,1,
1019238,1019,hurt,0.98,0,1,
1019239,1019,hurt,0.99,0,1,
1019240,1019,hurt,2.55,0,1,
1019241,1019,hurt,2.6,0,1,
1019242,1019,hurt,2.65,0,1,
1019243,1019,hurt,2.7,0,1,
1019244,1019,hurt,2.75,0,1,
1019245,1019,hurt,1.275,0,1,
1019246,1019,hurt,1.3,0,1,
1019247,1019,hurt,1.325,0,1,
1019248,1019,hurt,1.35,0,1,
1019249,1019,hurt,1.37,0,1,
1019250,1019,hurt,2.04,0,1,
1019251,1019,hurt,2.08,0,1,
1019252,1019,hurt,2.12,0,1,
1019253,1019,hurt,2.16,0,1,
1019254,1019,hurt,2.2,0,1,
1019255,1019,hurt,2.55,0,1,
1019256,1019,hurt,2.6,0,1,
1019257,1019,hurt,2.65,0,1,
1019258,1019,hurt,2.7,0,1,
1019259,1019,hurt,2.75,0,1,
1019260,1019,hurt,2.8,0,1,
1019261,1019,hurt,1.12,0,1,
1019262,1019,hurt,1.14,0,1,
1019263,1019,hurt,1.16,0,1,
1019264,1019,hurt,1.18,0,1,
1019265,1019,hurt,1.21,0,1,
1019266,1019,hurt,1.65,0,1,
1019267,1019,hurt,1.68,0,1,
1019268,1019,hurt,1.71,0,1,
1019269,1019,hurt,1.74,0,1,
1019270,1019,hurt,1.78,0,1,
1019271,1019,hurt,0.97,0,1,
1019272,1019,hurt,0.99,0,1,
1019273,1019,hurt,1.01,0,1,
1019274,1019,hurt,1.03,0,1,
1019275,1019,hurt,1.05,0,1,
1019276,1019,hurt,1.94,0,1,
1019277,1019,hurt,1.98,0,1,
1019278,1019,hurt,2.02,0,1,
1019279,1019,hurt,2.05,0,1,
1019280,1019,hurt,2.09,0,1,
1019281,1019,hurt,2.4,0,1,
1019282,1019,hurt,2.45,0,1,
1019283,1019,hurt,2.5,0,1,
1019284,1019,hurt,2.53,0,1,
1019285,1019,hurt,2.58,0,1,
1019286,1019,hurt,2.86,0,1,
1019287,1019,hurt,2.92,0,1,
1019288,1019,hurt,2.96,0,1,
1019289,1019,hurt,3,0,1,
1019290,1019,hurt,3.08,0,1,
1019291,1019,hurt,1.04,0,1,
1019292,1019,hurt,1.06,0,1,
1019293,1019,hurt,1.08,0,1,
1019294,1019,hurt,1.09,0,1,
1019295,1019,hurt,1.1,0,1,
1019296,1019,hurt,4.9,0,1,
1019297,1019,hurt,5,0,1,
1019298,1019,hurt,5.08,0,1,
1019299,1019,hurt,5.18,0,1,
1019300,1019,hurt,5.28,0,1,
1019301,1019,hurt,1,0,1,
1019302,1019,hurt,1.02,0,1,
1019303,1019,hurt,1.04,0,1,
1019304,1019,hurt,1.06,0,1,
1019305,1019,hurt,1.08,0,1,
1019306,1019,hurt,1.265,0,1,
1019307,1019,hurt,1.29,0,1,
1019308,1019,hurt,1.32,0,1,
1019309,1019,hurt,1.34,0,1,
1019310,1019,hurt,1.36,0,1,
1019311,1019,hurt,1.175,0,1,
1019312,1019,hurt,1.19,0,1,
1019313,1019,hurt,1.22,0,1,
1019314,1019,hurt,1.24,0,1,
1019315,1019,hurt,1.27,0,1,
1019316,1019,hurt,3.06,0,1,
1019317,1019,hurt,3.12,0,1,
1019318,1019,hurt,3.18,0,1,
1019319,1019,hurt,3.24,0,1,
1019320,1019,hurt,3.3,0,1,
1019321,1019,hurt,1.33,0,1,
1019322,1019,hurt,1.35,0,1,
1019323,1019,hurt,1.37,0,1,
1019324,1019,hurt,1.4,0,1,
1019325,1019,hurt,1.43,0,1,
1019326,1019,hurt,4.08,0,1,
1019327,1019,hurt,4.16,0,1,
1019328,1019,hurt,4.24,0,1,
1019329,1019,hurt,4.32,0,1,
1019330,1019,hurt,4.4,0,1,
1019331,1019,hurt,1.42,0,1,
1019332,1019,hurt,1.45,0,1,
1019333,1019,hurt,1.48,0,1,
1019334,1019,hurt,1.52,0,1,
1019335,1019,hurt,1.54,0,1,
1019336,1019,hurt,2.65,0,1,
1019337,1019,hurt,2.7,0,1,
1019338,1019,hurt,2.75,0,1,
1019339,1019,hurt,2.8,0,1,
1019340,1019,hurt,2.85,0,1,
1019341,1019,hurt,2.04,0,1,
1019342,1019,hurt,2.08,0,1,
1019343,1019,hurt,2.12,0,1,
1019344,1019,hurt,2.16,0,1,
1019345,1019,hurt,2.2,0,1,
1019346,1019,hurt,1.92,0,1,
1019347,1019,hurt,1.96,0,1,
1019348,1019,hurt,1.98,0,1,
1019349,1019,hurt,2.03,0,1,
1019350,1019,hurt,2.06,0,1,
1019351,1019,hurt,2.02,0,1,
1019352,1019,hurt,2.06,0,1,
1019353,1019,hurt,2.1,0,1,
1019354,1019,hurt,2.14,0,1,
1019355,1019,hurt,2.18,0,1,
1019356,1019,hurt,3.06,0,1,
1019357,1019,hurt,3.12,0,1,
1019358,1019,hurt,3.18,0,1,
1019359,1019,hurt,3.25,0,1,
1019360,1019,hurt,3.3,0,1,
1019361,1019,hurt,1.82,0,1,
1019362,1019,hurt,1.86,0,1,
1019363,1019,hurt,1.9,0,1,
1019364,1019,hurt,1.92,0,1,
1019365,1019,hurt,1.96,0,1,
1019366,1019,hurt,2,0,1,
1019367,1019,hurt,1.225,0,1,
1019368,1019,hurt,1.25,0,1,
1019369,1019,hurt,1.28,0,1,
1019370,1019,hurt,1.3,0,1,
1019371,1019,hurt,1.32,0,1,
1019372,1019,hurt,3.06,0,1,
1019373,1019,hurt,3.12,0,1,
1019374,1019,hurt,3.18,0,1,
1019375,1019,hurt,3.24,0,1,
1019376,1019,hurt,3.3,0,1,
1019377,1019,hurt,3.26,0,1,
1019378,1019,hurt,3.32,0,1,
1019379,1019,hurt,3.4,0,1,
1019380,1019,hurt,3.45,0,1,
1019381,1019,hurt,3.52,0,1,
1019390,1019,hurt,1,0,1,
1019391,1019,hurt,1.2,0,1,
1019400,1019,hurt,1.2,0,1,
1019401,1019,hurt,1.6,0,1,
1019402,1019,hurt,2.2,0,1,
1019410,1019,hurt,1.2,0,1,
1019411,1019,hurt,1.32,0,1,
1019412,1019,hurt,1.56,0,1,
1019413,1019,hurt,1.77,0,1,
