id,name,brief,desc,name1,type,type_config,qlt,group,is_economy,stack_limit,level,icon,light_effect,gift_id,is_auto_open,equip,pub_scroll_type,partner_cost,treasure_cost,get_ways,go_window,getway_item,dropbox_show,is_sell,sell_price,summon_id,show_in_bag,show_bag_type,filter_type,show_in_forge,skin_id,collection_id,para,avatar_frame_effect,effect_mask,dress_id,clear_act,jobGiftBoxID,is_change_border,sort_forward,is_soul_equip_box
3201333,-1,-1,-1,,31,,2,,0,,1,icon_dress_1022301,,,,,,,,,,,,,,,0,,,,,,,,,101223,,,,,
3201339,-1,-1,-1,,31,,2,,0,,1,icon_dress_1022401,,,,,,,,,,,,,,,0,,,,,,,,,101224,,,,,
3201345,-1,-1,-1,,31,,2,,0,,1,icon_dress_1022501,,,,,,,,,,,,,,,0,,,,,,,,,101225,,,,,
3201351,-1,-1,-1,,31,,2,,0,,1,icon_dress_1022601,,,,,,,,,,,,,,,0,,,,,,,,,101226,,,,,
3201357,-1,-1,-1,,31,,2,,0,,1,icon_dress_1022701,,,,,,,,,,,,,,,0,,,,,,,,,101227,,,,,
3201363,-1,-1,-1,,31,,2,,0,,1,icon_dress_1022801,,,,,,,,,,,,,,,0,,,,,,,,,101228,,,,,
3201369,-1,-1,-1,,31,,2,,0,,1,icon_dress_1022901,,,,,,,,,,,,,,,0,,,,,,,,,101229,,,,,
3201375,-1,-1,-1,,31,,2,,0,,1,icon_dress_1023001,,,,,,,,,,,,,,,0,,,,,,,,,101230,,,,,
3999991,,-1,,,32,,1,,0,,1,icon_3999991,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
3999992,,-1,,,32,,2,,0,,1,icon_3999991,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
3999993,,-1,,,32,,3,,0,,1,icon_3999991,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
3999994,,-1,,,32,,4,,0,,1,icon_3999991,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
3999995,,-1,,,32,,5,,0,,1,icon_3999991,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
3999996,,-1,,,32,,6,,0,,1,icon_3999991,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
5100001,-1,-1,,-1,38,,2,,0,,1,soul_equip_5100001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100002,-1,-1,,-1,38,,2,,0,,1,soul_equip_5100002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100003,-1,-1,,-1,38,,2,,0,,1,soul_equip_5100003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100004,-1,-1,,-1,38,,3,,0,,1,soul_equip_5100004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100005,-1,-1,,-1,38,,3,,0,,1,soul_equip_5100005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100006,-1,-1,,-1,38,,3,,0,,1,soul_equip_5100006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100007,-1,-1,,-1,38,,4,,0,,1,soul_equip_5100007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100008,-1,-1,,-1,38,,4,,0,,1,soul_equip_5100008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100009,-1,-1,,-1,38,,4,,0,,1,soul_equip_5100009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100010,-1,-1,,-1,38,,4,,0,,1,soul_equip_5100010,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100011,-1,-1,,-1,38,,5,,0,,1,soul_equip_5100011,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100012,-1,-1,,-1,38,,5,,0,,1,soul_equip_5100012,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100013,-1,-1,,-1,38,,5,,0,,1,soul_equip_5100013,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100014,-1,-1,,-1,38,,5,,0,,1,soul_equip_5100014,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100015,-1,-1,,-1,38,,6,,0,,1,soul_equip_5100015,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100016,-1,-1,,-1,38,,6,,0,,1,soul_equip_5100016,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100017,-1,-1,,-1,38,,6,,0,,1,soul_equip_5100017,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100018,-1,-1,,-1,38,,6,,0,,1,soul_equip_5100018,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100019,-1,-1,,-1,38,,6,,0,,1,soul_equip_5100019,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100020,-1,-1,,-1,38,,6,,0,,1,soul_equip_5100020,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100021,-1,-1,,-1,38,,6,,0,,1,soul_equip_5100021,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100022,-1,-1,,-1,38,,6,,0,,1,soul_equip_5100022,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100023,-1,-1,,-1,38,,6,,0,,1,soul_equip_5100023,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5100024,-1,-1,,-1,38,,6,,0,,1,soul_equip_5100024,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5200001,-1,-1,-1,-1,43,,6,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
5200002,-1,-1,-1,-1,43,,6,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
5200003,-1,-1,-1,-1,43,,6,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
5200004,-1,-1,-1,-1,43,,6,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
5200005,-1,-1,-1,-1,43,,6,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
5200006,-1,-1,-1,-1,43,,6,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
5200007,-1,-1,-1,-1,43,,6,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
5200008,-1,-1,-1,-1,43,,6,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
5200009,-1,-1,-1,-1,43,,6,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
5200101,-1,-1,-1,-1,1,,1,,0,,1,icon_5200101,,,,,,,,,,,710001,,,,0,,,,,,,,,,,,,,
5200102,-1,-1,-1,-1,1,,1,,0,,1,icon_5200102,,,,,,,,,,,710004,,,,0,,,,,,,,,,,,,,
5200103,-1,-1,-1,-1,1,,1,,0,,1,icon_5200103,,,,,,,,,,,710007,,,,0,,,,,,,,,,,,,,
5200104,-1,-1,-1,-1,1,,1,,0,,1,icon_5200104,,,,,,,,,,,710010,,,,0,,,,,,,,,,,,,,
5200105,-1,-1,-1,-1,1,,1,,0,,1,icon_5200101,,,,,,,,,,,710002,,,,0,,,,,,,,,,,,,,
5200106,-1,-1,-1,-1,1,,1,,0,,1,icon_5200102,,,,,,,,,,,710005,,,,0,,,,,,,,,,,,,,
5200107,-1,-1,-1,-1,1,,1,,0,,1,icon_5200103,,,,,,,,,,,710008,,,,0,,,,,,,,,,,,,,
5200108,-1,-1,-1,-1,1,,1,,0,,1,icon_5200104,,,,,,,,,,,710011,,,,0,,,,,,,,,,,,,,
5200109,-1,-1,-1,-1,1,,1,,0,,1,icon_5200101,,,,,,,,,,,710003,,,,0,,,,,,,,,,,,,,
5200110,-1,-1,-1,-1,1,,1,,0,,1,icon_5200102,,,,,,,,,,,710006,,,,0,,,,,,,,,,,,,,
5200111,-1,-1,-1,-1,1,,1,,0,,1,icon_5200103,,,,,,,,,,,710009,,,,0,,,,,,,,,,,,,,
5200112,-1,-1,-1,-1,1,,1,,0,,1,icon_5200104,,,,,,,,,,,710012,,,,0,,,,,,,,,,,,,,
5201101,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201102,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201103,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201104,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201105,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201106,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201201,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201202,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201203,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201204,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201205,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201206,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201301,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201302,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201303,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201304,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201305,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201306,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201401,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201402,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201403,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201404,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201405,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5201406,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200001,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202101,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202102,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202103,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202104,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202105,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202106,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202201,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202202,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202203,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202204,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202205,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202206,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202301,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202302,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202303,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202304,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202305,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202306,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202401,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202402,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202403,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202404,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202405,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5202406,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200002,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203101,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203102,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203103,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203104,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203105,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203106,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203201,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203202,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203203,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203204,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203205,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203206,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203301,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203302,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203303,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203304,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203305,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203306,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203401,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203402,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203403,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203404,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203405,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5203406,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200003,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204101,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204102,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204103,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204104,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204105,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204106,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204201,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204202,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204203,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204204,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204205,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204206,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204301,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204302,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204303,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204304,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204305,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204306,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204401,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204402,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204403,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204404,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204405,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5204406,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200004,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205101,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205102,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205103,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205104,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205105,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205106,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205201,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205202,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205203,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205204,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205205,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205206,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205301,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205302,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205303,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205304,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205305,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205306,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205401,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205402,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205403,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205404,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205405,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5205406,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200005,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206101,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206102,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206103,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206104,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206105,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206106,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206201,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206202,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206203,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206204,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206205,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206206,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206301,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206302,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206303,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206304,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206305,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206306,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206401,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206402,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206403,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206404,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206405,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5206406,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200006,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207101,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
