id,res,length,loops,is_play_self,delay,type,desc,volume,destroy,pause_bg,is_ogg
110011502.0,partner_sound/liaohua_web/liaohua_voice20,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110011503.0,partner_sound/liaohua_web/liaohua_voice21,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110011504.0,partner_sound/liaohua_web/liaohua_voice22,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110011601.0,partner_sound/liaohua_web/liaohua_voice23,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110011701.0,partner_sound/liaohua_web/liaohua_voice25,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110011801.0,partner_sound/liaohua_web/liaohua_voice24,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110011901.0,partner_sound/liaohua_web/liaohua_voice26,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110012001.0,partner_sound/liaohua_web/liaohua_voice27,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110012101.0,partner_sound/liaohua_web/liaohua_voice28,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110012201.0,partner_sound/liaohua_web/liaohua_voice29,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110012301.0,partner_sound/liaohua_web/liaohua_voice30,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110012401.0,partner_sound/liaohua_web/liaohua_voice31,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110012501.0,partner_sound/liaohua_web/liaohua_voice32,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110012601.0,partner_sound/liaohua_web/liaohua_voice33,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110012801.0,partner_sound/liaohua_web/liaohua_voice16,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110020201.0,partner_sound/ruanji_web/ruanji_voice1,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110020202.0,partner_sound/ruanji_web/ruanji_voice2,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110020203.0,partner_sound/ruanji_web/ruanji_voice3,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110020204.0,partner_sound/ruanji_web/ruanji_voice4,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110020205.0,partner_sound/ruanji_web/ruanji_voice5,18.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110020301.0,partner_sound/ruanji_web/ruanji_voice6,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110020401.0,partner_sound/ruanji_web/ruanji_voice7,16.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110020501.0,partner_sound/ruanji_web/ruanji_voice8,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
110020601.0,partner_sound/ruanji_web/ruanji_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
110020701.0,partner_sound/ruanji_web/ruanji_voice10,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110020801.0,partner_sound/ruanji_web/ruanji_voice11,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110021101.0,partner_sound/ruanji_web/ruanji_voice14,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110021102.0,partner_sound/ruanji_web/ruanji_voice15,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110021301.0,partner_sound/ruanji_web/ruanji_voice17,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110021401.0,partner_sound/ruanji_web/ruanji_voice18,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110021501.0,partner_sound/ruanji_web/ruanji_voice19,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110021502.0,partner_sound/ruanji_web/ruanji_voice20,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110021503.0,partner_sound/ruanji_web/ruanji_voice21,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110021504.0,partner_sound/ruanji_web/ruanji_voice22,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110021601.0,partner_sound/ruanji_web/ruanji_voice23,16.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110021701.0,partner_sound/ruanji_web/ruanji_voice25,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110021801.0,partner_sound/ruanji_web/ruanji_voice24,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110021901.0,partner_sound/ruanji_web/ruanji_voice26,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110022001.0,partner_sound/ruanji_web/ruanji_voice27,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110022101.0,partner_sound/ruanji_web/ruanji_voice28,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110022201.0,partner_sound/ruanji_web/ruanji_voice29,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110022301.0,partner_sound/ruanji_web/ruanji_voice30,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110022401.0,partner_sound/ruanji_web/ruanji_voice31,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110022501.0,partner_sound/ruanji_web/ruanji_voice32,14.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110022601.0,partner_sound/ruanji_web/ruanji_voice33,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110022801.0,partner_sound/ruanji_web/ruanji_voice16,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110030201.0,partner_sound/wangping_web/wangping_voice1,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110030202.0,partner_sound/wangping_web/wangping_voice2,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110030203.0,partner_sound/wangping_web/wangping_voice3,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110030204.0,partner_sound/wangping_web/wangping_voice4,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110030205.0,partner_sound/wangping_web/wangping_voice5,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110030301.0,partner_sound/wangping_web/wangping_voice6,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110030401.0,partner_sound/wangping_web/wangping_voice7,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
110030501.0,partner_sound/wangping_web/wangping_voice8,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
110030601.0,partner_sound/wangping_web/wangping_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
110030701.0,partner_sound/wangping_web/wangping_voice10,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110030801.0,partner_sound/wangping_web/wangping_voice11,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110031101.0,partner_sound/wangping_web/wangping_voice14,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110031102.0,partner_sound/wangping_web/wangping_voice15,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110031301.0,partner_sound/wangping_web/wangping_voice17,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110031401.0,partner_sound/wangping_web/wangping_voice18,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110031501.0,partner_sound/wangping_web/wangping_voice19,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110031502.0,partner_sound/wangping_web/wangping_voice20,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110031503.0,partner_sound/wangping_web/wangping_voice21,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110031504.0,partner_sound/wangping_web/wangping_voice22,22.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110031601.0,partner_sound/wangping_web/wangping_voice23,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110031701.0,partner_sound/wangping_web/wangping_voice25,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110031801.0,partner_sound/wangping_web/wangping_voice24,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110031901.0,partner_sound/wangping_web/wangping_voice26,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110032001.0,partner_sound/wangping_web/wangping_voice27,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110032101.0,partner_sound/wangping_web/wangping_voice28,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110032201.0,partner_sound/wangping_web/wangping_voice29,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110032301.0,partner_sound/wangping_web/wangping_voice30,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110032401.0,partner_sound/wangping_web/wangping_voice31,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110032501.0,partner_sound/wangping_web/wangping_voice32,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110032601.0,partner_sound/wangping_web/wangping_voice33,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
110032801.0,partner_sound/wangping_web/wangping_voice16,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120010201.0,partner_sound/caohong_web/caohong_voice1,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120010202.0,partner_sound/caohong_web/caohong_voice2,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120010203.0,partner_sound/caohong_web/caohong_voice3,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120010204.0,partner_sound/caohong_web/caohong_voice4,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120010205.0,partner_sound/caohong_web/caohong_voice5,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120010301.0,partner_sound/caohong_web/caohong_voice6,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120010401.0,partner_sound/caohong_web/caohong_voice7,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120010501.0,partner_sound/caohong_web/caohong_voice8,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
120010601.0,partner_sound/caohong_web/caohong_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
120010701.0,partner_sound/caohong_web/caohong_voice10,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120010801.0,partner_sound/caohong_web/caohong_voice11,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120011101.0,partner_sound/caohong_web/caohong_voice14,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120011102.0,partner_sound/caohong_web/caohong_voice15,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120011301.0,partner_sound/caohong_web/caohong_voice17,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120011401.0,partner_sound/caohong_web/caohong_voice18,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120011501.0,partner_sound/caohong_web/caohong_voice19,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120011502.0,partner_sound/caohong_web/caohong_voice20,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120011503.0,partner_sound/caohong_web/caohong_voice21,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120011504.0,partner_sound/caohong_web/caohong_voice22,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120011601.0,partner_sound/caohong_web/caohong_voice23,19.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120011701.0,partner_sound/caohong_web/caohong_voice25,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120011801.0,partner_sound/caohong_web/caohong_voice24,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120011901.0,partner_sound/caohong_web/caohong_voice26,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120012001.0,partner_sound/caohong_web/caohong_voice27,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120012101.0,partner_sound/caohong_web/caohong_voice28,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120012201.0,partner_sound/caohong_web/caohong_voice29,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120012301.0,partner_sound/caohong_web/caohong_voice30,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120012401.0,partner_sound/caohong_web/caohong_voice31,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120012501.0,partner_sound/caohong_web/caohong_voice32,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120012601.0,partner_sound/caohong_web/caohong_voice33,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120012801.0,partner_sound/caohong_web/caohong_voice16,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120020201.0,partner_sound/jiling_web/jiling_voice1,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120020202.0,partner_sound/jiling_web/jiling_voice2,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120020203.0,partner_sound/jiling_web/jiling_voice3,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120020204.0,partner_sound/jiling_web/jiling_voice4,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120020205.0,partner_sound/jiling_web/jiling_voice5,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120020301.0,partner_sound/jiling_web/jiling_voice6,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120020401.0,partner_sound/jiling_web/jiling_voice7,19.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120020501.0,partner_sound/jiling_web/jiling_voice8,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
120020601.0,partner_sound/jiling_web/jiling_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
120020701.0,partner_sound/jiling_web/jiling_voice10,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120020801.0,partner_sound/jiling_web/jiling_voice11,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120021101.0,partner_sound/jiling_web/jiling_voice14,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120021102.0,partner_sound/jiling_web/jiling_voice15,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120021301.0,partner_sound/jiling_web/jiling_voice17,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120021401.0,partner_sound/jiling_web/jiling_voice18,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120021501.0,partner_sound/jiling_web/jiling_voice19,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120021502.0,partner_sound/jiling_web/jiling_voice20,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120021503.0,partner_sound/jiling_web/jiling_voice21,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120021504.0,partner_sound/jiling_web/jiling_voice22,16.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120021601.0,partner_sound/jiling_web/jiling_voice23,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120021701.0,partner_sound/jiling_web/jiling_voice25,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120021801.0,partner_sound/jiling_web/jiling_voice24,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120021901.0,partner_sound/jiling_web/jiling_voice26,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120022001.0,partner_sound/jiling_web/jiling_voice27,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120022101.0,partner_sound/jiling_web/jiling_voice28,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120022201.0,partner_sound/jiling_web/jiling_voice29,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120022301.0,partner_sound/jiling_web/jiling_voice30,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120022401.0,partner_sound/jiling_web/jiling_voice31,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120022501.0,partner_sound/jiling_web/jiling_voice32,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120022601.0,partner_sound/jiling_web/jiling_voice33,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120022801.0,partner_sound/jiling_web/jiling_voice16,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120030201.0,partner_sound/handang_web/handang_voice1,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120030202.0,partner_sound/handang_web/handang_voice2,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120030203.0,partner_sound/handang_web/handang_voice3,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120030204.0,partner_sound/handang_web/handang_voice4,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120030205.0,partner_sound/handang_web/handang_voice5,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120030301.0,partner_sound/handang_web/handang_voice6,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120030401.0,partner_sound/handang_web/handang_voice7,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
120030501.0,partner_sound/handang_web/handang_voice8,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
120030601.0,partner_sound/handang_web/handang_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
120030701.0,partner_sound/handang_web/handang_voice10,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120030801.0,partner_sound/handang_web/handang_voice11,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120031101.0,partner_sound/handang_web/handang_voice14,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120031102.0,partner_sound/handang_web/handang_voice15,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120031301.0,partner_sound/handang_web/handang_voice17,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120031401.0,partner_sound/handang_web/handang_voice18,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120031501.0,partner_sound/handang_web/handang_voice19,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120031502.0,partner_sound/handang_web/handang_voice20,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120031503.0,partner_sound/handang_web/handang_voice21,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120031504.0,partner_sound/handang_web/handang_voice22,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120031601.0,partner_sound/handang_web/handang_voice23,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120031701.0,partner_sound/handang_web/handang_voice25,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120031801.0,partner_sound/handang_web/handang_voice24,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120031901.0,partner_sound/handang_web/handang_voice26,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120032001.0,partner_sound/handang_web/handang_voice27,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120032101.0,partner_sound/handang_web/handang_voice28,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120032201.0,partner_sound/handang_web/handang_voice29,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120032301.0,partner_sound/handang_web/handang_voice30,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120032401.0,partner_sound/handang_web/handang_voice31,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120032501.0,partner_sound/handang_web/handang_voice32,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120032601.0,partner_sound/handang_web/handang_voice33,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
120032801.0,partner_sound/handang_web/handang_voice16,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130010201.0,partner_sound/lingtong_web/lingtong_voice1,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130010202.0,partner_sound/lingtong_web/lingtong_voice2,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130010203.0,partner_sound/lingtong_web/lingtong_voice3,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130010204.0,partner_sound/lingtong_web/lingtong_voice4,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130010205.0,partner_sound/lingtong_web/lingtong_voice5,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130010301.0,partner_sound/lingtong_web/lingtong_voice6,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130010401.0,partner_sound/lingtong_web/lingtong_voice7,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130010501.0,partner_sound/lingtong_web/lingtong_voice8,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
130010601.0,partner_sound/lingtong_web/lingtong_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
130010701.0,partner_sound/lingtong_web/lingtong_voice10,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130010801.0,partner_sound/lingtong_web/lingtong_voice11,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130011101.0,partner_sound/lingtong_web/lingtong_voice14,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130011102.0,partner_sound/lingtong_web/lingtong_voice15,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130011301.0,partner_sound/lingtong_web/lingtong_voice17,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130011401.0,partner_sound/lingtong_web/lingtong_voice18,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130011501.0,partner_sound/lingtong_web/lingtong_voice19,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130011502.0,partner_sound/lingtong_web/lingtong_voice20,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130011503.0,partner_sound/lingtong_web/lingtong_voice21,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130011504.0,partner_sound/lingtong_web/lingtong_voice22,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130011601.0,partner_sound/lingtong_web/lingtong_voice23,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130011701.0,partner_sound/lingtong_web/lingtong_voice25,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130011801.0,partner_sound/lingtong_web/lingtong_voice24,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130011901.0,partner_sound/lingtong_web/lingtong_voice26,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130012001.0,partner_sound/lingtong_web/lingtong_voice27,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130012101.0,partner_sound/lingtong_web/lingtong_voice28,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130012201.0,partner_sound/lingtong_web/lingtong_voice29,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130012301.0,partner_sound/lingtong_web/lingtong_voice30,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130012401.0,partner_sound/lingtong_web/lingtong_voice31,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130012501.0,partner_sound/lingtong_web/lingtong_voice32,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130012601.0,partner_sound/lingtong_web/lingtong_voice33,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130012801.0,partner_sound/lingtong_web/lingtong_voice16,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130020201.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice1,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130020202.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice2,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130020203.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice3,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130020204.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice4,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130020205.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice5,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130020301.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice6,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130020401.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice7,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
130020501.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice8,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
130020601.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
130020701.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice10,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130020801.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice11,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130021101.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice14,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130021102.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice15,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130021301.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice17,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130021401.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice18,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
130021501.0,partner_sound/wanshengnvwu_web/wanshengnvwu_voice19,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
