id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,miss,hit,crit,critTime,sklP,decDmg,free,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill
32792,34002,,-1,220,10,1060476,326145,160.8,215.8,1,1,,500,600,0,0,0,0,850,0,0,0,220,,,,,
32793,34003,,-1,230,10,1276932,330598,171.8,226.8,1,1,,500,600,0,0,0,0,850,0,0,0,230,,,,,
32794,34004,,-1,230,10,2320594,222002,183.2,238.2,1,1,,500,600,0,0,0,0,850,0,0,0,230,,,,,
32795,34005,,-1,230,10,1565915,334583,195,250,1,1,,500,600,0,0,0,0,850,0,0,0,230,,,,,
32796,44001,,-1,240,10,1914092,515747,145.04,262.2,1,1,,500,700,0,0,0,0,850,0,0,0,240,,,,,
32797,44002,,-1,240,10,3202801,376292,153.86,274.8,1,1,,500,700,0,0,0,0,850,0,0,0,240,,,,,
32798,44003,,-1,240,10,1992294,609080,162.96,287.8,1,1,,500,700,0,0,0,0,850,0,0,0,240,,,,,
32799,44004,,-1,250,10,2030912,717659,172.34,301.2,1,1,,500,700,0,0,0,0,850,0,0,0,250,,,,,
32800,44005,,-1,250,10,2116478,1039290,182,315,1,1,,500,700,0,0,0,0,850,0,0,0,250,,,,,
32801,44006,,-1,250,10,2878332,562712,191.94,329.2,1,1,,500,800,0,0,0,0,850,0,0,0,250,,,,,
32802,44007,,-1,260,10,2474303,850790,202.16,343.8,1,1,,500,800,0,0,0,0,850,0,0,0,260,,,,,
32803,44008,,-1,260,10,2808742,820336,212.66,358.8,1,1,,500,800,0,0,0,0,850,0,0,0,260,,,,,
32804,44001,,-1,260,10,3185584,795175,223.44,374.2,1,1,,500,800,0,0,0,0,850,0,0,0,260,,,,,
32805,44002,,-1,270,10,5469556,598390,234.5,390,1,1,,500,800,0,0,0,0,850,0,0,0,270,,,,,
32806,44003,,-1,270,10,3367680,963235,245.84,406.2,1,1,,600,900,0,0,0,0,900,0,0,0,270,,,,,
32807,44004,,-1,270,10,3268283,1085186,257.46,422.8,1,1,,600,900,0,0,0,0,900,0,0,0,270,,,,,
32808,44005,,-1,280,10,3495215,1619050,269.36,439.8,1,1,,600,900,0,0,0,0,900,0,0,0,280,,,,,
32809,44006,,-1,280,10,4711008,872032,281.54,457.2,1,1,,600,900,0,0,0,0,900,0,0,0,280,,,,,
32810,44007,,-1,280,10,3865904,1262866,294,475,1,1,,600,900,0,0,0,0,900,0,0,0,280,,,,,
32811,44008,,-1,290,10,4503147,1253385,306.74,493.2,1,1,,600,1000,0,0,0,0,900,0,0,0,290,,,,,
32812,44001,,-1,290,10,5067236,1208871,319.76,511.8,1,1,,600,1000,0,0,0,0,900,0,0,0,290,,,,,
32813,44002,,-1,290,10,8325278,872812,333.06,530.8,1,1,,600,1000,0,0,0,0,900,0,0,0,290,,,,,
32814,44003,,-1,300,10,5259106,1445008,346.64,550.2,1,1,,600,1000,0,0,0,0,900,0,0,0,300,,,,,
32815,44004,,-1,300,10,5068389,1620320,360.5,570,1,1,,600,1000,0,0,0,0,900,0,0,0,300,,,,,
32816,44005,,-1,300,10,5197755,2323223,374.64,590.2,1,1,,600,1100,0,0,0,0,900,0,0,0,300,,,,,
32817,44006,,-1,310,10,7185938,1285937,389.06,610.8,1,1,,600,1100,0,0,0,0,900,0,0,0,310,,,,,
32818,44001,,-1,310,10,6826370,1592136,403.76,631.8,1,1,,600,1100,0,0,0,0,900,0,0,0,310,,,,,
32819,44002,,-1,310,10,11167097,1145930,418.74,653.2,1,1,,600,1100,0,0,0,0,900,0,0,0,310,,,,,
32820,44003,,-1,320,10,7010691,1887525,434,675,1,1,,600,1100,0,0,0,0,900,0,0,0,320,,,,,
32821,44004,,-1,320,10,6729314,2110192,449.54,697.2,1,1,,600,1200,0,0,0,0,900,0,0,0,320,,,,,
32822,44005,,-1,320,10,6874297,3016681,465.36,719.8,1,1,,600,1200,0,0,0,0,900,0,0,0,320,,,,,
32823,44006,,-1,330,10,9450096,1661891,481.46,742.8,1,1,,600,1200,0,0,0,0,900,0,0,0,330,,,,,
32824,44007,,-1,330,10,7678850,2389522,497.84,766.2,1,1,,600,1200,0,0,0,0,900,0,0,0,330,,,,,
32825,44008,,-1,330,10,8563681,2276253,514.5,790,1,1,,600,1200,0,0,0,0,900,0,0,0,330,,,,,
32826,1000021,7042,-1,150,10,350785,132996,3,25.119,1,1,,700,100,0,0,0,0,750,200,0,1,150,,,,,
32827,1000021,7042,-1,150,10,396387,134886,3.39,25.476,1,1,,700,100,0,0,0,0,750,200,0,1,150,,,,,
32828,1000021,7042,-1,150,10,472390,138037,4.04,26.071,1,1,,700,100,0,0,0,0,750,200,0,1,150,,,,,
32829,1000021,7042,-1,160,10,615197,151406,4.95,26.904,1,1,,700,100,0,0,0,0,750,200,0,1,160,,,,,
32830,1000021,7042,-1,160,10,760607,157433,6.12,27.975,1,1,,700,100,0,0,0,0,750,200,0,1,160,,,,,
32831,1000021,7042,-1,160,10,938331,164800,7.55,29.284,1,1,,700,200,0,0,0,0,750,200,0,1,160,,,,,
32832,1000021,7042,-1,170,10,1216319,183773,9.24,30.831,1,1,,700,200,0,0,0,0,750,200,0,1,170,,,,,
32833,1000021,7042,-1,170,10,1473010,194413,11.19,32.616,1,1,,700,200,0,0,0,0,750,200,0,1,170,,,,,
32834,1000021,7042,-1,170,10,1763926,206471,13.4,34.639,1,1,,700,200,0,0,0,0,750,200,0,1,170,,,,,
32835,1000021,7042,-1,180,10,2205776,232236,15.87,36.9,1,1,,700,200,0,0,0,0,750,200,0,1,180,,,,,
32836,1000021,7042,-1,180,10,2585220,247964,18.6,39.399,1,1,,700,300,0,0,0,0,750,200,0,1,180,,,,,
32837,1000021,7042,-1,180,10,3000801,265189,21.59,42.136,1,1,,700,300,0,0,0,0,750,200,0,1,180,,,,,
32838,1000021,7042,-1,190,10,3635193,298935,24.84,45.111,1,1,,700,300,0,0,0,0,750,200,0,1,190,,,,,
32839,1000021,7042,-1,190,10,4148861,320227,28.35,48.324,1,1,,700,300,0,0,0,0,750,200,0,1,190,,,,,
32840,1000021,7042,-1,190,10,4700579,343095,32.12,51.775,1,1,,700,300,0,0,0,0,750,200,0,1,190,,,,,
32841,1000021,7042,-1,200,10,5556194,386010,36.15,55.464,1,1,,700,400,0,0,0,0,750,200,0,1,200,,,,,
32842,1000021,7042,-1,200,10,6215560,413341,40.44,59.391,1,1,,700,400,0,0,0,0,750,200,0,1,200,,,,,
32843,1000021,7042,-1,200,10,6914888,442328,44.99,63.556,1,1,,700,400,0,0,0,0,750,200,0,1,200,,,,,
32844,1000021,7042,-1,210,10,8020406,495602,49.8,67.959,1,1,,700,400,0,0,0,0,750,200,0,1,210,,,,,
32845,1000021,7042,-1,210,10,8836941,529447,54.87,72.6,1,1,,700,400,0,0,0,0,750,200,0,1,210,,,,,
32846,1000021,7042,-1,210,10,9695350,565028,60.2,77.479,1,1,,800,500,0,0,0,0,850,200,0,1,210,,,,,
32847,1000021,7042,-1,220,10,11079452,629849,65.79,82.596,1,1,,800,500,0,0,0,0,850,200,0,1,220,,,,,
32848,1000021,7042,-1,220,10,12064629,670685,71.64,87.951,1,1,,800,500,0,0,0,0,850,200,0,1,220,,,,,
32849,1000021,7042,-1,220,10,13093592,713335,77.75,93.544,1,1,,800,500,0,0,0,0,850,200,0,1,220,,,,,
32850,1000021,7042,-1,230,10,14784959,790892,84.12,99.375,1,1,,800,500,0,0,0,0,850,200,0,1,230,,,,,
32851,1000021,7042,-1,230,10,15950250,839193,90.75,105.444,1,1,,800,600,0,0,0,0,850,200,0,1,230,,,,,
32852,1000021,7042,-1,230,10,17161238,889388,97.64,111.751,1,1,,800,600,0,0,0,0,850,200,0,1,230,,,,,
32853,1000021,7042,-1,240,10,19188550,980871,104.79,118.296,1,1,,800,600,0,0,0,0,850,200,0,1,240,,,,,
32854,1000021,7042,-1,240,10,20545428,1037113,112.2,125.079,1,1,,800,600,0,0,0,0,850,200,0,1,240,,,,,
32855,1000021,7042,-1,240,10,21949915,1095329,119.87,132.1,1,1,,800,600,0,0,0,0,850,200,0,1,240,,,,,
32856,1000021,7042,-1,250,10,24341853,1201924,127.8,139.359,1,1,,800,700,0,0,0,0,850,200,0,1,250,,,,,
32857,1000021,7042,-1,250,10,25901788,1266584,135.99,146.856,1,1,,800,700,0,0,0,0,850,200,0,1,250,,,,,
32858,1000021,7042,-1,250,10,27511246,1333295,144.44,154.591,1,1,,800,700,0,0,0,0,850,200,0,1,250,,,,,
32859,1000021,7042,-1,260,10,30296490,1456194,153.15,162.564,1,1,,800,700,0,0,0,0,850,200,0,1,260,,,,,
32860,1000021,7042,-1,260,10,32070956,1529745,162.12,170.775,1,1,,800,700,0,0,0,0,850,200,0,1,260,,,,,
32861,1000021,7042,-1,260,10,33896856,1605428,171.35,179.224,1,1,,800,800,0,0,0,0,850,200,0,1,260,,,,,
32862,1000021,7042,-1,270,10,37104088,1745818,180.84,187.911,1,1,,800,800,0,0,0,0,850,200,0,1,270,,,,,
32863,1000021,7042,-1,270,10,39104557,1828737,190.59,196.836,1,1,,800,800,0,0,0,0,850,200,0,1,270,,,,,
32864,1000021,7042,-1,270,10,41158372,1913868,200.6,205.999,1,1,,800,800,0,0,0,0,850,200,0,1,270,,,,,
32865,1000021,7042,-1,280,10,44816271,2072937,210.87,215.4,1,1,,800,800,0,0,0,0,850,200,0,1,280,,,,,
32866,1000021,7042,-1,280,10,47054215,2165700,221.4,225.039,1,1,,900,900,0,0,0,0,1000,200,0,1,280,,,,,
32867,1000021,7042,-1,280,10,49347418,2260753,232.19,234.916,1,1,,900,900,0,0,0,0,1000,200,0,1,280,,,,,
32868,1000021,7042,-1,290,10,53484665,2439691,243.24,245.031,1,1,,900,900,0,0,0,0,1000,200,0,1,290,,,,,
32869,1000021,7042,-1,290,10,55971557,2542773,254.55,255.384,1,1,,900,900,0,0,0,0,1000,200,0,1,290,,,,,
32870,1000021,7042,-1,290,10,58515618,2648224,266.12,265.975,1,1,,900,900,0,0,0,0,1000,200,0,1,290,,,,,
32871,1000021,7042,-1,300,10,63160894,2848220,277.95,276.804,1,1,,900,1000,0,0,0,0,1000,200,0,1,300,,,,,
32872,1000021,7042,-1,300,10,65908206,2962096,290.04,287.871,1,1,,900,1000,0,0,0,0,1000,200,0,1,300,,,,,
32873,1000021,7042,-1,300,10,68714599,3078421,302.39,299.176,1,1,,900,1000,0,0,0,0,1000,200,0,1,300,,,,,
32874,1000021,7042,-1,310,10,73896585,3300664,315,310.719,1,1,,900,1000,0,0,0,0,1000,200,0,1,310,,,,,
32875,1000021,7042,-1,310,10,76915788,3425810,327.87,322.5,1,1,,900,1000,0,0,0,0,1000,200,0,1,310,,,,,
32876,1000021,7042,-1,310,10,79995985,3553483,341,334.519,1,1,,900,1100,0,0,0,0,1000,200,0,1,310,,,,,
32877,1000021,7042,-1,320,10,85743361,3799162,354.39,346.776,1,1,,900,1100,0,0,0,0,1000,200,0,1,320,,,,,
32878,1000021,7042,-1,320,10,89045928,3936053,368.04,359.271,1,1,,900,1100,0,0,0,0,1000,200,0,1,320,,,,,
32879,1000021,7042,-1,320,10,92411402,4075551,381.95,372.004,1,1,,900,1100,0,0,0,0,1000,200,0,1,320,,,,,
32880,1000021,7042,-1,330,10,98752848,4345854,396.12,384.975,1,1,,900,1100,0,0,0,0,1000,200,0,1,330,,,,,
32881,1000021,7042,-1,330,10,102350251,4494966,410.55,398.184,1,1,,900,1200,0,0,0,0,1000,200,0,1,330,,,,,
32882,1000021,7042,-1,330,10,106012473,4646765,425.24,411.631,1,1,,900,1200,0,0,0,0,1000,200,0,1,330,,,,,
32883,1000021,7042,-1,340,10,112976670,4942880,440.19,425.316,1,1,,900,1200,0,0,0,0,1000,200,0,1,340,,,,,
32884,1000021,7042,-1,340,10,116880383,5104689,455.4,439.239,1,1,,900,1200,0,0,0,0,1000,200,0,1,340,,,,,
32885,1000021,7042,-1,340,10,120850825,5269263,470.87,453.4,1,1,,900,1200,0,0,0,0,1000,200,0,1,340,,,,,
32886,55002,,-1,140,2,321583,47679,29.05,19.05,1,1,,400,100,0,0,0,0,750,0,0,0,140,,,,,
32887,55002,,-1,140,2,323244,48054,29.2,19.2,1,1,,400,100,0,0,0,0,750,0,0,0,140,,,,,
32888,55002,,-1,140,2,326011,48680,29.45,19.45,1,1,,400,100,0,0,0,0,750,0,0,0,140,,,,,
32889,55002,,-1,150,2,352044,52880,29.8,19.8,1,1,,400,100,0,0,0,0,750,0,0,0,150,,,,,
32890,55002,,-1,150,2,357360,54081,30.25,20.25,1,1,,400,100,0,0,0,0,750,0,0,0,150,,,,,
32891,55002,,-1,150,2,363858,55550,30.8,20.8,1,1,,400,200,0,0,0,0,750,0,0,0,150,,,,,
32892,55002,,-1,160,2,394899,60887,31.45,21.45,1,1,,400,200,0,0,0,0,750,0,0,0,160,,,,,
32893,55002,,-1,160,2,404317,63016,32.2,22.2,1,1,,400,200,0,0,0,0,750,0,0,0,160,,,,,
32894,55002,,-1,160,2,414989,65429,33.05,23.05,1,1,,400,200,0,0,0,0,750,0,0,0,160,,,,,
32895,55002,,-1,170,2,452175,72171,34,24,1,1,,400,200,0,0,0,0,750,0,0,0,170,,,,,
32896,55002,,-1,170,2,466139,75328,35.05,25.05,1,1,,400,300,0,0,0,0,750,0,0,0,170,,,,,
32897,55002,,-1,170,2,481434,78787,36.2,26.2,1,1,,400,300,0,0,0,0,750,0,0,0,170,,,,,
32898,55002,,-1,180,2,525878,87153,37.45,27.45,1,1,,400,300,0,0,0,0,750,0,0,0,180,,,,,
32899,55002,,-1,180,2,544835,91440,38.8,28.8,1,1,,400,300,0,0,0,0,750,0,0,0,180,,,,,
32900,55002,,-1,180,2,565196,96043,40.25,30.25,1,1,,400,300,0,0,0,0,750,0,0,0,180,,,,,
32901,55002,,-1,190,2,618013,106302,41.8,31.8,1,1,,400,400,0,0,0,0,750,0,0,0,190,,,,,
32902,55002,,-1,190,2,642408,111818,43.45,33.45,1,1,,400,400,0,0,0,0,750,0,0,0,190,,,,,
32903,55002,,-1,190,2,668282,117668,45.2,35.2,1,1,,400,400,0,0,0,0,750,0,0,0,190,,,,,
32904,55002,,-1,200,2,730619,130071,47.05,37.05,1,1,,400,400,0,0,0,0,750,0,0,0,200,,,,,
32905,55002,,-1,200,2,760900,136917,49,39,1,1,,400,400,0,0,0,0,750,0,0,0,200,,,,,
32906,55002,,-1,200,2,792733,144114,51.05,41.05,1,1,,500,500,0,0,0,0,850,0,0,0,200,,,,,
32907,55002,,-1,210,2,865640,158914,53.2,43.2,1,1,,500,500,0,0,0,0,850,0,0,0,210,,,,,
32908,55002,,-1,210,2,902250,167191,55.45,45.45,1,1,,500,500,0,0,0,0,850,0,0,0,210,,,,,
32909,55002,,-1,210,2,940488,175835,57.8,47.8,1,1,,500,500,0,0,0,0,850,0,0,0,210,,,,,
32910,55002,,-1,220,2,1025110,193318,60.25,50.25,1,1,,500,500,0,0,0,0,850,0,0,0,220,,,,,
32911,55002,,-1,220,2,1068497,203129,62.8,52.8,1,1,,500,600,0,0,0,0,850,0,0,0,220,,,,,
32912,55002,,-1,220,2,1113585,213324,65.45,55.45,1,1,,500,600,0,0,0,0,850,0,0,0,220,,,,,
32913,55002,,-1,230,2,1211037,233673,68.2,58.2,1,1,,500,600,0,0,0,0,850,0,0,0,230,,,,,
32914,55002,,-1,230,2,1261645,245115,71.05,61.05,1,1,,500,600,0,0,0,0,850,0,0,0,230,,,,,
32915,55002,,-1,230,2,1314028,256960,74,64,1,1,,500,600,0,0,0,0,850,0,0,0,230,,,,,
32916,55002,,-1,240,2,1425425,280460,77.05,67.05,1,1,,500,700,0,0,0,0,850,0,0,0,240,,,,,
32917,55002,,-1,240,2,1483700,293636,80.2,70.2,1,1,,500,700,0,0,0,0,850,0,0,0,240,,,,,
32918,55002,,-1,240,2,1543825,307230,83.45,73.45,1,1,,500,700,0,0,0,0,850,0,0,0,240,,,,,
32919,55002,,-1,250,2,1670342,334134,86.8,76.8,1,1,,500,700,0,0,0,0,850,0,0,0,250,,,,,
32920,55002,,-1,250,2,1736732,349144,90.25,80.25,1,1,,500,700,0,0,0,0,850,0,0,0,250,,,,,
32921,55002,,-1,250,2,1805047,364589,93.8,83.8,1,1,,500,800,0,0,0,0,850,0,0,0,250,,,,,
32922,55002,,-1,260,2,1947677,395149,97.45,87.45,1,1,,500,800,0,0,0,0,850,0,0,0,260,,,,,
32923,55002,,-1,260,2,2022626,412093,101.2,91.2,1,1,,500,800,0,0,0,0,850,0,0,0,260,,,,,
32924,55002,,-1,260,2,2099574,429490,105.05,95.05,1,1,,500,800,0,0,0,0,850,0,0,0,260,,,,,
32925,55002,,-1,270,2,2259492,464027,109,99,1,1,,500,800,0,0,0,0,850,0,0,0,270,,,,,
32926,55002,,-1,270,2,2343445,483010,113.05,103.05,1,1,,600,900,0,0,0,0,900,0,0,0,270,,,,,
32927,55002,,-1,270,2,2429472,502461,117.2,107.2,1,1,,600,900,0,0,0,0,900,0,0,0,270,,,,,
32928,55002,,-1,280,2,2607791,541089,121.45,111.45,1,1,,600,900,0,0,0,0,900,0,0,0,280,,,,,
32929,55002,,-1,280,2,2701195,562209,125.8,115.8,1,1,,600,900,0,0,0,0,900,0,0,0,280,,,,,
32930,55002,,-1,280,2,2796746,583813,130.25,120.25,1,1,,600,900,0,0,0,0,900,0,0,0,280,,,,,
32931,55002,,-1,290,2,2994582,626852,134.8,124.8,1,1,,600,1000,0,0,0,0,900,0,0,0,290,,,,,
32932,55002,,-1,290,2,3097881,650208,139.45,129.45,1,1,,600,1000,0,0,0,0,900,0,0,0,290,,,,,
32933,55002,,-1,290,2,3203402,674067,144.2,134.2,1,1,,600,1000,0,0,0,0,900,0,0,0,290,,,,,
32934,55002,,-1,300,2,3421975,721768,149.05,139.05,1,1,,600,1000,0,0,0,0,900,0,0,0,300,,,,,
32935,55002,,-1,300,2,3535620,747462,154,144,1,1,,600,1000,0,0,0,0,900,0,0,0,300,,,,,
32936,55002,,-1,300,2,3651560,773675,159.05,149.05,1,1,,600,1100,0,0,0,0,900,0,0,0,300,,,,,
32937,55002,,-1,310,2,3891774,826291,164.2,154.2,1,1,,600,1100,0,0,0,0,900,0,0,0,310,,,,,
32938,55002,,-1,310,2,4016207,854424,169.45,159.45,1,1,,600,1100,0,0,0,0,900,0,0,0,310,,,,,
32939,55002,,-1,310,2,4143009,883092,174.8,164.8,1,1,,600,1100,0,0,0,0,900,0,0,0,310,,,,,
32940,55002,,-1,320,2,4406082,940996,180.25,170.25,1,1,,600,1100,0,0,0,0,900,0,0,0,320,,,,,
32941,55002,,-1,320,2,4541748,971671,185.8,175.8,1,1,,600,1200,0,0,0,0,900,0,0,0,320,,,,,
32942,55002,,-1,320,2,4679858,1002900,191.45,181.45,1,1,,600,1200,0,0,0,0,900,0,0,0,320,,,,,
32943,55002,,-1,330,2,4966904,1066104,197.2,187.2,1,1,,600,1200,0,0,0,0,900,0,0,0,330,,,,,
32944,55002,,-1,330,2,5114249,1099419,203.05,193.05,1,1,,600,1200,0,0,0,0,900,0,0,0,330,,,,,
32945,55002,,-1,330,2,5264112,1133305,209,199,1,1,,600,1200,0,0,0,0,900,0,0,0,330,,,,,
32946,1000022,7035,-1,150,10,363904,90512,3.1122,17.095,1,1,,700,100,0,0,0,0,750,0,0,1,150,,,,,
32947,1000022,7035,-1,150,10,403262,92021,3.4488,17.38,1,1,,700,100,0,0,0,0,750,0,0,1,150,,,,,
32948,1000022,7035,-1,150,10,468859,94536,4.0098,17.855,1,1,,700,100,0,0,0,0,750,0,0,1,150,,,,,
32949,1000022,7035,-1,160,10,595958,104224,4.7952,18.52,1,1,,700,100,0,0,0,0,750,0,0,1,160,,,,,
32950,1000022,7035,-1,160,10,721458,109036,5.805,19.375,1,1,,700,100,0,0,0,0,750,0,0,1,160,,,,,
32951,1000022,7035,-1,160,10,874848,114916,7.0392,20.42,1,1,,700,200,0,0,0,0,750,0,0,1,160,,,,,
32952,1000022,7035,-1,170,10,1118619,129078,8.4978,21.655,1,1,,700,200,0,0,0,0,750,0,0,1,170,,,,,
32953,1000022,7035,-1,170,10,1340163,137572,10.1808,23.08,1,1,,700,200,0,0,0,0,750,0,0,1,170,,,,,
32954,1000022,7035,-1,170,10,1591246,147198,12.0882,24.695,1,1,,700,200,0,0,0,0,750,0,0,1,170,,,,,
32955,1000022,7035,-1,180,10,1976442,166782,14.22,26.5,1,1,,700,200,0,0,0,0,750,0,0,1,180,,,,,
32956,1000022,7035,-1,180,10,2303931,179338,16.5762,28.495,1,1,,700,300,0,0,0,0,750,0,0,1,180,,,,,
32957,1000022,7035,-1,180,10,2662610,193089,19.1568,30.68,1,1,,700,300,0,0,0,0,750,0,0,1,180,,,,,
32958,1000022,7035,-1,190,10,3213984,219044,21.9618,33.055,1,1,,700,300,0,0,0,0,750,0,0,1,190,,,,,
32959,1000022,7035,-1,190,10,3657320,236041,24.9912,35.62,1,1,,700,300,0,0,0,0,750,0,0,1,190,,,,,
32960,1000022,7035,-1,190,10,4133495,254298,28.245,38.375,1,1,,700,300,0,0,0,0,750,0,0,1,190,,,,,
32961,1000022,7035,-1,200,10,4875802,287573,31.7232,41.32,1,1,,700,400,0,0,0,0,750,0,0,1,200,,,,,
32962,1000022,7035,-1,200,10,5444886,309391,35.4258,44.455,1,1,,700,400,0,0,0,0,750,0,0,1,200,,,,,
32963,1000022,7035,-1,200,10,6048459,332532,39.3528,47.78,1,1,,700,400,0,0,0,0,750,0,0,1,200,,,,,
32964,1000022,7035,-1,210,10,7006452,374077,43.5042,51.295,1,1,,700,400,0,0,0,0,750,0,0,1,210,,,,,
32965,1000022,7035,-1,210,10,7711185,401096,47.88,55,1,1,,700,400,0,0,0,0,750,0,0,1,210,,,,,
32966,1000022,7035,-1,210,10,8452058,429501,52.4802,58.895,1,1,,800,500,0,0,0,0,850,0,0,1,210,,,,,
32967,1000022,7035,-1,220,10,9650491,480264,57.3048,62.98,1,1,,800,500,0,0,0,0,850,0,0,1,220,,,,,
32968,1000022,7035,-1,220,10,10500774,512864,62.3538,67.255,1,1,,800,500,0,0,0,0,850,0,0,1,220,,,,,
32969,1000022,7035,-1,220,10,11388848,546912,67.6272,71.72,1,1,,800,500,0,0,0,0,850,0,0,1,220,,,,,
32970,1000022,7035,-1,230,10,12852474,607843,73.125,76.375,1,1,,800,500,0,0,0,0,850,0,0,1,230,,,,,
32971,1000022,7035,-1,230,10,13858210,646402,78.8472,81.22,1,1,,800,600,0,0,0,0,850,0,0,1,230,,,,,
32972,1000022,7035,-1,230,10,14903386,686474,84.7938,86.255,1,1,,800,600,0,0,0,0,850,0,0,1,230,,,,,
32973,1000022,7035,-1,240,10,16656958,758521,90.9648,91.48,1,1,,800,600,0,0,0,0,850,0,0,1,240,,,,,
32974,1000022,7035,-1,240,10,17828048,803421,97.3602,96.895,1,1,,800,600,0,0,0,0,850,0,0,1,240,,,,,
32975,1000022,7035,-1,240,10,19040228,849895,103.98,102.5,1,1,,800,600,0,0,0,0,850,0,0,1,240,,,,,
32976,1000022,7035,-1,250,10,21108500,934008,110.8242,108.295,1,1,,800,700,0,0,0,0,850,0,0,1,250,,,,,
32977,1000022,7035,-1,250,10,22454845,985626,117.8928,114.28,1,1,,800,700,0,0,0,0,850,0,0,1,250,,,,,
32978,1000022,7035,-1,250,10,23843930,1038884,125.1858,120.455,1,1,,800,700,0,0,0,0,850,0,0,1,250,,,,,
32979,1000022,7035,-1,260,10,26251656,1136011,132.7032,126.82,1,1,,800,700,0,0,0,0,850,0,0,1,260,,,,,
32980,1000022,7035,-1,260,10,27783157,1194728,140.445,133.375,1,1,,800,700,0,0,0,0,850,0,0,1,260,,,,,
32981,1000022,7035,-1,260,10,29359049,1255148,148.4112,140.12,1,1,,800,800,0,0,0,0,850,0,0,1,260,,,,,
32982,1000022,7035,-1,270,10,32130983,1366238,156.6018,147.055,1,1,,800,800,0,0,0,0,850,0,0,1,270,,,,,
32983,1000022,7035,-1,270,10,33857541,1432434,165.0168,154.18,1,1,,800,800,0,0,0,0,850,0,0,1,270,,,,,
32984,1000022,7035,-1,270,10,35630142,1500396,173.6562,161.495,1,1,,800,800,0,0,0,0,850,0,0,1,270,,,,,
32985,1000022,7035,-1,280,10,38791036,1626399,182.52,169,1,1,,800,800,0,0,0,0,850,0,0,1,280,,,,,
32986,1000022,7035,-1,280,10,40722554,1700453,191.6082,176.695,1,1,,900,900,0,0,0,0,1000,0,0,1,280,,,,,
32987,1000022,7035,-1,280,10,42701764,1776336,200.9208,184.58,1,1,,900,900,0,0,0,0,1000,0,0,1,280,,,,,
32988,1000022,7035,-1,290,10,46276373,1918201,210.4578,192.655,1,1,,900,900,0,0,0,0,1000,0,0,1,290,,,,,
32989,1000022,7035,-1,290,10,48422751,2000493,220.2192,200.92,1,1,,900,900,0,0,0,0,1000,0,0,1,290,,,,,
32990,1000022,7035,-1,290,10,50618472,2084677,230.205,209.375,1,1,,900,900,0,0,0,0,1000,0,0,1,290,,,,,
32991,1000022,7035,-1,300,10,54631549,2243353,240.4152,218.02,1,1,,900,1000,0,0,0,0,1000,0,0,1,300,,,,,
32992,1000022,7035,-1,300,10,57002690,2334262,250.8498,226.855,1,1,,900,1000,0,0,0,0,1000,0,0,1,300,,,,,
32993,1000022,7035,-1,300,10,59424823,2427126,261.5088,235.88,1,1,,900,1000,0,0,0,0,1000,0,0,1,300,,,,,
32994,1000022,7035,-1,310,10,63901121,2603562,272.3922,245.095,1,1,,900,1000,0,0,0,0,1000,0,0,1,310,,,,,
32995,1000022,7035,-1,310,10,66506926,2703468,283.5,254.5,1,1,,900,1000,0,0,0,0,1000,0,0,1,310,,,,,
32996,1000022,7035,-1,310,10,69165373,2805393,294.8322,264.095,1,1,,900,1100,0,0,0,0,1000,0,0,1,310,,,,,
32997,1000022,7035,-1,320,10,74129646,3000537,306.3888,273.88,1,1,,900,1100,0,0,0,0,1000,0,0,1,320,,,,,
32998,1000022,7035,-1,320,10,76980016,3109820,318.1698,283.855,1,1,,900,1100,0,0,0,0,1000,0,0,1,320,,,,,
32999,1000022,7035,-1,320,10,79884678,3221185,330.1752,294.02,1,1,,900,1100,0,0,0,0,1000,0,0,1,320,,,,,
33000,1000022,7035,-1,330,10,85361680,3435987,342.405,304.375,1,1,,900,1100,0,0,0,0,1000,0,0,1,330,,,,,
33001,1000022,7035,-1,330,10,88466516,3555026,354.8592,314.92,1,1,,900,1200,0,0,0,0,1000,0,0,1,330,,,,,
33002,1000022,7035,-1,330,10,91627296,3676210,367.5378,325.655,1,1,,900,1200,0,0,0,0,1000,0,0,1,330,,,,,
33003,1000022,7035,-1,340,10,97641779,3911620,380.4408,336.58,1,1,,900,1200,0,0,0,0,1000,0,0,1,340,,,,,
33004,1000022,7035,-1,340,10,101010983,4040795,393.5682,347.695,1,1,,900,1200,0,0,0,0,1000,0,0,1,340,,,,,
33005,1000022,7035,-1,340,10,104437781,4172178,406.92,359,1,1,,900,1200,0,0,0,0,1000,0,0,1,340,,,,,
33006,1000024,,-1,140,10,194209,31853,1.7724,6.42,1,1,,400,100,0,0,0,0,750,0,0,0,140,,,,,
33007,1000024,,-1,140,10,201572,32151,1.8396,6.48,1,1,,400,100,0,0,0,0,750,0,0,0,140,,,,,
33008,1000024,,-1,140,10,213845,32647,1.9516,6.58,1,1,,400,100,0,0,0,0,750,0,0,0,140,,,,,
33009,1000024,,-1,150,10,246531,35580,2.1084,6.72,1,1,,400,100,0,0,0,0,750,0,0,0,150,,,,,
33010,1000024,,-1,150,10,270104,36533,2.31,6.9,1,1,,400,100,0,0,0,0,750,0,0,0,150,,,,,
