id,name,brief,desc,name1,type,type_config,qlt,group,is_economy,stack_limit,level,icon,light_effect,gift_id,is_auto_open,equip,pub_scroll_type,partner_cost,treasure_cost,get_ways,go_window,getway_item,dropbox_show,is_sell,sell_price,summon_id,show_in_bag,show_bag_type,filter_type,show_in_forge,skin_id,collection_id,para,avatar_frame_effect,effect_mask,dress_id,clear_act,jobGiftBoxID,is_change_border,sort_forward,is_soul_equip_box
6457,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_83,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26033.0,,,,,,,,,
6458,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_83,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26033.0,,,,,,,,,
6459,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_83,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26033.0,,,,,,,,,
6460,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_83,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26033.0,,,,,,,,,
6461,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_84,,,,,,,,,,,,,1#600000,,1.0,4.0,,1579824000.0,,26034.0,,,,,,,,,
6462,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_84,,,,,,,,,,,,,1#700000,,1.0,4.0,,1579824000.0,,26034.0,,,,,,,,,
6463,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_84,,,,,,,,,,,,,1#800000,,1.0,4.0,,1579824000.0,,26034.0,,,,,,,,,
6464,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_84,,,,,,,,,,,,,1#900000,,1.0,4.0,,1579824000.0,,26034.0,,,,,,,,,
6465,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_84,,,,,,,,,,,,,1#1000000,,1.0,4.0,,1579824000.0,,26034.0,,,,,,,,,
6466,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_84,,,,,,,,,,,,,1#1100000,,1.0,4.0,,1579824000.0,,26034.0,,,,,,,,,
6467,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_85,,,,,,,,,,,,,1#600000,,1.0,4.0,,1582243200.0,,26035.0,,,,,,,,,
6468,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_85,,,,,,,,,,,,,1#700000,,1.0,4.0,,1582243200.0,,26035.0,,,,,,,,,
6469,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_85,,,,,,,,,,,,,1#800000,,1.0,4.0,,1582243200.0,,26035.0,,,,,,,,,
6470,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_85,,,,,,,,,,,,,1#900000,,1.0,4.0,,1582243200.0,,26035.0,,,,,,,,,
6471,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_85,,,,,,,,,,,,,1#1000000,,1.0,4.0,,1582243200.0,,26035.0,,,,,,,,,
6472,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_85,,,,,,,,,,,,,1#1100000,,1.0,4.0,,1582243200.0,,26035.0,,,,,,,,,
6473,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_86,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26036.0,,,,,,,,,
6474,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_86,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26036.0,,,,,,,,,
6475,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_86,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26036.0,,,,,,,,,
6476,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_86,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26036.0,,,,,,,,,
6477,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_86,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26036.0,,,,,,,,,
6478,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_86,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26036.0,,,,,,,,,
6479,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_87,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26037.0,,,,,,,,,
6480,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_87,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26037.0,,,,,,,,,
6481,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_87,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26037.0,,,,,,,,,
6482,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_87,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26037.0,,,,,,,,,
6483,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_87,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26037.0,,,,,,,,,
6484,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_87,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26037.0,,,,,,,,,
6485,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_88,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26038.0,,,,,,,,,
6486,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_88,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26038.0,,,,,,,,,
6487,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_88,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26038.0,,,,,,,,,
6488,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_88,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26038.0,,,,,,,,,
6489,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_88,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26038.0,,,,,,,,,
6490,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_88,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26038.0,,,,,,,,,
6491,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_89,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26039.0,,,,,,,,,
6492,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_89,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26039.0,,,,,,,,,
6493,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_89,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26039.0,,,,,,,,,
6494,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_89,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26039.0,,,,,,,,,
6495,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_89,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26039.0,,,,,,,,,
6496,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_89,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26039.0,,,,,,,,,
6497,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_90,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26040.0,,,,,,,,,
6498,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_90,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26040.0,,,,,,,,,
6499,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_90,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26040.0,,,,,,,,,
6500,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_90,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26040.0,,,,,,,,,
6501,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_90,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26040.0,,,,,,,,,
6502,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_90,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26040.0,,,,,,,,,
6503,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26044.0,,,,,,,,,
6504,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26044.0,,,,,,,,,
6505,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26044.0,,,,,,,,,
6506,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26044.0,,,,,,,,,
6507,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26044.0,,,,,,,,,
6508,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26044.0,,,,,,,,,
6509,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26045.0,,,,,,,,,
6510,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26045.0,,,,,,,,,
6511,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26045.0,,,,,,,,,
6512,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26045.0,,,,,,,,,
6513,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26045.0,,,,,,,,,
6514,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26045.0,,,,,,,,,
6515,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26046.0,,,,,,,,,
6516,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26046.0,,,,,,,,,
6517,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26046.0,,,,,,,,,
6518,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26046.0,,,,,,,,,
6519,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26046.0,,,,,,,,,
6520,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26046.0,,,,,,,,,
6521,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26047.0,,,,,,,,,
6522,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26047.0,,,,,,,,,
6523,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26047.0,,,,,,,,,
6524,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26047.0,,,,,,,,,
6525,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26047.0,,,,,,,,,
6526,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26047.0,,,,,,,,,
6527,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26048.0,,,,,,,,,
6528,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26048.0,,,,,,,,,
6529,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26048.0,,,,,,,,,
6530,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26048.0,,,,,,,,,
6531,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26048.0,,,,,,,,,
6532,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26048.0,,,,,,,,,
6533,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26049.0,,,,,,,,,
6534,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26049.0,,,,,,,,,
6535,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26049.0,,,,,,,,,
6536,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26049.0,,,,,,,,,
6537,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26049.0,,,,,,,,,
6538,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26049.0,,,,,,,,,
6539,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26050.0,,,,,,,,,
6540,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26050.0,,,,,,,,,
6541,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26050.0,,,,,,,,,
6542,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26050.0,,,,,,,,,
6543,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26050.0,,,,,,,,,
6544,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26050.0,,,,,,,,,
6545,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26051.0,,,,,,,,,
6546,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26051.0,,,,,,,,,
6547,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26051.0,,,,,,,,,
6548,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26051.0,,,,,,,,,
6549,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26051.0,,,,,,,,,
6550,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26051.0,,,,,,,,,
6551,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26052.0,,,,,,,,,
6552,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26052.0,,,,,,,,,
6553,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26052.0,,,,,,,,,
6554,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26052.0,,,,,,,,,
6555,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26052.0,,,,,,,,,
6556,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26052.0,,,,,,,,,
6557,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26053.0,,,,,,,,,
6558,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26053.0,,,,,,,,,
6559,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26053.0,,,,,,,,,
6560,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26053.0,,,,,,,,,
6561,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26053.0,,,,,,,,,
6562,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26053.0,,,,,,,,,
6563,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26054.0,,,,,,,,,
6564,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26054.0,,,,,,,,,
6565,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26054.0,,,,,,,,,
6566,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26054.0,,,,,,,,,
6567,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26054.0,,,,,,,,,
6568,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26054.0,,,,,,,,,
6569,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26055.0,,,,,,,,,
6570,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26055.0,,,,,,,,,
6571,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26055.0,,,,,,,,,
6572,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26055.0,,,,,,,,,
6573,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26055.0,,,,,,,,,
6574,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26055.0,,,,,,,,,
6575,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26056.0,,,,,,,,,
6576,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26056.0,,,,,,,,,
6577,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26056.0,,,,,,,,,
6578,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26056.0,,,,,,,,,
6579,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26056.0,,,,,,,,,
6580,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26056.0,,,,,,,,,
6581,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26057.0,,,,,,,,,
6582,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26057.0,,,,,,,,,
6583,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26057.0,,,,,,,,,
6584,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26057.0,,,,,,,,,
6585,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26057.0,,,,,,,,,
6586,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26057.0,,,,,,,,,
6587,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26058.0,,,,,,,,,
6588,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26058.0,,,,,,,,,
6589,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26058.0,,,,,,,,,
6590,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26058.0,,,,,,,,,
6591,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26058.0,,,,,,,,,
6592,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26058.0,,,,,,,,,
6593,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26059.0,,,,,,,,,
6594,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26059.0,,,,,,,,,
6595,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26059.0,,,,,,,,,
6596,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26059.0,,,,,,,,,
6597,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26059.0,,,,,,,,,
6598,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26059.0,,,,,,,,,
6599,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26060.0,,,,,,,,,
6600,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26060.0,,,,,,,,,
6601,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26060.0,,,,,,,,,
6602,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26060.0,,,,,,,,,
6603,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26060.0,,,,,,,,,
6604,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26060.0,,,,,,,,,
6605,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26061.0,,,,,,,,,
6606,-1.0,-1.0,,-1.0,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26061.0,,,,,,,,,
