id,title,desc
31113,Rafting-1,Keinen Badeanzug kaufen
31121,Rafting-2,KongMings Hand festhalten
31122,Rafting-2,"Laut schreien, um die Angst zu vertreiben"
31123,Rafting-2,"Nicht merken, dass KongMing Angst hat, weil man ganz auf das Rafting konzentriert ist"
31131,Rafting-3,KongMings Hände halten und sie ganz langsam ins Wasser lassen
31132,Rafting-3,KongMing überreden im Wasser zu spielen
31133,Rafting-3,KongMing überzeugen nicht im Wasser zu spielen
31211,Achterbahn-1,Direkt zusagen
31212,Achterbahn-1,Neid gegenüber den Tauben ausdrücken
31213,Achterbahn-1,Zweifel über das Tauben füttern ausdrücken
31221,Achterbahn-2,Darauf bestehen zusammen zu sitzen
31222,Achterbahn-2,"KongMing fragen, ob sie einverstanden ist getrennt voneinander zu sitzen"
31223,Achterbahn-2,Aktzeptieren getrennt voneinander zu sitzen
31231,Achterbahn-3,Es kaufen und KongMing schenken
31232,Achterbahn-3,Es kaufen und für sich selber behalten
31233,Achterbahn-3,Nicht kaufen
31311,Autoscooter-1,Ein Auto mit zwei Plätzen wählen
31312,Autoscooter-1,Ein Auto mit einem Sitz wählen und sich mit KongMing duelieren
31313,Autoscooter-1,Wähle Autos mit einem Sitz
31321,Autoscooter-2,Zuerst angreifen
31322,Autoscooter-2,Sich auf ein Ziel fokusieren
31323,Autoscooter-2,Planlos andere rammen
31331,Autoscooter-3,Mit Freude annehmen
31332,Autoscooter-3,"Nicht einwilligen den Platz zu tauschen, wegen KongMings Sicherheit"
31333,Autoscooter-3,Nicht einwilligen den Platz zu tauschen
31411,Ruheplatz-1,Teures Meeresfrüchte Menü
31412,Ruheplatz-1,Besonderes Truthahnbein
31413,Ruheplatz-1,Aus dem Rucksack die Selbstgebackenen Kekese nehmen
31421,Ruheplatz-2,Aus dem Rucksack das vorbereitete Katzenfutter nehmen und neben das Blumenbeet stellen
31422,Ruheplatz-2,Sich nicht beherrschen können einen Katzen-Laut zu machen
31423,Ruheplatz-2,Nichts tun
31431,Ruheplatz-3,Blumen kaufen
31432,Ruheplatz-3,Zugeben
31433,Ruheplatz-3,"Ohne eine Erklärung zu geben, heimlich verschwinden"
31511,Fisch-Wettkampf-1,"Die Idee aufgeben, sich in die Menschenmenge zu mischen"
31512,Fisch-Wettkampf-1,KongMings Hand festhalten
31513,Fisch-Wettkampf-1,"Sich durch die Menschenmenge kämpfen, um KongMing einen Weg freizumachen"
31521,Fisch-Wettkampf-2,KongMing
31522,Fisch-Wettkampf-2,Selbst
31523,Fisch-Wettkampf-2,Beide nehmen zusammen teil
31531,Fisch-Wettkampf-3,Die gefangene Menge ist gar nicht mal schlecht
31532,Fisch-Wettkampf-3,Einfach so aufgeben? Warum versuchen wir es nicht noch mal~
31533,Fisch-Wettkampf-3,Es ist nicht so als hättest du gar keinen Fisch. Eigentlich hast du 2.5 Fische
40101,Abenteuer-1,Das ist Rumpy 
40102,Abenteuer-2,Das ist Bruno
40103,Abenteuer 1-3,Es ist Luvly
40201,Abenteuer 2-1,Helfen einen Ballon zu kaufen
40202,Abenteuer 2-2,Einen Ballon kaufen
40203,Abenteuer 2-3,Alle Ballons kaufen 
40301,Abenteuer 3-1,Gehe zur Bäckerei
40302,Abenteuer 3-2,Gehe zum Teehaus
40303,Abenteuer 3-3,Gehe zum Wagashi Laden
40401,Abenteuer 4-1,Folge Historia
40402,Abenteuer 4-2,Fogle Aquaris
40403,Abenteuer 4-3,Folge Bunny
40501,Abenteuer 5-1,Gib das Buch Fenek
40502,Abenteuer 5-2,Gib das Buch Librarian
40503,Abenteuer 5-3,gib das Buch Fenrir
40601,Abenteuer 6-1,Maska scheint etwas zu suchen
40602,Abenteuer 6-2,In der Tasche scheint es noch Snacks zu geben
40603,Abenteuer 6-3,Die kleine Katze hat große Ähnlichkeit mit Rumpy
40701,Abenteuer 7-1,Kaufe Fuchsohren-Haarreifen
40702,Abenteuer 7-2,Kaufe Wolfsohren-Haarreifen
40703,Abenteuer 7-3,Kaufe Hasenohren-Haarreifen
40801,Abenteuer 8-1,Die erste auswählen
40802,Abenteuer 8-2,Die zweite auswählen
40803,Abenteuer 8-3,Die erste auswählen 
40901,Abenteuer 9-1,Aktzeptieren
40902,Abenteuer 9-2,Ablehnen 
40903,Abenteuer 9-3,Vorschlagen stattdessen am Lottospiel teilzunehmen
41001,Abenteuer 10-1,Es ist Schmetterling
41002,Abenteuer 10-2,Es ist Nani
41003,Abenteuer 10-3,Es ist Gabriel
41101,Abenteuer 1-1,Nimm den kleinen Hund mit nach Hause
41102,Abenteuer 11-1,Bring den kleinen Hund zum Tierschutzclub
41103,Abenteuer 11-3,Bring den kleinen Hund zum Fundbüro
41201,Abenteuer 12-1,Maiglöckchen
41202,Abenteuer 12-2,Löwenzahn
41203,Abenteuer 12-3,Sonnenblume
41301,Abenteuer 13-1,Bitte Sonya um Hilfe
41302,Abenteuer 13-2,Bitte Lavia um Hilfe
41303,Abenteuer 13-3,Bitte Historia um Hilfe
41401,Abenteuer 14-1,Kaufe ein paar alte Mangas
41402,Abenteuer 14-2,Kaufe ein Buch mit Tipps zum Reich werden
41403,Abenteuer 14-3,"Kaufe eine Datei, die sehr komisch aussieht"
41501,Abenteuer 15-1,Schaue vom Fenster aus zu
41502,Abenteuer 15-2,Gehe in den Laden um es anzuprobieren
41503,Abenteuer 15-3,Geh weg
41601,Abenteuer 16-1,Nimm Mineralwasser aus deinem Rucksack
41602,Abenteuer 16-1,Gehe zum Automaten und kaufe ein Softgetränk
41603,Abenteuer 16-3,Gehe zum Café und bestelle eine Tasse Kaffee
41701,Abenteuer 17-1,Arbeite für Sonya
41702,Abenteuer 17-2,Arbeite für das Studentenwerk
41703,Abenteuer 17-3,Arbeite für den Tierschutz-Club
41801,Abenteuer 18-1,Ein Barbecue Restaurant
41802,Abenteuer 18-2,Ein Meeresfrüchte Restaurant
41803,Abenteuer 18-3,Ein Essensstand
41901,Abenteuer 19-1,Ein Film mit vielen Spezialeffekten
41902,Abenteuer 19-2,Ein Horror-Film
41903,Abenteuer 19-3,Ein Liebesfilm
42001,Abenteuer 20-1,Krafttraining wählen
42002,Abenteuer 20-2,Aerobic machen
42003,Abenteuer 20-3,Einen Privattrainer suchen
42101,Abenteuer 21-1,Ein Groumet-Restaurant eröffnen
42102,Abenteuer 21-2,Einen Kleidungsladen eröffnen
42103,Abenteuer 21-3,Investiere in eine Gruppe von Vorzeige Schulmädchen
101001,Verzwickte Liebe 1-1,Giana
101002,Verzwickte Liebe 1-2,Fencer
101003,Verzwickte Liebe 1-3,KongMing
102001,Verzwickte Liebe 2-1,Der von Giana empfohlene Latte
102002,Verzwickte Liebe 2-2,Der von Fencer empfohlene Mokka
102003,Verzwickte Liebe 2-3,Der von KongMing empfohlene schwarze Kaffee
20123,Riesenrad 2-3,Wähle einen beliebigen Platz
20413,Achterbahn 1-3,Ingoriere Fencers Gesichsausdruck und bestehe weiterhin darauf Achterbahn zu fahren
