name,translation
PARTNER_STATION_DIRECTION_C,攻略
PARTNER_STATION_DIRECTION_E,Strategy
PARTNER_STATION_LINEUP_C,陣容
PARTNER_STATION_LINEUP_E,Lineup
PARTNER_STATION_COMMENT_C,評論
PARTNER_STATION_COMMENT_E,Comment
PARTNER_STATION_DIRECTION_TITLE,學妹攻略
PARTNER_STATION_LABEL_TITLE,學妹標籤
PARTNER_STATION_DESC_TITLE,學妹詳述
PARTNER_STATION_APPEAR_RATE_TITLE,學妹登場排名
PARTNER_STATION_SKILL_TITLE,技能詳述
PARTNER_STATION_EQUIP_TITLE,魂器推薦
PARTNER_STATION_POINT_ATK,輸出
PARTNER_STATION_POINT_HP,生命
PARTNER_STATION_POINT_ARM,護甲
PARTNER_STATION_POINT_SPD,速度
PARTNER_STATION_POINT_CTL,控制
PARTNER_STATION_APPEAR_DUNGEON,守護校園：
PARTNER_STATION_APPEAR_TOWER,上頂樓：
PARTNER_STATION_APPEAR_ARENA,校園聯賽：
PARTNER_STATION_APPEAR_GUILD_BOSS,社團BOSS：
PARTNER_STATION_FORMATION_TITLE,學妹陣容
PARTNER_FORMATION_STAKE,傷害測試
PARTNER_FORMATION_TOWER,上頂樓
PARTNER_FORMATION_GUILD,社團BOSS
PARTNER_FORMATION_JJC,校園聯賽
PARTNER_STATION_FORMATION_REASON,搭配思路
PARTNER_STATION_FORMATION_RECOMMEND,陣容推薦
FORMATION_RECOMMEND_HOT,熱門陣容
FORMATION_RECOMMEND_HOT_RATE,推薦度
FORMATION_RECOMMEND_PLAYER,大神陣容
FORMATION_TRY_FIGHT,試玩
FORMATION_RECOMMEND_TIPS01,暫無合適陣容可供推薦~
PARTNER_STATION_TRYSELF,自己嘗試
PARTNER_STATION_LABEL_CUSTOMIZE,自定義
PARTNER_COMMENT_ALL,留言
LABEL_CUSTOMIZE_TITLE,勾選標籤
PARTNER_LABEL_SELECT_WINDOW_HELP,1.學長可為每位學妹選擇搭配合適的標籤，確認後選擇結果將會出現在學妹評論介面中的標籤欄內，僅供學長本人可見；|2.當有足夠多的學長選擇某一標籤時，該標籤將會出現在學妹攻略介面中的標籤欄內，供所有學長可見；|3.最多可為每位學妹選擇3枚標籤，若想修改選擇，請再次點擊已選定標籤以取消選擇；|4.標籤會逐步完善豐富，敬請期待~
LABEL_CUSTOMIZE_TIPS,最多選擇3枚標籤，學長請勿貪心哦~
TRY_FIGHT_POINT_ATK,輸出
TRY_FIGHT_POINT_HP,生命
TRY_FIGHT_POINT_SPD,速度
TRY_FIGHT_POINT_CTL,控制
TRY_FIGHT_TIPS01,陣容合理
TRY_FIGHT_TIPS02,缺少肉坦
TRY_FIGHT_TIPS03,缺少輸出
TRY_FIGHT_TIPS04,缺少輔助
PARTNER_STATION_BATTLE_DETAIL_WINDOW,陣容詳情
PARTNER_STATION_BATTLE_FORMATION_WINDOW,戰姬出戰
PARTNER_STATION_NO_APPEAR,暫無
ITEM_HAS_NUM,擁有：{1}
BACKGROUND_PREVIEW_CONFIRM_WINDOW_TITLE,選擇載入圖類型
BACKGROUND_PREVIEW_CONFIRM_WINDOW_DESC,是否使用動態特效作為載入圖？\n注意：動態特效可能會影響加載速度
BACKGROUND_PREVIEW_CONFIRM_WINDOW_IMG,使用靜態圖
BACKGROUND_PREVIEW_CONFIRM_WINDOW_EFFECT,使用特效
STATION_BATTLE_FORMATION_WINDOW,戰姬出戰
STATION_NO_FORMATION,尚在完善，敬請期待~
STATION_CHOOSE_PET_WINDOW,使魔上陣
TIME_LEFT_DAY,剩餘時間：{1}天（日語用）
ACTIVITY_OPEN_TEXT,該活動尚未開啟，敬請期待
GIFTBAG_PUSH_MONTH_CARD_TEXT01,日语专用
GIFTBAG_PUSH_MONTH_TITLE,日语专用
GIFTBAG_PUSH_MINI_MONTH_CARD_TEXT01,日语专用
GIFTBAG_PUSH_MINI_MONTH_CARD_TITLE,日语专用
GIFTBAG_PUSH_SUBSCRIPTION_TEXT01,日语专用
GIFTBAG_PUSH_SUBSCRIPTION_TEXT02,日语专用
GIFTBAG_PUSH_SUBSCRIPTION_TITLE,日语专用
GIFTBAG_PUSH_FUND_TEXT01,日语专用
GIFTBAG_PUSH_FUND_TEXT02,日语专用
GIFTBAG_PUSH_FUND_TITLE,日语专用
GIFTBAG_PUSH_FIRST_RECHARGE_TEXT01,日语专用
GIFTBAG_PUSH_FIRST_RECHARGE_TITLE,日语专用
STATION_EDIT_PICTURE_WINDOW,花名冊
GIFTBAG_PUSH_TEXT01,日语专用title
GIFTBAG_PUSH_FUND_TEXT03,日语专用
GIFTBAG_PUSH_FUND_TEXT04,日语专用
QUESTIONNAIRE_LAST,上一題
GUILD_BOSS_DIALOG,吾乃混沌之神，爾等螻蟻臣服於吾之腳下！
GUILD_BOSS_TEXT01,剩餘挑戰次數：{1}
GUILD_BOSS_TEXT02,挑戰次數不足！
GUILD_FINAL_BOSS_WINDOW_HELP,1.社團成員每日有2次挑戰機會，每次戰鬥結束可獲得單次戰鬥獎勵。造成的傷害越高，單次獎勵越豐厚。|2.每週五0點(UTC/GMT 0)至1點(UTC/GMT 0)，結算上週的傷害排名獎勵（信件發送），並重置社團成員對魘造成的總傷害量，期間社員無法發起挑戰。|3.使魔造成的傷害不計入傷害排行榜。|4.學長只能獲得當前所在社團的傷害排名獎勵。|5.退出社團後，1天內無法挑戰該BOSS。
GUILD_BOSS_TEXT03,每週結算獎勵：
ACTIVITY_WORLD_BOSS_LEVEL_TIPS,Level {1}
SUMMON_CONFIRM,扭{1}次需要消耗{2}鑽石，是否繼續？
TURING_TASK_LIMIT,完成上限
TURING_TASK_TEXT01,活動期間，完成指定任務，即可獲得雕刻南瓜的原材料。獎勵直接發放至背包
WELFARE_TEXT01,活動期間，招生達到一定的次數，可以解鎖對應的超值福利道具購買資格！
WELFARE_TEXT02,活動期間，招生達到{1}次後解鎖
BEGINNER_QUEST_LOCKED,未解鎖
BEGINNER_QUEST_TITLE,入學活動
BEGINNER_QUEST_MISSION,任務全部完成後獲得
BEGINNER_QUEST_TIPS,完成上一階段所有任務或到達{1}級後解鎖
NEWBIE_CAMP_WINDOW_HELP,1.新學期開始，學妹交給了學長三個神祕的錦囊，並囑咐只有到了特定時候才能打開，裡面究竟藏著些什麼？|2.一共有三個錦囊，其中各有數個任務，完成任務後可獲得獎勵。將一個錦囊中的任務全部完成後，還將獲得額外獎勵。|3.上鎖狀態的錦囊需要完成之前錦囊中的全部任務，或學長達到一定等級即可解鎖。|
NEWBIE_CAMP_UNLOCK,{1}/{2}
HOUSE_SHARE_CHANNEL_1,本服聊天
HOUSE_SHARE_CHANNEL_2,本地聊天
HOUSE_SHARE_CHANNEL_3,跨服聊天
HOUSE_SHARE_CHANNEL_4,社團聊天
HOUSE_TEXT_39,來訪紀錄
HOUSE_TEXT_40,收到的讚
HOUSE_TEXT_41,好友
HOUSE_TEXT_42,陌生人
HOUSE_FRIEND_LIST_WINDOW,參觀
HOUSE_TEXT_43,暫無好友
HOUSE_TEXT_44,暫無陌生人
HOUSE_TEXT_45,按讚
HOUSE_TEXT_46,今日已按讚
HOUSE_TEXT_47,我分享了我的宿舍
HOUSE_TEXT_48,我按讚了你的宿舍
HOUSE_TEXT_49,回訪
HOUSE_TEXT_50,幽夢學園宿舍
HOUSE_TEXT_51,按讚成功
HOUSE_SHARE_WINDOW,分享宿舍
HOUSE_TEXT_52,分享成功
HOUSE_TEXT_53,今日已分享
SCRATCH_CARD_COUNT,已開啟：{1} / {2}
ACTIVITY_SCRATCH_CARD_GET_ALL,一鍵領取
ACTIVITY_SCRATCH_CARD_CONFIRM,確定
ACTIVITY_SCRATCH_CARD_MOVE,手指刮開上方區域領獎
ACTIVITY_SCRATCH_CARD_RES_TITLE1,額外獎勵
ACTIVITY_SCRATCH_CARD_RES_TITLE2,固定獎勵
ACTIVITY_SCRATCH_CARD_RES_TITLE3,獎勵物品
ACTIVITY_SCRATCH_CARD_ONE,刮開1張
ACTIVITY_SCRATCH_CARD_TEN,刮開10張
ACTIVITY_SCRATCH_CARD_BUY_TITLE,購買戰姬刮刮卡
ACTIVITY_SCRATCH_CARD_LIMIT,購買次數不足
ACTIVITY_SCRATCH_CARD_HELP,1.刮開刮刮卡可獲得隨機5種3星戰姬碎片（每種碎片獲得機率相同）|2.活動期間，如果刮開刮刮卡顯示的碎片形成以下組合，除了刮卡獎勵外，陸遜還會送你額外的獎勵喔：| - 包含2個相同學院的戰姬：額外獲得4星戰姬碎片*5| - 包含3個相同學院的戰姬：額外獲得4星戰姬碎片*30| - 包含4個相同學院的戰姬：額外獲得5星戰姬碎片*50| - 包含5個相同學院的戰姬：額外獲得精英徽章*1| - 包含5個不同學院的戰姬：額外獲得限定十連券*1|3.活動結束後，尚未使用的刮刮卡依然可以在背包中使用，但只能獲得3星戰姬碎片獎勵，無法獲得額外獎勵|4.點擊活動頁面右上角紀錄按鈕可查看最近的刮卡紀錄
ACTIVITY_SCRATCH_RECORD,刮卡記錄
HOUSE_TEXT_54,加入社團可開啟社團聊天
UNFOLD_SKIN,展開列表
FOLD_SKIN,收起列表
ARCHER_SUIT,遊俠套裝
STATION_BATTLE_ENEMY_FORMATION_WINDOW,敵方選擇
TREE,木樁
FIVE_STAR,5星
SIX_STAR,6星
TEN_STAR,10星
NEXT_STEP,下一步
PARTNER_STATION_SELECT_ENEMY_WINDOW_HELP,1.學長可從列表羅列出的戰姬中挑選搭配想要挑戰的敵方陣容；|2.除5、6、10星戰姬以外，還可選擇受到攻擊後會自動回復生命值的戰姬，更為方便地測試己方傷害。
PLAYER_IS_IN_BLACK_LIST,對方已被您添加至黑名單
ACTIVITY_PROPEL_GACHA,學長，我為你準備了超值扭蛋禮包，祝你抽到想要的戰姬喔！
ACTIVITY_PROPEL_TALK_TEXT,作為商人的我來看，\n也已經是破盤的價格喔！
ACTIVITY_CV_CV_NAME0,以掃
ACTIVITY_CV_CV_NAME1,雅各
ACTIVITY_CV_CV_NAME2,銀月
ACTIVITY_CV_CV_NAME3,巴尼拉
ACTIVITY_CV_CV_NAME4,黃月英
ACTIVITY_CV_CV_NAME5,華佗
ACTIVITY_CV_CV_NAME6,赤蓮
ACTIVITY_CV_CV_NAME7,圖靈
ACTIVITY_CV_NAME0,CV:春瀨なつみ
ACTIVITY_CV_NAME1,CV:水瀨いのり
ACTIVITY_CV_NAME2,CV:田中理惠
ACTIVITY_CV_NAME3,CV:久保田梨沙
ACTIVITY_CV_NAME4,CV:菅野真衣
ACTIVITY_CV_NAME5,CV:茅原實裡
ACTIVITY_CV_NAME6,CV:濱口凌乃
ACTIVITY_CV_NAME7,CV:水瀨いのり
TEST_SERVER_PROPHET_TITLE,體驗服招募
TEST_SERVER_PROPHET_TEXT01,"
學長您好：
      本次特邀測試的主要體驗內容為即將上線的新戰姬、角色挑戰新模式以及新的魂器商店，測試將在獨立伺服器進行，不會影響學長們的正常遊戲體驗。屆時，將會在體驗服為學長們準備好擁有相同資源的初始帳號，同時額外發放一些道具以便學長進行體驗遊玩。體驗期間，學長們可以就自己的想法與體驗，提交各種建議與意見，學園將會全面參考以進行必要的調整。建議與意見若經採納，學園將在體驗結束後為提供這些建議的學長準備1000鑽石的獎勵。
      在報名期間，所有等級達到[c][#ba6d63]120級[-][/c]或上頂樓層數達到[c][#ba6d63]400層[-][/c]的角色，均可報名參加體驗服。學園將會收集所有報名資料，並從中篩選500名學長參與本次的體驗服測試。
      本次測試將使用獨立的安裝包進行，篩選結束後，體驗服入口將于篩選結束後透過信件發放給被選中的學長們，敬請各位學長關注。"
TEST_SERVER_PROPHET_TEXT02,同一帳號多個角色中最多只有一個會獲得體驗服資格
TEST_SERVER_PROPHET_TEXT03,08/14 維護後
TEST_SERVER_PROPHET_TIPS01,報名成功！
TEST_SERVER_PROPHET_TIPS02,未達成條件，暫無法報名
TEST_SERVER_ENTRY_TIME,報名時間：
TEST_SERVER_TEST_TIME,測試時間：
MAKE_COFFEE_TEXT01,達到熟練等級{1}後解鎖
MAKE_COFFEE_TEXT02,空閑中
MAKE_COFFEE_TEXT03,製作完成
MAKE_COFFEE_TEXT04,訂單製作
MAKE_COFFEE_TEXT05,達到熟練等級{1}後解鎖
MAKE_COFFEE_TEXT06,剩餘時間：{1}
MAKE_COFFEE_TEXT07,加速時間：{1}
MAKE_COFFEE_TEXT08,加速道具名稱
MAKE_COFFEE_TEXT09,熟練等級
MAKE_COFFEE_TEXT10,熟練度：{1} / {2}
MAKE_COFFEE_TEXT11,熟練度
MAKE_COFFEE_TEXT12,解鎖内容
MAKE_COFFEE_TEXT13,獎勵將透過信件發放
MAKE_COFFEE_TEXT14,製作開始
MAKE_COFFEE_TEXT15,加速
MAKE_COFFEE_TEXT16,未選擇訂單
MAKE_COFFEE_ORDER_TEXT1,訂單：美式咖啡
MAKE_COFFEE_ORDER_TEXT2,訂單：懷特
MAKE_COFFEE_ORDER_TEXT3,訂單：瑪卡龍
MAKE_COFFEE_ORDER_TEXT4,訂單：提拉米蘇
MAKE_COFFEE_ORDER_TEXT5,訂單：卡布奇諾
MAKE_COFFEE_SPEEDUP_AWARD_WINDOW,升級預覽
MAKE_COFFEE_AWARD_WINDOW,獎勵預覽
MAKE_COFFEE_NAV1,升級獎勵
MAKE_COFFEE_NAV2,訂單獎勵
MAKE_COFFEE_HELP,"
1.完成訂單的製作會獲得對應的獎勵並提升熟練度。

2.達到一定的熟練度可提升熟練等級。

3.提升熟練等級可解鎖更多的製作臺和訂單，並獲得豐厚獎勵。獎勵將在達到對應熟練等級後透過信件發放。

4.每項訂單有製作次數限制，達到上限後不再能製作該訂單。

5.活動期間，每日可透過完成活動任務來獲取加速道具，加速訂單的製作。"
SUMMON_DROP_NAV0,高級扭蛋
SUMMON_DROP_NAV1,友情扭蛋
SUMMON_DROP_NAV2,普通扭蛋
MAKE_COFFEE_TEXT17,已完成所有訂單
MAKE_COFFEE_TEXT18,開始
ACTIVITY_PRAY_HELP,1.活動期間，任意選擇一個學院後，可以從對應學院戰姬列表中選擇5名想要獲得的戰姬，加入許願池。|2.在任意學院的許願池中每次消耗1枚「許願幣」就可以進行許願，並獲得對應學院的「心意碎片」，有機率獲得「幸運碎片」。|3.在選擇辰星學院、修羅學院的許願池進行許願時，有13%%的機率獲得雙倍獎勵和「心意碎片」，有2%%機率獲得三倍獎勵和「心意碎片」。在選擇隱蹤、神威、風見、曇華學院的許願池進行許願時，有30%%機率獲得雙倍獎勵和「心意碎片」，10%%機率獲得三倍獎勵和「心意碎片」。|4.收集一定數量相同學院的「心意碎片」後，可以進行合成並從對應學院的許願池中隨機獲得1名戰姬。收集一定數量的「幸運碎片」後，可以進行合成並從6個學院的許願池中任意挑選1名戰姬進行兌換。|5.批量許願時，若「心意碎片」達到上限，則自動返還剩餘許願幣。因雙倍或三倍而溢出的「心意碎片」和獎勵不會返還。|6.許願池的戰姬在選定後，需要消耗500鑽石才能進行修改。|7.在許願池中獲得1名戰姬後，在重新選擇戰姬前，將不會重複獲得該戰姬。當選擇的5名戰姬都獲得1次後，可以免費重新選擇。|8.根據在本次活動中獲得的戰姬數量，將獲得對應累計獎勵。|9.每次消耗「許願幣」將從以下獎勵中隨機獲得一份獎勵：金幣*200000，經驗飲料*200000，便當*200，水晶刻刀*200，夢境石板*1，占卜水晶*1，精華*10。|10.活動結束後，未使用的「心意碎片」、「幸運碎片」和「許願幣」將會自動兌換為金幣。「心意碎片」每個價格為20000，「幸運碎片」每個價格為30000，「許願幣」每個價格為25000。回收後獲得的金幣將透過信件發放。
ACTIVITY_PRAY_GROUP1,隱蹤學院
ACTIVITY_PRAY_GROUP2,神威學院
ACTIVITY_PRAY_GROUP3,風見學院
ACTIVITY_PRAY_GROUP4,曇華學院
ACTIVITY_PRAY_GROUP5,修羅學院
ACTIVITY_PRAY_COMPLETE,完成次數
ACTIVITY_PRAY_TIPS01,完成後，將隨機獲得以下其中一個戰姬
ACTIVITY_PRAY_COMMIT_BUTTON,進行許願
ACTIVITY_PRAY_COMMIT_TEXT01,請輸入許願次數：
ACTIVITY_PRAY_COMMIT_TEXT02,請輸入獻上寶石的數量：
ACTIVITY_PRAY_CONFIRM,確認選擇
ACTIVITY_PRAY_CHANGE,變更選擇
ACTIVITY_PRAY_TIPS02,需要選擇五個戰姬！
ACTIVITY_PRAY_BUY,購買許願幣
TEST_SERVER_FEEDBACK_TIPS,{1}後可再次提交體驗建議~
TEST_SERVER_FEEDBACK_ICON,建議
TEST_SERVER_MISSION_TEXT,特邀體驗服期間，完成指定任務，相關獎勵將會在體驗服結束後5個工作日內透過信件發送至學長正式服帳號上。
TEST_SERVER_MISSION_HELP,"
1.特邀體驗服期間，完成指定任務，相關獎勵即會在體驗服結束後發送至學長正式服帳號上。
2.在主線戰鬥、書靈秘境、守護校園、退治小隊、學園考核、校園聯賽、巔峰聯賽中成功上場王異進行戰鬥，將會累計戰鬥次數。
3.成功通過角色挑戰戰棋模式的第十關才能完成任務。
4.此次共新增33個橙色專屬魂器（已發放至學長背包中），使用裝備了這些魂器（且使得陣營專屬屬性生效）的戰姬進行戰鬥，將會累計戰鬥次數。
5.獎勵將會在體驗服結束後5個工作日內發送，請耐心等待。"
HERO_CHALLENGE_TIPS6,競速模式開啟
HERO_CHALLENGE_TIPS7,最佳通關回合：
HERO_CHALLENGE_TIPS8,回合數
FEEDBACK_WINDOW,體驗建議
FEEDBACK_TEXT01,學長在體驗服內有任何建議與意見，均可在此處進行提交。\n學園將會認真查看所有建議並選取採納，建議被採納的學長將會獲得1000鑽石，獎勵將會稍後發送至正式服帳號上。
FEEDBACK_TEXT02,可在此輸入內容（最多400個字）
TEST_SERVER_PIC_MAX,圖片數量超過限制
FEEDBACK_OVER_WORD,文字數量超過限制
SEND_FOR_SURE,確認提交
ENTER_ONLINE_PLAYERID,正式服ID
CDKEY_CONFIRM,體驗服獎勵將在體驗服結束後發放至該正式服ID上，一經確認無法修改。\n學長請再次確認是否輸入正確的邀請碼與正式服ID。
SLOT_SORT0,等級
SLOT_SORT1,品階
SLOT_SORT4,攻擊力
SLOT_SORT5,血量
SLOT_SORT6,護甲
SLOT_SORT7,速度
ONLINE_PLAYERID_ILLEGAL,非法輸入
ACTIVITY_PRAY_SELECT,請選擇想要獲得的戰姬
ACTIVITY_PRAY_CONFIRM_ALERT,確定選擇後，需要消耗鑽石才能更改。在重新選擇之前，獲得戰姬不會重複，在五個戰姬各獲得一次後，可以免費重新選擇。\n※隱蹤、神威、風見、曇華學院的戰姬更容易獲得哦！
ACTIVITY_PRAY_NO_CHANGE,選擇的戰姬沒有更改
ACTIVITY_PARTNER_JACKPOT_PREVIEW,預告
ACTIVITY_PARTNER_JACKPOT_POOL01,本輪
ACTIVITY_PARTNER_JACKPOT_POOL02,下輪
ACTIVITY_PARTNER_JACKPOT_POOL03,兩輪後
ACTIVITY_PARTNER_JACKPOT_POOL04,三輪後
ACTIVITY_PARTNER_JACKPOT_POOL05,四輪後
ACTIVITY_PARTNER_JACKPOT_TEXT01,必定獲得以下戰姬其一
LIBRARY_WATCHER2_REVIEW,往期劇情
ACTIVITY_PARTNER_JACKPOT_END1,本輪
ACTIVITY_PARTNER_JACKPOT_END2,結束
ACTIVITY_PARTNER_JACKPOT_HELP,1.透過消耗精英徽章可以在精英戰姬社中獲得強力戰姬，從當前的戰姬池中隨機抽取。|2.一共有五個戰姬池，對應戰姬的五個職業，每四天更換一次，更換時將以法師、遊俠、刺客、牧師、戰士的順序進行輪換。|3.精英徽章的獲取途徑：週禮包
HERO_CHALLENGE_TIPS9,通關{1}角色挑戰後開啟
ACTIVITY_BEFORE,往期活動
UNFREE,增控率
NEW_TRIAL_HELP,"
1.活動關卡共9關，分普通關卡、精英關卡、商店關卡、最終關卡四類：
  普通關卡：勝利後會獲得獎勵。
  精英關卡：勝利後可以選擇一項祝福，祝福于之後的戰鬥中都會生效。
  商店關卡：此類關卡無須挑戰，其中出售一些超值的貨物，可自行選購。
  最終關卡：最終關卡中的敵人死亡後會立刻復活，每次復活後能力都會得到提升，最後根據玩家擊敗敵人的次數來獲得獎勵。
2.挑戰關卡勝利後會獲得混沌結晶，可以在輪盤處消耗混沌結晶以獲得更好的獎勵。
3.活動持續一週，活動開啟期間每日0點(UTC/GMT 0)可以獲得一次重置活動進程的機會，使用後將會使活動重置到未挑戰狀態，重置次數不可疊加，最多保留1次。"
NEW_TRIAL_OUT_SHOP_TIP,不再考慮下嗎？離開可就回不來了哦
NEW_TRIAL_SHOP_TIP,瞧一瞧，看一看啦，買到賺到，不買虧啦
ACTIVITY_NEW_TRIAL_SHOP_WINDOW,獲得物品
NEW_TRIAL_RESET_TIPS,活動期間，每日0點 (UTC 0) 可獲得一次重置機會。重置後，活動進程將會回到第一關，您可以再次挑戰以獲得獎勵。重置次數不可疊加，最多保留1次。
NEW_TRIAL_RESET_TIMES,可重置次數：{1}
NEW_TRIAL_CAN_NOT_RESET,無法重置
ACTIVITY_NEW_TRIAL_BLESS_WINDOW,祝福
NEW_TRIAL_BLESS_TIPS,本輪戰鬥中獲得的祝福
NEW_TRIAL_LEVEL_TITLE,關卡-{1}
NEW_TRIAL_START,開始
GO_AWAY,離開
NEW_TRIAL_NO_BLESS_TIPS,尚未獲得祝福
ACTIVITY_FACTORY_CHOOSE_PRODUCT,選擇產品
ACTIVITY_FACTORY_HELP,1.在甜點工廠中，可以透過消耗魔法蛋糕粉來製作各種甜點，並獲得對應的獎勵。|2.選擇產品後，再選擇對應想要獲得的獎勵便可開始製作。|3.在活動結束後，未使用的魔法蛋糕粉將會自動兌換成金幣，透過信件發放。|
ACTIVITY_FACTORY_CONFIRM,確認製作
ACTIVITY_FACTORY_CHOOSE_AWARD,選擇獎勵
ACTIVITY_FACTORY_PRODUCE_NUM,製作數量
ACTIVITY_FACTORY_PRODUCE_COST,消耗材料
ACTIVITY_FACTORY_TIPS,恭喜您成功製作了{1}！獲得了以下獎勵！
ACTIVITY_FACTORY_EASTER_EGG,做出來的{1}被大尾喵吃了……不過還是獲得了獎勵！原來獎勵是大尾喵送來的！
NEW_SUMMON_SPECIAL_HERO_GIFT_TEXT02,活動期間有更高機率獲得新戰姬：{1}。抽取次數越多，獲得新戰姬的機率越高。獎勵將透過信件發放喔~（注意：本週內透過招生無法獲得新戰姬）
NEW_SUMMON_SPECIAL_HERO_GIFT_TEXT03,[c][d95b61]注意：[-][/c]\n在交換生中交換獲得戰姬無法得到獎勵。獎勵將透過信件發送喔~
NEW_SUMMON_SPECIAL_HERO_GIFT_TEXT04,戰姬詳細資訊
NEW_SUMMON_SPECIAL_HERO_GIFT_TEXT05,獲得 {1} {2} 次
NEED_HERO_GUIDE,學長，您還有可上陣的戰姬，點擊她們的頭像，派遣她們出戰吧！
DELETE_CHAT_FOR_SURE,請確認是否刪除？
ACTIVITY_FACTORY_TIPS1,還未選擇想獲得的獎勵！
ACTIVITY_FACTORY_TIPS2,是否確認製作？
TWITTER_ID,日語專用
SCHOOL_PRACTISE_RANK_TIP,暫未獲取到該玩家的陣容訊息
ACTIVITY_EASTER_EGG_PEN_COLOR,畫筆顏色
ACTIVITY_EASTER_EGG_PEN_SIZE,畫筆大小
ACTIVITY_EASTER_EGG_OPEN_EGG,贈送氣球
ACTIVITY_EASTER_EGG_CLEAR,將清除當前繪製的內容，確定嗎？
ACTIVITY_EASTER_EGG_SHARE,分享彩蛋
ACTIVITY_EASTER_EGG_SHARE_CONTENT,我分享了我的彩蛋
ACTIVITY_EASTER_EGG_CUR_COLOR,當前顏色
ACTIVITY_EASTER_EGG_BASIC_COLOR,基本顏色
ACTIVITY_EASTER_EGG_MIX_COLOR,調色
ACTIVITY_EASTER_EGG_RED,R
ACTIVITY_EASTER_EGG_GREEN,G
ACTIVITY_EASTER_EGG_BLUE,B
ACTIVITY_EASTER_EGG_LIST,彩蛋列表
ACTIVITY_EASTER_EGG_OPEN_EGG_NUM,請選擇贈送氣球的數量
ACTIVITY_EASTER_EGG_AWARD_PREVIEW,獎勵預覽
ACTIVITY_EASTER_EGG_AWARD,贈送氣球獎勵
ACTIVITY_EASTER_EGG_AWARD_HIGH,贈送氣球特殊獎勵
ACTIVITY_EASTER_EGG_POINT,親密值獎勵
ACTIVITY_EASTER_EGG_FOUND,恭喜您找到了彩蛋！
ACTIVITY_EASTER_EGG_HELP,1.向諸葛亮贈送氣球可以獲得隨機獎勵並提升親密值，有一定機率獲得特殊獎勵。若未獲得特殊獎勵，則下一次獲得特殊獎勵的機率將提升，直到獲得特殊獎勵為止。|2.獲得普通獎勵時將提升1點親密值，獲得特殊獎勵時將提升2點親密值。當親密值達到一定數值後，將會獲得豐厚獎勵，獎勵透過信件發放。|3.透過每日信件、完成所有每日任務、摸彩贏積分、幸運摸彩禮、超值禮包、造型禮包、特惠禮包可以得到粉心氣球。|4.在活動結束後，未使用的粉心氣球將會自動兌換成金幣，每個價格為300K，透過信件發放。
ACTIVITY_EASTER_EGG_TIPS01,尋找彩蛋以解鎖該顏色！
DATES_GIFTS_TEXT02,送禮
HOUSE_TEXT_55,換層
HERO_CHALLENGE_TIPS40,章節尚未解鎖，是否前往角色挑戰？
EASTER_GIFTBAG_DES,復活節當日限時一天的超值禮包！優惠僅此一天喔！
ROB_EQUIP_CONFIRM,該裝備正在被使用，是否繼續替換？
BUY_GIFTBAG_LIMIT_2,限購 :
EASTER_EGG_AWARD_WINDOW,彩蛋獎勵
ACTIVITY_EASTER_EGG_EXCHANGE_TITLE,交納材料
ENTER_SUBMIT_NUM,請輸入交納數量
EASTER_EGG_EXCHANGE_NOT_ENOUGH,材料數量不足
EASTER_EGG_COLOR_WINDOW,畫筆顏色
EGG_AWARD,獎勵
EGG_RED,R
EGG_GREEN,G
EGG_BLUE,B
LIMIT_REACHED,已經達到上限
ACTIVITY_SPORTS_EXCHANGE_WINDOW,兌獎處
ACTIVITY_SPORTS_GROUP_WINDOW,學園獎牌榜
ACTIVITY_SPORTS_SHOWS_WINDOW,表演賽
ACTIVITY_SPORTS_SHOWS_LABELS,預測|記錄
ACTIVITY_SPORTS_EXCHANGE_LABELS,每日任務|成就
ACTIVITY_SPORTS_RANK_WINDOW,排行榜
ACTIVITY_SPORTS_RANK_LABELS,排行榜|獎勵
ACTIVITY_SPORTS_FIGHT_WINDOW,陣營戰
ACTIVITY_SPORTS_HELP,1.本次體育祭活動持續15天，分為5個階段：集結期（1天），全員對抗期（10天），結算期（2小時），精英對抗期（2天22小時），頒獎期（1天）。|2.在活動開始時，某種緣分會讓學長加入六個學院陣營中的一個，與同學院的其他玩家們一同參加體育祭。|3.在陣營戰中，學長將代表學院，挑戰其他學院的玩家，為學院贏得獎牌並獲得豐富獎勵。|4.在表演賽中，學長可以用應援券支持其中的一方，來贏得更多應援券。在活動結束時，應援券將被兌換為大量金幣。|5.透過完成活動每日任務和活動成就，可以獲取更多豐厚獎勵。活動的每日任務每日0點(UTC/GMT 0)刷新，獎勵請學長前往兌獎處查看和領取。|6.更多陣營戰的作戰規則與獎勵方案可前往陣營戰介面查看。
ACTIVITY_SPORTS_SHOWS_CHECK_ATTR,屬性查看
ACTIVITY_SPORTS_GROUP_MY_GROUP,我的陣營
ACTIVITY_SPORTS_GROUP_AWARD_BTN,獎勵
ACTIVITY_SPORTS_FIGHT_RECORD_WINDOW,戰鬥記錄
ACTIVITY_SPORTS_PARTY_DETAIL_WINDOW,陣容詳情
ACTIVITY_SPORTS_GROUP,陣營
CHAT_CONFIG_8,屏蔽分享內容
ACTIVITY_SPORTS_TITLE,幽夢體育祭
ACTIVITY_SPORTS_SELECT_GUESS_TIP_1,你選擇支持的是[c][d54756]紅方[-][/c]，請選擇押注的檔位：
