id,name,charge,currency,show_name,charge_ios,charge_ios_new
211,소원병 한정 팩1,119000,₩,소원병 한정 팩1,149000,149000
212,소원병 한정 팩2,65000,₩,소원병 한정 팩2,79000,79000
213,소원병 한정 팩3,37000,₩,소원병 한정 팩3,45000,45000
1600101,소녀 성장 팩1,5900,₩,졸업하자 피피로1,7500,7500
1600102,소녀 성장 팩2,25000,₩,졸업하자 피피로2,30000,30000
1600103,소녀 성장 팩3,65000,₩,졸업하자 피피로3,79000,79000
1600104,소녀 성장 팩4,65000,₩,졸업하자 피피로4,79000,79000
1600105,소녀 성장 팩5,65000,₩,졸업하자 피피로5,79000,79000
1600106,소녀 성장 팩6,65000,₩,졸업하자 피피로6,79000,79000
1600107,소녀 성장 팩7,99000,₩,졸업하자 피피로7,119000,119000
214,개인 한정 팩 Lv.10,2500,₩,개인 한정 팩 Lv.10,3000,3000
215,개인 한정 팩 Lv.11,2500,₩,개인 한정 팩 Lv.11,3000,3000
216,개인 한정 팩 Lv.12,2500,₩,개인 한정 팩 Lv.12,3000,3000
217,개인 한정 팩 Lv.13,2500,₩,개인 한정 팩 Lv.13,3000,3000
218,개인 한정 팩 Lv.14,2500,₩,개인 한정 팩 Lv.14,3000,3000
219,개인 한정 팩 Lv.15,2500,₩,개인 한정 팩 Lv.15,3000,3000
220,개인 한정 팩 Lv.16,2500,₩,개인 한정 팩 Lv.16,3000,3000
221,개인 한정 팩 Lv.17,2500,₩,개인 한정 팩 Lv.17,3000,3000
222,개인 한정 팩 Lv.18,2500,₩,개인 한정 팩 Lv.18,3000,3000
223,개인 한정 팩 Lv.19,2500,₩,개인 한정 팩 Lv.19,3000,3000
224,개인 한정 팩 Lv.20,2500,₩,개인 한정 팩 Lv.20,3000,3000
225,개인 한정 팩 Lv.21,2500,₩,개인 한정 팩 Lv.21,3000,3000
226,개인 한정 팩 Lv.22,2500,₩,개인 한정 팩 Lv.22,3000,3000
227,개인 한정 팩 Lv.23,2500,₩,개인 한정 팩 Lv.23,3000,3000
228,개인 한정 팩 Lv.24,2500,₩,개인 한정 팩 Lv.24,3000,3000
229,개인 한정 팩 Lv.25,2500,₩,개인 한정 팩 Lv.25,3000,3000
230,개인 한정 팩 Lv.26,2500,₩,개인 한정 팩 Lv.26,3000,3000
231,개인 한정 팩 Lv.27,2500,₩,개인 한정 팩 Lv.27,3000,3000
232,개인 한정 팩 Lv.28,2500,₩,개인 한정 팩 Lv.28,3000,3000
233,개인 한정 팩 Lv.29,2500,₩,개인 한정 팩 Lv.29,3000,3000
234,개인 한정 팩 Lv.30,2500,₩,개인 한정 팩 Lv.30,3000,3000
235,동아리 한정 팩 Lv.10,65000,₩,동아리 한정 팩 Lv.10,79000,79000
236,동아리 한정 팩 Lv.11,65000,₩,동아리 한정 팩 Lv.11,79000,79000
237,동아리 한정 팩 Lv.12,65000,₩,동아리 한정 팩 Lv.12,79000,79000
238,동아리 한정 팩 Lv.13,65000,₩,동아리 한정 팩 Lv.13,79000,79000
239,동아리 한정 팩 Lv.14,65000,₩,동아리 한정 팩 Lv.14,79000,79000
240,동아리 한정 팩 Lv.15,65000,₩,동아리 한정 팩 Lv.15,79000,79000
241,동아리 한정 팩 Lv.16,65000,₩,동아리 한정 팩 Lv.16,79000,79000
242,동아리 한정 팩 Lv.17,65000,₩,동아리 한정 팩 Lv.17,79000,79000
243,동아리 한정 팩 Lv.18,65000,₩,동아리 한정 팩 Lv.18,79000,79000
244,동아리 한정 팩 Lv.19,65000,₩,동아리 한정 팩 Lv.19,79000,79000
245,동아리 한정 팩 Lv.20,65000,₩,동아리 한정 팩 Lv.20,79000,79000
246,동아리 한정 팩 Lv.21,65000,₩,동아리 한정 팩 Lv.21,79000,79000
247,동아리 한정 팩 Lv.22,65000,₩,동아리 한정 팩 Lv.22,79000,79000
248,동아리 한정 팩 Lv.23,65000,₩,동아리 한정 팩 Lv.23,79000,79000
249,동아리 한정 팩 Lv.24,65000,₩,동아리 한정 팩 Lv.24,79000,79000
250,동아리 한정 팩 Lv.25,65000,₩,동아리 한정 팩 Lv.25,79000,79000
251,동아리 한정 팩 Lv.26,65000,₩,동아리 한정 팩 Lv.26,79000,79000
252,동아리 한정 팩 Lv.27,65000,₩,동아리 한정 팩 Lv.27,79000,79000
253,동아리 한정 팩 Lv.28,65000,₩,동아리 한정 팩 Lv.28,79000,79000
254,동아리 한정 팩 Lv.29,65000,₩,동아리 한정 팩 Lv.29,79000,79000
255,동아리 한정 팩 Lv.30,65000,₩,동아리 한정 팩 Lv.30,79000,79000
256,개인 한정 팩 Lv.4,2500,₩,개인 한정 팩 Lv.4,3000,3000
257,개인 한정 팩 Lv.5,2500,₩,개인 한정 팩 Lv.5,3000,3000
258,개인 한정 팩 Lv.6,2500,₩,개인 한정 팩 Lv.6,3000,3000
259,개인 한정 팩 Lv.7,2500,₩,개인 한정 팩 Lv.7,3000,3000
260,개인 한정 팩 Lv.8,2500,₩,개인 한정 팩 Lv.8,3000,3000
261,개인 한정 팩 Lv.9,2500,₩,개인 한정 팩 Lv.9,3000,3000
262,동아리 한정 팩 Lv.4,65000,₩,동아리 한정 팩 Lv.4,79000,79000
263,동아리 한정 팩 Lv.5,65000,₩,동아리 한정 팩 Lv.5,79000,79000
264,동아리 한정 팩 Lv.6,65000,₩,동아리 한정 팩 Lv.6,79000,79000
265,동아리 한정 팩 Lv.7,65000,₩,동아리 한정 팩 Lv.7,79000,79000
266,동아리 한정 팩 Lv.8,65000,₩,동아리 한정 팩 Lv.8,79000,79000
267,동아리 한정 팩 Lv.9,65000,₩,동아리 한정 팩 Lv.9,79000,79000
275,데일리 특가 팩7,5900,₩,데일리 특가 팩,7500,7500
268,커리큘럼 팩1,5900,₩,커리큘럼 팩1,7500,7500
269,커리큘럼 팩2,5900,₩,커리큘럼 팩2,7500,7500
270,커리큘럼 팩3,12000,₩,커리큘럼 팩3,15000,15000
271,커리큘럼 팩4,25000,₩,커리큘럼 팩4,30000,30000
276,마력 보급1,37000,₩,마력 보급,45000,45000
277,마력 보급2,89000,₩,마력 보급,109000,109000
278,마력 보급3,119000,₩,마력 보급,149000,149000
279,커스텀 팩1,89000,₩,커스텀 팩,109000,109000
280,커스텀 팩2,25000,₩,커스텀 팩,30000,30000
281,커스텀 팩3,12000,₩,커스텀 팩,15000,15000
282,월간 패스,12000,₩,월간 패스-첫 구매 할인,15000,15000
283,미니 월간 패스,2500,₩,미니 월간 패스-첫 구매 할인,3000,3000
284,옥상 정복 펀드4,65000,₩,옥상 정복 펀드4,79000,79000
285,이계 보급,25000,₩,이계 보급,30000,30000
286,이계 보급1,5900,₩,이계 보급1,7500,7500
287,이계 보급2,37000,₩,이계 보급2,45000,45000
288,이계 보급3,65000,₩,이계 보급3,79000,79000
289,이계 보급4,99000,₩,이계 보급4,119000,119000
290,이계 보급5,119000,₩,이계 보급5,149000,149000
1700101,Lv.25 맞춤형 보급,2500,₩,Lv.25 맞춤형 보급,3000,3000
1700201,Lv.40 맞춤형 보급,5900,₩,Lv.40 맞춤형 보급,7500,7500
1700301,Lv.53 맞춤형 보급,12000,₩,Lv.53 맞춤형 보급,15000,15000
1700401,Lv.68 맞춤형 보급,25000,₩,Lv.68 맞춤형 보급,30000,30000
1700501,Lv.85 맞춤형 보급,37000,₩,Lv.85 맞춤형 보급,45000,45000
1700601,Lv.95 맞춤형 보급,37000,₩,Lv.95 맞춤형 보급,45000,45000
1700701,Lv.110 맞춤형 보급,65000,₩,Lv.110 맞춤형 보급,79000,79000
1700801,Lv.135 맞춤형 보급,89000,₩,Lv.135 맞춤형 보급,109000,109000
1700901,Lv.140 맞춤형 보급,119000,₩,Lv.140 맞춤형 보급,149000,149000
1701001,Lv.155 맞춤형 보급,99000,₩,Lv.155 맞춤형 보급,119000,119000
1701101,Lv.165 맞춤형 보급,99000,₩,Lv.165 맞춤형 보급,119000,119000
1701201,Lv.180 맞춤형 보급,99000,₩,Lv.180 맞춤형 보급,119000,119000
293,커리큘럼 팩1,1200,₩,커리큘럼 팩1,1500,1500
294,커리큘럼 팩2,5900,₩,커리큘럼 팩2,7500,7500
295,커리큘럼 팩3,12000,₩,커리큘럼 팩3,15000,15000
296,커리큘럼 팩4,25000,₩,커리큘럼 팩4,30000,30000
297,동아리 한정 팩,37000,₩,동아리 한정 팩,45000,45000
299,컴백 선택 팩1,37000,₩,컴백 선택 팩1,45000,45000
300,컴백 선택 팩2,65000,₩,컴백 선택 팩2,79000,79000
301,컴백 축제,37000,₩,컴백 축제,45000,45000
302,월간 패스-컴백,5900,₩,월간 패스-컴백,7500,7500
303,월간 과제-컴백,2500,₩,월간 과제-컴백,3000,3000
1701301,Lv.15 맞춤형 보급,2500,₩,Lv.15 맞춤형 보급,3000,3000
1701401,Lv.35 맞춤형 보급,5900,₩,Lv.35 맞춤형 보급,7500,7500
1701501,Lv.48 맞춤형 보급,12000,₩,Lv.48 맞춤형 보급,15000,15000
1701601,Lv.58 맞춤형 보급,37000,₩,Lv.58 맞춤형 보급,45000,45000
1701701,Lv.78 맞춤형 보급,37000,₩,Lv.78 맞춤형 보급,45000,45000
1701801,Lv.90 맞춤형 보급,37000,₩,Lv.90 맞춤형 보급,45000,45000
1701901,Lv.115 맞춤형 보급,37000,₩,Lv.115 맞춤형 보급,45000,45000
1702001,Lv.125 맞춤형 보급,37000,₩,Lv.125 맞춤형 보급,45000,45000
1702101,Lv.100 맞춤형 보급,65000,₩,Lv.100 맞춤형 보급,79000,79000
1702201,Lv.105 맞춤형 보급,65000,₩,Lv.105 맞춤형 보급,79000,79000
1702301,Lv.120 맞춤형 보급,65000,₩,Lv.120 맞춤형 보급,79000,79000
1702401,Lv.130 맞춤형 보급,65000,₩,Lv.130 맞춤형 보급,79000,79000
1702501,Lv.145 맞춤형 보급,65000,₩,Lv.145 맞춤형 보급,79000,79000
1702601,Lv.170 맞춤형 보급,65000,₩,Lv.170 맞춤형 보급,79000,79000
1702701,Lv.150 맞춤형 보급,89000,₩,Lv.150 맞춤형 보급,109000,109000
1702801,Lv.175 맞춤형 보급,89000,₩,Lv.175 맞춤형 보급,109000,109000
1702901,Lv.190 맞춤형 보급,89000,₩,Lv.190 맞춤형 보급,109000,109000
1703001,Lv.195 맞춤형 보급,99000,₩,Lv.195 맞춤형 보급,119000,119000
1703101,Lv.160 맞춤형 보급,119000,₩,Lv.160 맞춤형 보급,149000,149000
1703201,Lv.185 맞춤형 보급,119000,₩,Lv.185 맞춤형 보급,149000,149000
1703301,Lv.200 맞춤형 보급,119000,₩,Lv.200 맞춤형 보급,149000,149000
304,4주년 기념 팩,12000,₩,4주년 기념 팩,15000,15000
305,4주년 기념 팩,25000,₩,4주년 기념 팩,30000,30000
306,핫 썸머 팩1,19000,₩,핫 썸머 팩,23000,23000
307,핫 썸머 팩2,119000,₩,핫 썸머 팩,149000,149000
308,핫 썸머 팩3,65000,₩,핫 썸머 팩,79000,79000
309,핫 썸머 팩4,25000,₩,핫 썸머 팩,30000,30000
310,핫 썸머 팩5,5900,₩,핫 썸머 팩,7500,7500
311,핫 썸머 팩6,1200,₩,핫 썸머 팩,1500,1500
1709101,맞춤형 보급,37000,₩,맞춤형 보급,45000,45000
1709102,맞춤형 보급,89000,₩,맞춤형 보급,109000,109000
1709103,맞춤형 보급,119000,₩,맞춤형 보급,149000,149000
312,한정 디자인 팩1,5900,₩,한정 디자인 팩1,7500,7500
313,한정 디자인 팩2,12000,₩,한정 디자인 팩2,15000,15000
314,한정 디자인 팩3,25000,₩,한정 디자인 팩3,30000,30000
315,한정 디자인 팩4,65000,₩,한정 디자인 팩4,79000,79000
316,한정 디자인 팩5,119000,₩,한정 디자인 팩5,149000,149000
317,빨간 모자의 선물,5900,₩,빨간 모자의 선물,7500,7500
318,빨간 모자의 선물,19000,₩,빨간 모자의 선물,23000,23000
319,티타임스킨 팩,19000,₩,티타임스킨 팩,23000,23000
320,초보자 캡슐 뽑기,25000,₩,초보자 캡슐 뽑기,30000,30000
321,초보자 펀드,25000,₩,초보자 펀드,30000,30000
322,할로윈 깜짝 선물1,12000,₩,할로윈 깜짝 선물1,15000,15000
323,할로윈 깜짝 선물2,65000,₩,할로윈 깜짝 선물2,79000,79000
324,할로윈 깜짝 선물3,119000,₩,할로윈 깜짝 선물3,149000,149000
326,소원성취 팩1,12000,₩,소원성취 팩1,15000,15000
327,소원성취 팩2,37000,₩,소원성취 팩2,45000,45000
328,시크릿 보급1,5900,₩,시크릿 보급1,7500,7500
329,시크릿 보급2,12000,₩,시크릿 보급2,15000,15000
330,시크릿 보급3,37000,₩,시크릿 보급3,45000,45000
331,시크릿 보급4,65000,₩,시크릿 보급4,79000,79000
332,시크릿 보급5,89000,₩,시크릿 보급5,109000,109000
333,시크릿 보급6,119000,₩,시크릿 보급6,149000,149000
334,부활절 팩,12000,₩,부활절 팩,15000,15000
335,부활절 팩,65000,₩,부활절 팩,79000,79000
336,부활절 팩,119000,₩,부활절 팩,149000,149000
337,깜짝 출첵 팩1,1200,₩,깜짝 출첵 팩1,1500,1500
338,깜짝 출첵 팩2,1200,₩,깜짝 출첵 팩2,1500,1500
339,깜짝 출첵 팩3,1200,₩,깜짝 출첵 팩3,1500,1500
340,깜짝 출첵 팩4,12000,₩,깜짝 출첵 팩4,15000,15000
341,깜짝 출첵 팩5,1200,₩,깜짝 출첵 팩5,1500,1500
342,깜짝 출첵 팩6,1200,₩,깜짝 출첵 팩6,1500,1500
343,깜짝 출첵 팩7,1200,₩,깜짝 출첵 팩7,1500,1500
344,깜짝 출첵 팩8,12000,₩,깜짝 출첵 팩8,15000,15000
346,진급 계획,37000,₩,진급 계획,45000,45000
345,냥냥 팩1,12000,₩,냥냥 팩1,15000,15000
347,냥냥 팩2,25000,₩,냥냥 팩2,30000,30000
348,할인 월간 팩1,2500,₩,할인 월간 팩1,3000,3000
349,할인 월간 팩2,5900,₩,할인 월간 팩2,7500,7500
350,할인 월간 팩3,19000,₩,할인 월간 팩3,23000,23000
351,할인 월간 팩4,25000,₩,할인 월간 팩4,30000,30000
352,할인 월간 팩5,37000,₩,할인 월간 팩5,45000,45000
353,할인 월간 팩7,65000,₩,할인 월간 팩7,79000,79000
354,할인 주간 팩1,5900,₩,할인 주간 팩1,7500,7500
355,할인 주간 팩2,12000,₩,할인 주간 팩2,15000,15000
356,할인 주간 팩3,25000,₩,할인 주간 팩3,30000,30000
357,할인 주간 팩4,37000,₩,할인 주간 팩4,45000,45000
358,할인 주간 팩5,37000,₩,할인 주간 팩5,45000,45000
359,할인 주간 팩6,65000,₩,할인 주간 팩6,79000,79000
360,할인 월간 패스,12000,₩,할인 월간 패스,15000,15000
361,할인 미니 월간 패스,2500,₩,할인 미니 월간 패스,3000,3000
362,할인 월간 팩1,2500,₩,할인 월간 팩1,3000,3000
363,할인 월간 팩2,5900,₩,할인 월간 팩2,7500,7500
364,할인 월간 팩3,19000,₩,할인 월간 팩3,23000,23000
365,할인 월간 팩4,25000,₩,할인 월간 팩4,30000,30000
366,할인 월간 팩5,37000,₩,할인 월간 팩5,45000,45000
367,할인 월간 팩6,37000,₩,할인 월간 팩6,45000,45000
368,할인 월간 팩7,65000,₩,할인 월간 팩7,79000,79000
369,할인 주간 팩1,5900,₩,할인 주간 팩1,7500,7500
370,할인 주간 팩2,12000,₩,할인 주간 팩2,15000,15000
371,할인 주간 팩3,25000,₩,할인 주간 팩3,30000,30000
372,할인 주간 팩4,37000,₩,할인 주간 팩4,45000,45000
373,할인 주간 팩6,65000,₩,할인 주간 팩6,79000,79000
374,할인 월간 팩6,37000,₩,할인 월간 팩6,45000,45000
375,할인 주간 팩5,37000,₩,할인 주간 팩5,45000,45000
376,할인 데일리 팩1,1200,₩,할인 데일리 팩1,1500,1500
377,할인 데일리 팩2,1200,₩,할인 데일리 팩2,1500,1500
378,할인 데일리 팩3,2500,₩,할인 데일리 팩3,3000,3000
379,할인 데일리 팩4,2500,₩,할인 데일리 팩4,3000,3000
380,할인 데일리 팩5,2500,₩,할인 데일리 팩5,3000,3000
381,할인 데일리 팩6,2500,₩,할인 데일리 팩6,3000,3000
382,할인 데일리 팩1,1200,₩,할인 데일리 팩1,1500,1500
383,할인 데일리 팩2,1200,₩,할인 데일리 팩2,1500,1500
384,할인 데일리 팩3,2500,₩,할인 데일리 팩3,3000,3000
385,할인 데일리 팩4,2500,₩,할인 데일리 팩4,3000,3000
386,할인 데일리 팩5,2500,₩,할인 데일리 팩5,3000,3000
387,할인 데일리 팩6,2500,₩,할인 데일리 팩6,3000,3000
388,할인 특권 패스-책의 정령 성역,2500,₩,할인 특권 패스-책의 정령 성역,3000,3000
389,할인 특권 패스-학원 순찰,2500,₩,할인 특권 패스-학원 순찰,3000,3000
390,할인 데일리 팩7,2500,₩,할인 데일리 팩7,3000,3000
391,할인 데일리 팩7,2500,₩,할인 데일리 팩7,3000,3000
392,럭키 추첨 팩1,5900,₩,럭키 추첨 팩1,7500,7500
393,럭키 추첨 팩2,12000,₩,럭키 추첨 팩2,15000,15000
394,럭키 추첨 팩,25000,₩,럭키 추첨 팩,30000,30000
395,럭키 추첨 팩4,37000,₩,럭키 추첨 팩4,45000,45000
396,럭키 추첨 팩5,65000,₩,럭키 추첨 팩5,79000,79000
397,럭키 추첨 팩6,119000,₩,럭키 추첨 팩6,149000,149000
398,초보자 한정 캡슐 뽑기 팩,12000,₩,초보자 한정 캡슐 뽑기 팩,15000,15000
399,초보자 한정 캡슐 뽑기 팩,37000,₩,초보자 한정 캡슐 뽑기 팩,45000,45000
400,초보자 한정 캡슐 뽑기 팩,65000,₩,초보자 한정 캡슐 뽑기 팩,79000,79000
401,스페셜 스킨 팩1,5900,₩,스페셜 스킨 팩,7500,7500
402,스페셜 스킨 팩2,65000,₩,스페셜 스킨 팩,79000,79000
403,명예의 답례,25000,₩,명예의 답례,30000,30000
404,초보자 캡슐 뽑기,37000,₩,초보자 캡슐 뽑기,45000,45000
405,주간 팩7,37000,₩,주간 팩,45000,45000
406,월간 팩8,89000,₩,월간 팩,109000,109000
407,슈퍼 팩 1,119000,₩,슈퍼 팩,149000,149000
408,슈퍼 팩 2,119000,₩,슈퍼 팩,149000,149000
409,슈퍼 팩 3,89000,₩,슈퍼 팩,109000,109000
410,슈퍼 팩 4,37000,₩,슈퍼 팩,45000,45000
411,슈퍼 팩 5,12000,₩,슈퍼 팩,15000,15000
412,슈퍼 팩 6,5900,₩,슈퍼 팩,7500,7500
413,꿀잼 만우절1,12000,₩,꿀잼 만우절,15000,15000
414,꿀잼 만우절2,65000,₩,꿀잼 만우절,79000,79000
415,꿀잼 만우절3,119000,₩,꿀잼 만우절,149000,149000
416,캡슐 실험 팩1,5900,₩,캡슐 실험 팩1,7500,7500
417,캡슐 실험 팩2,12000,₩,캡슐 실험 팩2,15000,15000
418,캡슐 실험 팩3,25000,₩,캡슐 실험 팩3,30000,30000
419,캡슐 실험 팩4,65000,₩,캡슐 실험 팩4,79000,79000
420,성역 패스,25000,₩,성역 패스,30000,30000
421,릴레이 팩1,5900,₩,릴레이 팩1,7500,7500
422,릴레이 팩3,1200,₩,릴레이 팩3,1500,1500
423,릴레이 팩4,19000,₩,릴레이 팩4,23000,23000
424,릴레이 팩6,2500,₩,릴레이 팩6,3000,3000
425,릴레이 팩7,25000,₩,릴레이 팩7,30000,30000
426,릴레이 팩9,65000,₩,릴레이 팩9,79000,79000
428,옥상 정복 펀드 5,119000,₩,옥상 정복 펀드 5,149000,149000
429,등불 축제 팩1,119000,₩,등불 축제 팩1,149000,149000
430,등불 축제 팩2,65000,₩,등불 축제 팩2,79000,79000
431,등불 축제 팩4,12000,₩,등불 축제 팩4,15000,15000
427,우주 화물선,37000,₩,우주 화물선,45000,45000
432,별의 선물1,119000,₩,별의 선물,149000,149000
433,별의 선물2,65000,₩,별의 선물,79000,79000
434,별하늘 팩1,119000,₩,별하늘 팩,149000,149000
435,별하늘 팩2,65000,₩,별하늘 팩,79000,79000
436,별하늘 팩3,25000,₩,별하늘 팩,30000,30000
437,별하늘 팩4,12000,₩,별하늘 팩,15000,15000
438,특별 혜택,25000,₩,특별 혜택,30000,30000
439,이계 보급1,12000,₩,이계 보급,15000,15000
440,이계 보급2,37000,₩,이계 보급,45000,45000
441,이계 보급3,65000,₩,이계 보급,79000,79000
442,이계 보급4,119000,₩,이계 보급,149000,149000
443,빨간 모자의 선물,65000,₩,빨간 모자의 선물,79000,79000
444,출첵 팩1,1200,₩,출첵 팩1,1500,1500
445,출첵 팩2,12000,₩,출첵 팩2,15000,15000
446,출첵 팩3,5900,₩,출첵 팩3,7500,7500
447,출첵 팩4,19000,₩,출첵 팩4,23000,23000
448,행운의 부적,37000,₩,행운의 부적,45000,45000
449,행운의 부적1,119000,₩,행운의 부적,149000,149000
450,행운의 부적2,65000,₩,행운의 부적,79000,79000
451,행운의 부적3,25000,₩,행운의 부적,30000,30000
452,행운의 부적4,12000,₩,행운의 부적,15000,15000
453,큐피드의 선물1,12000,₩,큐피드의 선물,15000,15000
454,큐피드의 선물2,12000,₩,큐피드의 선물,15000,15000
455,큐피드의 선물3,25000,₩,큐피드의 선물,30000,30000
456,여름 초대장,19000,₩,여름 초대장,23000,23000
457,보물찾기 보급1,119000,₩,보물찾기 보급,149000,149000
458,보물찾기 보급2,65000,₩,보물찾기 보급,79000,79000
459,보물찾기 보급3,25000,₩,보물찾기 보급,30000,30000
460,보물찾기 보급4,12000,₩,보물찾기 보급,15000,15000
461,보물찾기 보급5,5900,₩,보물찾기 보급,7500,7500
462,보물찾기 보급6,1200,₩,보물찾기 보급,1500,1500
463,금붕어 잡기 보급,65000,₩,금붕어 잡기 보급,79000,79000
464,별빛 여정 패스,25000,₩,별빛 여정 패스,30000,30000
465,스킨 주문 팩1,12000,₩,스킨 주문 팩1,15000,15000
466,스킨 주문 팩2,25000,₩,스킨 주문 팩2,30000,30000
467,스킨 주문 팩3,65000,₩,스킨 주문 팩3,79000,79000
468,별빛 여정 패스,25000,₩,별빛 여정 패스,30000,30000
469,스킨 주문 팩4,119000,₩,스킨 주문 팩4,149000,149000
470,등불 축제 팩3,37000,₩,등불 축제 팩3,45000,45000
471,배터리 충전 팩1,5900,₩,배터리 충전 팩,7500,7500
472,배터리 충전 팩2,12000,₩,배터리 충전 팩,15000,15000
473,배터리 충전 팩3,37000,₩,배터리 충전 팩,45000,45000
474,배터리 충전 팩4,65000,₩,배터리 충전 팩,79000,79000
475,심해 속 보물찾기 팩,65000,₩,심해 속 보물찾기 팩,79000,79000
476,배터리 충전 팩5,119000,₩,배터리 충전 팩,149000,149000
477,영혼의 대륙 패스,25000,₩,영혼의 대륙 패스,30000,30000
