name,translation
GUILD_WAR_IS_SIGNED,소속 동아리는 신청이 완료되었습니다
FINAL_DETAIL,결승전 세부사항
TIME_TO_BEGIN,시작까지:
TIME_TO_GUILD_WAR_1,결승전 시작까지:
TIME_TO_GUILD_WAR_2,결승전 종료까지:
TIME_TO_GUILD_WAR_3,포인트전 시작까지:
TIME_TO_END,종료까지:
GUILD_FINAL_RESULT,최종 성적
DINNING_ALREADY_MAX,Lv 한도에 도달했습니다
GUILD_WAR_CONFIRM_LIMIT_TIME,{1}분 후 전송할 수 있습니다.
FIGHTING,전투 중
GUILD_WAR_SIGN_MAX,신청 인원 한도를 초과했습니다
COST,업그레이드
GUILD_WAR_MY_TEAM_TIPS,"팀이 설정되면, 출전 동아리를 변경할 수 없습니다. 계속하시겠습니까 ?"
AVATAR_TEXT_1,섬네일
AVATAR_TEXT_2,섬네일 프레임
AVATAR_TEXT_3,특별 섬네일
NOT_HAVE_AVATAR,해당 종류의 아이콘이 없습니다…
RET_TIME_TEXT,잔여:
DAYS_TEXT,{1}일
PROPHET_SUMMON_TEN_TIMES,10회 신입생 모집 활성화
BLACK_CARD_TEXT01,10일 동안 매일 아래의 아이템을 획득합니다:
BLACK_CARD_TEXT02,1. 구매일로부터 10일 동안 보상은 매일 메일로 발송됩니다.\n2. 구매 시간 상관없이 모든 보상을 획득할 수 있습니다.
BLACK_CARD_TEXT03,보상 합계:
GUILD_WAR_NEXT_WEEK,"운동장 정비중입니다, 다음 동아리전이 개최될 때까지 잠시만 기다려주세요."
EMOTION_DEFAULT_TEXT,미리 설정
EMOTION_DYNAMIC_TEXT,GIF
EMOTION_TRANSLATE_NEEDNOT_TEXT,번역 불필요
CHAT_TAP_10,통합 서버
GUILD_TEXT65,권한이 없습니다
CHAT_CONFIG_6,통합 서버 채팅 블록
CHAT_HIDE_CROSS,통합 서버 채팅 블록 중입니다.
WEEK_SUBSCRIPTION_BTN_LABEL,주간 구독 {1}{2}
MONTH_SUBSCRIPTION_BTN_LABEL,월간 구독 {1}{2}
QUARTER_SUBSCRIPTION_BTN_LABEL,분기별 구독 {1}{2}
SUBSCRIPTION_CANCEL_TIP,첫 회 7일 간 무료. 그 후 정기 구독 요금이 발생합니다. 언제든지 해지 가능합니다.
ACTIVITY_JIGSAW_RULE,이벤트 규칙
ACTIVITY_JIGSAW_ENERGY,에너지：
ACTIVITY_JIGSAW_TOTAL,합계 완성:
ACTIVITY_JIGSAW_HELP,"퍼즐：|1. 에너지를 1포인트 사용해 임의의 2개의 피스를 이동할 수 있습니다.|2. 각각의 피스를 올바르게 조합하면 퍼즐이 완성됩니다.||보상：|1. 퍼즐이 완성되면 보상을 획득할 수 있습니다|2. 누적으로 3, 7, 10, 15, 19, 24번 완성할 때마다 추가 보상을 획득할 수 있습니다.|3. 누적 완성 보상은 메일로 발송됩니다.||에너지：|1. 포인트는 다이아 구매를 통해서도 얻을 수 있습니다. 매일 50포인트까지 구매 가능합니다. 가격은 다음과 같습니다：|다이아*10 1포인트|다이아*20 2-3포인트|다이아*30 4-6포인트|다이아*40 7-10포인트|다이아*50 11-15포인트|다이아*75 16-20포인트|다이아*100 21-50포인트| "
ACTIVITY_JIGSAW_BACK,돌아가기
ACTIVITY_JIGSAW_BUY_TITLE,에너지 구입
ACTIVITY_JIGSAW_BUY_TEXT1,다이아를 사용하여 아이템을 구매할 수 있습니다
ACTIVITY_JIGSAW_BUY_TEXT2,매일 구매한도가 있으며 구매 횟수에 따라 가격이 변동됩니다.\n구매 횟수는 매일 리셋.
WEEK_SUBSCRIPTION_FREE_BTN_LABEL,7일 무료
SUBSCRIPTION_HELP_IOS,"구독 서비스 설명：|1. 구독 시작 후, 선택하신 주기(7일, 30일, 90일)마다 자동으로 결제하여 해당 기간(7일, 30일, 90일) 동안 구독권이 연장됩니다.|2. 구독 비용은 애플의 iTunes 계정에서 자동으로 결제됩니다.|3. 구독 취소를 원할 경우, 최소 다음 자동 구독 결제 24시간 전에 구독을 취소해야 합니다.|4.취소 방법: 홈 화면에서 【설정】->【iTunes 및 App Store】 클릭->【Apple ID】 클릭，【Apple ID 보기】 클릭->【구독】을 클릭하여 취소할 수 있습니다."
SUBSCRIPTION_TEXT01_IOS,"
1. 유효 기간：주간 구독 7일, 월간 구독 30일, 3개월 구독 90일
2.1개의 iTunes 계정에 대해1회 7일 간의 무료 체험을 할 수 있습니다.
3. 구입 후의 유효 기간 내에, 자동 모드에서 골드 보너스+100%%, 경험치 드링크 보너스+60%%. VIP의 골드 보너스로 경험치 드링크 보너스와 중복 가능.
4. 유효 기간이 만료되면 자동으로 요금이 공제됩니다. 정기 구독을 해지하고자 하는 경우 수동으로 해지해야합니다.
5. 정기 구입이 확인된 시점에서 iTunes계정에 요금이 발생합니다.
6. 만약 구독 취소를 원하시면, 최소 다음 자동 구독 결제 24시간 전에 하셔야합니다.
7. 재 구독 서비스 종료 전 24시간 이내에 다음 구독 시의 주문과 가격을 확인할 수 있습니다.
8. 정기 구독 후 이용 계정의 설정에서 정기 구독 서비스를 해지할 수 있습니다."
ACTIVITY_JIGSAW_NOT_ENOUGH,에너지가 부족합니다.
ACTIVITY_JIGSAW_BTN_ENERGY,에너지 구입
ACTIVITY_JIGSAW_LIMIT,금일 에너지 구입 횟수 한도를 초과했습니다
LIMIT_GIFT_TEXT,새로운 기간 한정 팩이 출시되었습니다. 어서 확인해보세요!
IMG_GUIDE_DAILY_MISSION_1,[c][cc0011]이동[-][/c]을 클릭하여 이 기능을 이동할 수 있습니다
IMG_GUIDE_DAILY_MISSION_2,[c][cc0011]미션 조건[-][/c] 횟수를 클리어 합니다.
IMG_GUIDE_DAILY_MISSION_3,[c][cc0011]수령[-][/c]을 클릭하여 보상을 수령합니다.
IMG_GUIDE_TAVERN_1,클릭하여 아르바이트 준비를 시작합니다.
IMG_GUIDE_TAVERN_2,[c][cc0011]완성[-][/c]을 클릭하고\n아르바이트 보상을\n수령합니다.
IMG_GUIDE_TAVERN_3,[c][cc0011]가속[-][/c]을 클릭하여 즉시 완료할 수 있습니다.
IMG_GUIDE_TAVERN_4,[c][cc0011]아르바이트 잠금[-][/c]을 클릭하여 갱신되지 않도록 합니다.
IMG_GUIDE_TAVERN_5,클릭하여 [c][cc0011]아직 잠금 또는 미개방 상태[-][/c]의 아르바이트를 갱신합니다.
IMG_GUIDE_TAVERN_6,매일 갱신된 아르바이트를 완성하고 [c][cc0011]풍부한 보상[-][/c]을 획득하세요.
IMG_GUIDE_TAVERN_7,이 아르바이트를 완성하려면 [c][cc0011]시간[-][/c]이 걸립니다.
IMG_GUIDE_TAVERN_8,이번 아르바이트생 모집 [c][cc0011]보상[-][/c]
IMG_GUIDE_TAVERN_9,출격전 소녀 필요 조건
IMG_GUIDE_TAVERN_10,클릭하여 [c][cc0011]자동 출전[-][/c]
IMG_GUIDE_TAVERN_11,[c][cc0011]아르바이트 팀[-][/c]을 조정하여 보유하고 있는 소녀를 활용해봅시다.
IMG_GUIDE_GAMBLE_1,[c][cc0011]클릭[-][/c]
IMG_GUIDE_GAMBLE_2,슬롯 머신 사용권 구매
IMG_GUIDE_GAMBLE_3,교환권 상점
IMG_GUIDE_GAMBLE_4,보상을 [c][cc0011]갱신[-][/c]합니다.
IMG_GUIDE_GAMBLE_5,슬롯 머신을 1회 사용합니다.
IMG_GUIDE_GAMBLE_6,슬롯 머신을 10회 사용합니다.
IMG_GUIDE_GAMBLE_7,"매번 슬롯 머신 사용 시 10장의 [c][cc0011]교환권[-][/c]을 획득할 수 있으며,\n[c][cc0011]상점[-][/c]에서 [c][cc0011]각종 아이템[-][/c]과 교환 가능"
IMG_GUIDE_ARENA_1,먼저 경기장 [c][cc0011]방어 팀[-][/c] 설정
IMG_GUIDE_ARENA_2,[c][cc0011]전투[-][/c] 버튼 클릭
IMG_GUIDE_ARENA_3,다른 플레이어를 선택하여 대전할 수 있습니다.
IMG_GUIDE_ARENA_4,[c][cc0011]승리[-][/c]하면 포인트 획득 [c][cc0011]패배[-][/c]하면 포인트 감소
IMG_GUIDE_ARENA_5,경기장 랭킹은 포인트로 정해집니다.
IMG_GUIDE_ARENA_6,매일 [c][cc0011]6시[-][/c] 경기장 랭킹에 따라 [c][cc0011]일일 보상[-][/c]이 발송됩니다.
IMG_GUIDE_ARENA_7,[c][cc0011]2주 동안[-][/c] 한 시즌이 끝나면 랭킹에 따른 [c][cc0011]시즌 보상[-][/c]이 발송됩니다.
IMG_GUIDE_ARENA_8,일일 보상과 시즌 보상에서 [c][cc0011]다이아[-][/c]와 [c][cc0011]크리스탈 검[-][/c]을 대량으로 획득할 수 있습니다.
IMG_GUIDE_TOWER_1,[c][cc0011]문[-][/c]을 클릭하여 스테이지 상세 화면으로 이동할 수 있습니다.
IMG_GUIDE_TOWER_2,"현재 [c][cc0011]스테이지 설정[-][/c]에서, [c][cc0011]승리 보상[-][/c]과 [c][cc0011]추천 전투[-][/c]를 확인할 수 있습니다."
IMG_GUIDE_TOWER_3,추천 전투의 기준은 최근 레벨에서 [c][cc0011]가장 전력이 낮은[-][/c] 팀입니다.
IMG_GUIDE_TOWER_4,"전투 승리 [c][cc0011]보상[-][/c]을 획득할 수 있으며, 패배 시 [c][cc0011]통행권[-][/c] 1장이 사용됩니다."
IMG_GUIDE_PROPHET_1,오른쪽을 클릭한 뒤\n모집하고 싶은 학생의 [c][cc0011]학부[-][/c]를 선택하세요.
IMG_GUIDE_PROPHET_2,[c][cc0011]신입생 모집[-][/c] 버튼을 클릭하여 [c][cc0011]1개의 도장[-][/c]을 사용해 소녀를 모집합니다.
IMG_GUIDE_PROPHET_3,신입생 모집에서는\n[c][cc0011]4성[-][/c]과 [c][cc0011]5성[-][/c] 소녀 조각만 얻을 수 있습니다!
IMG_GUIDE_PROPHET_4,신입생 모집 시 일부 [c][cc0011]포트폴리오[-][/c]를 얻을 수 있습니다. [c][cc0011]학생 교환[-][/c]에 사용할 수 있습니다.
IMG_GUIDE_PROPHET_5,아래에서 [c][cc0011]교환하고 싶은[-][/c] 소녀를 선택합니다.
IMG_GUIDE_PROPHET_6,[c][cc0011]교환[-][/c] 버튼을 클릭하고 포트폴리오를 사용합니다.
IMG_GUIDE_PROPHET_7,교환 후 [c][cc0011]저장[-][/c] 여부를 선택할 수 있습니다.
IMG_GUIDE_PROPHET_8,"[c][cc0011]4/5성[-][/c]의 [c][cc0011]진성, 수라 학부[-][/c] 이외의 소녀만 교환할 수 있습니다."
AWAKE_GIFTBAG_WITH_STAR,소녀를 {1}성으로 각성：
AWAKE_GIFTBAG_TEXT01,"이벤트 기간 동안, 소녀 한계 돌파[c][f55090]14성[-][/c], [c][f55090]15성[-][/c] 달성 시, 풍부한 보상을 획득할 수 있습니다!\n각 단계 보상 획득에는 한계가 있습니다.\n보상은 메일로 발송됩니다."
PRIVACY_WARNING_TEXT01,주의！
PRIVACY_WARNING_TEXT02,개인정보를 다른 사람에게 알려주지 마세요. 개인정보가 악용되어 손해를 볼 수 있습니다. 개인정보 보호를 위해 RMT 행위 및 비공식적인 광고를 신뢰하지 않도록 주의해 주시기 바랍니다.
PRIVACY_WARNING_TEXT03,다시 표시 안함
PRIVACY_WARNING_TEXT04,"사생활 보호를 위해, 개인정보를 다른 사람에게 알려주지 마세요."
BATTLE_STATISTICS_TITLE,전체 전투
ARTIFACT_LIST,혼기 도감
GM_AUTO_ANSWER,손인짱이 잠을 자고 있는 중입니다.11：00~21：00(한국 시간)사이에 달콤한 답장을 기다려주세요!
ACTIVITY_CHRISTMAS_TEXT01,"이벤트 기간 동안 [크리스마스 양말]을 사용하여, 이벤트 화면에서 풍부한 보상을 받을 수 있습니다!"
ACTIVITY_CHRISTMAS_TEXT02,이벤트 기간 동안 [눈사람]을 사용하여 이벤트 화면에서 풍부한 보상을 받을 수 있어요!
CHRISTMAS_LOCK,앞의 보너스를 모두 교환하시면 해제할 수 있습니다!
CONFIRM_REGRESH_GUILD,리셋 하려면 {2}{1} 비용이 사용됩니다. 구매 횟수만 리셋하고 상점 아이템은 리셋하지 않은채로 계속할까요?
GET3,교환
SUBSCRIPTION_TEXT01,{1}초 후 다시 시도해보세요
SUBSCRIPTION_TEXT01_AND,"
1. 유효 기간: 주간 구독, 월간 구독, 3개월 구독은 90일 동안 유효합니다.
2.1개의 Google계정에 대해 1회 7일 간 무료 체험을 할 수 있습니다.
3. 구입 후의 유효 기간 중, 자동 모드에서 획득 골드+100%%, 경험치 드링크 효과+60%%의 보너스가 적용됩니다. VIP골드 보너스와 경험치 드링크 보너스는 중복 가능합니다.
4. 결제는 구입이 확인된 시점에서 이용한 Google계정에서 산출됩니다.
5. 현재 정기 구독 서비스가 끝나기 24시간 전까지 해지한 경우를 제외하고 정기 구입은 자동적으로 갱신됩니다.
6. 현재 정기 구독 서비스가 끝나기 24시간 전까지 다음 요금 자동 납부 처리가 발생합니다.
7. 구입 후 이용 계정의 설정에서 정기 구독 서비스를 해지할 수 있습니다.
8. 정기 구독의 유효 기간 내에 기간제 변경은 할 수 없습니다. 변경을 원하시는 경우 현재 서비스를 해지하고 구입하신 서비스의 유효 기간 종료 후, 새로운 정기 구독 서비스를 구입하세요."
SUBSCRIPTION_HELP_AND,"구독 서비스 설명：|1. 구독 시작 후, 선택하신 주기(7일, 30일, 90일)마다 자동으로 결제하여 해당 기간(7일, 30일, 90일) 동안 구독권이 연장됩니다.|2. 구독 비용은 Google 계정에서 자동으로 결제됩니다.|3. 구독 취소를 원할 경우, 최소 다음 자동 구독 결제 24시간 전에 구독을 취소해야 합니다.|4. 취소 방법：홈 화면->[설정]->[Google] 클릭->[Google 계정] 클릭, [지불과 구독] 클릭->[구독 관리]에서 구독 취소를 클릭하여 취소할 수 있습니다."
IMG_GUIDE_SHENXUE_1,상단 클릭 후 가고 싶은 [c][cc0011]학부[-][/c] 선택
IMG_GUIDE_SHENXUE_2,상단을 클릭하여 졸업시키고 싶은 [c][cc0011]소녀[-][/c] 선택
IMG_GUIDE_SHENXUE_3,[c][cc0011]넣고 싶은[-][/c] 재료 소녀 선택
IMG_GUIDE_SHENXUE_4,[c][cc0011]클릭[-][/c]하여 소녀 상세설명 보기
IMG_GUIDE_SHENXUE_5,"소녀가 졸업하더라도 레벨, 랭킹, 장비는 [c][cc0011]유지[-][/c] 됩니다."
IMG_GUIDE_SHENXUE_6,[c][cc0011]클릭[-][/c]하여 졸업
IMG_GUIDE_SHENXUE_7,졸업 후에는 소녀의 [c][cc0011]특성[-][/c]이 크게 향상되고\n강력한 [c][cc0011]스킬 효과[-][/c]를 얻을 수 있습니다.
GM_IMG_SIZE,원본 이미지({1})
UPLOAD_FAIL,업로드 실패!
GM_UPLOAD_LIMIT_TIP,화면 크기는 최대 {1}M
UPLOAD_IMG_WINDOW,사진 업로드
GM_UPLOAD_MAX_COUNT,오늘 영상 업로드 한도를 초과했습니다 (매일 {1}회)
PARTNER_COMMENTS,소녀 코멘트
RECEIVE_LIKE,''좋아요'' 횟수
NO_COMMENTS,코멘트가 없습니다......
LIKE,좋아요
PARTNER_CHOOSE_PICTURE,일러스트 변경
HAVE_CHOOSE_PICTURE,이 일러스트를 기본값으로 설정
PARTNER_CANCEL_PICTURE,취소
HAVE_CANCEL_PICTURE,일러스트 변경 취소
PARTNER_COMMENT_IN_CD,채팅 속도가 너무 빠릅니다. 잠시만 기다려주세요.
PARTNER_WAIT_TO_ADD_COMMENT,메시지를 보내주세요 (100문자 이내)
PARTNER_COMMENT_LOCKED,미획득한 소녀에게는 코멘트를 남길 수 없습니다.
PARTNER_COMMENT_MSG_LIMIT,100글자 초과이기 때문에 댓글 달기에 실패했습니다!
PARTNER_COMMENT_MSG_LESS,3글자 미만이기 때문에 댓글 달기에 실패했습니다!
PARTNER_COMMENT_SUCCESSFULLY_SEND,코멘트 전송 완료!
IMG_GUIDE_CRYSTAL_1,소녀 레벨 40 달성 후 클릭하여 [c][cc0011]크리스탈[-][/c]을 해제할 수 있습니다.
IMG_GUIDE_CRYSTAL_2,크리스탈 클릭 후 세부정보 보기
IMG_GUIDE_CRYSTAL_3,이 화면에서 크리스탈 세부 내용을 확인할 수 있습니다.
IMG_GUIDE_CRYSTAL_4,[c][cc0011]업그레이드[-][/c] 버튼을 클릭하여 크리스탈 업그레이드 화면으로 이동합니다.
IMG_GUIDE_CRYSTAL_5,[c][cc0011]크리스탈 검[-][/c]은 자동 모드(5-3 스테이지부터)에서 드롭하거나 슬롯 머신에서 획득할 수 있습니다.
IMG_GUIDE_CRYSTAL_6,레벨업 하면 더욱 강한 크리스탈 획득 가능
IMG_GUIDE_CRYSTAL_7,크리스탈 레벨업 시 [c][cc0011]골드[-][/c]와 [c][cc0011]크리스탈 검[-][/c]이 소모됩니다
IMG_GUIDE_CRYSTAL_8,다이아를 사용해 특성을 잠그면 레벨업해도 특성이 변경되지 않습니다.
IMG_GUIDE_CRYSTAL_9,[c][cc0011]교환[-][/c] 버튼을 클릭하여 크리스탈 교환 화면으로 이동합니다.
IMG_GUIDE_CRYSTAL_10,교환을 클릭하면 현재 특성을 다른 특성으로 [c][cc0011]교환[-][/c]할 수 있습니다
IMG_GUIDE_CRYSTAL_11,교환에는 [c][cc0011]골드[-][/c]와 [c][cc0011]크리스탈 검[-][/c]이 사용됩니다.
IMG_GUIDE_CRYSTAL_12,교환 후에도 지금의 특성을 [c][cc0011]교환[-][/c] 또는 [c][cc0011]저장[-][/c]할 수 있습니다.
IMG_GUIDE_BOSS_1,8시간마다 한 번 탐색할 수 있습니다. [c][cc0011]보상[-][/c]을 획득하거나 [c][cc0011]친구 보스[-][/c]를 발견할 수 있습니다.
IMG_GUIDE_BOSS_2,"골드, 경험치 드링크, 3-4성 소녀 조각"
IMG_GUIDE_BOSS_3,친구 보스를 쓰러뜨리면 보상이 [c][cc0011]메일[-][/c]로 발송됩니다.
IMG_GUIDE_BOSS_4,친구를 도와 보스를 격파하면 [c][cc0011]격파 보상[-][/c]을 획득할 수 있습니다.
IMG_GUIDE_BOSS_5,탐색하거나 친구 보스를 격파하면 풍부한 보상과 다이아를 획득할 수 있습니다.
GUILD_WAR_TEXT01,매칭 가능한 팀이 없습니다.
ALTAR_AUTO_TEXT,일괄 전학
NO_AUTO_PARTNER,선택할 수 있는 소녀가 없습니다!
VERSION_TIPS,새로운 게임 데이터가 있습니다. 게임을 재부팅해 주세요.
PUB_MISSION_LIMIT_TIPS,현재 아르바이트 미션이 너무 많습니다.일부를 먼저 클리어 합시다!
SUBSCRIPTION_REPEAT_ERROR,자동 모드 골드 보너스 2배 효과가 적용되고 있습니다. 구독서비스를 구매할 수 없습니다!
PARTNER_SOUND_KEYS,등록|터치1|터치2|터치3|터치4|터치5|출전|스킬|업그레이드|진급|졸업|각성|장비 장착1|장비 장착2|자동모드 팀|기숙사 들어가기| 기숙사에 입주하기|그냥 두기|아르바이트 알림|미션 알림|스테이지 알림|선물 받기1|선물 받기2|선물 받기3|인사|전투 승리|전투 실패|서약
SETTING_UP_DOCTOR,네트워크 진단
NETWORK_DOCTOR_TEXT01,"접속 에러가 발생했을 경우는, '네트워크 진단' 버튼을 클릭해 진단 결과를 전송 해주세요."
NETWORK_DOCTOR_TEXT02,"네트워크 진단 중입니다, 잠시만 기다려 주세요..."
NETWORK_DOCTOR_TEXT03,네트워크 접속 상태：
NETWORK_DOCTOR_TEXT04,Ping：{1}
NETWORK_DOCTOR_TEXT05,Loss：{1}%%
NETWORK_DOCTOR_TEXT06,진단 결과를 서포트 센터에 전송했습니다. 질문이 있으시면 GM으로 연락주시기 바랍니다. 최대한 빠른 시간 내에 도움을 드리도록 하겠습니다.
NETWORK_DOCTOR_TEXT07,"오류가 발생했기 때문에, 네트워크 진단에 실패했습니다. 다시 한 번 시도해 보세요."
TRY_AGAIN,다시 시도
NEXT_TIME,다음에
PUT_IN_NUM,투입 수량：
TAIWAN_AREA_LIMIT,대만 지역 한정
DOCTOR_NOT_OPEN,이 기능은 비활성화 상태입니다
EDIT_PICTURE_TEXT01,미리 설정
EDIT_PICTURE_TEXT02,보유
LOVE_POINT_TEXT,호감도
DATES_TEXT01,클릭하여 선물 보내기
DATES_TEXT02,선물 만들기
DATES_TEXT03,선물
DATES_TEXT04,음성
DATES_TEXT05,정보
DATES_TEXT06,데이트
DATES_TEXT07,정보 없음
DATES_TEXT08,호감도 {1} 달성 시 잠금 해제
DATES_GIFTS_WINDOW,선물 만들기
DATES_GIFTS_TEXT01,만들기
DATES_GIFTS_GROUP_1,음식
DATES_GIFTS_GROUP_2,장난감
DATES_GIFTS_GROUP_3,장신구
DATES_GIFTS_GROUP_4,기타
AUTO,자동
NOT_AUTO,수동
STORY_IS_SKIP,스토리를 건너뛰시겠습니까?
STORY_RECORD_TITLE,추억
DATES_TEXT09,호감도
DATES_TEXT10,호감도:
DATES_TEXT11,특성 부스트:
GUILD_TEXT66,동아리가 존재하지 않습니다.
DATES_GIFTES_TIP01,선물하기
GUILD_DININGHALL_HELP,"1.""주문""을  클릭하고 주문을 갱신할 수 있습니다. 12시간마다 1번 주문을 할 수 있습니다.| 2. 주문하고 일정 시간 경과 후에 보상을 얻을 수 있습니다.| 3. 다이아를 사용하여 주문 레벨을 올릴 수 있습니다. 랭킹이 높을수록 받는 보상도 커집니다.| 4. 식당을 업그레이드하여 주문과 수익을 늘립니다. 기부를 통해 식당 레벨을 높일 수 있습니다. |5. 식당 초기에는 1개의 주문만 받을 수 있으며 두 레벨을 업그레이드할 때마다 획득 버튼을 클릭 시 1개의 주문이 추가됩니다. |6. 식당 레벨은 동아리원과 공유되지만, 획득한 주문은 공유되지 않습니다."
DATES_TEXT12,전송 성공
COMPOSE_DATES_GIFTS_TEXT01,선물 만들기 완성
COMPOSE_DATES_GIFTS_TEXT02,재료가 부족합니다.
IF_UNLOCK_HERO,소녀를 해제하시겠습니까? 소녀가 경기장 방어팀에 배치되어 있는 경우 해제하면 배치가 해제됩니다.
UNLOCK_FAILED,해당 소녀는 팀에 남은 마지막 소녀이기 때문에 해제할 수 없습니다.
DATES_TEXT13,특성 버프가 없습니다
SHELTER_TIPS,다음 페이지
DATES_TEXT14,스토리 미션 클리어 후 해제 가능
DATES_TEXT15,미활성화
COMPOSE_DATES_GIFTS_TEXT03,선물 갯수를 입력해 주세요.
MEMORIES,추억
QUIZ,테스트
DATES_STORY_WINDOW,캐릭터 스토리
DATES_GIFTS_SEND_WINDOW,선물 보내기
IF_MANUAL_UNLOCK_HERO,이 소녀는 잠겨있습니다. 해제 하시겠습니까?
DATES_TEXT16,소녀와 약간의 교감이 있어야 캐릭터 스토리를 시작할 수 있어요~
DATES_TEXT17,이 소녀는 현재 캐릭터 스토리가 없습니다.
FAVORABILITY_TEXT01,"이벤트 기간 동안 소녀의 호감도를 [c][f55090]80점[-][/c], [c][f55090]100점[-][/c] 올리면 많은 보상을 획득할 수 있습니다!\n이벤트는 1회 한정이며, 보상은 메일을 통해 발송됩니다."
FAVORABILITY_TEXT02,소녀 한 명의 호감도 {1}포인트 획득：
FAVORABILITY_HELP,"1. 보유 중인 소녀를 배경 소녀로 지정할 경우 호감도를 올릴 수 있으며, 해당 방법을 통해 호감도는 최대 80까지 올릴 수 있습니다.|2. 소녀에게 선물을 통해 호감도를 올릴 수 있습니다. 선물은 자동모드 및 조각 합성으로 획득 가능합니다.|3. 각 소녀들이 호불호가 갈리는 선물이 있으니, 선물 시 취향을 파악하고 선물하세요!"
LOGIN_DAY_1,Day 1
LOGIN_DAY_2,Day 2
LOGIN_DAY_3,Day 3
LOGIN_DAY_4,Day 4
LOGIN_DAY_5,Day 5
LOGIN_DAY_6,Day 6
LOGIN_DAY_7,Day 7
NEWYEAR_TEXT01,이벤트 기간 중 접속 시 매일\n새해 출첵 보상을 획득할 수 있습니다!
NEWYEAR_TEXT02,출석 체크 횟수
DATES_TEXT18,캐릭터 스토리가 해제되었습니다. 지금 바로 확인하시겠습니까?
DATE_LOCK_FAIL,해당 소녀는 배경 소녀로 설정중이기 때문에 잠금을 실행할 수 없습니다.
DATES_TEXT19,해당 소녀의 호감도가 MAX에 달했습니다.
DATES_TEXT20,미션을 클리어한 후 스토리를 해제할 수 있습니다.
DATES_TEXT21,댓글
IMG_GUIDE_DATES_1,"[c][cc0011]선물[-][/c]을 보내면, 소녀의 [c][cc0011]호감도[-][/c]를 올릴 수 있습니다."
IMG_GUIDE_DATES_2,[c][cc0011]클릭[-][/c]하여 선물 내용을\n자세히 확인할 수 있습니다.
IMG_GUIDE_DATES_3,[c][cc0011]발송[-][/c]을 클릭하면\n소녀에게 선물할 수 있습니다.
IMG_GUIDE_DATES_4,[c][cc0011]선물 상자[-][/c]는 자동 모드를 통해 획득할 수 있습니다.
IMG_GUIDE_DATES_5,선물 상자에서 랜덤 수량의 [c][cc0011]선물 조각[-][/c]을 획득할 수 있습니다.
IMG_GUIDE_DATES_6,선물 상자에서 한 개의 [c][cc0011]랜덤 선물[-][/c]을 획득할 수 있습니다.
IMG_GUIDE_DATES_7,선물 조각 10개로 특정 선물을 1개 [c][cc0011]합성[-][/c]할 수 있습니다.
IMG_GUIDE_DATES_8,"[c][cc0011]동명 소녀[-][/c]의 호감도가 일정치에 이르면, 소녀의 [c][cc0011]프로필[-][/c]을 해제할 수 있습니다."
IMG_GUIDE_DATES_9,"소녀의 호감도가 일정치에 이르면, [c][cc0011]특성 버프[-][/c]를 획득합니다."
DATES_TEXT22,선물 상자가 없습니다.
TOWER_RECORD_TIP_1,기록 없음
ITEM_BUY_WINDOW,{1} 구입
TEN_STAR_EXCHANGE_TEXT01,같은 소녀를 선택해 주세요.
TEN_STAR_EXCHANGE_TEXT02,교환하고 싶은 10성 소녀를 선택하세요!
TEN_STAR_EXCHANGE_TEXT04,해당 소녀의 재료로 사용할 수 있는 소녀를 선택하세요.
TEN_STAR_EXCHANGE_SUMMARY,5성 목표 소녀와 졸업 증서를 사용해 10성 소녀를 이 학부의 10성 소녀와 교환할 수 있습니다. 레벨과 장비도 저장됩니다!
TEN_STAR_EXCHANGE_HELP,"1. 소지한 10성(혹은 10성 이상) 소녀를 이 학부의 다른 소녀와 교환할 수 있습니다.(동일한 레벨, 본체는 돌려주지 않습니다.)|2. 10성 교환을 실시하려면, 5부의 졸업 증서와 일정 수량의 5성 소녀가 필요합니다. 한계 돌파 레벨이 높을수록 필요한 5성 소녀의 수가 많아집니다.|3. 교환 완료 시 교환 전의 10성 소녀의 레벨, 랭킹, 장비, 크리스탈, 혼기, 한계 돌파 레벨은 새로운 10성 소녀에게 전승됩니다.|4. 새로운 소녀의 호감도는 사용된 5성 소녀 중 호감도가 가장 높은 소녀의 수치로 전승됩니다.|5. 사용된 5성 소녀 중에 '서약 상태'의 소녀가 있으면 획득한 소녀도 '서약 상태'가 됩니다. '서약 상태'인 소녀를 교환될 경우 소녀의 '서약 상태'가 사라지며, 사용한 서약 반지는 반환되지 않습니다.|6. 사용된 5성 소녀에 사용된 전학 자원은 반환됩니다.|7. 졸업 증서는 기간 한정 이벤트를 클리어하면 얻을 수 있습니다."
TEN_STAR_EXCHANGE_TEXT05,10성 {1}과 교환하시겠습니까?
TEN_STAR_EXCHANGE_TEXT06,동명 소녀는 교환할 수 없습니다!
TEN_STAR_EXCHANGE_TEXT03,교환하시겠습니까?
ATTR_UP2,특성 부스트
STATISTICAL,통계
FRIEND_BOSS_HAS_KILL,"전투 실패, 보스가 이미 쓰러졌습니다."
STAGE_LV_NOT_ENOUGH,레벨 {1} 달성 시 활성화
GAMBLE_NEED_VIP,VIP 레벨 {1}이(가) 필요합니다.
BATTLE_FORMAION_PET,사역마
PET_BUFF,후광
PET_RESTORE_TIPS,사역마를 환생시키시겠습니까? 환생하면 일부 자원이 반환됩니다.\n[c][CC0011](소비한 골드는 반환되지 않습니다)[-][/c]
