id,fort_name,fort_name2,name,description,skill
105,은월·인도의 달빛,은월·인도의 달빛,불안의 씨앗,은월는 이상한 기운의 원인을 찾았다. 동정일까 아니면 경의일까.\n은월는 그녀에게 손대지 않았다. 다만 은월의 마음에 불안함이 피어났다.,
106,은월·인도의 달빛,은월·인도의 달빛,전쟁 종결?,"최후의 싸움이 끝나면, 전쟁도 드디어 결말이 난다.\n겨우 쉴 수 있다고 은월이 생각했지만...",
107,은월·인도의 달빛,은월·인도의 달빛,반딧불,큰 희생을 치루고 은월은 겨우 거점으로 돌아갔다.\n하지만 그녀를 기다리고 있던 것은 지옥 같은 참상이었다.,
108,은월·인도의 달빛,은월·인도의 달빛,새로운 세상,참혹한 현실을 외면할 시간은 없었다. 지금 해야 할 일은 앞으로 나가는 일 뿐이었다. 은월은 그 신비로운 소리를 받아들이기 위한 조건을 선택하고 새로운 세상의 달빛이 되겠다고 결심했다.,
109,은월·인도의 달빛,은월·인도의 달빛,여행,유몽 학원이 겨우 안정되었지만 은월은 마음 속 불안을 지울 수 없었다. 지금 유몽 학원에 자신이 필수적인 존재가 아니라고 생각되자 은월은 어떤 결정을 내린다.,
110,은월·인도의 달빛,은월·인도의 달빛,달빛 아래의 반딧불,"백년 후, 유몽학원이 위험에 빠진 지금, 하나의 그림자가 어둠 속에서 나타났다.",
111,크리스·기적과 크리스탈,크리스·기적과 크리스탈,크리스탈과 소녀,"염풍의 황야 부근, 백로사막의 가장자리.\n해가 뜨고 새로운 하루가 시작된다. 그리고 크리스탈에서 깨어난 소녀……",
112,크리스·기적과 크리스탈,크리스·기적과 크리스탈,소녀와 꼬리,"조각이 된 크리스탈 무더기는 이 사막을 이루는 하나의 풍경이다. 크리스탈에 응집된 에너지는 힘에 목마른 수많은 생명, 예를 들면 카오스 생물을 끌어들였다. 크리스탈에 가까이 다가선 소녀, 역시 많은 카오스 생물들이 뭉치고 있는 것을 발견한다……",
113,크리스·기적과 크리스탈,크리스·기적과 크리스탈,낯선 아침,"어느 날, 깨어난 크리스 앞에 낯선 풍경이 펼쳐졌다.\n……엄마? 크리스는 이러한 온기를 품은 단어를 들어본 적이 없는 것 같다.",
114,크리스·기적과 크리스탈,크리스·기적과 크리스탈,긴 수염,"동네를 어슬렁거리는데, 아침에 한 긴 수염 아저씨가 나타나 크리스와 한번 겨뤄보자고 제안한다.\n평범한 인간으로서 너무 잘난 척 하는 거 아닌가?",
115,크리스·기적과 크리스탈,크리스·기적과 크리스탈,재도전,"예상했던 대로, 전투가 시작된 첫 순간, 긴 수염 아저씨는 참패했다.\n두 번째 도전에서 경험 많은 긴 수염 아저씨는 마침내 크리스탈의 궤적을 예측했지만 크리스가 방출한 크리스탈은 예상보다 훨씬 더 강했다……","아군 소녀가 결정 상태일 경우, HP 회복 비율이 50% 감소된다."
116,크리스·기적과 크리스탈,크리스·기적과 크리스탈,사막에 묻힌 논밭,"오늘은 아줌마와 아이가 크리스를 데리고 논밭을 찾았다. 모래바람과 들짐승의 침투를 피하기 위해 농작물은 자갈밭에 파묻혀 있었다. 마을 사람들은 정기적으로 모래밭을 뒤집어 농작물이 지표에 있는 크리스탈의 에너지를 충분히 흡수할 수 있도록 해야 했다.\n그런데, 갑자기 몇 톤의 카오스 생물들이 느슨해진 땅에서 솟아나왔다……","전투 시작 시 랜덤으로 1명의 아군 소녀에게 결정 표식이 부여되며, 2라운드 후 결정된다.\n아군 소녀가 결정 상태일 경우 HP 회복 비율이 50% 감소된다."
117,크리스·기적과 크리스탈,크리스·기적과 크리스탈,"소녀는, 신이다(상)",이곳에서의 전투가 막 끝나자 마을 사람들은 계속해서 다른 곳에서 카오스 생물을 발견하였다. 긴 수염 아저씨는 전투 팀을 끌고 와서 도왔다.\n많은 이들의 노력으로 전투는 마침내 끝났지만 많은 농경지의 농작물들은 전투 중에 파괴되었다. 이 식량을 잃으면 마을 전체가 위기에 빠질 것이다……,"전투 시작 시 랜덤으로 2명의 아군 소녀에게 결정 표식이 부여되며, 2라운드 후 결정된다.\n아군 소녀가 결정 상태일 경우 HP 회복 비율이 50% 감소된다."
118,크리스·기적과 크리스탈,크리스·기적과 크리스탈,"소녀는, 신이다(하)",많은 마을 사람들이 흐느끼는 가운데 크리스는 어떤 촉감을 느끼는 듯했다. 눈을 감고 맨발로 논밭을 걸으며 생명의 소망을 느꼈다. 그녀의 꼬리 끝의 크리스탈이 뛰어 오르며 빛났다……,"전투 시작 시 랜덤으로 3명의 아군 소녀에게 결정 표식이 부여되며, 2라운드 후 결정된다.\n아군 소녀 결정 상태 시 HP 회복율 50% 감소. 피격 시, 에너지 획득 50% 감소."
119,크리스·기적과 크리스탈,크리스·기적과 크리스탈,여신의 일상,"길모퉁이, 회색 옷을 입은 소녀가 크리스에게 기도를 한다……\n여신으로 추앙받자 크리스는 기분이 좋았다.\n바로 이날, 예사롭지 않은 카오스 생물이 마을 근처에 나타났다.","전투 시작 시 랜덤으로 2명의 아군 소녀에게 결정 표식이 부여되며, 1라운드 후 결정된다.\n아군 소녀 결정 상태 시 HP 회복율 50% 감소. 피격 시, 에너지 획득 50% 감소."
120,크리스·기적과 크리스탈,크리스·기적과 크리스탈,"나는, 크리스!","맹렬한 화염이 마을을 휩쓸었다.\n여신의 칭호 때문인지, 보통 사람들의 나약함을 잊을 뻔했고, 회생할 힘을 잃었다.\n마을의 문 앞에서, 크리스는 다시 이 특수한 카오스 생물을 마주쳤다……","전투 시작 시 랜덤으로 3명의 아군 소녀에게 결정 표식이 부여되며, 1라운드 후 결정된다.\n아군 소녀 결정 상태 시 HP 회복율 50% 감소. 피격 시, 에너지 획득 50% 감소."
