name,translation
CDKEY_CONFIRM,"La récompenses sera envoyée à votre compte principal. Une fois le contenu confirmé, il ne peut plus être modifi.\nVeuillez vérifier si vous avez entré le bon code d'invitation et l'ID du compte principal."
SLOT_SORT0,Niveau
SLOT_SORT1,Grade
SLOT_SORT4,Attaque
SLOT_SORT5,PV
SLOT_SORT6,Armure
SLOT_SORT7,Vitesse
ONLINE_PLAYERID_ILLEGAL,Entrée invalide
ACTIVITY_PRAY_SELECT,Choisissez vos 5 Filles à vœux
ACTIVITY_PRAY_CONFIRM_ALERT,"Après avoir confirmé votre choix, vous devrez dépenser des Gemmes pour modifier votre liste.\nAprès avoir obtenu une Fille de la liste, vous n'obtiendrez pas de doublon à moins de modifier votre liste de Filles à vœux disponibles. Lorsque toutes les Filles de votre liste ont été obtenues, vous pourrez à nouveau choisir vos Filles à vœux gratuitement.\nLes Filles des Maisons Fantôme, Humain, Monstre, Fée sont plus faciles à obtenir !"
ACTIVITY_PRAY_NO_CHANGE,Vous n'avez pas changé la Fille sélectionnée
ACTIVITY_PARTNER_JACKPOT_PREVIEW,Préavis
ACTIVITY_PARTNER_JACKPOT_POOL01,Rotation actuelle
ACTIVITY_PARTNER_JACKPOT_POOL02,Prochaine rotation
ACTIVITY_PARTNER_JACKPOT_POOL03,Dans 2 rotations
ACTIVITY_PARTNER_JACKPOT_POOL04,Dans 3 rotations
ACTIVITY_PARTNER_JACKPOT_POOL05,Dans 4 rotations
ACTIVITY_PARTNER_JACKPOT_TEXT01,1 des Filles suivantes garantie
LIBRARY_WATCHER2_REVIEW,Scénario précédent
ACTIVITY_PARTNER_JACKPOT_END1,À ce tour
ACTIVITY_PARTNER_JACKPOT_END2,Terminé
ACTIVITY_PARTNER_JACKPOT_HELP,1. Utilisez les Badges d'Élite pour obtenir les Filles d'Élite aléatoirement dans l'événement Réunion d'Élite. |2. Vous pourrez faire le tirage des 5 spécialités des Filles. La sélection des 5 spécialités se change chaque 4 jours dans un ordre de Mage--Éclaireur--Assassin--Prêtre--Guerrier. |3. Obtention des Badges : Pack Hebdomadaire
HERO_CHALLENGE_TIPS9,Débloquer après avoir terminé le Défi de {1}
ACTIVITY_BEFORE,Révision
UNFREE,Chance de Contrôle
NEW_TRIAL_HELP,"
1.L\'Événement se divise en 9 étapes (Normales, Élites, Marchés et Finale)：
Étapes Normales: Vous recevrez des récompenses après votre victoire.
Étapes Élites：Après votre victoire, vous pourrez choisir une Bénédiction qui sera active dans les batailles suivantes.
Étapes Marchés：Vous n\'avez pas besoin de vous battre à cette étape. Vous pourrez acheter des objets à des prix très intéressants.
Étape Finale：le BOSS de cette étape ressuscitera toujours après être tué, à chaque résurrection ses capacités seront améliorées. Les récompenses obtenues de chaque attaque dépendra du total de dégâts causés.
2. À chaque étape, vous recevrez des Cristaux du Chaos après avoir gagné que vous pourrez échanger pour obtenir des récompenses.
3. L\'Événement dure une semaine. Chaque jour à 00 :00 (UTC/GMT 0) vous obtiendrez 1 chance de réinitialisation pour recommencer l\'Événement. La chance de réinitialisation ne peut pas être accumulée."
NEW_TRIAL_OUT_SHOP_TIP,"C'est maintenant ou jamais ! Une fois parti, je ne reviendrai plus !"
NEW_TRIAL_SHOP_TIP,Venez jeter un oeil ! Je ne propose que des objets utiles !
ACTIVITY_NEW_TRIAL_SHOP_WINDOW,Objet Acquis
NEW_TRIAL_RESET_TIPS,"Tous les jours à 00 : 00 (UTC/GMT 0) vous obtiendrez 1 chance de réinitialisation. Après réinitialisation, la progression de l'Événement sera réinitialisée à l'étape 1. Vous pouvez recommencer les étapes pour obtenir à nouveaux des récompenses. La chance de réinitialisation ne peut pas être accumulée."
NEW_TRIAL_RESET_TIMES,Chance de reset：{1}
NEW_TRIAL_CAN_NOT_RESET,Ne peut être réinitialisé
ACTIVITY_NEW_TRIAL_BLESS_WINDOW,Bonus de combat
NEW_TRIAL_BLESS_TIPS,Bonus obtenu(s)
NEW_TRIAL_LEVEL_TITLE,Étape-{1}
NEW_TRIAL_START,Commencer
GO_AWAY,Quitter
NEW_TRIAL_NO_BLESS_TIPS,Aucun Bonus
ACTIVITY_FACTORY_CHOOSE_PRODUCT,Sélectionner
ACTIVITY_FACTORY_HELP,"Durant l'Événement Incroyables Desserts, vous pouvez confectionner différentes variétés de desserts en utilisant de la farine magique et obtenir les récompenses correspondantes. |2. Après avoir sélectionné le dessert, choisissez la récompense que vous souhaitez obtenir et commencez la confection. |3. Après la fin de l'Événement, la farine magique non utilisée sera automatiquement convertie en Pièces d'or et envoyées par courrier."
ACTIVITY_FACTORY_CONFIRM,Confirmer la Confection
ACTIVITY_FACTORY_CHOOSE_AWARD,Sélectionner une récompense
ACTIVITY_FACTORY_PRODUCE_NUM,Quantité à confectionner
ACTIVITY_FACTORY_PRODUCE_COST,Matériel à utiliser
ACTIVITY_FACTORY_TIPS,"Vous avez réussi de confectionner {1}, veuillez collecter vos récompenses !"
ACTIVITY_FACTORY_EASTER_EGG,Le dessert {1} a été mangé par les Chasseurs…Mais regarde ! Voici les récompenses envoyées par les Chasseurs !
NEW_SUMMON_SPECIAL_HERO_GIFT_TEXT02,"Durant cet événement, obtenez {1} en tirant des Capsules Avancées !\nPlus vous tirez de Capsules Avancées, plus vous aurez de chances d'obtenir {1} !"
NEW_SUMMON_SPECIAL_HERO_GIFT_TEXT03,"[c][d95b61]Attention：[-][/c]\nSi vous obtenez ces Filles via l'Échange dans Recruter, vous n'obtiendrez pas de récompenses."
NEW_SUMMON_SPECIAL_HERO_GIFT_TEXT04,Détails de la Fille
NEW_SUMMON_SPECIAL_HERO_GIFT_TEXT05,Obtenir {1} {2} fois
NEED_HERO_GUIDE,"Senpai, vous avez encore des Filles qui peuvent se joindre à la bataille, cliquez sur elles pour les envoyer se battre !"
DELETE_CHAT_FOR_SURE,Êtes-vous sûr de vouloir le supprimer ?
ACTIVITY_FACTORY_TIPS1,Veuillez choisir votre récompense préférée !
ACTIVITY_FACTORY_TIPS2,Êtes-vous sûr de vouloir fabriquer ?
TWITTER_ID,日語專用
SCHOOL_PRACTISE_RANK_TIP,Aucun détail sur son équipe pour l'instant
ACTIVITY_EASTER_EGG_PEN_COLOR,Couleur
ACTIVITY_EASTER_EGG_PEN_SIZE,Taille
ACTIVITY_EASTER_EGG_OPEN_EGG,Offrir
ACTIVITY_EASTER_EGG_CLEAR,Voulez-vous effacer le contenu actuellement dessiné?
ACTIVITY_EASTER_EGG_SHARE,Partager l'œuf de Pâques
ACTIVITY_EASTER_EGG_SHARE_CONTENT,J'ai partagé mon œuf de Pâques
ACTIVITY_EASTER_EGG_CUR_COLOR,Couleur\nactuelle
ACTIVITY_EASTER_EGG_BASIC_COLOR,Couleur\nbasique
ACTIVITY_EASTER_EGG_MIX_COLOR,Teinte de\ncouleur
ACTIVITY_EASTER_EGG_RED,R
ACTIVITY_EASTER_EGG_GREEN,G
ACTIVITY_EASTER_EGG_BLUE,B
ACTIVITY_EASTER_EGG_LIST,Liste d'œuf
ACTIVITY_EASTER_EGG_OPEN_EGG_NUM,Combien de ballons souhaitez-vous offrir ?
ACTIVITY_EASTER_EGG_AWARD_PREVIEW,Aperçu des récompenses
ACTIVITY_EASTER_EGG_AWARD,Récompense\nNormale
ACTIVITY_EASTER_EGG_AWARD_HIGH,Récompense\nSpéciale
ACTIVITY_EASTER_EGG_POINT,Récompense\nd'Intimité
ACTIVITY_EASTER_EGG_FOUND,Félicitations! Vous avez trouvé l'œuf de Pâques.
ACTIVITY_EASTER_EGG_HELP,"1. Augmentez votre intimité avec Kong Ming en lui offrant des Ballons Roses, et obtenez des récompenses aléatoirement. Vous avez des chances d'obtenir des récompenses normales ou spéciales. Si vous n'obtenez pas de récompenses spéciales, la probabilité augmentera jusqu'à ce que vous en obteniez. |2. Une récompense normale obtenue, vous donne 1 point d'Intimité. Une récompense spéciale obtenue, vous donne 2 points d'Intimité. Les récompenses obtenues par paliers d'Intimité atteints vous seront envoyées par courrier.|3. Moyens d'obtention des Ballons Roses: Courrier, Quêtes Jouanlières, Bonus de Distributeur, Distribution Chanceuse, Pack de Grande Valeur, Pack Surprise de Skin, Pack Surprise.|4. Après l'événement, les ""Ballons Roses"" inutilisés seront automatiquement convertis en Pièce d'Or et envoyées par courrier. (1 ""Ballon Rose"" équivalent à 300K Pièce d'Or)"
ACTIVITY_EASTER_EGG_TIPS01,Cherchez l'œuf de Pâques pour débloquer cette couleur!
DATES_GIFTS_TEXT02,Offrir
HOUSE_TEXT_55,Étage
HERO_CHALLENGE_TIPS40,"Ce Chapitre n'est pas encore débloqué, aller au Défi du Personnage?"
EASTER_GIFTBAG_DES,Pack exclusif pour Pâque ! Juste disponible aujourd'hui !
ROB_EQUIP_CONFIRM,"Cet équipement est déjà utilisé,\nvoulez-vous le remplacer ?"
BUY_GIFTBAG_LIMIT_2,Limite d'Achat：
EASTER_EGG_AWARD_WINDOW,Récompenses
ACTIVITY_EASTER_EGG_EXCHANGE_TITLE,Soumettre des matériaux
ENTER_SUBMIT_NUM,Nombre
EASTER_EGG_EXCHANGE_NOT_ENOUGH,Nombre insuffisant
EASTER_EGG_COLOR_WINDOW,Couleur
EGG_AWARD,Récompenses
EGG_RED,R
EGG_GREEN,G
EGG_BLUE,B
LIMIT_REACHED,Limite atteinte
ACTIVITY_SPORTS_EXCHANGE_WINDOW,Bureau d'échange
ACTIVITY_SPORTS_GROUP_WINDOW,Classement
ACTIVITY_SPORTS_SHOWS_WINDOW,Exhibition
ACTIVITY_SPORTS_SHOWS_LABELS,Pari|Rapport
ACTIVITY_SPORTS_EXCHANGE_LABELS,Quête Jounalière|Succès
ACTIVITY_SPORTS_RANK_WINDOW,Classement
ACTIVITY_SPORTS_RANK_LABELS,Classement|Récompense
ACTIVITY_SPORTS_FIGHT_WINDOW,Guerre de Maison
ACTIVITY_SPORTS_HELP,"1. Cet événement comprend 5 étapes ：Vestiaire (1 jour), Compétition Normale (10 jours), Étape de calcul (2 heures), Compétition d'Élite (2 jours et 22 heures) et Distribution (1 jour).|2. Pendant l'événement, vous représenterez 1 des 6 Maisons.|3. Lors de la Guerre des Maisons, vous pourrez obtenir des Points et gagner des Médailles pour votre Maison.|4. Chaque jour, vous pourrez participer à l'Exhibition en pariant sur une des deux équipes rivales.|5. Vous pourrez obtenir plus de récompenses en complétant les Quêtes Journalières et le Succès dans le Bureau d'échange.\nLes Quêtes Journalières se réinitialiseront tous les jours à 00:00(UTC/GMT 0).|6. Allez sur l'interface de Guerre de Maison pour en savoir plus."
ACTIVITY_SPORTS_SHOWS_CHECK_ATTR,Attribut
ACTIVITY_SPORTS_GROUP_MY_GROUP,Ma Maison
ACTIVITY_SPORTS_GROUP_AWARD_BTN,Récompenses
ACTIVITY_SPORTS_FIGHT_RECORD_WINDOW,Historique
ACTIVITY_SPORTS_PARTY_DETAIL_WINDOW,Informations de l'équipe
ACTIVITY_SPORTS_GROUP,Maison
CHAT_CONFIG_8,Bloquer le Partage
ACTIVITY_SPORTS_TITLE,Festival\nSportif
ACTIVITY_SPORTS_SELECT_GUESS_TIP_1,"Vous avez choisi [c][d54756]Équipe Rouge[-][/c], veuillez choisir la mise："
ACTIVITY_SPORTS_SELECT_GUESS_TIP_2,"Vous avez choisi [c][4f87e2]Équipe Bleue[-][/c], veuillez choisir la mise："
ACTIVITY_SPORTS_SHOWS_CHECK_WINDOW,Parier
ACTIVITY_TOUR_SHOP_TEXT,Arbitre
ACTIVITY_TOUR_ITEM_LABEL1,Photo
ACTIVITY_TOUR_ITEM_LABEL2,Rapport
ACTIVITY_TOUR_ITEM_LABEL3,Badge
ACTIVITY_TOUR_ITEM_LABEL4,Certificat d'Arbitre principal
ACTIVITY_TOUR_ITEM_LABEL5,Volley-ball
ACTIVITY_TOUR_ITEM_LABEL6,Conte
ACTIVITY_TOUR_ITEM_LABEL7,Carte
ACTIVITY_TOUR_ITEM_LABEL8,Pomme
ACTIVITY_TOUR_READY_TIPS1,Préparer les objets d'arbitre
ACTIVITY_TOUR_READY_TIPS2,Valeera est actuellement en train de faire des efforts pour arbitrer correctement~
ACTIVITY_TOUR_ITEM_TITLE1,Collation
ACTIVITY_TOUR_ITEM_TITLE2,Objet
ACTIVITY_TOUR_ITEM_TITLE3,Certificat
ACTIVITY_TOUR_START,Sortir
ACTIVITY_TOUR_ITEM_TIPS,Aider Valeera~
ACTIVITY_TOUR_HELP,"
1.Veuillez bien préparer les objets nécessaires pour que Valeera puisse aller arbitrer. Une fois les trois objets préparés, Valeera pourra aller arbitrer son match.
2. Il faut 4 heures pour arbitrer un match, vous obtiendrez les récompenses une fois Valeera revenue.
3.Lorsque les objets ramenés par Valeera forment une combinaison spéciale, différentes histoires peuvent être déclenchées et la même histoire ne sera déclenchée qu\'une seule fois.
4.Une fois l\'histoire déclenchée, vous pouvez cliquer sur l\'objet commémoratif sur la Table d\'Arbitre pour revoir l\'histoire ~
5.Vous pouvez dépenser la monnaie d\'arbitre pour l\'échanger contre différents Objets d\'arbitre dans le Bureau d\'Arbitre, la monnaie d\'arbitre peut être obtenue dans le butin~"
ACTIVITY_TOUR_ITEM_BAG1,Collation
ACTIVITY_TOUR_ITEM_BAG2,Sac à dos d'Objets
ACTIVITY_TOUR_ITEM_BAG3,Sac à dos de Certificats de participant
ACTIVITY_TOUR_GOTOSHOP,Bureau
ACTIVITY_TOUR_ITEM_BAGTIPS,"Aucun Objet, rendez-vous au Bureau d'Arbitre pour en obtenir~"
ACTIVITY_TOUR_SHOP_TITLE1,Bureau d'Arbitre
ACTIVITY_TOUR_SHOP_TITLE2,Plateau Repas
ACTIVITY_TOUR_SHOP_TITLE3,Objet
ACTIVITY_TOUR_SHOP_TITLE4,Certificat
ACTIVITY_TOUR_BUY_TITLE,Acheter les Objets d'arbitre
ACTIVITY_TOUR_BUY_TIPS,"Monnaie d'arbitre actuellement insuffisante, échange impossible"
ACTIVITY_TOUR_START_TIPS,Objets d'Arbitre insuffisants
ACTIVITY_SPORTS_STATE_1,Vestiaire
ACTIVITY_SPORTS_STATE_2,Compétition Normale
ACTIVITY_SPORTS_STATE_3,Étape de calcul
ACTIVITY_SPORTS_SELECT_HERO_TIP,Choisissez un adversaire：
ACTIVITY_SPORTS_SELECT_HERO_TIP_2,Veuillez d'abord choisir un adversaire !
ACTIVITY_PRAY_BUY_TIPS01,Acheter avec des Gemmes
ACTIVITY_PRAY_BUY_TIPS02,Échanger par Objets
ACTIVITY_SPORTS_SELECT_GUESS_TIP,Veuillez choisir la mise
DATE_2,{2}/{1}
ACTIVITY_SPORTS_NOW_LOOK_GROUP,Aperçu：{1}
ACTIVITY_SPORTS_EXCHANGE_GROUP,Changer
ACTIVITY_SPORTS_RED,[c][d54756]Équipe Rouge[-][/c]
ACTIVITY_SPORTS_BLUE,[c][4f87e2]Équipe Bleue[-][/c]
ACTIVITY_SPORTS_STATE_4,Compétition d'Élite
ACTIVITY_SPORTS_TOUR,Remarques de l'arbitre
ACTIVITY_SPORTS_SHOWS_WINDOW_HELP,"1. Tous les jours, tu pourras participer au Match d'exhibition et parier sur une des deux équipes s'affrontant. |2. L'équipe rouge est l'attaquant, l'équipe bleu est la défense. Si la bataille ne se termine pas dans les 15 tours, le système jugera la défense comme vainqueur. |3. Vous pourrez choisir une des 3 mises pendant le pari. Chaque mise consomme des Billets de différent montant. Plus le montant est élevé, plus il y a de récompenses. |4. Le Match d'exhibition sera actualisé à 0:00 (UTC/GMT 0) tous les jours, en même temps, les résultats du match de la veille seront annoncés. Les récompenses seront envoyées directement dans votre Sac si votre équipe soutenue gagne. Il y aura 13 matchs au total, aucun match d'exhibition n'aura lieu à partir du 14ème jour. |5. Lorsque l'événement commencera, vous recevrez gratuitement un Billet. Vous pourrez obtenir plus de billets en complétant les Quêtes Journalières de l'événement. Après l'événement, chaque billet sera automatiquement échangé contre 40,000 pièces d'or."
ACTIVITY_SPORTS_SHOWS_WORD,Gagnez le Pari et obtenez [c][0x723c1c size=34]Beaucoup[-][/c] de Billets !
ACTIVITY_SPORTS_ROBOT_NAME,Athlète de Maison {1}
ACTIVITY_TOUR_TIME_OVER_TIPS,Pas assez de temps de juger
ACTIVITY_SPORTS_TEXT01,Parié
ACTIVITY_SPORTS_LABEL_1,Guerre\nde Maison
ACTIVITY_SPORTS_LABEL_2,Remarques de l'arbitre
ACTIVITY_SPORTS_LABEL_3,Bureau\nd'échange
ACTIVITY_SPORTS_LABEL_4,Exhibition
ACTIVITY_SPORTS_LABEL_5,Classement
ACTIVITY_SPORTS_SCORE,Médailles de Maison
ACTIVITY_SPORTS_FIGHT_SCORE,Point de Bataille
ACTIVITY_SPORTS_TEXT02,"Vous avez été affecté à la Maison {1}, allez définir votre équipe !"
ACTIVITY_TOUR_PREPAIR_TITLE,Sortir
FB_SHARE_SUMMON_TEN_DES,Est-ce que vous serez le plus chanceux sur Girls x Battle 2 ?
FB_HOUSE_SHARE_DESC,Les Filles vous attendent sur Girls X Battle 2 !
FB_SHARE_SUMMON_DES,"C'est mon souhait de combattre avec toi, senpai !"
FB_SHARE_SKIN_DES,"Merci beaucoup pour les nouveaux skins, senpai !"
FB_HOUSE_SHARE_TITLE,Girls x Battle 2
FB_HOME_URL,https://www.facebook.com/en.gxb2/
FB_SHARE_SUMMON_TITLE,Girls x Battle 2
FB_SHARE_SUMMON_TEN_TITLE,Girls x Battle 2
HOUSE_SHARE_CHANNEL_5,FaceBook
MAIL_ORIGIN_TEXT,Courrier \nOriginal
BATTLE_PASS_TAGS,Festival à\nVapeur|Quêtes|Échanges|Succès
BATTLE_PASS_MISSION_TAGS,Journalière|Hebdo|Supplémentaire
BATTLE_PASS_SHOP_TAGS,Bureau d'Échange\nde Vis|Bureau d'Échange\nPremium
ACTIVITY_WARMUP_PACK_TEXT01,"Obtenez ces récompenses immédiatement après l'achat, et collectez des récompenses supp. dans Test d'Admission !"
ACTIVITY_WARMUP_PACK_TEXT02,Venez obtenir l'Avis d'Admission !
ACTIVITY_WARMUP_PACK_TEXT03,Aperçu
ACTIVITY_WARMUP_PACK_HELP,"1. En achetant le Pack Avis d'Admission, vous pourrez collecter des récompenses supplémentaires une fois avoir complété les Tâches de la Nouvelle Fille dans l'événement Test d'Admission.|2. Après avoir acheté le Pack Avis d'Admission, vous recevrez immédiatement 40 Jetons de Capsule Avancée et le Cadre d'Avatar limité de la Nouvelle Fille."
ACTIVITY_WARMUP_PACK_PRE_TITLE,Aperçu
ACTIVITY_WARMUP_PACK_PRE_TEXT,{1} Combats Terminés
ACTIVITY_SPORTS_NOT_ENTER_600,Vous n'êtes pas élu(e) pour Compétition d'Élite
WARM_UP_JUMP_TEXT,Acheter
BATTLE_PASS_BUY_LEV_WINDOW,Améliorer le Niveau
BATTLE_PASS_CHECK_AWARD_WINDOW,Aperçu de récompenses
NO_RANK,Aucun joueur
ACTIVITY_SPORTS_TEXT03,Aucune quête
BATTLE_PASS_BUY_LEV_TIP,Augmenter le Niveau du {1} à [c][0xd76500 size=34]{2}[-][/c]
BATTLE_PASS_SHOP_LIMIT,Limite d'Achat : {1}/{2}
BATTLE_PASS_MAIN_HELP,"1. La Classe Éco est gratuitement débloquée, vous pouvez vous faire surclasser en Classe Premium et en 1ère Classe pour récupérer les récompenses supplémentaires! Vous pouvez immédiatement récupérer les récompenses précédentes après avoir vous être fait surclasser en Classe Premium et en 1ère Classe.| 2. Après avois pris un billet en 1ère Classe, vous pouvez obtenir le Cadre d'Avatar exclusif et passer au niveau 10; Après avoir pris un billet en Classe Premium, vous pouvez toujours vous faire surclasser en 1ère classe en prenant en compte la différence de prix.| 3. Vous pouvez passer de niveau grâce aux moyens suivants: quête journalière, quête hebdomadaire, quête supplémentaire| 4. Certains objets de la période précédente seront conservés lorsque le Bureau d'Échange Prémium se réinitialise. Veuillez les échanger dans le temps imparti. |5. Il y aura des objets échangeables différents après la réinitialisation du Bureau d'échange de Vis. Les Vis disparaîtront à la fin de chaque période du Festival à Vapeur. Veuillez les échanger dans le temps imparti."
BATTLE_PASS_SEASON_NUMBER,5e Période
BATTLE_PASS_SUB_LOGO,Collecter les engrenages
BATTLE_PASS_PUR_BUTTON_1,Se faire\nsurclasser
BATTLE_PASS_PUR_BUTTON_2,Se faire\nsurclasser
BATTLE_PASS_EXP_CURRENT,Nombre d'engrenage
BATTLE_PASS_LEV,Niveau
BATTLE_PASS_BRASS_AWARD,Récompense\nÉco
BATTLE_PASS_SILVER_AWARD,Récompense\nPremium
BATTLE_PASS_MISSION_DES,"Vous obtenez les engrenages après avoir fini les quêtes, Il faut noter que les quêtes supplémentaires seront actualisées au niveau spécifié et ne peuvent pas être effectuées de manière répétée. Les progrès réalisés avant l'apparition des quêtes supplémentaires seront conservés."
BATTLE_PASS_MISSION_REFRESH_TIME,Rafraîchir：
BATTLE_PASS_UPGRADE_BUTTON,Surclassement
BATTLE_PASS_PURCHASE_WINDOW_TIP,"
1. Le billet en Classe Premium permet de débloquer les récompenses supplémentaires en fonction du Niveau de Vapeur; 
2. Le Cadre d\'Avatar et les engrenages peuvent être acquis dès l\'acquisition d\'un billet Première Classe, le reste des récompenses supplémentaires sont déblocables en fonction du Niveau de Vapeur; 
3.Les récompenses supplémentaires ne sont obtenables qu\'une seule fois; 
4.Après vous être fait surclasser en Classe Premium, vous pouvez quand même vous faire surclasser en Première Classe mais le prix total sera différent. Vous pouvez sélectionner le bouton ""?"" pour plus de détails."
BATTLE_PASS_BUY_LEV_WINDOW_HELP,"1. Vous pouvez améliorer le niveau en utilisant des Gemmes|2. Après avoir amélioré le niveau, l'EXP actuelle sera conservée. Vous pouvez améliorer votre niveau de vapeur jusqu'au niveau 50 au maximum|3. Ne vous inquiétez pas, il y aura des réductions pour l'achat d'amélioration de niveau 2 semaines avant la fin du Festival à Vapeur."
BATTLE_PASS_BUY_LEV_PREAWARD,Récompenses
BATTLE_PASS_BUY_LEV_TIP2,Ce sera moins cher durant les deux dernières semaines !
BATTLE_PASS_SHOP_HELP,"1.Vous pouvez utiliser Noyau mécanique et Vis pour échanger des objets|2.Certains objets du Bureau d'échange Premium seront mis à jour à la période suivante. Dans le même temps, les Noyaux mécaniques obtenus dans la période actuelle continueront d'être conservés.Veuillez bien réfléchir aux quels objets pour échanger |3Les Vis obtenus dans la période actuelle seront décomptés à la fin de cette période,n'oubliez pas de les utiliser pour échanger."
ACTIVITY_PREVIEW_BTN,Aperçu d'histoire
ACTIVITY_PREVIEW_TEXT1,Un nouveau chapitre commence
LV,Niv.{1}
SHENXUE_UP,Monter
ACTIVITY_PREVIEW_CONFIRM,Voir l'histoire ?
BATTLE_PASS_ACHIEVEMENT_DES,Vous devez accomplir le\nsuccès pour obtenir les récompenses. Courage Senpai !
BATTLE_PASS_GOLD_PRICE,€ 43.99
SLOT_SORT8,Graduer
BATTLE_PASS_LEV_MAX,Niveau maxmum et impossible d'acheter
BATTLE_PASS_TITLE,Vapeur
IF_UNLOCK_HERO_2,"Cette Fille est verrouillée, la déverrouiller pour la graduer? Si la Fille reste dans la Défense de l'Arène, elle sera enlevée de l'équipe après le déverrouillage."
BATTLE_PASS_PURCHASE_HELP,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
CHOOSE_PARTNER_DEBRIS_WINDOW,Fragments de Filles
NO_PARTNER_DEBRIS,Fragment insuffisant
TRIAL_SPRING_OK,Soigner
TRIAL_SPRING_DES,"Félications pour être arrivé jusqu'ici, vos Filles sont soignées entièrement par la bénédiction de la Source Chaude pour combattre le Boss"
TRIAL_SPRING_TITLE,Source Mystérieuse
TRIAL_NO_RANK,Aucun joueur
RED_MARK,Point Rouge
NOTIFY,Notification
SETTING_ASSISTANT,En service
ENEMY_PREVIEW,Ennemis
BOSS_LEVEL_SWITCH,Changer le niveau de BOSS
BEGIN,Changer
MY_ASSISTANT,Ma Fille
FRIEND_ASSISTANT,Alliées
THIS_WEEK_ASSIST_NUM,Aide aux ami(s)
SELECT_ONE_ASSISTANT_IN,Choisir une Fille
BATTLE_PASS_INSTANT_REWARD,Obtention directe
NEW_TRIAL_MON,"Cet événement sera réinitialisé tous les mois, complétez les tâches afin de récupérer les récompenses."
ASSISTANT,Alliées
ASSIST_NUM,Nombre d'Aide
ASSIST_AWARD,Récompense
SELECT_ONE_ASSISTANT_OUT,Choisir une Fille
BACKPACK_TIP_GO_USE,Utiliser
POSITION_DESC,{1} {2}
HEAD_POS1,Avant
BACK_POS1,Arrière
MAIL_NUM_DES,Veuillez collecter les récompenses à temps. Les courriers seront supprimés automatiquement si la limite est dépassé.
ASSISTANT_LIMIT,Une autre alliée a été sélectionnée
COLLECTION_TITLE,Collection
SEVEN_COLLECTION_TITLES,Skin|Avatar|Antiquité|Objet d'histoire|Meuble|Emoji|Fond
COLLECTION_HELP,1. La Collection de Yume enregistre votre progression de collecte d'objets dans le jeu.|2. Vous pourrez débloquer les illustrations de Collection et obtenir les Points de Collection en collectant les objets. |3. Utilisez les Points de Collection pour débloquer le Magasin de Collection. |4. Vous pourrez obtenir les Points de Collection et débloquer l'illustration de l'objet qui est à durée limitée. Ses Points exclusifs ne seront pas déduits lors de l'expiration de l'objet à durée limitée. |5. Les objets que vous avez obtenus une fois mais qui ont expiré avant la mise à jour de cette fonctionnalité ne seront pas déverrouillés. Vous devez les obtenir à nouveau pour obtenir les Points de Collection.
COLLECTION_SHOP_WINDOW,Magasin de Collection
COLLECTION_SKIN_WINDOW,Skin
COLLECTION_FRAME_WINDOW,Avatar
COLLECTION_SOUL_WINDOW,Antiquité
COLLECTION_STORY_WINDOW,Objet d'histoire
COLLECTION_FURNITURE_WINDOW,Meuble
COLLECTION_FACE_WINDOW,Émoji
PIECES,Pièce
SUIT_ATTRIBUTES,Attributs de l'ensemble
NONE_SPRITES,Aucune Âme
SPRITE_SUIT_NUM,{2} pièces de {1}
SPRITE,Âme
ENHANCE,Améliorer
BACKPACK,Sac
SUIT,Ensemble
SPIRIT_LOCK_ALERT,Débloqué au Niv.{1}
SPIRIT_UPGRADE_LABEL,Améliorer
SPIRIT_UPGRADE_FAIL,{1} insuffisant(e)
SPIRIT_POSITION_NAME_0,Améliorer l'Âme Écaille
SPIRIT_POSITION_NAME_1,Améliorer l'Âme Griffe
SPIRIT_POSITION_NAME_2,Améliorer l'Âme Plume
SPIRIT_POSITION_NAME_3,Améliorer l'Âme Coquille
SPIRIT_POSITION_NAME_4,Améliorer l'Âme Étoile
SPIRIT_POSITION_NAME_5,Améliorer l'Âme Lune
SPIRIT_POSITION_NAME_6,Améliorer l'Âme Soleil
SPIRIT_RESOLVE,Décomposer
SPIRIT_RESOLVE_SET,Paramètre de Décomposer
SPIRIT_RESOLVE_TITLE,Paramètre
SPIRIT_RESOLVE_QUALITY_0,Décomponser matériau
SPIRIT_RESOLVE_QUALITY_1,Sapphire
SPIRIT_RESOLVE_QUALITY_2,Topaze
SPIRIT_RESOLVE_QUALITY_3,Améthyste
SPIRIT_RESOLVE_QUALITY_4,Jade
SPIRIT_RESOLVE_QUALITY_5,Rubis
SPIRIT_MERGE,Synthétiser
SPIRIT_CURRENT_SUIT,Ensemble actuel
SPIRIT_CURRENT_ATTR,Attributs actuels de l'Âme
SPIRIT_CHOOSE_WINDOW,Sac d'Âmes
SPIRTT_RESOLVE_WINDOW,Décomposer
SPIRIT_EQUIP_HELP,"1. Toutes les Filles bénéficient des attributs supplémentaires des Âmes. Ils sont comptabilisés une fois entré dans la bataille. |2.Les attributs des Âmes sont de niveaux différents (faible à élevé). Plus l'Âme est de haute qualité, plus les attributs seront élevés. |3. En équipant le même ensemble d'Âme, des effets/attributs supplémentaires seront débloqués. |4. Les Âmes peuvent activer différents effets de différentes combinaisons en même temps."
