id,name,charge,currency,show_name,charge_ios,charge_ios_new
180,Célébration du Mois 2,32.99,€,Célébration du Mois 2,35.99,35.99
181,Célébration du Mois 3,54.99,€,Célébration du Mois 3,59.99,59.99
182,Célébration du Mois 4,74.99,€,Célébration du Mois 4,84.99,84.99
183,Célébration du Mois 5,109.99,€,Célébration du Mois 5,119.99,119.99
1071001,Pack d'Étape-1-12,1.09,€,Pack d'Étape,1.19,1.19
1071002,Pack d'Étape-1-12,5.49,€,Pack d'Étape,5.99,5.99
1071101,Pack d'Étape-2-10,2.29,€,Pack d'Étape,2.49,2.49
1071102,Pack d'Étape-2-10,5.49,€,Pack d'Étape,5.99,5.99
184,Grand Pack de Débutant,1.09,€,Grand Pack de Débutant,1.19,1.19
185,Offres de Lavli,54.99,€,Offres de Lavli,59.99,59.99
186,Résolution du Nouvel An,21.99,€,Résolution du Nouvel An,23.99,23.99
187,Pack de Personnalisation de Turin,5.49,€,Pack de Personnalisation de Turin,5.99,5.99
188,Pack de Personnalisation de Turin,10.99,€,Pack de Turin,11.99,11.99
189,Collection d'Antiquités,32.99,€,Collection d'Antiquités,35.99,35.99
190,Investissement du Débutant,21.99,€,Investissement du Débutant,23.99,23.99
191,Capsules de Débutant,5.49,€,Capsules de Débutant,5.99,5.99
192,Capsules de Débutant,10.99,€,Capsules de Débutant,11.99,11.99
193,Capsules de Débutant,16.99,€,Capsules de Débutant,17.99,17.99
194,Distribution Chanceuse,32.99,€,Distribution Chanceuse,35.99,35.99
179,Célébration du Mois 1,10.99,€,Célébration du Mois 1,11.99,11.99
195,Offres Exclusives de Débutant,10.99,€,Offres Exclusives de Débutant,11.99,11.99
196,Offres Exclusives de Débutant,32.99,€,Offres Exclusives de Débutant,35.99,35.99
197,Offres Exclusives de Débutant,54.99,€,Offres Exclusives de Débutant,59.99,59.99
198,Pack Quotidien 7,5.49,€,Pack Quotidien,5.99,5.99
199,Pack Mensuel 9,109.99,€,Pack Mensuel,119.99,119.99
200,Pack Hebdomadaire 5,89.99,€,Pack Hebdomadaire,94.99,94.99
201,Pack Hebdomadaire 6,109.99,€,Pack Hebdomadaire,119.99,119.99
202,Miracle de Chris II,54.99,€,Miracle de Chris II,59.99,59.99
203,Miracle de Chris III,109.99,€,Miracle de Chris III,119.99,119.99
204,Évolution du Serviteur 1,5.49,€,Évolution du Serviteur 1,5.99,5.99
205,Évolution du Serviteur 2,10.99,€,Évolution du Serviteur 2,11.99,11.99
206,Évolution du Serviteur 3,32.99,€,Évolution du Serviteur 3,35.99,35.99
207,Évolution du Serviteur 4,54.99,€,Évolution du Serviteur 4,59.99,59.99
208,Évolution du Serviteur 5,109.99,€,Évolution du Serviteur 5,119.99,119.99
209,Pack de Pâques I,32.99,€,Pack de Pâques I,35.99,35.99
210,Pack de Pâques II,109.99,€,Pack de Pâques II,119.99,119.99
211,Pack de Bouteille à la mer I,109.99,€,Pack de Bouteille à la mer I,119.99,119.99
212,Pack de Bouteille à la mer II,54.99,€,Pack de Bouteille à la mer II,59.99,59.99
213,Pack de Bouteille à la mer III,32.99,€,Pack de Bouteille à la mer III,35.99,35.99
1600101,Évolution d'Estelle - I,5.49,€,Évolution d'Estelle I,5.99,5.99
1600102,Évolution d'Estelle - II,21.99,€,Évolution d'Estelle II,23.99,23.99
1600103,Évolution d'Estelle - III,54.99,€,Évolution d'Estelle III,59.99,59.99
1600104,Évolution d'Estelle - IV,54.99,€,Évolution d'Estelle IV,59.99,59.99
1600105,Évolution d'Estelle - V,54.99,€,Évolution d'Estelle V,59.99,59.99
1600106,Évolution d'Estelle - VI,54.99,€,Évolution d'Estelle VI,59.99,59.99
1600107,Évolution d'Estelle - VII,89.99,€,Évolution d'Estelle VII,94.99,94.99
214,Colis du Membre Niv.10,2.29,€,Colis du Membre Niv.10,2.49,2.49
215,Coli du Membre Niv.11,2.29,€,Coli du Membre Niv.11,2.49,2.49
216,Coli du Membre Niv.12,2.29,€,Coli du Membre Niv.12,2.49,2.49
217,Coli du Membre Niv.13,2.29,€,Coli du Membre Niv.13,2.49,2.49
218,Coli du Membre Niv.14,2.29,€,Coli du Membre Niv.14,2.49,2.49
219,Coli du Membre Niv.15,2.29,€,Coli du Membre Niv.15,2.49,2.49
220,Coli du Membre Niv.16,2.29,€,Coli du Membre Niv.16,2.49,2.49
221,Coli du Membre Niv.17,2.29,€,Coli du Membre Niv.17,2.49,2.49
222,Coli du Membre Niv.18,2.29,€,Coli du Membre Niv.18,2.49,2.49
223,Coli du Membre Niv.19,2.29,€,Coli du Membre Niv.19,2.49,2.49
224,Coli du Membre Niv.20,2.29,€,Coli du MembreNiv.20,2.49,2.49
225,Coli du Membre Niv.21,2.29,€,Coli du MembreNiv.21,2.49,2.49
226,Coli du Membre Niv.22,2.29,€,Coli du Membre Niv.22,2.49,2.49
227,Coli du Membre Niv.23,2.29,€,Coli du Membre Niv.23,2.49,2.49
228,Coli du Membre Niv.24,2.29,€,Coli du Membre Niv.24,2.49,2.49
229,Coli du Membre Niv.25,2.29,€,Coli du Membre Niv.25,2.49,2.49
230,Coli du Membre Niv.26,2.29,€,Coli du Membre Niv.26,2.49,2.49
231,Coli du Membre Niv.27,2.29,€,Coli du Membre Niv.27,2.49,2.49
232,Coli du Membre Niv.28,2.29,€,Coli du Membre Niv.28,2.49,2.49
233,Coli du Membre Niv.29,2.29,€,Coli du Membre Niv.29,2.49,2.49
234,Coli du Membre Niv.30,2.29,€,Colis du Membre Niv.30,2.49,2.49
235,Colis de Guilde Niv.10,54.99,€,Colis de Guilde Niv.10,59.99,59.99
236,Colis de Guilde Niv.11,54.99,€,Colis de Guilde Niv.11,59.99,59.99
237,Colis de Guilde Niv.12,54.99,€,Colis de Guilde Niv.12,59.99,59.99
238,Colis de Guilde Niv.13,54.99,€,Colis de Guilde Niv.13,59.99,59.99
239,Colis de Guilde Niv.14,54.99,€,Colis de Guilde Niv.14,59.99,59.99
240,Colis de Guilde Niv.15,54.99,€,Colis de Guilde Niv.15,59.99,59.99
241,Colis de Guilde Niv.16,54.99,€,Colis de Guilde Niv.16,59.99,59.99
242,Colis de Guilde Niv.17,54.99,€,Colis de Guilde Niv.17,59.99,59.99
243,Colis de Guilde Niv.18,54.99,€,Colis de Guilde Niv.18,59.99,59.99
244,Colis de Guilde Niv.19,54.99,€,Colis de Guilde Niv.19,59.99,59.99
245,Colis de Guilde Niv.20,54.99,€,Colis de Guilde Niv.20,59.99,59.99
246,Colis de Guilde Niv.21,54.99,€,Colis de Guilde Niv.21,59.99,59.99
247,Colis de Guilde Niv.22,54.99,€,Colis de Guilde Niv.22,59.99,59.99
248,Colis de Guilde Niv.23,54.99,€,Colis de Guilde Niv.23,59.99,59.99
249,Colis de Guilde Niv.24,54.99,€,Colis de Guilde Niv.24,59.99,59.99
250,Colis de Guilde Niv.25,54.99,€,Colis de Guilde Niv.25,59.99,59.99
251,Colis de Guilde Niv.26,54.99,€,Colis de Guilde Niv.26,59.99,59.99
252,Colis de Guilde Niv.27,54.99,€,Colis de Guilde Niv.27,59.99,59.99
253,Colis de Guilde Niv.28,54.99,€,Colis de Guilde Niv.28,59.99,59.99
254,Colis de Guilde Niv.29,54.99,€,Colis de Guilde Niv.29,59.99,59.99
255,Colis de Guilde Niv.30,54.99,€,Colis de Guilde Niv.30,59.99,59.99
256,Coli du Membre Niv.4,2.29,€,Coli du Membre Niv.4,2.49,2.49
257,Coli du Membre Niv.5,2.29,€,Coli du Membre Niv.5,2.49,2.49
258,Coli du Membre Niv.6,2.29,€,Coli du Membre Niv.6,2.49,2.49
259,Coli du Membre Niv.7,2.29,€,Coli du Membre Niv.7,2.49,2.49
260,Coli du Membre Niv.8,2.29,€,Coli du Membre Niv.8,2.49,2.49
261,Coli du Membre Niv.9,2.29,€,Coli du Membre Niv.9,2.49,2.49
262,Colis de Guilde Niv.4,54.99,€,Colis de Guilde Niv.4,59.99,59.99
263,Colis de Guilde Niv.5,54.99,€,Colis de Guilde Niv.5,59.99,59.99
264,Colis de Guilde Niv.6,54.99,€,Colis de Guilde Niv.6,59.99,59.99
265,Colis de Guilde Niv.7,54.99,€,Colis de Guilde Niv.7,59.99,59.99
266,Colis de Guilde Niv.8,54.99,€,Colis de Guilde Niv.8,59.99,59.99
267,Colis de Guilde Niv.9,54.99,€,Colis de Guilde Niv.9,59.99,59.99
275,Pack Quotidien 7,5.49,€,Pack Quotidien,5.99,5.99
268,Pack d'Études I,5.49,€,Pack d'Études I,5.99,5.99
269,Pack d'Études II,5.49,€,Pack d'Études II,5.99,5.99
270,Pack d'Études III,10.99,€,Pack d'Études III,11.99,11.99
271,Pack d'Études IV,21.99,€,Pack d'Études IV,23.99,23.99
276,Offres Magiques 1,32.99,€,Offres Magiques 1,35.99,35.99
277,Offres Magiques 2,74.99,€,Offres Magiques 2,84.99,84.99
278,Offres Magiques 3,109.99,€,Offres Magiques 3,119.99,119.99
279,Pack Personnalisé 1,74.99,€,Pack Personnalisé 1,84.99,84.99
280,Pack Personnalisé 2,21.99,€,Pack Personnalisé 2,23.99,23.99
281,Pack Personnalisé 3,10.99,€,Pack Personnalisé 3,11.99,11.99
282,Carte Mensuelle,10.99,€,Carte Mensuelle - Réduc. du 1er achat, Réduc. du 1er achat,11.99
283,Petite Carte Mensuelle,2.29,€,Petite Carte Mensuelle - Réduc. du 1er achat, Réduc. du 1er achat,2.49
284,Investissement de Test 4,54.99,€,Investissement de Test 4,59.99,59.99
285,Provision d'Aventure,21.99,€,Provision d'Aventure,23.99,23.99
286,Provision d'Aventure 1,5.49,€,Provision d'Aventure 1,5.99,5.99
287,Provision d'Aventure 2,32.99,€,Provision d'Aventure 2,35.99,35.99
288,Provision d'Aventure 3,54.99,€,Provision d'Aventure 3,59.99,59.99
289,Provision d'Aventure 4,89.99,€,Provision d'Aventure 4,94.99,94.99
290,Provision d'Aventure 5,109.99,€,Provision d'Aventure 5,119.99,119.99
1700101,Offre Personnalisée Niv.25,2.29,€,Offre Personnalisée Niv.25,2.49,2.49
1700201,Offre Personnalisée Niv.40,5.49,€,Offre Personnalisée Niv.40,5.99,5.99
1700301,Offre Personnalisée Niv.53,10.99,€,Offre Personnalisée Niv.53,11.99,11.99
1700401,Offre Personnalisée Niv.68,21.99,€,Offre Personnalisée Niv.68,23.99,23.99
1700501,Offre Personnalisée Niv.85,32.99,€,Offre Personnalisée Niv.85,35.99,35.99
1700601,Offre Personnalisée Niv.95,32.99,€,Offre Personnalisée Niv.95,35.99,35.99
1700701,Offre Personnalisée Niv.110,54.99,€,Offre Personnalisée Niv.110,59.99,59.99
1700801,Offre Personnalisée Niv.135,74.99,€,Offre Personnalisée Niv.135,84.99,84.99
1700901,Offre Personnalisée Niv.140,109.99,€,Offre Personnalisée Niv.140,119.99,119.99
1701001,Offre Personnalisée Niv.155,89.99,€,Offre Personnalisée Niv.155,94.99,94.99
1701101,Offre Personnalisée Niv.165,89.99,€,Offre Personnalisée Niv.165,94.99,94.99
1701201,Offre Personnalisée Niv.180,89.99,€,Offre Personnalisée Niv.180,94.99,94.99
293,Pack d'Études I,1.09,€,Pack d'Études I,1.19,1.19
294,Pack d'Études II,5.49,€,Pack d'Études II,5.99,5.99
295,Pack d'Études III,10.99,€,Pack d'Études III,11.99,11.99
296,Pack d'Études IV,21.99,€,Pack d'Études IV,23.99,23.99
297,Offre de Guilde,32.99,€,Offre de Guilde,35.99,35.99
299,Pack de la Rentrée Scolaire I,32.99,€,Pack de la Rentrée Scolaire I,35.99,35.99
300,Pack de la Rentrée Scolaire II,54.99,€,Pack de la Rentrée Scolaire II,59.99,59.99
301,Retour à l'Académie,32.99,€,Retour à l'Académie,35.99,35.99
302,Carte Mensuelle (Retour),5.49,€,Carte Mensuelle (Retour),5.99,5.99
303,Passe de Luxe (Retour),2.29,€,Passe de Luxe (Retour),2.49,2.49
1701301,Offre Personnalisée Niv.15,2.29,€,Offre Personnalisée Niv.15,2.49,2.49
1701401,Offre Personnalisée Niv.35,5.49,€,Offre Personnalisée Niv.35,5.99,5.99
1701501,Offre Personnalisée Niv.48,10.99,€,Offre Personnalisée Niv.48,11.99,11.99
1701601,Offre Personnalisée Niv.58,32.99,€,Offre Personnalisée Niv.58,35.99,35.99
1701701,Offre Personnalisée Niv.78,32.99,€,Offre Personnalisée Niv.78,35.99,35.99
1701801,Offre Personnalisée Niv.90,32.99,€,Offre Personnalisée Niv.90,35.99,35.99
1701901,Offre Personnalisée Niv.115,32.99,€,Offre Personnalisée Niv.115,35.99,35.99
1702001,Offre Personnalisée Niv.125,32.99,€,Offre Personnalisée Niv.125,35.99,35.99
1702101,Offre Personnalisée Niv.100,54.99,€,Offre Personnalisée Niv.100,59.99,59.99
1702201,Offre Personnalisée Niv.105,54.99,€,Offre Personnalisée Niv.105,59.99,59.99
1702301,Offre Personnalisée Niv.120,54.99,€,Offre Personnalisée Niv.120,59.99,59.99
1702401,Offre Personnalisée Niv.130,54.99,€,Offre Personnalisée Niv.130,59.99,59.99
1702501,Offre Personnalisée Niv.145,54.99,€,Offre Personnalisée Niv.145,59.99,59.99
1702601,Offre Personnalisée Niv.170,54.99,€,Offre Personnalisée Niv.170,59.99,59.99
1702701,Offre Personnalisée Niv.150,74.99,€,Offre Personnalisée Niv.150,84.99,84.99
1702801,Offre Personnalisée Niv.175,74.99,€,Offre Personnalisée Niv.175,84.99,84.99
1702901,Offre Personnalisée Niv.190,74.99,€,Offre Personnalisée Niv.190,84.99,84.99
1703001,Offre Personnalisée Niv.195,89.99,€,Offre Personnalisée Niv.195,94.99,94.99
1703101,Offre Personnalisée Niv.160,109.99,€,Offre Personnalisée Niv.160,119.99,119.99
1703201,Offre Personnalisée Niv.185,109.99,€,Offre Personnalisée Niv.185,119.99,119.99
1703301,Offre Personnalisée Niv.200,109.99,€,Offre Personnalisée Niv.200,119.99,119.99
304,Pack Spécial 4ème Anniversaire,10.99,€,Pack Spécial 4ème Anniversaire,11.99,11.99
305,Pack Spécial 4ème Anniversaire,21.99,€,Pack Spécial 4ème Anniversaire,23.99,23.99
306,Pack d'Été 1,16.99,€,Pack d'Été,17.99,17.99
307,Pack d'Été 2,109.99,€,Pack d'Été,119.99,119.99
308,Pack d'Été 3,54.99,€,Pack d'Été,59.99,59.99
309,Pack d'Été 4,21.99,€,Pack d'Été,23.99,23.99
310,Pack d'Été 5,5.49,€,Pack d'Été,5.99,5.99
311,Pack d'Été 6,1.09,€,Pack d'Été,1.19,1.19
1709101,Offre Personnalisée,32.99,€,Offre Personnalisée,35.99,35.99
1709102,Offre Personnalisée,74.99,€,Offre Personnalisée,84.99,84.99
1709103,Offre Personnalisée,109.99,€,Offre Personnalisée,119.99,119.99
312,Pack de Tenue 1,5.49,€,Pack de Tenue 1,5.99,5.99
313,Pack de Tenue 2,10.99,€,Pack de Tenue 2,11.99,11.99
314,Pack de Tenue 3,21.99,€,Pack de Tenue 3,23.99,23.99
315,Pack de Tenue 4,54.99,€,Pack de Tenue 4,59.99,59.99
316,Pack de Tenue 5,109.99,€,Pack de Tenue 5,119.99,119.99
317,Panier du Chaperon Rouge,5.49,€,Panier du Chaperon Rouge,5.99,5.99
318,Panier du Chaperon Rouge,16.99,€,Panier du Chaperon Rouge,17.99,17.99
319,Pack Spécial de Miss Yume 2022,16.99,€,Pack Spécial de Miss Yume 2022,17.99,17.99
320,Capsules de Débutant,21.99,€,Capsules de Débutant,23.99,23.99
321,Investissement du Débutant,21.99,€,Investissement du Débutant,23.99,23.99
322,Surprise d'Halloween 1,10.99,€,Surprise d'Halloween 1,11.99,11.99
323,Surprise d'Halloween 2,54.99,€,Surprise d'Halloween 2,59.99,59.99
324,Surprise d'Halloween 3,109.99,€,Surprise d'Halloween 3,119.99,119.99
326,Pack à Souhait 1,10.99,€,Pack à Souhait 1,11.99,11.99
327,Pack à Souhait 2,32.99,€,Pack à Souhait 2,35.99,35.99
328,Réserve de Trésors 1,5.49,€,Réserve de Trésors 1,5.99,5.99
329,Réserve de Trésors 2,10.99,€,Réserve de Trésors 2,11.99,11.99
330,Réserve de Trésors 3,32.99,€,Réserve de Trésors 3,35.99,35.99
331,Réserve de Trésors 4,54.99,€,Réserve de Trésors 4,59.99,59.99
332,Réserve de Trésors 5,74.99,€,Réserve de Trésors 5,84.99,84.99
333,Réserve de Trésors 6,109.99,€,Réserve de Trésors 6,119.99,119.99
334,Banquet de Thanksgiving 1,1.09,€,Banquet de Thanksgiving 1,1.19,1.19
335,Banquet de Thanksgiving 2,10.99,€,Banquet de Thanksgiving 2,11.99,11.99
336,Banquet de Thanksgiving 3,54.99,€,Banquet de Thanksgiving 3,59.99,59.99
337,Pack de l'Avent 1,1.09,€,Pack de l'Avent 1,1.19,1.19
338,Pack de l'Avent 2,1.09,€,Pack de l'Avent 2,1.19,1.19
339,Pack de l'Avent 3,1.09,€,Pack de l'Avent 3,1.19,1.19
340,Pack de l'Avent 4,10.99,€,Pack de l'Avent 4,11.99,11.99
341,Pack de l'Avent 5,1.09,€,Pack de l'Avent 5,1.19,1.19
342,Pack de l'Avent 6,1.09,€,Pack de l'Avent 6,1.19,1.19
343,Pack de l'Avent 7,1.09,€,Pack de l'Avent 7,1.19,1.19
344,Pack de l'Avent 8,10.99,€,Pack de l'Avent 8,11.99,11.99
346,Pack de l'Entraînement Avancé,32.99,€,Pack de l'Entraînement Avancé,35.99,35.99
345,Pack de Machine à Sous 1,10.99,€,Pack de Machine à sous 1,11.99,11.99
347,Pack de Machine à Sous 2,21.99,€,Pack de Machine à Sous 2,23.99,23.99
348,Pack Mensuel en soldes 1,2.29,€,Pack Mensuel en soldes 1,2.49,2.49
349,Pack Mensuel en soldes 2,5.49,€,Pack Mensuel en soldes 2,5.99,5.99
350,Pack Mensuel en soldes 3,16.99,€,Pack Mensuel en soldes 3,17.99,17.99
351,Pack Mensuel en soldes 4,21.99,€,Pack Mensuel en soldes 4,23.99,23.99
352,Pack Mensuel en soldes 5,32.99,€,Pack Mensuel en soldes 5,35.99,35.99
353,Pack Mensuel en soldes 7,54.99,€,Pack Mensuel en soldes 7,59.99,59.99
354,Pack Hebdo. en soldes 1,5.49,€,Pack Hebdo. en soldes 1,5.99,5.99
355,Pack Hebdo. en soldes 2,10.99,€,Pack Hebdo. en soldes 2,11.99,11.99
356,Pack Hebdo. en soldes 3,21.99,€,Pack Hebdo. en soldes 3,23.99,23.99
357,Pack Hebdo. en soldes 4,32.99,€,Pack Hebdo. en soldes 4,35.99,35.99
358,Pack Hebdo. en soldes 5,32.99,€,Pack Hebdo. en soldes 5,35.99,35.99
359,Pack Hebdo. en soldes 6,54.99,€,Pack Hebdo. en soldes 6,59.99,59.99
360,Carte Mensuelle en soldes,10.99,€,Carte Mensuelle en soldes,11.99,11.99
361,Petite Carte Mensuelle en soldes,2.29,€,Petite Carte Mensuelle en soldes,2.49,2.49
362,Pack Mensuel en soldes 1,2.29,€,Pack Mensuel en soldes 1,2.49,2.49
363,Pack Mensuel en soldes 2,5.49,€,Pack Mensuel en soldes 2,5.99,5.99
364,Pack Mensuel en soldes 3,16.99,€,Pack Mensuel en soldes 3,17.99,17.99
365,Pack Mensuel en soldes 4,21.99,€,Pack Mensuel en soldes 4,23.99,23.99
366,Pack Mensuel en soldes 5,32.99,€,Pack Mensuel en soldes 5,35.99,35.99
367,Pack Mensuel en soldes 6,32.99,€,Pack Mensuel en soldes 6,35.99,35.99
368,Pack Mensuel en soldes 7,54.99,€,Pack Mensuel en soldes 7,59.99,59.99
369,Pack Hebdo. en soldes 1,5.49,€,Pack Hebdo. en soldes 1,5.99,5.99
370,Pack Hebdo. en soldes 2,10.99,€,Pack Hebdo. en soldes 2,11.99,11.99
371,Pack Hebdo. en soldes 3,21.99,€,Pack Hebdo. en soldes 3,23.99,23.99
372,Pack Hebdo. en soldes 4,32.99,€,Pack Hebdo. en soldes 4,35.99,35.99
373,Pack Hebdo. en soldes 6,54.99,€,Pack Hebdo. en soldes 6,59.99,59.99
374,Pack Mensuel en soldes 6,32.99,€,Pack Mensuel en soldes 6,35.99,35.99
375,Pack Hebdo. en soldes 5,32.99,€,Pack Hebdo. en soldes 5,35.99,35.99
376,Pack Quotidien en soldes 1,1.09,€,Pack Quotidien en soldes 1,1.19,1.19
377,Pack Quotidien en soldes 2,1.09,€,Pack Quotidien en soldes 2,1.19,1.19
378,Pack Quotidien en soldes 3,2.29,€,Pack Quotidien en soldes 3,2.49,2.49
379,Pack Quotidien en soldes 4,2.29,€,Pack Quotidien en soldes 4,2.49,2.49
380,Pack Quotidien en soldes 5,2.29,€,Pack Quotidien en soldes 5,2.49,2.49
381,Pack Quotidien en soldes 6,2.29,€,Pack Quotidien en soldes 6,2.49,2.49
382,Pack Quotidien en soldes 1,1.09,€,Pack Quotidien en soldes 1,1.19,1.19
383,Pack Quotidien en soldes 2,1.09,€,Pack Quotidien en soldes 2,1.19,1.19
384,Pack Quotidien en soldes 3,2.29,€,Pack Quotidien en soldes 3,2.49,2.49
385,Pack Quotidien en soldes 4,2.29,€,Pack Quotidien en soldes 4,2.49,2.49
386,Pack Quotidien en soldes 5,2.29,€,Pack Quotidien en soldes 5,2.49,2.49
387,Pack Quotidien en soldes 6,2.29,€,Pack Quotidien en soldes 6,2.49,2.49
388,Parchemin de Sanctuaire en soldes,2.29,€,Parchemin de Sanctuaire en soldes,2.49,2.49
389,Permis de Patrouille en soldes,2.29,€,Permis de Patrouille en soldes,2.49,2.49
390,Pack Quotidien en soldes 7,2.29,€,Pack Quotidien en soldes 7,2.49,2.49
391,Pack Quotidien en soldes 7,2.29,€,Pack Quotidien en soldes 7,2.49,2.49
392,Pack de Fortune 1,5.49,€,Pack de Fortune 1,5.99,5.99
393,Pack de Fortune 2,10.99,€,Pack de Fortune 2,11.99,11.99
394,Pack de Fortune (Offre Unique),21.99,€,Pack de Fortune (Offre Unique),23.99,23.99
395,Pack de Fortune 4,32.99,€,Pack de Fortune 4,35.99,35.99
396,Pack de Fortune 5,54.99,€,Pack de Fortune 5,59.99,59.99
397,Pack de Fortune 6,109.99,€,Pack de Fortune 6,119.99,119.99
398,Offres Exclusives de Débutant,10.99,€,Offres Exclusives de Débutant,11.99,11.99
399,Offres Exclusives de Débutant,32.99,€,Offres Exclusives de Débutant,35.99,35.99
400,Offres Exclusives de Débutant,54.99,€,Offres Exclusives de Débutant,59.99,59.99
401,Pack Surprise de Skin 1,5.49,€,Pack Surprise de Skin,5.99,5.99
402,Pack Surprise de Skin 2,54.99,€,Pack Surprise de Skin,59.99,59.99
403,Pack de Mission d'Honneur,21.99,€,Pack de Mission d'Honneur,23.99,23.99
404,Capsules de Débutant,32.99,€,Capsules de Débutant,35.99,35.99
405,Pack Hebdomadaire 7,32.99,€,Pack Hebdomadaire,35.99,35.99
406,Pack Mensuel 8,74.99,€,Pack Mensuel,84.99,84.99
407,Pack de Grande Valeur 1,109.99,€,Pack de Grande Valeur,119.99,119.99
408,Pack de Grande Valeur 2,109.99,€,Pack de Grande Valeur,119.99,119.99
409,Pack de Grande Valeur 3,74.99,€,Pack de Grande Valeur,84.99,84.99
410,Pack de Grande Valeur 4,32.99,€,Pack de Grande Valeur,35.99,35.99
411,Pack de Grande Valeur 5,10.99,€,Pack de Grande Valeur,11.99,11.99
412,Pack de Grande Valeur 6,5.49,€,Pack de Grande Valeur,5.99,5.99
413,Pack du Poisson d'Avril 1,10.99,€,Pack du Poisson d'Avril,11.99,11.99
414,Pack du Poisson d'Avril 2,54.99,€,Pack du Poisson d'Avril,59.99,59.99
415,Pack du Poisson d'Avril 3,109.99,€,Pack du Poisson d'Avril,119.99,119.99
416,Pack du Capsu-Simulator 1,5.49,€,Pack du Capsu-Simulator 1,Simulator 1,5.99
417,Pack du Capsu-Simulator 2,10.99,€,Pack du Capsu-Simulator 2,Simulator 2,11.99
418,Pack du Capsu-Simulator 3,21.99,€,Pack du Capsu-Simulator 3,Simulator 3,23.99
419,Pack du Capsu-Simulator 4,54.99,€,Pack du Capsu-Simulator 4,Simulator 4,59.99
420,Pass du Sanctuaire,21.99,€,Pass du Sanctuaire,23.99,23.99
421,Pack des Relayeurs 1,5.49,€,Pack des Relayeurs 1,5.99,5.99
422,Pack des Relayeurs 3,1.09,€,Pack des Relayeurs 3,1.19,1.19
423,Pack des Relayeurs 4,16.99,€,Pack des Relayeurs 4,17.99,17.99
424,Pack des Relayeurs 6,2.29,€,Pack des Relayeurs 6,2.49,2.49
425,Pack des Relayeurs 7,21.99,€,Pack des Relayeurs 7,23.99,23.99
426,Pack des Relayeurs 9,109.99,€,Pack des Relayeurs 9,119.99,119.99
428,Investissement de Test 5,109.99,€,Investissement de Test 5,119.99,119.99
429,Pack de Lanterne 1,109.99,€,Pack de Lanterne 1,119.99,119.99
430,Pack de Lanterne 2,54.99,€,Pack de Lanterne 2,59.99,59.99
431,Pack de Lanterne 4,10.99,€,Pack de Lanterne 4,11.99,11.99
427,Pack de l'Espace,32.99,€,Pack de l'Espace,35.99,35.99
432,Cadeau des Étoiles 1,109.99,€,Cadeau des Étoiles,119.99,119.99
433,Cadeau des Étoiles 2,54.99,€,Cadeau des Étoiles,59.99,59.99
434,Pack Stellaire 1,109.99,€,Pack Stellaire,119.99,119.99
435,Pack Stellaire 2,54.99,€,Pack Stellaire,59.99,59.99
436,Pack Stellaire 3,21.99,€,Pack Stellaire,23.99,23.99
437,Pack Stellaire 4,10.99,€,Pack Stellaire,11.99,11.99
438,Offre Unique,21.99,€,Offre Unique,23.99,23.99
439,Pack Inter-dimensionnel 1,10.99,€,Pack Inter-dimensionnel,dimensionnel,11.99
440,Pack Inter-dimensionnel 2,32.99,€,Pack Inter-dimensionnel,dimensionnel,35.99
441,Pack Inter-dimensionnel 3,54.99,€,Pack Inter-dimensionnel,dimensionnel,59.99
442,Pack Inter-dimensionnel 4,109.99,€,Pack Inter-dimensionnel,dimensionnel,119.99
443,Panier du Chaperon Rouge,54.99,€,Panier du Chaperon Rouge,59.99,59.99
444,Pack de Connexion 1,1.09,€,Pack de Connexion 1,1.19,1.19
445,Pack de Connexion 2,10.99,€,Pack de Connexion 2,11.99,11.99
446,Pack de Connexion 3,5.49,€,Pack de Connexion 3,5.99,5.99
447,Pack de Connexion 4,16.99,€,Pack de Connexion 4,17.99,17.99
448,Pack des Clochettes à Souhait,32.99,€,Pack des Clochettes à Souhait,35.99,35.99
449,Pack des Clochettes à Souhait 1,109.99,€,Pack des Clochettes à Souhait,119.99,119.99
450,Pack des Clochettes à Souhait 2,54.99,€,Pack des Clochettes à Souhait,59.99,59.99
451,Pack des Clochettes à Souhait 3,21.99,€,Pack des Clochettes à Souhait,23.99,23.99
452,Pack des Clochettes à Souhait 4,10.99,€,Pack des Clochettes à Souhait,11.99,11.99
453,Signé Cupidon 1,10.99,€,Signé Cupidon,11.99,11.99
454,Signé Cupidon 2,10.99,€,Signé Cupidon,11.99,11.99
455,Signé Cupidon 3,21.99,€,Signé Cupidon,23.99,23.99
456,Invitation de l'été,16.99,€,Invitation de l'été,17.99,17.99
457,Pack aux Trésors 1,109.99,€,Pack aux Trésors,119.99,119.99
458,Pack aux Trésors 2,54.99,€,Pack aux Trésors,59.99,59.99
459,Pack aux Trésors 3,21.99,€,Pack aux Trésors,23.99,23.99
460,Pack aux Trésors 4,10.99,€,Pack aux Trésors,11.99,11.99
461,Pack aux Trésors 5,5.49,€,Pack aux Trésors,5.99,5.99
462,Pack aux Trésors 6,1.09,€,Pack aux Trésors,1.19,1.19
463,Pack de Pêche,54.99,€,Pack de Pêche,59.99,59.99
464,Pass du Voyageur,21.99,€,Pass du Voyageur,23.99,23.99
465,Pack du Grand Couturier 1,10.99,€,Pack du Grand Couturier 1,11.99,11.99
466,Pack du Grand Couturier 2,21.99,€,Pack du Grand Couturier 2,23.99,23.99
